,SEC24A (10802)
ACH-000004,-0.307379333564
ACH-000007,-0.578373247959
ACH-000009,-0.127681997009
ACH-000011,0.181894182139
ACH-000012,-0.271953733408
ACH-000013,-0.271330075988
ACH-000014,-0.46986747740900003
ACH-000015,-0.28151074524999997
ACH-000017,-0.238840110533
ACH-000018,-0.291224187907
ACH-000019,-0.0465168611482
ACH-000021,-0.30141749055399997
ACH-000022,-0.107478163222
ACH-000025,-0.123882860298
ACH-000028,-0.14153535951500001
ACH-000030,-0.346931734662
ACH-000035,-0.174953082006
ACH-000036,-0.515678502998
ACH-000037,-0.373675397767
ACH-000039,0.0009571747722860001
ACH-000040,-0.21165175503400002
ACH-000041,-0.222228322583
ACH-000042,-0.215011450937
ACH-000045,-0.269638753979
ACH-000047,-0.32341566569499997
ACH-000052,-0.121164371169
ACH-000053,-0.2688299521
ACH-000054,-0.30454652851799996
ACH-000055,-0.16403674011299998
ACH-000060,-0.294593150681
ACH-000067,-0.295549574411
ACH-000070,-0.28131482828000004
ACH-000075,-0.49618955033699996
ACH-000078,-0.28885207779
ACH-000082,-0.256073067389
ACH-000085,-0.17086861965999997
ACH-000086,-0.373971696107
ACH-000087,-0.260889478769
ACH-000092,-0.455058567877
ACH-000095,-0.587337263037
ACH-000097,-0.284067881967
ACH-000098,-0.09968331135680002
ACH-000099,-0.17051075829100001
ACH-000108,-0.0741094786984
ACH-000113,-0.242027587254
ACH-000115,-0.165178684231
ACH-000116,-0.157033983228
ACH-000118,-0.28413143810400004
ACH-000120,-0.19291413103399999
ACH-000123,-0.28324840589899997
ACH-000127,-0.229287888782
ACH-000128,-0.358601109864
ACH-000132,-0.253684486992
ACH-000133,-0.443946006237
ACH-000137,-0.149387008404
ACH-000138,-0.12679480346
ACH-000142,-0.022545011265699997
ACH-000143,-0.157875724595
ACH-000146,-0.231451112475
ACH-000148,-0.341350712158
ACH-000150,-0.223280080867
ACH-000152,-0.496487843382
ACH-000153,-0.14216957182099998
ACH-000159,-0.22246514205899998
ACH-000160,-0.11417097662799999
ACH-000163,-0.475260161882
ACH-000167,-0.22022315044399998
ACH-000168,-0.11648051595
ACH-000169,-0.305062005239
ACH-000178,-0.16848030836800001
ACH-000182,-0.239352474401
ACH-000183,-0.273397585294
ACH-000188,-0.30823259951
ACH-000189,-0.189835458662
ACH-000190,-0.320434151179
ACH-000198,-0.34662676190700004
ACH-000204,-0.25234309841499997
ACH-000206,-0.350934273164
ACH-000207,-0.310206916862
ACH-000211,-0.408644844132
ACH-000215,-0.25623812578099997
ACH-000221,-0.052995297918800005
ACH-000222,-0.13704975699799998
ACH-000223,-0.38936920939099995
ACH-000226,-0.229232369231
ACH-000227,-0.48483982288099997
ACH-000228,-0.176643596626
ACH-000231,-0.307330735749
ACH-000232,-0.296139916936
ACH-000233,-0.73806236151
ACH-000234,-0.296254246564
ACH-000235,-0.215786724082
ACH-000237,-0.380032053109
ACH-000238,-0.28441842325
ACH-000243,-0.294872162839
ACH-000244,-0.692525290273
ACH-000246,-0.11179117104
ACH-000248,-0.0321705110696
ACH-000250,-0.364832162865
ACH-000251,-0.0759361818162
ACH-000253,-0.398886005848
ACH-000255,-0.292028361146
ACH-000256,-0.379518855569
ACH-000257,-0.337423640768
ACH-000258,-0.30383862446
ACH-000259,-0.28377775021400004
ACH-000260,-0.273690532817
ACH-000261,-0.289646351857
ACH-000262,-0.431097708763
ACH-000263,-0.299936426827
ACH-000264,-0.300581313851
ACH-000265,-0.27203993749899996
ACH-000266,-0.17766043248100002
ACH-000272,-0.258104751433
ACH-000273,-0.459145214725
