,ATF7 (11016)
ACH-000004,-0.0357733068849
ACH-000007,-0.0824525273497
ACH-000009,0.006770242090669999
ACH-000011,-0.390505929826
ACH-000012,-0.13867803218900002
ACH-000013,-0.24395493585900002
ACH-000014,0.035798578800900004
ACH-000015,-0.09516357000919999
ACH-000017,0.0630291761731
ACH-000018,-0.25427876001999994
ACH-000019,0.11852120567199999
ACH-000021,-0.025554956715
ACH-000022,-0.264261908539
ACH-000025,-0.241491858534
ACH-000028,-0.288519650666
ACH-000030,-0.0781374356183
ACH-000035,-0.228510159945
ACH-000036,-0.12064890903799999
ACH-000037,-0.0828996337283
ACH-000039,0.043178619138
ACH-000040,-0.19941956749899997
ACH-000041,-0.261445790289
ACH-000042,-0.21187079344999998
ACH-000045,0.0024701037950000003
ACH-000047,-0.326838687618
ACH-000052,-0.0197846782936
ACH-000053,-0.06957875705739999
ACH-000054,-0.106892003864
ACH-000055,-0.23049357301600001
ACH-000060,-0.158591294094
ACH-000067,-0.47325507317500004
ACH-000070,-0.36960714460199995
ACH-000075,-0.241680571696
ACH-000078,0.10227120295
ACH-000082,0.0468459056888
ACH-000085,-0.24154928690699998
ACH-000086,-0.349340364167
ACH-000087,-0.241068907999
ACH-000092,-0.146563730657
ACH-000095,-0.070051758444
ACH-000097,-0.168087763935
ACH-000098,-0.17938745234700001
ACH-000099,-0.0190194541464
ACH-000108,0.051593415442399995
ACH-000113,-0.117250169592
ACH-000115,-0.175450877717
ACH-000116,-0.156305160057
ACH-000118,-0.046884801905199995
ACH-000120,-0.148294611276
ACH-000123,-0.0213555802043
ACH-000127,-0.0847487197715
ACH-000128,-0.0129919772362
ACH-000132,0.136965977838
ACH-000133,-0.186761738017
ACH-000137,-0.318946431961
ACH-000138,-0.239650700887
ACH-000142,0.005729587157180001
ACH-000143,-0.171057355067
ACH-000146,-0.00152898575487
ACH-000148,0.0579972214977
ACH-000150,-0.013416376629
ACH-000152,-0.43996192888
ACH-000153,-0.190101287411
ACH-000159,-0.0824005362371
ACH-000160,-0.021072228651999998
ACH-000163,-0.15143924179
ACH-000167,-0.18062509174000002
ACH-000168,-0.163986277074
ACH-000169,-0.0281654651077
ACH-000178,-0.501819761967
ACH-000182,-0.137000987729
ACH-000183,-0.140609458027
ACH-000188,-0.22532955395799997
ACH-000189,0.04738161721630001
ACH-000190,-0.07017258380510001
ACH-000198,-0.30397106375
ACH-000204,-0.316068285854
ACH-000206,-0.145515081867
ACH-000207,-0.306332356458
ACH-000211,-0.28412908772900003
ACH-000215,-0.165151409617
ACH-000221,-0.174793668796
ACH-000222,-0.0640705265138
ACH-000223,-0.186691684912
ACH-000226,-0.0658631345992
ACH-000227,0.05125358666669999
ACH-000228,0.038199652452800006
ACH-000231,-0.0590548848275
ACH-000232,-0.0919413180772
ACH-000233,-0.09905970065510002
ACH-000234,-0.027137601179800002
ACH-000235,-0.27978767637699997
ACH-000237,-0.11803339561
ACH-000238,-0.0743022568558
ACH-000243,-0.157023401581
ACH-000244,-0.271849307863
ACH-000246,0.028274790453300003
ACH-000248,-0.363676266765
ACH-000250,-0.152719300318
ACH-000251,-0.12581920619200002
ACH-000253,0.119777560277
ACH-000255,-0.123441954571
ACH-000256,-0.204846518757
ACH-000257,-0.0997943543715
ACH-000258,-0.0009016446686519999
ACH-000259,-0.088472838565
ACH-000260,-0.115508882561
ACH-000261,-0.11701512353499999
ACH-000262,-0.0797043740389
ACH-000263,-0.171187147639
ACH-000264,-0.231003086983
ACH-000265,-0.13551183785
ACH-000266,-0.22249398001499998
ACH-000272,-0.0079478835713
ACH-000273,-0.163370878698
ACH-000274,-0.301195172013
ACH-000277,-0.126550050983
ACH-000278,-0.277161139369
ACH-000279,-0.154239059734
ACH-000280,-0.24882585934999998
ACH-000281,-0.0833539709365
ACH-000288,-0.150989306491
ACH-000291,-0.138423051862
ACH-000293,-0.270280884685
ACH-000294,0.09979281001080001
ACH-000295,-0.15519076797700002
ACH-000296,-0.413542326008
