,PYURF (100996939)
ACH-000335,-0.841840402587
ACH-000336,-0.163699995977
ACH-000337,-0.49052081730499997
ACH-000339,-0.409670660457
ACH-000341,-0.589097060963
ACH-000348,-0.510125293459
ACH-000350,-0.585472010845
ACH-000352,-0.616242020769
ACH-000356,-0.414717460084
ACH-000361,-0.371960670643
ACH-000362,-0.385241543003
ACH-000363,-0.313901522102
ACH-000364,-0.30798955844799997
ACH-000365,-0.130346434496
ACH-000366,-0.38186321359
ACH-000368,-0.485132226347
ACH-000374,-0.45496703598899996
ACH-000375,-0.546298730514
ACH-000376,-0.34129492021799995
ACH-000381,-0.231560835462
ACH-000383,-0.444240865485
ACH-000387,-0.20124370671300001
ACH-000389,-0.267897669678
ACH-000390,-0.519225427989
ACH-000393,-0.214597966041
ACH-000395,-0.131715744191
ACH-000397,-0.312455446325
ACH-000401,-0.307430437437
ACH-000402,-0.40842575240900003
ACH-000403,-0.511943922358
ACH-000404,-0.771448851914
ACH-000406,-0.126367112094
ACH-000407,-0.25634100726500003
ACH-000408,-0.7799992281360001
ACH-000410,-0.48542501556900003
ACH-000411,-0.30847300150400003
ACH-000414,-0.310864000411
ACH-000415,-0.40754544479099997
ACH-000416,-0.497136511476
ACH-000420,-0.469467281857
ACH-000421,-0.305056872435
ACH-000424,-0.290732388983
ACH-000425,-0.3864875211
ACH-000426,-0.583291719963
ACH-000427,-0.637709020075
ACH-000433,-0.525562357224
ACH-000436,-0.291857784914
ACH-000444,-0.39769787514399996
ACH-000445,-0.41686441779100003
ACH-000448,-0.376198156923
ACH-000450,-0.620292637393
ACH-000452,-0.22435081195300002
ACH-000454,-0.847618535807
ACH-000458,-0.351936803401
ACH-000459,-0.544907075533
ACH-000460,-0.332923663446
ACH-000461,-0.529332627052
ACH-000463,-0.48493599223000006
ACH-000464,-0.13146104667300001
ACH-000466,-0.170585877569
ACH-000467,-0.04846132908919999
ACH-000468,-0.213634236966
ACH-000469,-0.610883082453
ACH-000470,-0.323493315281
ACH-000471,-0.33670679909100004
ACH-000472,-0.331337826301
ACH-000473,-0.466486361186
ACH-000475,-0.5503084507989999
ACH-000476,-0.42058070056
ACH-000477,-0.331800834705
ACH-000480,-0.495840231602
ACH-000481,-0.24213785619800002
ACH-000483,-0.293419027191
ACH-000484,-0.20952200423599998
ACH-000485,-0.36110056465
ACH-000486,-0.404447847547
ACH-000487,-0.37336842426600003
ACH-000488,-0.779255509737
ACH-000490,-0.30888495414
ACH-000491,-0.385126928926
ACH-000495,0.00577812012583
ACH-000496,-0.46895908123700003
ACH-000499,-0.423749014446
ACH-000500,-0.424031914372
ACH-000502,-0.284679009862
ACH-000503,-0.7440672000949999
ACH-000505,-0.34471841931
ACH-000507,-0.594512806963
ACH-000510,-0.5465365819829999
ACH-000511,-0.328590747725
ACH-000512,-0.141103695761
ACH-000516,-0.179998876146
ACH-000517,-0.22064220712299998
ACH-000518,-0.148965161321
ACH-000520,-0.224458393353
ACH-000521,-0.24978392337699998
ACH-000522,-0.537755304019
ACH-000524,-0.421011788795
ACH-000527,-0.211333000142
ACH-000528,-0.39498293978200005
ACH-000537,-0.543798054321
ACH-000541,-0.22837963677099998
ACH-000542,-0.299597410194
ACH-000544,-0.487888998478
ACH-000545,-0.48717703183300004
ACH-000547,-0.6985322016259999
ACH-000548,-0.309520618461
ACH-000549,-0.7049709065549999
ACH-000550,-0.304990638444
ACH-000552,-0.5224384123929999
ACH-000556,-0.541685932434
ACH-000557,-0.22022523332600002
ACH-000570,-0.46423280820600005
ACH-000571,-0.333412377608
ACH-000573,-0.424631020238
ACH-000576,-0.17054715336100001
ACH-000580,-0.414742405074
ACH-000584,-0.302849542747
ACH-000585,-0.360735582206
ACH-000588,-0.135808409693
ACH-000589,-0.627496519193
ACH-000591,-0.393236844828
ACH-000593,-0.5745595840550001
ACH-000600,-0.45255760222099994
ACH-000601,-0.327441852501
ACH-000604,-0.0598850288243
ACH-000605,-0.35475385066799997
ACH-000606,-0.7112428653389999
ACH-000608,-0.205781590296
ACH-000614,-0.475288431491
ACH-000616,-0.571503185054
ACH-000618,-1.07612147629
ACH-000619,-0.47088480717200004
ACH-000620,-0.582454187616
ACH-000621,-0.250652224314
ACH-000622,-0.132993899189
ACH-000623,-0.32737452484499996
ACH-000624,-0.421734338883
ACH-000627,-0.28398020135
ACH-000630,-0.358076634558
ACH-000632,-0.417782838142
ACH-000633,-0.622455385329
ACH-000637,-0.8239711130580001
ACH-000638,-0.346454155158
ACH-000646,-0.796917955548
ACH-000647,-0.5651794880100001
ACH-000648,-0.42730020342
ACH-000649,-0.35757859802
ACH-000651,-0.653572695818
ACH-000652,-0.11360180235200001
ACH-000653,-0.267108348449
ACH-000657,-0.437215598459
ACH-000658,-0.20156847724500002
ACH-000661,-0.31181540017299997
ACH-000662,-0.716292915522
ACH-000663,-0.301936120376
ACH-000665,-0.448984710498
ACH-000671,-0.774915862548
ACH-000673,-0.252318880142
ACH-000676,-0.480395033182
ACH-000677,-0.963109586579
ACH-000681,-0.22426763532900001
ACH-000682,-0.423032991585
ACH-000683,-0.518042149876
ACH-000684,-0.342333630895
ACH-000688,-0.487296839819
ACH-000693,-0.665064991322
ACH-000694,-0.684108924072
ACH-000695,-0.520460463471
ACH-000696,-0.39346177216399997
ACH-000697,-0.524768233472
ACH-000699,-0.462910237843
ACH-000701,-0.392988782804
ACH-000706,-0.345483947601
ACH-000711,-0.300662829141
ACH-000713,-0.475060335078
ACH-000714,0.042549066627900006
ACH-000718,-0.40793393522
ACH-000720,-0.647539604889
ACH-000721,-0.20717706509599998
ACH-000724,-0.5457754785719999
ACH-000725,-0.5349889249600001
ACH-000732,-0.644205593103
ACH-000734,-0.504242969292
ACH-000735,-0.33917917200000003
ACH-000736,-0.713053280145
ACH-000738,-0.9206369629539999
ACH-000746,-0.332154920515
ACH-000747,-0.6263101273430001
ACH-000748,-0.51896844243
ACH-000753,-0.300500069529
ACH-000756,-0.321777862105
ACH-000757,-0.259840109804
ACH-000758,-0.598513709028
ACH-000760,-0.293562550218
ACH-000763,-0.213642178543
ACH-000764,-0.48578545130199996
ACH-000765,-0.442868106263
ACH-000766,-0.301741777936
ACH-000767,-0.308240952435
ACH-000768,-0.616109276999
ACH-000769,-0.6626781184089999
ACH-000770,-0.17184836658100003
ACH-000771,-0.286861661632
ACH-000773,-0.335871784071
ACH-000776,-0.21943925645399998
ACH-000777,-0.25493892852600003
ACH-000778,-0.326840211027
ACH-000781,-0.35211090744999995
ACH-000782,-0.439867205813
ACH-000783,-0.31999139090100004
ACH-000784,-0.48306133515199995
ACH-000785,-0.521895596406
ACH-000787,-0.47616038205
ACH-000788,-0.36197071083099996
ACH-000791,-0.299708883183
ACH-000792,-0.29658635565200003
ACH-000794,-0.46671294444
ACH-000796,-0.549917365659
ACH-000799,-0.571212661037
ACH-000800,-0.5862192300119999
ACH-000802,-0.41822442850900005
ACH-000804,-0.48865690563600006
ACH-000805,-0.263629026416
ACH-000809,-0.47739383022799997
ACH-000810,-0.03853993874080001
ACH-000811,-0.19090826803599997
ACH-000817,-0.468384295558
ACH-000819,-0.395671303312
ACH-000820,-0.38676569674999994
ACH-000821,-0.282051485462
ACH-000822,-0.361350136431
ACH-000823,-0.667927730448
ACH-000824,-0.28261430512200003
ACH-000827,-0.31132061504700004
ACH-000829,-0.180439879045
ACH-000831,-0.958334406464
ACH-000832,-0.40518593592600005
ACH-000833,-0.8475812474459999
ACH-000834,-0.8307284829539999
ACH-000835,-0.37150892554399995
ACH-000836,-0.199389758959
ACH-000837,-0.571098405208
ACH-000838,-0.160683849141
ACH-000839,-0.545462426696
ACH-000840,-0.375885688752
ACH-000841,-0.13012239194800002
ACH-000843,-0.435577696422
ACH-000846,-0.398103500633
ACH-000847,-0.572738015239
ACH-000848,-0.851162955264
ACH-000849,-0.37337591975100004
ACH-000851,-0.470977727153
ACH-000855,-0.5292632333
ACH-000856,-0.310567129705
ACH-000858,-1.01358191188
ACH-000859,-0.44891296891000004
ACH-000861,-0.309922944923
ACH-000862,-0.48744072682800005
ACH-000865,-0.498679313891
ACH-000866,-0.35093993782099997
ACH-000867,-0.40969511718699997
ACH-000869,-0.5154259192539999
ACH-000872,-0.331940283863
ACH-000873,-0.374618024587
ACH-000876,-0.473377922135
ACH-000878,-0.368558900774
ACH-000880,-0.39108719373000006
ACH-000881,-0.48756609940300005
ACH-000882,-0.263562589988
ACH-000884,-0.331567374869
ACH-000885,-0.837162375766
ACH-000887,-0.609222262998
ACH-000888,-0.7060615640090001
ACH-000889,-0.556751325477
ACH-000890,-0.398942147783
ACH-000896,-0.459372383678
ACH-000898,-0.569390342252
ACH-000900,-0.543115849206
ACH-000901,-0.315379484531
ACH-000905,-0.525520161217
ACH-000906,-0.558161812789
ACH-000907,-0.33498087522799996
ACH-000910,-0.6746309013770001
ACH-000911,-0.553099388971
ACH-000912,-0.23694246391100002
ACH-000913,-0.407378537926
ACH-000915,-0.404215327746
ACH-000916,-0.378773157232
ACH-000917,-0.549217317644
ACH-000921,-0.265164046539
ACH-000924,-0.452162351485
ACH-000926,-0.45900305196400004
ACH-000928,-0.720431500292
ACH-000929,-0.738725914641
ACH-000932,-0.25669104835900003
ACH-000935,-0.588870883494
ACH-000936,-0.683369902474
ACH-000937,-0.231876670259
ACH-000938,-0.35350207993
ACH-000939,-0.544238167903
ACH-000941,-0.49570438211
ACH-000943,-0.787594449813
ACH-000946,-0.5424444520880001
ACH-000947,-0.601815599358
ACH-000948,-0.401694692482
ACH-000950,-0.36684035715
ACH-000953,-0.24465144531999997
ACH-000957,-0.616527131622
ACH-000958,-0.388404704257
ACH-000960,-0.20262159096299998
ACH-000963,-0.627380286805
ACH-000968,-0.641987892266
ACH-000969,-0.691659694306
ACH-000973,-0.40015193275399996
ACH-000974,-0.342456001563
ACH-000975,-0.5568226134390001
ACH-000976,-0.37659524836099995
ACH-000978,-0.8388540354109999
ACH-000980,-0.41297830905500005
ACH-000984,-0.27345010782699997
ACH-000986,-0.385258181259
ACH-000988,-0.455116369092
ACH-000993,-0.290957387318
ACH-000994,-0.793681427746
ACH-000996,-0.657346776132
ACH-001001,-0.7325071655650001
ACH-001020,0.0173644630773
ACH-001028,-0.445797889068
ACH-001031,-0.41041459557300003
ACH-001038,-0.6306831048730001
ACH-001048,-0.421141909287
ACH-001050,-0.327761540032
ACH-001053,-0.28248247266800003
ACH-001054,-0.278395507682
ACH-001061,-0.28050606969999997
ACH-001067,-0.55333044585
ACH-001075,-0.590116345966
ACH-001096,-0.425527530744
ACH-001128,-0.09999242873130001
ACH-001134,-0.331616297994
ACH-001151,-0.306643404672
ACH-001163,-0.48701984206
ACH-001164,-0.482841458036
ACH-001173,-0.6393738639150001
ACH-001183,-0.230960140196
ACH-001184,-0.499476453939
ACH-001190,-0.165988446914
ACH-001192,-0.37078413329000004
ACH-001193,-0.138546936173
ACH-001196,-0.222267202854
ACH-001197,-0.18825280623100002
ACH-001205,-0.351218623929
ACH-001211,-0.450142961025
ACH-001212,-0.309701502145
ACH-001228,-0.5359820103980001
ACH-001232,-0.33220810443000004
ACH-001239,-0.49703905877899995
ACH-001274,-0.19110710489100002
ACH-001275,-0.430629923275
ACH-001277,-0.353970455905
ACH-001278,-0.434200704828
ACH-001280,-0.262859605942
ACH-001283,-0.37073581995300003
ACH-001289,-0.530222753075
ACH-001295,-0.256842711161
ACH-001300,-0.176017780211
ACH-001301,-0.575674811418
ACH-001302,-0.341189285782
ACH-001303,-0.634919212464
ACH-001306,-0.209648045661
ACH-001318,-0.686442194454
ACH-001322,-0.517558671751
ACH-001328,-0.285655025176
ACH-001332,-0.913906874146
ACH-001333,-0.36826006112099996
ACH-001336,-0.6910757559790001
ACH-001340,-0.16296743717499998
ACH-001346,-0.505437721586
ACH-001353,-0.22560229214400002
ACH-001354,-0.38675202527400004
ACH-001367,-0.624064076247
ACH-001368,-0.41277043740999997
ACH-001374,-0.699928728917
ACH-001375,-0.391317129023
ACH-001377,-0.555993537626
ACH-001380,-0.6385086380080001
ACH-001391,-0.380793341286
ACH-001407,-0.418617422836
ACH-001408,-0.225445818528
ACH-001413,-0.335529266567
ACH-001430,-0.39970841200499996
ACH-001431,-0.408408971048
ACH-001450,-0.317618539059
ACH-001496,-0.320299878537
ACH-001500,-0.7094724744750001
ACH-001521,-0.265658270417
ACH-001523,-0.518731678528
ACH-001532,-0.253155283794
ACH-001536,-0.47450924549400003
ACH-001550,-0.604603562171
ACH-001552,-0.595209173547
ACH-001554,-0.575869838379
ACH-001645,-0.478911639678
ACH-001654,-0.47730835588200005
ACH-001715,-0.484057615847
ACH-001735,-0.132569013269
ACH-001736,-0.283268222874
ACH-001737,-0.61881157836
ACH-001740,-0.251795779602
ACH-001745,-0.25695336494000004
ACH-001750,-0.6033036301879999
ACH-001765,-0.325693086412
ACH-001956,-0.15020241078299998
ACH-001957,-0.299732606282
