,SHOX2 (6474)
ACH-000004,0.0466004696789
ACH-000007,-0.11298502959899999
ACH-000009,0.10243521115700001
ACH-000011,-0.19590087496
ACH-000012,-0.018366614452500003
ACH-000013,0.310154916355
ACH-000014,-0.121631962219
ACH-000015,0.00238922230354
ACH-000017,0.037676481286
ACH-000018,0.110907437224
ACH-000019,-0.0552395175596
ACH-000021,0.0034794789499
ACH-000022,-0.147300837887
ACH-000025,0.0443379689119
ACH-000028,-0.158872499716
ACH-000030,0.04920014187
ACH-000035,0.125345967468
ACH-000036,-0.090530200838
ACH-000037,0.155035111242
ACH-000039,0.0547102272145
ACH-000040,-0.33088764948399996
ACH-000041,0.0211641480162
ACH-000042,-0.0296854206648
ACH-000045,0.00739145346471
ACH-000047,-0.20707033730399999
ACH-000052,-0.0830656167391
ACH-000053,0.000330462987232
ACH-000054,-0.0589372976559
ACH-000055,0.024683793782799997
ACH-000060,-0.28401204108100003
ACH-000067,-0.150598994748
ACH-000070,-0.158026051844
ACH-000075,0.390320867268
ACH-000078,0.284399903166
ACH-000082,0.14710594801899998
ACH-000085,-0.0158859206981
ACH-000086,-0.0857430474432
ACH-000087,0.24443358321699998
ACH-000092,-0.0942543818485
ACH-000095,0.0197527114333
ACH-000097,-0.10708833154200001
ACH-000098,0.159733833222
ACH-000099,0.00649165000966
ACH-000108,-0.191801161797
ACH-000113,-0.07040381298460001
ACH-000115,-0.196508444399
ACH-000116,-0.0474550386016
ACH-000118,-0.0855793385266
ACH-000120,-0.0832309021798
ACH-000123,0.0198191806488
ACH-000127,-0.132049564287
ACH-000128,-0.18129544863699998
ACH-000132,-0.31596052561500004
ACH-000133,-0.109458606522
ACH-000137,0.0391006368965
ACH-000138,0.0217802320119
ACH-000142,-0.298707732078
ACH-000143,-0.242753104669
ACH-000146,-0.188120093168
ACH-000148,0.06971195506189999
ACH-000150,0.177670689755
ACH-000152,-0.20909594402399997
ACH-000153,-0.0818947875003
ACH-000159,0.00392586913825
ACH-000160,-0.152235809569
ACH-000163,-0.118454049074
ACH-000167,-0.231733717439
ACH-000168,-0.497086487122
ACH-000169,-0.0939424595654
ACH-000178,-0.0238193163889
ACH-000182,0.011714038550400001
ACH-000183,-0.087284747284
ACH-000188,0.0277257518232
ACH-000189,0.353115472381
ACH-000190,-0.111790337053
ACH-000198,-0.274182782971
ACH-000204,-0.37915048295599996
ACH-000206,-0.102900740631
ACH-000207,-0.34513239799199996
ACH-000211,-0.0046368122615
ACH-000215,0.00923606767295
ACH-000221,0.187195413101
ACH-000222,0.0202326648596
ACH-000223,-0.11133100334599999
ACH-000226,0.05262115770359999
ACH-000227,0.28559468489900003
ACH-000228,-0.211952574233
ACH-000231,0.0579982086866
ACH-000232,-0.0673603961302
ACH-000233,0.0161001905194
ACH-000234,-0.197366708024
ACH-000235,-0.0743065143299
ACH-000237,-0.097928059411
ACH-000238,-0.0129236761057
ACH-000243,-0.007656741309589999
ACH-000244,-0.242738415323
ACH-000246,-0.0516887397567
ACH-000248,-0.04744554543380001
ACH-000250,-0.0927106489808
ACH-000251,-0.00233389191122
ACH-000253,0.008724567141969999
ACH-000255,-0.0111453260201
ACH-000256,0.101180126575
ACH-000257,0.184301184956
ACH-000258,0.221913041032
ACH-000259,-0.0658227213021
ACH-000260,-0.042889280772699996
ACH-000261,-0.0559393757216
ACH-000262,-0.329849101596
ACH-000263,-0.0840202757628
ACH-000264,-0.029891717695900002
ACH-000265,-0.10000558874700001
ACH-000266,-0.0324532480605
ACH-000272,-0.08021125729110001
ACH-000273,-0.08606030228599999
ACH-000274,-0.0748065357746
ACH-000277,0.0479832815707
ACH-000278,-0.181643659279
ACH-000279,-0.10174967843900001
ACH-000280,-0.028529733614599997
ACH-000281,0.0402732714885
ACH-000288,0.110987479473
ACH-000291,-0.032669208674499996
ACH-000293,-0.06676488212159999
ACH-000294,-0.142577058041
ACH-000295,0.011291065745600001
ACH-000296,-0.338304551021
ACH-000302,0.0201731147854
ACH-000304,-0.191994639335
ACH-000307,-0.22684152291499998
ACH-000308,0.146927271182
ACH-000310,0.012463588253299998
ACH-000311,-0.00714261113626
ACH-000312,-0.021779060368499997
ACH-000315,-0.0596712785254
ACH-000316,0.115973674863
ACH-000317,-0.078007566338
ACH-000318,0.0211765254025
ACH-000319,0.0576444548812
ACH-000320,0.0819980862275
ACH-000322,0.0894085666017
ACH-000323,-0.069013469059
ACH-000324,-0.08289893359730001
ACH-000329,-0.09083136521889999
ACH-000330,0.00611449437457
ACH-000331,0.0198261638886
ACH-000332,-0.0407829279652
ACH-000334,-0.05971442457830001
ACH-000335,0.048607927663400004
ACH-000336,-0.147234293372
ACH-000337,-0.24231081966200002
ACH-000339,-0.013483217154600002
ACH-000341,-0.08609564644239999
ACH-000348,0.0201120293424
ACH-000350,0.059685115963500006
ACH-000352,0.121545091858
ACH-000356,-0.11582040240599999
ACH-000361,-0.0890809972763
ACH-000362,-0.10680234406
ACH-000363,0.0903094941752
ACH-000364,-0.00824448110174
ACH-000365,0.0223924585168
ACH-000366,0.00856994286233
ACH-000368,-0.07964122508280001
ACH-000374,0.106363404558
ACH-000375,0.08892204254200001
ACH-000376,0.0285900287219
ACH-000381,0.027089457729700003
ACH-000383,-0.0821308008539
ACH-000387,0.03602167221619999
ACH-000389,-0.273541582723
ACH-000390,-0.0883930374552
ACH-000393,0.0922056322244
ACH-000395,-0.13891729944
ACH-000397,-0.07431206579130001
ACH-000401,-0.09551395765010001
ACH-000402,0.419215733833
ACH-000403,0.05362150503719999
ACH-000404,-0.185595494363
ACH-000406,-0.0749793862997
ACH-000407,-0.00517634081363
ACH-000408,-0.141048948974
ACH-000410,-0.0409054002199
ACH-000411,0.0725934363681
ACH-000414,-0.0860942657525
ACH-000415,0.08867498488600001
ACH-000416,-0.0721557456785
ACH-000420,-0.207118410626
ACH-000421,-0.00397709461005
ACH-000424,0.16673297555299998
ACH-000425,-0.05260907804190001
ACH-000426,0.045754369810300004
ACH-000427,-0.00928111300656
ACH-000433,0.023269674999199998
ACH-000436,-0.0639076009325
ACH-000444,0.09447567019210001
ACH-000445,-0.18612948497600001
ACH-000448,-0.232540976862
ACH-000450,0.122859890344
ACH-000452,-0.0106788226915
ACH-000454,-0.248279351602
ACH-000458,-0.0298465055386
ACH-000459,-0.0629376198158
ACH-000460,-0.11720525795499999
ACH-000461,-0.21792700567099998
ACH-000463,-0.11480322481699999
ACH-000464,0.04381271227109999
ACH-000466,-0.136046235158
ACH-000467,-0.0278043879428
ACH-000468,-0.0177104411717
ACH-000469,-0.155275594146
ACH-000470,0.0150154902589
ACH-000471,-0.0824993143789
ACH-000472,-0.0563059069049
ACH-000473,-0.163613385109
ACH-000475,-0.0398524276169
ACH-000476,0.0345243468868
ACH-000477,0.19527523907299998
ACH-000480,-0.16970319573399997
ACH-000481,-0.128418968968
ACH-000483,-0.0378361045071
ACH-000484,-0.293767249632
ACH-000485,-0.0487005041256
ACH-000486,0.0007726858842869999
ACH-000487,-0.0292426564823
ACH-000488,-0.168749972156
ACH-000490,-0.217084769496
ACH-000491,0.0825438825587
ACH-000495,-0.055593611497999997
ACH-000496,0.0301832821134
ACH-000499,-0.197901611706
ACH-000500,-0.446508515428
ACH-000502,-0.102370073126
ACH-000503,-0.315380897535
ACH-000505,-0.100400321267
ACH-000507,0.020917766599
ACH-000510,-0.166028363891
ACH-000511,0.004863805075050001
ACH-000512,0.207038551539
ACH-000516,-0.19428958755800002
ACH-000517,-0.124027169883
ACH-000518,-0.044321638269499995
ACH-000520,-0.136236718114
ACH-000521,-0.08926254501269999
ACH-000522,0.00907550850855
ACH-000524,0.0021516303633200002
ACH-000527,0.0858465730249
ACH-000528,0.046269084501
ACH-000537,-0.10082843036599999
ACH-000541,-0.17259135246399998
ACH-000542,-0.0710240631562
ACH-000544,0.06506810912330001
ACH-000545,-0.204259656624
ACH-000547,0.146701653509
ACH-000548,-0.068779479469
ACH-000549,-0.207438891367
ACH-000550,-0.234645600603
ACH-000552,0.0620665720223
ACH-000556,0.0577655829545
ACH-000557,0.0592380136198
ACH-000570,0.0488438448722
ACH-000571,-0.190756535856
ACH-000573,-0.11429371931299999
ACH-000576,-0.0537162483376
ACH-000580,-0.0659930337782
ACH-000584,0.004062030152550001
ACH-000585,0.0407850896315
ACH-000588,0.143627775491
ACH-000589,0.0370081157122
ACH-000591,-0.139176919302
ACH-000593,-0.0810895938782
ACH-000600,0.066718341524
ACH-000601,0.038154064304699996
ACH-000604,0.0669723324995
ACH-000605,-0.197068447487
ACH-000606,0.12658168683499998
ACH-000608,0.08898390456969998
ACH-000614,-0.39548078681000004
ACH-000616,-0.08986884543189999
ACH-000618,0.0646774720837
ACH-000619,0.12342653800799999
ACH-000620,-0.011574376389899999
ACH-000621,0.064163614298
ACH-000622,0.08557424283669998
ACH-000623,0.123690674239
ACH-000624,0.0466963559308
ACH-000627,0.133463597959
ACH-000630,-0.09611189576539998
ACH-000632,0.06772494862669999
ACH-000633,0.08162844791410001
ACH-000637,-0.0829384449103
ACH-000638,0.022741601065700005
ACH-000646,-0.13663123263000002
ACH-000647,0.060492761357800004
ACH-000648,0.342780150267
ACH-000649,-0.10316908473099999
ACH-000651,-0.0352695506457
ACH-000652,0.10694782450200001
ACH-000653,0.037433371932800004
ACH-000657,-0.056254421490400004
ACH-000658,-0.09980438770780001
ACH-000661,0.100877230296
ACH-000662,0.0415430681872
ACH-000663,0.20609475950699999
ACH-000665,-0.036586461707
ACH-000671,-0.10270177830499999
ACH-000673,-0.070412807553
ACH-000676,-0.117972814079
ACH-000677,-0.09097861361300001
ACH-000681,-0.10454485054300001
ACH-000682,-0.017192376995599997
ACH-000683,0.044329109440299996
ACH-000684,-0.00102016400487
ACH-000688,0.11182968008199999
ACH-000693,0.011154872094600001
ACH-000694,-0.111591923324
ACH-000695,0.38537537054300003
ACH-000696,-0.15030120855
ACH-000697,-0.42945539193000004
ACH-000699,-0.0719229039199
ACH-000701,0.09218942162890001
ACH-000706,0.0694414842755
ACH-000711,-0.0418913431929
ACH-000713,0.009724245583899999
ACH-000714,0.0160845829244
ACH-000718,-0.097170067256
ACH-000720,-0.0103841846165
ACH-000721,0.0208920828099
ACH-000724,-0.128251916006
ACH-000725,0.14839401477199998
ACH-000732,-0.0936052745345
ACH-000734,0.0666336051673
ACH-000735,-0.0856848655831
ACH-000736,-0.151150059981
ACH-000738,-0.0200728832195
ACH-000746,-0.189474641186
ACH-000747,-0.0960091070472
ACH-000748,-0.057409261912
ACH-000753,0.0756011240611
ACH-000756,-0.319503420918
ACH-000757,-0.0852547635276
ACH-000758,-0.058219133892700003
ACH-000760,-0.192548258224
ACH-000763,-0.0213905618923
ACH-000764,0.22534177689800003
ACH-000765,0.021733681052700002
ACH-000766,0.0787333119673
ACH-000767,-0.156337427596
ACH-000768,-0.0484132849039
ACH-000769,-0.0336669058879
ACH-000770,-0.0322748864768
ACH-000771,-0.143373077027
ACH-000773,0.21170340894099998
ACH-000776,-0.038237849466800006
ACH-000777,0.06913420964599999
ACH-000778,-0.0773628851798
ACH-000781,0.059544034615000005
ACH-000782,-0.10167887728599999
ACH-000783,0.0360930107852
ACH-000784,-0.08945322253450001
ACH-000785,-0.12207561439999999
ACH-000787,-0.07062822580299999
ACH-000788,-0.062338222423
ACH-000791,-0.0607798650758
ACH-000792,-0.101633953038
ACH-000794,-0.0199653429403
ACH-000796,-0.13393147854499998
ACH-000799,-0.0951554489737
ACH-000800,-0.23286182846
ACH-000802,-0.0465949924625
ACH-000804,0.351166786869
ACH-000805,-0.288361031456
ACH-000809,-0.07378855221969999
ACH-000810,0.449785863521
ACH-000811,0.0601504844998
ACH-000817,-0.09472023517439998
ACH-000819,-0.141416509891
ACH-000820,-0.383217240686
ACH-000821,-0.0992593562764
ACH-000822,0.0223127743561
ACH-000823,-0.0235113780573
ACH-000824,-0.049309073282900004
ACH-000827,-0.08159105059230001
ACH-000829,-0.0319060554067
ACH-000831,-0.0284256169601
ACH-000832,0.09732043353980001
ACH-000833,0.23017186669700002
ACH-000834,0.034410418933599994
ACH-000835,-0.08554628144310002
ACH-000836,-0.140802509875
ACH-000837,-0.149501235916
ACH-000838,0.05307395704080001
ACH-000839,-0.203891730862
ACH-000840,-0.0015063181773800002
ACH-000841,0.137818992839
ACH-000843,-0.00029646943886400004
ACH-000846,-0.24555112588199998
ACH-000847,0.121800721138
ACH-000848,-0.022931986008599997
ACH-000849,-0.0310209469576
ACH-000851,0.118516160877
ACH-000855,-0.157912479428
ACH-000856,0.050367155458199996
ACH-000858,-0.0895256446986
ACH-000859,0.448171966557
ACH-000861,0.0636184992352
