,CUL3 (8452)
ACH-000004,-0.543632041806
ACH-000007,-0.541407597622
ACH-000009,-0.521276158202
ACH-000011,-0.35171023683499997
ACH-000012,-0.7267604429269999
ACH-000013,-0.421514519617
ACH-000014,-0.552080970327
ACH-000015,-0.449446116251
ACH-000017,-0.758828758325
ACH-000018,-0.387116161543
ACH-000019,-0.5810001898699999
ACH-000021,-0.5214577874849999
ACH-000022,-0.814232907405
ACH-000025,-0.46192475704499997
ACH-000028,-0.705236816851
ACH-000030,-0.358683028517
ACH-000035,-0.5257527323960001
ACH-000036,-0.590578590428
ACH-000037,-0.546877792293
ACH-000039,-0.7706896964040001
ACH-000040,-0.5400867631040001
ACH-000041,-0.582901007098
ACH-000042,-0.348791187947
ACH-000045,-0.503346378956
ACH-000047,-0.8546276996600001
ACH-000052,-0.657592934708
ACH-000053,-0.732098608433
ACH-000054,-0.829873229153
ACH-000055,-0.637586641301
ACH-000060,-0.0677753039466
ACH-000067,-0.238461862086
ACH-000070,-0.371966370593
ACH-000075,-0.8818868406029999
ACH-000078,-0.533979789777
ACH-000082,-0.298003742355
ACH-000085,-0.535900834202
ACH-000086,-0.583224866538
ACH-000087,-0.696551483583
ACH-000092,-0.260355633125
ACH-000095,-0.483484428851
ACH-000097,-0.668906205551
ACH-000098,0.572959934278
ACH-000099,-0.7189112663330001
ACH-000108,-0.745318015183
ACH-000113,-0.36364440591700004
ACH-000115,-1.0937089484
ACH-000116,-0.435348613111
ACH-000118,-0.35887310401999994
ACH-000120,-0.319789525889
ACH-000123,-0.50091098268
ACH-000127,-0.603590360502
ACH-000128,-0.557100955222
ACH-000132,-0.210520981327
ACH-000133,-0.776968355229
ACH-000137,-0.151904537842
ACH-000138,-0.513521755766
ACH-000142,-0.296869184032
ACH-000143,-0.44959947905599995
ACH-000146,-0.544183528853
ACH-000148,-0.653631242727
ACH-000150,-0.568827016676
ACH-000152,-0.488409373715
ACH-000153,-0.503908185181
ACH-000159,-1.13043685911
ACH-000160,-0.354615976489
ACH-000163,-0.629600000766
ACH-000167,-0.19367643673700002
ACH-000168,-0.567538681046
ACH-000169,-0.359986892186
ACH-000178,-0.6712998997540001
ACH-000182,-0.486228088864
ACH-000183,-0.528108641745
ACH-000188,-0.5567377599009999
ACH-000189,-0.278342499272
ACH-000190,-1.04607746284
ACH-000198,-0.369958429084
ACH-000204,-0.667543547308
ACH-000206,-0.479574453434
ACH-000207,0.232947668651
ACH-000211,-0.688223021324
ACH-000215,-0.536435095846
ACH-000221,-0.288261169093
ACH-000222,-0.181159872419
ACH-000223,-0.737873199386
ACH-000226,-0.5041625153589999
ACH-000227,-0.587768253241
ACH-000228,-0.0312003690238
ACH-000231,-0.642224459852
ACH-000232,-0.11263615681700001
ACH-000233,-0.668763811321
ACH-000234,-0.851148783595
ACH-000235,-0.255376232551
ACH-000237,-0.5470280050399999
ACH-000238,-0.50346492547
ACH-000243,-0.596209243993
ACH-000244,-0.523130813465
ACH-000246,-0.012606093759099999
ACH-000248,-0.627820096025
ACH-000250,-0.569240042874
ACH-000251,-0.212861834952
ACH-000253,-0.889976879457
ACH-000255,-0.567631709849
ACH-000256,-0.931839121496
ACH-000257,-0.43229543855499997
ACH-000258,-0.661734633928
ACH-000259,-0.578633567862
ACH-000260,-0.556677456226
ACH-000261,-0.704058004894
ACH-000262,-0.392974937204
ACH-000263,-0.566950796903
ACH-000264,-0.885679826443
ACH-000265,-0.36657075473899997
ACH-000266,-0.0373712318492
ACH-000272,-0.02907851393
ACH-000273,-0.560616429291
ACH-000274,0.10191836070900001
ACH-000277,-0.657495956146
ACH-000278,-0.612131483499
ACH-000279,-0.647321658916
ACH-000280,0.6569184450819999
ACH-000281,-0.565475335729
ACH-000288,-0.7876166023000001
ACH-000291,-0.7623087578990001
ACH-000293,-0.401069040981
ACH-000294,-0.529449251486
ACH-000295,-0.530439809808
ACH-000296,-0.709362711058
ACH-000302,-0.746665909641
ACH-000304,-0.622829019595
ACH-000307,-0.271590790357
ACH-000308,-0.1591944404
ACH-000310,-0.525308069144
ACH-000311,-0.165498578371
ACH-000312,-0.49202130809600003
ACH-000315,-0.4865975443399999
ACH-000316,-0.39552467207099995
ACH-000317,-0.785044613885
ACH-000318,-0.0380655544879
ACH-000319,-0.634826810315
ACH-000320,-0.0511197953326
ACH-000322,-0.645333560816
ACH-000323,-0.599939401637
ACH-000324,-0.655214003396
ACH-000329,-0.722404795099
ACH-000330,-0.738479315351
ACH-000331,-0.54834939865
ACH-000332,-0.433642010054
ACH-000334,-0.486952686918
ACH-000335,-0.451661779635
ACH-000336,-0.487358211891
ACH-000337,-0.336768461425
ACH-000339,-0.569561336749
ACH-000341,-0.919568852543
ACH-000348,-0.373922807657
ACH-000350,-0.609154343315
ACH-000352,-0.7161197680120001
ACH-000356,-0.556259759568
ACH-000361,-0.593964499993
ACH-000362,-0.37761686221100005
ACH-000363,-0.526666807584
ACH-000364,-0.09877940641310001
ACH-000365,-0.411914661869
ACH-000366,-0.669488954094
ACH-000368,-0.616342485204
ACH-000374,-0.6874594878720001
ACH-000375,-0.459969487025
ACH-000376,-0.6232309756800001
ACH-000381,-0.501294725015
ACH-000383,-0.9352068508820001
ACH-000387,-0.855274325215
ACH-000389,-0.657427885606
ACH-000390,-0.528596847596
ACH-000393,-0.941791233329
ACH-000395,-0.696719664612
ACH-000397,-0.435453416308
ACH-000401,-0.442280582909
ACH-000402,-0.461388004555
ACH-000403,-0.43287442434100004
ACH-000404,-0.288279927782
ACH-000406,-0.396289861123
ACH-000407,-0.446065598309
ACH-000408,-0.324005925112
ACH-000410,-0.548210462179
ACH-000411,-0.454852820629
ACH-000414,-0.166008556618
