,PLCD4 (84812)
ACH-000004,-0.0181759262065
ACH-000007,-0.204857515429
ACH-000009,-0.22161929515099998
ACH-000011,0.23946824283100002
ACH-000012,-0.120287264001
ACH-000013,0.00884945044169
ACH-000014,0.123175762605
ACH-000015,0.204377259269
ACH-000017,0.036688338983300005
ACH-000018,0.056939331497499995
ACH-000019,0.034492632536199996
ACH-000021,0.0180815244937
ACH-000022,-0.0385199392212
ACH-000025,0.08500384092010001
ACH-000028,-0.054877832667800004
ACH-000030,-0.00024178365218300001
ACH-000035,0.12018741817399999
ACH-000036,-0.0113202681642
ACH-000037,0.103227884869
ACH-000039,0.20829279625
ACH-000040,-0.06315407245310001
ACH-000041,0.082799968731
ACH-000042,-0.0350659577601
ACH-000045,0.052188908826900006
ACH-000047,0.015567426465399999
ACH-000052,0.217799763378
ACH-000053,0.055686032726499995
ACH-000054,-0.18746686174199997
ACH-000055,0.192363033948
ACH-000060,0.015008673446
ACH-000067,0.157782194904
ACH-000070,-0.182185929713
ACH-000075,-0.172021169225
ACH-000078,0.024133172316900004
ACH-000082,-0.0309831029035
ACH-000085,-0.117220088496
ACH-000086,0.0827178338622
ACH-000087,-0.176707022005
ACH-000092,0.020786687991200002
ACH-000095,0.0102847022483
ACH-000097,-0.041830122115
ACH-000098,0.0784187927761
ACH-000099,-0.0381095385088
ACH-000108,0.00215407623543
ACH-000113,0.0182074879845
ACH-000115,0.073887760232
ACH-000116,0.146966987629
ACH-000118,0.045641326087800006
ACH-000120,0.303681733324
ACH-000123,0.13051818638
ACH-000127,0.19337543255999998
ACH-000128,0.009253667267639999
ACH-000132,0.09762272063239999
ACH-000133,0.0115164954159
ACH-000137,-0.0522711770438
ACH-000138,0.147050983936
ACH-000142,0.17175801022599999
ACH-000143,0.0299184881433
ACH-000146,-0.09248518694939999
ACH-000148,-0.00474492791282
ACH-000150,0.164347212241
ACH-000152,0.08578137430939999
ACH-000153,0.53994121683
ACH-000159,-0.0412684618569
ACH-000160,0.219288840609
ACH-000163,-0.21852740546100002
ACH-000167,-0.202697755686
ACH-000168,0.0517387579368
ACH-000169,0.08399531069489999
ACH-000178,0.15905361758199998
ACH-000182,-0.060417973241400004
ACH-000183,0.016950201119200002
ACH-000188,-0.128582250567
ACH-000189,0.27192668190200003
ACH-000190,-0.29467977748199997
ACH-000198,0.149338449584
ACH-000204,0.155776227093
ACH-000206,0.09339624281089999
ACH-000207,0.141218343361
ACH-000211,0.157015479504
ACH-000215,0.0110975463492
ACH-000221,0.164745009271
ACH-000222,0.09088589684250001
ACH-000223,-0.00207166821769
ACH-000226,-0.052071784012199994
ACH-000227,-0.05712387233630001
ACH-000228,-0.050138483481199994
ACH-000231,0.0223756050451
ACH-000232,0.145770389217
ACH-000233,-0.105035358438
ACH-000234,0.09608243558389999
ACH-000235,0.00904082737468
ACH-000237,-0.0392164010011
ACH-000238,-0.023674779416900004
ACH-000243,0.10444665992999999
ACH-000244,-0.230770217809
ACH-000246,-0.162106270633
ACH-000248,0.255957089214
ACH-000250,-0.140313640853
ACH-000251,0.18252292646999999
ACH-000253,-0.00509371373626
ACH-000255,-0.11173344573699999
ACH-000256,0.07767596137739999
ACH-000257,-0.0132199029904
ACH-000258,-0.0656873630983
ACH-000259,0.13584711178300002
ACH-000260,-0.117651615509
ACH-000261,0.0283401242908
ACH-000262,0.16959431322700003
ACH-000263,0.180654394084
ACH-000264,-0.08045397409310001
ACH-000265,0.132454851017
ACH-000266,0.146947100793
ACH-000272,0.00673439016878
ACH-000273,0.07033606767219999
ACH-000274,-0.00164583160874
ACH-000277,-0.190005623642
ACH-000278,-0.0572544977866
ACH-000279,0.0668887324823
ACH-000280,4.14865511882e-05
ACH-000281,-0.00253458408309
ACH-000288,0.028743738915
ACH-000291,-0.18708688144699998
ACH-000293,0.12972358648399998
ACH-000294,-0.0395636715716
ACH-000295,-0.238353758977
ACH-000296,0.215774183123
ACH-000302,0.08490019446789998
ACH-000304,-0.172827386644
ACH-000307,-0.196454702118
ACH-000308,0.0478892799801
ACH-000310,-0.075211546666
ACH-000311,0.123325401131
ACH-000312,0.20331443827399998
ACH-000315,0.0979883905587
ACH-000316,0.0341918250228
ACH-000317,-0.017445010747599996
ACH-000318,0.100677194649
ACH-000319,-0.12155504781500001
ACH-000320,0.15784889624
ACH-000322,0.181030180049
ACH-000323,0.0442349307425
ACH-000324,-0.134669603149
ACH-000329,0.0825848236669
ACH-000330,0.107293143323
ACH-000331,-0.038763610738400005
ACH-000332,0.00933068525462
ACH-000334,-0.0995632109205
ACH-000335,-0.00014057806702200002
ACH-000336,-0.18530202391800002
ACH-000337,-0.11263454259700001
ACH-000339,-9.47946674045e-05
ACH-000341,0.10359525081
ACH-000348,0.045398334821300006
ACH-000350,-0.026618687977
ACH-000352,-0.0361269382227
ACH-000356,0.23462143581999997
ACH-000361,-0.039145927424
ACH-000362,0.030880308158400004
ACH-000363,-0.06467360107850001
ACH-000364,0.10024220131400001
ACH-000365,-0.0029145107893099997
ACH-000366,0.0199914194642
ACH-000368,0.0660625948139
ACH-000374,-0.0546172201387
ACH-000375,-0.122857186669
ACH-000376,-0.0270277745883
ACH-000381,0.009078644471239999
ACH-000383,-0.074528637566
ACH-000387,0.0229090423599
ACH-000389,0.232694277972
ACH-000390,0.118274481015
ACH-000393,0.07892473467830001
ACH-000395,-0.198056570169
ACH-000397,0.0200301810297
ACH-000401,-0.0446750612899
ACH-000402,0.12730561968
ACH-000403,0.0745574609259
ACH-000404,0.218630689622
ACH-000406,-0.0188403758104
ACH-000407,0.138916309645
ACH-000408,0.18140128968400002
ACH-000410,0.07144911567310001
ACH-000411,0.012065167569799999
ACH-000414,0.16819880744000001
ACH-000415,-0.021904097485500002
ACH-000416,-0.000717208047723
ACH-000420,-0.157413826297
ACH-000421,-0.0484555081722
ACH-000424,-0.08139745561539999
ACH-000425,-0.07317851739
ACH-000426,0.0860591010495
ACH-000427,-0.12751645731
ACH-000433,0.120767626253
ACH-000436,-0.045095262987299996
ACH-000444,-0.0192299571003
ACH-000445,-0.119390488607
ACH-000448,0.020891270505
ACH-000450,0.060969181319000004
ACH-000452,0.105300514012
ACH-000454,0.09287851928210002
ACH-000458,-0.159354786118
ACH-000459,-0.0953047208303
ACH-000460,0.0289250729881
ACH-000461,0.146606579658
ACH-000463,0.09681753951989999
ACH-000464,0.0656076499263
ACH-000466,-0.0755373972695
ACH-000467,-0.16702274757000002
ACH-000468,0.08237312007410001
ACH-000469,0.254071067032
ACH-000470,0.0126394311243
ACH-000471,0.0426359226687
ACH-000472,0.17918494326099998
ACH-000473,0.2502992354
ACH-000475,-0.0486686495275
ACH-000476,0.0453748213877
ACH-000477,0.150915685999
ACH-000480,0.061711516075499996
