,PEMT (10400)
ACH-000004,-0.177465891217
ACH-000007,-0.158301540857
ACH-000009,-0.217862164184
ACH-000011,0.129623716984
ACH-000012,0.0952311024961
ACH-000013,-0.30326992073000003
ACH-000014,-0.0482493421124
ACH-000015,-0.156495754265
ACH-000017,0.11314953622099999
ACH-000018,0.0473168633281
ACH-000019,0.023732322014599995
ACH-000021,0.0487481153641
ACH-000022,-0.381573156106
ACH-000025,-0.010510394761299998
ACH-000028,0.0412426958222
ACH-000030,-0.0284645942989
ACH-000035,-0.0337349784772
ACH-000036,-0.021122582356699997
ACH-000037,0.06333439662069999
ACH-000039,-0.213323675556
ACH-000040,0.00115072062323
ACH-000041,0.17469490160599999
ACH-000042,-0.15855379263699998
ACH-000045,-0.169960008207
ACH-000047,-0.10675136116900001
ACH-000052,0.12376635711200001
ACH-000053,-0.0247035938521
ACH-000054,-0.0317561348204
ACH-000055,0.09598833837489999
ACH-000060,-0.156966652995
ACH-000067,-0.128502589065
ACH-000070,-0.15579203720100002
ACH-000075,0.0673730082636
ACH-000078,0.035072902870699994
ACH-000082,-0.17389157150100001
ACH-000085,0.00853763940685
ACH-000086,0.144894119385
ACH-000087,-0.187547734924
ACH-000092,0.026148076787
ACH-000095,-0.169730061839
ACH-000097,-0.0325904835405
ACH-000098,-0.179014558552
ACH-000099,-0.08339311534560001
ACH-000108,0.159549349571
ACH-000113,0.032057784024
ACH-000115,-0.14884667602600002
ACH-000116,0.0109425553025
ACH-000118,-0.013292208147
ACH-000120,-0.07219545631299999
ACH-000123,-0.00581912251905
ACH-000127,-0.012733704682700001
ACH-000128,-0.0721378606713
ACH-000132,-0.13748543606
ACH-000133,0.110714854557
ACH-000137,0.0754231802683
ACH-000138,-0.0315863840642
ACH-000142,-0.10310176020999999
ACH-000143,0.155758151762
ACH-000146,0.00690067020886
ACH-000148,-0.15188967112500001
ACH-000150,0.07820072260250001
ACH-000152,-0.185018831886
ACH-000153,-0.46997190842799996
ACH-000159,0.163067641386
ACH-000160,0.0112017280906
ACH-000163,0.033665443348
ACH-000167,-0.330708901341
ACH-000168,-0.170639426631
ACH-000169,-0.0009410809505339999
ACH-000178,-0.017970306254200003
ACH-000182,-0.0783029015692
ACH-000183,-0.00363186753688
ACH-000188,-0.319281601329
ACH-000189,0.439726726254
ACH-000190,0.165172876408
ACH-000198,0.0027573141599299997
ACH-000204,0.143495922869
ACH-000206,-0.015405325309600001
ACH-000207,-0.0489541516096
ACH-000211,0.040375815081300004
ACH-000215,0.030734623853700002
ACH-000221,0.158726682635
ACH-000222,0.18077347798500001
ACH-000223,-0.0741098869077
ACH-000226,-0.126433625674
ACH-000227,-0.060037102736400005
ACH-000228,-0.21778893139199998
ACH-000231,0.004708247642270001
ACH-000232,-0.0114933005719
ACH-000233,0.0163546182268
ACH-000234,0.0021145506227299997
ACH-000235,-0.00165998524084
ACH-000237,0.0139494782534
ACH-000238,-0.40887597588299995
ACH-000243,0.046557771616699994
ACH-000244,-0.366703709163
ACH-000246,0.014369145836100002
ACH-000248,0.08436172977669999
ACH-000250,-0.10024012423699999
ACH-000251,-0.04711890281830001
ACH-000253,-0.223910862804
ACH-000255,-0.0168527833515
ACH-000256,0.0406914831442
ACH-000257,-0.224603459527
ACH-000258,-0.0784056331723
ACH-000259,-0.029242903635999996
ACH-000260,-0.126521381236
ACH-000261,0.0086809132869
ACH-000262,-0.037957634685699994
ACH-000263,0.15687909944800002
ACH-000264,0.030348535498000002
ACH-000265,0.0808905249435
ACH-000266,-0.054534406225699994
ACH-000272,0.114752228968
ACH-000273,0.00271842532323
ACH-000274,-0.0867328724756
ACH-000277,-0.38081708686800003
ACH-000278,-0.190751871565
ACH-000279,-0.10915298905500001
ACH-000280,-0.020000888586900002
ACH-000281,-0.0344934762558
ACH-000288,-0.126887812116
ACH-000291,-0.074476364035
ACH-000293,-0.133454799077
ACH-000294,-0.0487281448893
ACH-000295,-0.311998220172
ACH-000296,-0.240375448145
ACH-000302,-0.127517187092
ACH-000304,0.0901386650643
ACH-000307,-0.0306540389701
ACH-000308,-0.107090219829
ACH-000310,-0.059293325512800005
ACH-000311,0.012405249702000002
ACH-000312,-0.024208397006799998
ACH-000315,0.140334574483
ACH-000316,-0.0439255154077
ACH-000317,0.141856896057
ACH-000318,-0.0344421934082
ACH-000319,-0.023570242905
ACH-000320,0.07561777216980001
ACH-000322,0.11076279308499999
ACH-000323,-0.289091810379
ACH-000324,-0.103890933905
ACH-000329,0.0298999159874
ACH-000330,0.0850065495107
ACH-000331,-0.00835565599646
ACH-000332,0.0476684623727
ACH-000334,-0.451088640003
ACH-000335,0.161996215925
ACH-000336,0.018209536912
ACH-000337,0.0115335510916
ACH-000339,-0.0758770061266
ACH-000341,0.16367736411599998
ACH-000348,-0.0473416446258
ACH-000350,-0.0404518540494
ACH-000352,0.00894140426472
ACH-000356,-0.212728441781
ACH-000361,0.018309249137299997
ACH-000362,-2.95239898645e-05
ACH-000363,0.00926316421839
ACH-000364,-0.07502625873310001
ACH-000365,0.0271758318409
ACH-000366,-0.059613187226300005
ACH-000368,-0.010570540625200001
ACH-000374,-0.037026167497900005
ACH-000375,-0.0302049043022
ACH-000376,-0.048842936226699996
ACH-000381,0.0642352651942
ACH-000383,-0.046179771288800006
ACH-000387,-0.07242388996289999
ACH-000389,-0.022092802741200002
ACH-000390,0.013125192501299999
ACH-000393,-0.0651947813943
ACH-000395,0.0696401747815
ACH-000397,-0.061093917765600005
ACH-000401,-0.197400987568
ACH-000402,0.194272152731
ACH-000403,-0.156350092808
ACH-000404,-0.014450332945100001
ACH-000406,-0.0429460381348
ACH-000407,-0.062371911669399996
ACH-000408,0.04845094897319999
ACH-000410,-0.009622407754629999
ACH-000411,-0.0414763672239
ACH-000414,0.18374164615400002
ACH-000415,-0.24883335260899997
ACH-000416,0.023594053585700003
ACH-000420,-0.0890664605844
ACH-000421,-0.0501007189728
ACH-000424,0.143194281747
ACH-000425,0.0641032145896
ACH-000426,-0.102499376458
ACH-000427,0.0017034651464000001
ACH-000433,-0.057559394947800005
ACH-000436,0.084578095118
ACH-000444,-0.033301903367699996
ACH-000445,-0.04791574154730001
ACH-000448,-0.0836039551607
ACH-000450,-0.191802780881
ACH-000452,-0.0634545805826
ACH-000454,0.0142991113181
ACH-000458,-0.08577361028069999
ACH-000459,-0.127231188015
ACH-000460,-0.011106044795600001
ACH-000461,0.0107033151214
ACH-000463,0.052399160445300005
ACH-000464,-0.0986957795777
ACH-000466,-0.05487763462069999
ACH-000467,-0.0137116141098
ACH-000468,-0.024319479779099998
ACH-000469,-0.181409364476
ACH-000470,-0.065120271458
ACH-000471,-0.05303172847030001
ACH-000472,0.0321991836909
ACH-000473,-0.0761279833214
ACH-000475,-0.033218531068599996
ACH-000476,0.087302489809
ACH-000477,0.37840598484300003
ACH-000480,0.023198622911099996
ACH-000481,-0.154781494809
ACH-000483,-0.106481628293
ACH-000484,0.18227798037999998
ACH-000485,0.007744034545979999
ACH-000486,0.0152663484185
ACH-000487,-0.0751816680245
ACH-000488,-0.05300512496169999
ACH-000490,0.146677302154
ACH-000491,-0.1279584101
ACH-000495,0.12272861922900001
ACH-000496,-0.145756488075
ACH-000499,-0.00032488308127499995
ACH-000500,0.5874640633529999
ACH-000502,-9.03758272485e-05
ACH-000503,-0.0886923554122
ACH-000505,-0.045060861381599995
ACH-000507,-0.248903377975
ACH-000510,-0.012488421199799999
ACH-000511,0.16949156013500002
ACH-000512,-0.508883439588
ACH-000516,-0.065058926695
ACH-000517,0.023838725271799997
ACH-000518,-0.020878020029900003
ACH-000520,-0.07147662004380001
ACH-000521,0.0468426364448
ACH-000522,0.05576683564780001
ACH-000524,-0.160980274787
ACH-000527,-0.05677098137730001
ACH-000528,-0.14254028913300001
ACH-000537,0.12718204376599998
ACH-000541,0.194707161393
ACH-000542,0.0492650987837
ACH-000544,-0.133335930693
ACH-000545,-0.139529622185
ACH-000547,0.040900737535300005
ACH-000548,-0.128645695024
ACH-000549,0.052993899004800005
ACH-000550,-0.16505345215
ACH-000552,-0.190881805275
ACH-000556,-0.0070922580823199995
ACH-000557,-0.022295066578099997
ACH-000570,-0.20402031329
ACH-000571,0.000383339709326
ACH-000573,-0.14686228506100002
ACH-000576,0.0246938345935
ACH-000580,0.244568140611
ACH-000584,-0.0430304697683
ACH-000585,-0.027454775515900004
ACH-000588,-0.0803053464493
ACH-000589,0.09863895128039998
ACH-000591,-0.029092656211099997
ACH-000593,0.0353962542592
ACH-000600,0.253577480868
ACH-000601,0.0608949088969
ACH-000604,-0.150796981217
ACH-000605,-0.206455626981
ACH-000606,-0.0371019151417
ACH-000608,-0.101818769167
ACH-000614,0.284243269396
ACH-000616,0.0234915058445
ACH-000618,0.14381967511
ACH-000619,0.0884016355799
ACH-000620,-0.0327109299792
ACH-000621,-0.216136145119
ACH-000622,0.157872404908
ACH-000623,-0.11508005622000002
ACH-000624,-0.117158108607
ACH-000627,-0.155903047875
ACH-000630,-0.0248711850548
ACH-000632,-0.00148146230297
ACH-000633,-0.0690922886694
ACH-000637,0.0553624243812
ACH-000638,0.0313424254802
ACH-000646,0.0430250085326
ACH-000647,0.090516085327
ACH-000648,0.0982461259824
ACH-000649,-0.069650880175
ACH-000651,-0.0652419058473
ACH-000652,-0.0804763155971
ACH-000653,-0.0305879803838
ACH-000657,0.00882688918359
ACH-000658,0.120598698936
ACH-000661,0.0421178179098
ACH-000662,0.13577307849300002
ACH-000663,0.12052101206499999
ACH-000665,-0.058805276798599995
ACH-000671,-0.160705111252
ACH-000673,-0.13889011626599998
ACH-000676,0.0961106603206
ACH-000677,0.13187522640799998
ACH-000681,-0.030092585628900003
ACH-000682,-0.0339485761625
ACH-000683,0.191687738598
ACH-000684,0.0367045848545
