,MTHFD2L (441024)
ACH-000232,-0.212912892003
ACH-000233,-0.15420209491800002
ACH-000234,-0.0535274070692
ACH-000235,-0.272183494789
ACH-000237,-0.323097854359
ACH-000238,-0.215028136079
ACH-000243,-0.17906490623100002
ACH-000244,-0.190634780484
ACH-000246,-0.123999395011
ACH-000248,-0.263917074967
ACH-000250,-0.0801404446831
ACH-000251,-0.413275323565
ACH-000253,-0.36842687134
ACH-000255,-0.269469655918
ACH-000256,-0.129857515076
ACH-000257,-0.20644741704999997
ACH-000258,-0.227897540766
ACH-000259,-0.216338807053
ACH-000260,-0.163148832898
ACH-000261,-0.140751140918
ACH-000262,-0.135710423302
ACH-000263,0.00927819068728
ACH-000264,-0.29619078086
ACH-000265,-0.36133020898900003
ACH-000266,-0.163341426046
ACH-000272,-0.257959374853
ACH-000273,-0.0912726375377
ACH-000274,-0.123742985507
ACH-000277,-0.0760868962314
ACH-000278,-0.189175878686
ACH-000279,-0.17976731884
ACH-000280,-0.205223323654
ACH-000281,-0.457745226669
ACH-000288,-0.0593073239114
ACH-000291,-0.0873039440446
ACH-000293,-0.261157692916
ACH-000294,-0.30502269662
ACH-000295,-0.43357703241400003
ACH-000296,-0.34141517201099997
ACH-000302,-0.334760781017
ACH-000304,-0.277483038186
ACH-000307,-0.102664795206
ACH-000308,-0.237332624194
ACH-000310,-0.37083939383500003
ACH-000311,-0.45162663541599996
ACH-000312,-0.123153961437
ACH-000315,-0.43239483925
ACH-000316,-0.05789587518040001
ACH-000317,-0.271360174414
ACH-000318,-0.403558266471
ACH-000319,-0.239766254889
ACH-000320,-0.18704621616300002
ACH-000322,-0.529163330994
ACH-000323,-0.22742576364599998
ACH-000324,-0.216061415951
ACH-000329,-0.21635252739
ACH-000330,-0.264791543658
ACH-000331,-0.0185365953884
ACH-000332,-0.23401351808600002
ACH-000334,-0.233712369564
ACH-000335,-0.48202150506499997
ACH-000336,-0.121067405452
ACH-000337,-0.46997719658500003
ACH-000339,-0.165369327485
ACH-000341,-0.162787365873
ACH-000348,-0.371830754233
ACH-000350,-0.023870809747700002
ACH-000352,-0.0224724651837
ACH-000356,-0.20895595097300002
ACH-000361,-0.156351403161
ACH-000362,-0.142852942002
ACH-000363,-0.0522166911519
ACH-000364,-0.393121138758
ACH-000365,-0.265319413831
ACH-000366,-0.132835077934
ACH-000368,-0.335204711795
ACH-000374,-0.220453756827
ACH-000375,-0.26135463728
ACH-000376,-0.25606236495900003
ACH-000381,-0.22017959985399999
ACH-000383,-0.192573116275
ACH-000387,-0.28363069983000005
ACH-000389,0.119376894542
ACH-000390,-0.325309596656
ACH-000393,-0.08569707351889999
ACH-000395,-0.292906997429
ACH-000397,-0.0489284871966
ACH-000401,-0.293289070112
ACH-000402,-0.39482734791699997
ACH-000403,-0.32010345033000004
ACH-000404,0.031743983335700006
ACH-000406,-0.184500350738
ACH-000407,-0.255403849896
ACH-000408,-0.28742518465
ACH-000410,-0.11945562306600001
ACH-000411,-0.0951679255904
ACH-000414,-0.13046139190300002
ACH-000415,-0.333730430573
ACH-000416,-0.23863434140700002
ACH-000420,-0.055388295254600005
ACH-000421,-0.195513376621
ACH-000424,-0.40506609433799995
ACH-000425,-0.170285697227
ACH-000426,-0.236803857504
ACH-000427,-0.125983723775
ACH-000433,-0.108951856864
ACH-000436,-0.112931886338
ACH-000444,-0.13166265794
ACH-000445,-0.20430398347800002
ACH-000448,-0.282537813844
ACH-000450,-0.131457645658
ACH-000452,-0.234027280395
ACH-000454,-0.382814576122
ACH-000458,-0.28173680567
ACH-000459,0.0387879887753
ACH-000460,-0.19681286734099998
ACH-000461,-0.201202359944
ACH-000463,-0.234914586935
ACH-000464,-0.309701378194
ACH-000466,-0.169216595743
ACH-000467,-0.474128935177
ACH-000468,-0.394537793778
ACH-000469,-0.22457043098499999
ACH-000470,-0.06697205662240001
ACH-000471,-0.280715217403
ACH-000472,-0.137083883227
ACH-000473,-0.08311984933660001
ACH-000475,-0.18976365704999998
ACH-000476,-0.291019591352
ACH-000477,-0.20324761877099998
ACH-000480,-0.240672655506
ACH-000481,-0.167664759394
ACH-000483,-0.289772019034
ACH-000484,-0.0885866946344
ACH-000485,-0.222308043673
ACH-000486,-0.277428798948
ACH-000487,-0.149434812194
ACH-000488,-0.24860783364999997
ACH-000490,-0.27337142591999997
ACH-000491,-0.299207540697
ACH-000495,-0.24930319169799997
ACH-000496,-0.260645858054
ACH-000499,-0.155267227082
ACH-000500,-0.080799652175
ACH-000502,-0.254924251697
ACH-000503,-0.260910608378
ACH-000505,-0.21166423086599997
ACH-000507,-0.366462894829
ACH-000510,-0.334586094932
ACH-000511,-0.314126661479
ACH-000512,-0.14535245356899998
ACH-000516,-0.0720532131755
ACH-000517,-0.260203289249
ACH-000518,-0.161073389284
ACH-000520,-0.26715623457800003
ACH-000521,-0.19246731519299998
ACH-000522,-0.239881147119
ACH-000524,-0.18568130677900002
ACH-000527,-0.201036288678
ACH-000528,-0.18027692822799998
ACH-000537,-0.475756042921
ACH-000541,-0.40700421708499995
ACH-000542,-0.23556529248000002
ACH-000544,-0.123759164628
ACH-000545,-0.32615711286
ACH-000547,-0.407759414657
ACH-000548,-0.19434397747200002
ACH-000549,-0.49208001662699996
ACH-000550,-0.129745803204
ACH-000552,-0.236073705445
ACH-000556,-0.337861052242
ACH-000557,-0.117496422928
ACH-000570,-0.17720404251400002
ACH-000571,-0.257102949412
ACH-000573,-0.296053231635
ACH-000576,-0.0139113737531
ACH-000580,-0.08862586970349999
ACH-000584,-0.160137434332
ACH-000585,-0.199878418111
ACH-000588,-0.0915685162513
ACH-000589,-0.150560320394
ACH-000591,-0.161046071152
ACH-000593,-0.322027609033
ACH-000600,-0.292410903074
ACH-000601,-0.209768906864
ACH-000604,-0.0643072827222
ACH-000605,-0.253487116781
ACH-000606,-0.279002008794
ACH-000608,-0.310556926836
ACH-000614,-0.199426256204
ACH-000616,-0.360645874155
ACH-000618,-0.317121359675
ACH-000619,-0.306497766309
ACH-000620,-0.170219224416
ACH-000621,-0.278951741413
ACH-000622,-0.109516510294
ACH-000623,-0.0778529466357
ACH-000624,-0.18796560036200002
ACH-000627,-0.179296040135
ACH-000630,-0.135762713501
ACH-000632,-0.24360184121999998
ACH-000633,-0.07231320635139998
ACH-000637,-0.263054489394
ACH-000638,-0.169178326538
ACH-000646,-0.039626786014
ACH-000647,-0.21978785286999997
ACH-000648,-0.0749892457694
ACH-000649,-0.345051211753
ACH-000651,-0.16120658516
ACH-000652,-0.382827160946
ACH-000653,-0.331374796628
ACH-000657,-0.127475232017
ACH-000658,-0.223310811536
ACH-000661,-0.282492283731
ACH-000662,-0.22891816769
ACH-000663,-0.1802007866
ACH-000665,-0.173450806455
ACH-000671,-0.33790569799099995
ACH-000673,-0.209624747245
ACH-000676,-0.239099291682
ACH-000677,-0.29860563496
ACH-000681,-0.028258750885900002
ACH-000682,-0.272514074642
ACH-000683,-0.283108688487
ACH-000684,-0.465849253329
ACH-000688,-0.28440077653499996
ACH-000693,-0.20019262787300002
ACH-000694,-0.34169449335
ACH-000695,-0.138038818402
ACH-000696,-0.278722116529
ACH-000697,-0.47381276015699997
ACH-000699,-0.079013120929
ACH-000701,-0.23066737499099998
ACH-000706,-0.0831262873096
ACH-000711,-0.205616418348
ACH-000713,-0.501744409137
ACH-000714,-0.163179566751
ACH-000718,-0.129706684252
ACH-000720,-0.38842614559
ACH-000721,-0.162626885776
ACH-000724,-0.38547237984399996
ACH-000725,-0.214438236018
ACH-000732,-0.326438966915
ACH-000734,-0.0827771683098
ACH-000735,-0.404070832038
ACH-000736,-0.229631868041
ACH-000738,-0.223170527144
ACH-000746,0.06593384246430001
ACH-000747,-0.280402965587
ACH-000748,-0.259502698609
ACH-000753,-0.206138449902
ACH-000756,-0.0420255480288
ACH-000757,-0.16287078830600002
ACH-000758,-0.334241859915
ACH-000760,-0.0893619727881
ACH-000763,-0.27114292255100003
ACH-000764,-0.45751145547899996
ACH-000765,-0.30888154768599996
ACH-000766,-0.28899477966
ACH-000767,-0.328801014997
ACH-000768,-0.261505321172
ACH-000769,-0.10398587625700001
ACH-000770,-0.277236574616
ACH-000771,-0.131599869592
ACH-000773,-0.0702794509885
ACH-000776,-0.322554681833
ACH-000777,-0.17355544328699998
ACH-000778,-0.0992388448315
ACH-000781,-0.205955797899
ACH-000782,-0.275724947993
ACH-000783,-0.291570760064
ACH-000784,-0.259403790982
ACH-000785,-0.0639455174835
ACH-000787,0.0199416355912
ACH-000788,-0.156244659219
ACH-000791,-0.338214235392
ACH-000792,-0.282929879209
ACH-000794,-0.46636035871799997
ACH-000796,-0.221514782749
ACH-000799,-0.443199932121
ACH-000800,-0.30351929292700003
ACH-000802,-0.148386414542
ACH-000804,-0.378518545128
ACH-000805,-0.0193472940365
ACH-000809,-0.286580445991
ACH-000810,-0.28117336896899997
ACH-000811,-0.155968164883
ACH-000817,-0.40937650032899997
ACH-000819,-0.247935247412
ACH-000820,-0.361875115526
ACH-000821,-0.10680234339700001
ACH-000822,0.021840534368500003
ACH-000823,-0.216002416345
ACH-000824,-0.218119517054
ACH-000827,-0.24275672287500002
ACH-000829,-0.22342369507100002
ACH-000831,-0.314524608335
ACH-000832,-0.25834150157900004
ACH-000833,-0.271834530931
ACH-000834,-0.266443458714
ACH-000835,-0.227893805436
ACH-000836,-0.20733084259100001
ACH-000837,-0.0761853172302
ACH-000838,0.125508767596
ACH-000839,-0.5321996563520001
ACH-000840,-0.660122465641
ACH-000841,-0.559281524074
ACH-000843,-0.0802909298013
ACH-000846,-0.47404344247100005
ACH-000847,-0.211330663315
ACH-000848,-0.12140535613299999
ACH-000849,-0.2402956762
ACH-000851,-0.236774956374
ACH-000855,-0.262388822925
ACH-000856,-0.352753594475
ACH-000858,-0.249475592592
ACH-000859,-0.0469780729335
ACH-000861,-0.371465499922
ACH-000862,-0.020538878073799997
ACH-000865,-0.232250445606
ACH-000866,-0.042842515318
ACH-000867,-0.23094646892700002
ACH-000869,0.09238199784830001
ACH-000872,-0.250380887058
ACH-000873,-0.0248425940199
ACH-000876,-0.263171079684
ACH-000878,-0.11602735842499999
ACH-000880,-0.145873659285
ACH-000881,-0.260812082487
ACH-000882,-0.286188104063
ACH-000884,-0.22209057272399998
ACH-000885,-0.127463765875
ACH-000887,-0.134228558415
ACH-000888,-0.0699579899502
ACH-000889,-0.07002917970660001
ACH-000890,-0.331828361925
ACH-000896,-0.255526681454
ACH-000898,-0.0637116883627
ACH-000900,-0.235576606431
ACH-000901,-0.266970098403
ACH-000905,-0.233859788895
ACH-000906,-0.19083274522500002
ACH-000907,0.0375750748607
ACH-000910,-0.0686625726175
ACH-000911,-0.282599922262
ACH-000912,-0.108827030378
ACH-000913,-0.23802702817899998
ACH-000915,0.0145070824706
ACH-000916,0.252431872867
ACH-000917,-0.289401270173
ACH-000921,-0.14524271315600001
ACH-000924,-0.153995790815
ACH-000926,-0.156176213248
ACH-000928,-0.24218993414099999
ACH-000929,-0.18630487063700002
ACH-000932,-0.14496999470799998
ACH-000935,-0.416121317309
ACH-000936,-0.46854851552599996
ACH-000937,-0.166838929212
ACH-000938,-0.13244202282700002
ACH-000939,-0.0103292194368
ACH-000941,-0.266427255937
ACH-000943,-0.148566562034
ACH-000946,-0.17557978787700002
ACH-000947,-0.18334944693900002
ACH-000948,-0.261297931568
ACH-000950,-0.0058191642208599995
ACH-000953,-0.142902413157
ACH-000957,-0.46881075354900004
ACH-000958,-0.271998533779
ACH-000960,-0.17393006721700002
ACH-000963,-0.13066242750600002
ACH-000968,-0.0761414208075
ACH-000969,-0.225790322329
ACH-000973,-0.196959648728
ACH-000974,-0.22859346608000003
ACH-000975,-0.316918584516
ACH-000976,-0.173225109119
ACH-000978,-0.20280339955200002
ACH-000980,-0.219505851093
ACH-000984,-0.11616043379799999
ACH-000986,-0.314875694918
ACH-000988,-0.107180941044
ACH-000993,-0.0867094757233
ACH-000994,-0.22513373892900002
ACH-000996,-0.239495884837
ACH-001001,-0.255640724798
ACH-001020,0.449639794446
ACH-001028,-0.150047561766
ACH-001031,-0.199650901098
ACH-001038,0.021588378174400003
ACH-001048,-0.17425835726
ACH-001050,-0.14667145272600002
ACH-001053,-0.06762682933559999
ACH-001054,-0.11445885548399999
ACH-001061,-0.221705574375
ACH-001067,-0.243000097491
ACH-001075,-0.150737795157
ACH-001096,-0.167988128152
ACH-001128,-0.00530958058015
ACH-001134,-0.0163948329406
ACH-001151,-0.18239475196199997
ACH-001163,-0.120004474685
ACH-001164,-0.20561086246399998
ACH-001173,-0.21516418805799997
ACH-001183,0.0135294189191
ACH-001184,-0.227614087858
ACH-001190,-0.047945264338
ACH-001192,-0.27724450810400003
ACH-001193,-0.00621551427481
ACH-001196,-0.214939488769
ACH-001197,-0.11436876612500001
ACH-001205,-0.305545814067
ACH-001211,-0.16253446897600002
ACH-001212,-0.30280610725699997
ACH-001228,-0.351417235441
ACH-001232,-0.232663895147
ACH-001239,-0.153796245087
ACH-001274,-0.252476042371
ACH-001275,-0.18375555282000003
ACH-001277,-0.513070499241
ACH-001278,-0.284230114361
ACH-001280,-0.174535163252
ACH-001283,-0.25147907113699997
ACH-001289,-0.0605015332807
ACH-001295,-0.0973980965535
ACH-001300,-0.12446274389499999
ACH-001301,0.022333125242300002
ACH-001302,-0.286766895879
ACH-001303,-0.33405169054
ACH-001306,-0.129808948668
ACH-001318,-0.510687006312
ACH-001322,-0.42293531245899996
ACH-001328,-0.21205991509
ACH-001332,-0.437190593949
ACH-001333,-0.200036371384
ACH-001336,-0.241705938519
ACH-001340,-0.22210319089299999
ACH-001346,-0.18582891959000003
ACH-001353,-0.231514274982
ACH-001354,0.0439112944555
ACH-001367,0.0725765792607
ACH-001368,-0.148926862718
ACH-001374,0.0277471095419
ACH-001375,-0.39841373978699995
ACH-001377,-0.26075575851300004
ACH-001380,-0.14920823396299998
ACH-001391,-0.182259696893
ACH-001407,-0.340610703314
ACH-001408,-0.24063380425099998
ACH-001413,-0.230247368744
ACH-001430,0.0221541295626
ACH-001431,-0.133289359483
ACH-001450,-0.0114000875389
ACH-001496,-0.20966499452999998
ACH-001500,-0.39699349715899995
ACH-001521,-0.0836714915633
ACH-001523,-0.342173567017
ACH-001532,-0.190575260757
ACH-001536,-0.117675778452
ACH-001550,-0.271650093361
ACH-001552,-0.237231127183
ACH-001554,-0.27565531632199997
ACH-001645,-0.103642868711
ACH-001654,-0.24224467081999998
ACH-001715,-0.192368506639
ACH-001735,-0.172646250339
ACH-001736,-0.30895580473400003
ACH-001737,-0.252934677194
ACH-001740,-0.253746906731
ACH-001745,-0.253858055861
ACH-001750,-0.191480933793
ACH-001765,-0.05769065904469999
ACH-001956,-0.101200216944
ACH-001957,-0.126330462902
