,CASKIN2 (57513)
ACH-000315,-0.142277003529
ACH-000316,-0.27243792005600004
ACH-000317,0.129641108727
ACH-000318,-0.24009384442200002
ACH-000319,-0.04587423854730001
ACH-000320,-0.10168120772
ACH-000322,-0.185328352868
ACH-000323,-0.08275376088360001
ACH-000324,-0.272692891903
ACH-000329,-0.026633806333200002
ACH-000330,-0.129237589757
ACH-000331,-0.029799677248
ACH-000332,-0.252272133776
ACH-000334,-0.258202117344
ACH-000335,-0.258011844388
ACH-000336,-0.213371791135
ACH-000337,-0.418132660455
ACH-000339,-0.168814508778
ACH-000341,-0.146037021531
ACH-000348,-0.0971342801669
ACH-000350,-0.0849825381921
ACH-000352,-0.09664165395539999
ACH-000356,-0.31116212891899997
ACH-000361,-0.225970969327
ACH-000362,-0.189266778638
ACH-000363,-0.0531751973705
ACH-000364,0.116453380542
ACH-000365,-0.285896372863
ACH-000366,-0.14448648104
ACH-000368,-0.123098920287
ACH-000374,-0.235601531582
ACH-000375,-0.246301482824
ACH-000376,-0.21994374534000002
ACH-000381,-0.273114278097
ACH-000383,-0.300631670209
ACH-000387,-0.08741234044610001
ACH-000389,-0.293110576964
ACH-000390,-0.237512918985
ACH-000393,-0.257686527002
ACH-000395,-0.758470979409
ACH-000397,-0.23521874292300002
ACH-000401,-0.241485314452
ACH-000402,-0.370876625374
ACH-000403,-0.28066330999
ACH-000404,0.0085667827805
ACH-000406,-0.168365888494
ACH-000407,-0.459775751237
ACH-000408,-0.14663024401
ACH-000410,-0.0016394282874300002
ACH-000411,-0.0717952717875
ACH-000414,-0.218674527861
ACH-000415,-0.250382273589
ACH-000416,-0.180245217338
ACH-000420,-0.35450547025799994
ACH-000421,-0.142208566183
ACH-000424,-0.0828566904473
ACH-000425,-0.183634160519
ACH-000426,0.0503558391881
ACH-000427,-0.293617414056
ACH-000433,-0.290448798086
ACH-000436,0.12146461787900001
ACH-000444,-0.19446809957199998
ACH-000445,-0.14941105008199998
ACH-000448,-0.0876764015561
ACH-000450,-0.202228899714
ACH-000452,-0.196048284712
ACH-000454,-0.453306737218
ACH-000458,-0.313773144285
ACH-000459,-0.132184193991
ACH-000460,-0.107881260483
ACH-000461,-0.163515441719
ACH-000463,-0.0534893358053
ACH-000464,-0.45051845726000006
ACH-000466,-0.122280002979
ACH-000467,-0.35405311748400004
ACH-000468,-0.36402841225999993
ACH-000469,-0.069315549121
ACH-000470,-0.028182853276400004
ACH-000471,0.018960063012299997
ACH-000472,-0.23957103820099998
ACH-000473,-0.047460076732
ACH-000475,-0.0980660013381
ACH-000476,-0.236827225695
ACH-000477,-0.462151768692
ACH-000480,-0.08992568494419999
ACH-000481,0.138884239197
ACH-000483,-0.0823505637748
ACH-000484,0.165065303666
ACH-000485,-0.18969838031300001
ACH-000486,-0.133763579348
ACH-000487,-0.0511668298455
ACH-000488,-0.25150140087699996
ACH-000490,-0.418534901911
ACH-000491,-0.30911111329999996
ACH-000495,-0.10378833827400001
ACH-000496,-0.31500148359700003
ACH-000499,-0.221503414988
ACH-000500,-0.6929539695520001
ACH-000502,-0.512119982408
ACH-000503,-0.0793268669349
ACH-000505,-0.146819299526
ACH-000507,-0.19540666425900002
ACH-000510,-0.108000156941
ACH-000511,-0.135106024963
ACH-000512,0.152142256469
ACH-000516,-0.22238956625999998
ACH-000517,-0.223537272379
ACH-000518,-0.438810361002
ACH-000520,-0.233562683527
ACH-000521,-0.40235321600999996
ACH-000522,-0.154633669473
ACH-000524,-0.201845699037
ACH-000527,-0.073836103195
ACH-000528,-0.157469902397
ACH-000537,-0.16757961007400002
ACH-000541,-0.554214536193
ACH-000542,-0.215017532621
ACH-000544,-0.343614930113
ACH-000545,-0.24536821425500002
ACH-000547,-0.0051778873216700005
ACH-000548,-0.09190108551899999
ACH-000549,-0.228119422854
ACH-000550,-0.368946188832
ACH-000552,-0.295148240304
ACH-000556,-0.23869750615899998
ACH-000557,-0.09663763735339999
ACH-000570,-0.208866722414
ACH-000571,-0.271795178625
ACH-000573,-0.07444350210810001
ACH-000576,-0.222514224608
ACH-000580,-0.273012984462
ACH-000584,-0.111707277163
ACH-000585,-0.220873828085
ACH-000588,-0.125440717433
ACH-000589,-0.196358217819
ACH-000591,-0.44814895233900004
ACH-000593,-0.28256965594300004
ACH-000600,-0.10413634295600001
ACH-000601,-0.159567452729
ACH-000604,-0.319972737102
ACH-000605,-0.174861743818
ACH-000606,-0.291930537747
ACH-000608,-0.12909731649199999
ACH-000614,-0.0875687890963
ACH-000616,-0.162237197282
ACH-000618,-0.240117609236
ACH-000619,-0.354975366443
ACH-000620,0.11451557221599999
ACH-000621,-0.126093568145
ACH-000622,-0.33620796517499996
ACH-000623,-0.27077873796999996
ACH-000624,-0.10906025394000002
ACH-000627,-0.13641242997000003
ACH-000630,-0.280542028605
ACH-000632,-0.22795962801800002
ACH-000633,-0.482719316272
ACH-000637,-0.228735739378
ACH-000638,-0.0683797772943
ACH-000646,-0.339433606618
ACH-000647,-0.11319483116800001
ACH-000648,-0.221607462454
ACH-000649,-0.23100705085700002
ACH-000651,-0.203180647689
ACH-000652,-0.013161082773500001
ACH-000653,-0.07356014300239999
ACH-000657,-0.20625017654
ACH-000658,-0.06052301328430001
ACH-000661,-0.22831341477699998
ACH-000662,-0.107990025007
ACH-000663,-0.599360940273
ACH-000665,-0.0812694809308
ACH-000671,-0.19500808971
ACH-000673,-0.205665699556
ACH-000676,-0.155002305755
ACH-000677,-0.0791166562078
ACH-000681,-0.370993049768
ACH-000682,-0.269915119513
ACH-000683,-0.0586435659033
ACH-000684,-0.123486789498
ACH-000688,-0.18908542905499998
ACH-000693,-0.18961300782999999
ACH-000694,-0.305639201299
ACH-000695,-0.08109363541110001
ACH-000696,-0.09161416654960002
ACH-000697,-0.046910463748500004
ACH-000699,-0.21793049104200002
ACH-000701,-0.160613578896
ACH-000706,-0.09201503565
ACH-000711,-0.283687587869
ACH-000713,-0.106692470165
ACH-000714,-0.24305918320999997
ACH-000718,-0.131327453851
ACH-000720,-0.214106609645
ACH-000721,-0.384025838255
ACH-000724,-0.37952959727700003
ACH-000725,-0.009982532605450001
ACH-000732,-0.114234108556
ACH-000734,-0.026442008933
ACH-000735,-0.158671714075
ACH-000736,-0.231520410472
ACH-000738,-0.08624503109480001
ACH-000746,-0.0599865948844
ACH-000747,-0.0103685668976
ACH-000748,-0.2432592891
ACH-000753,-0.259926361807
ACH-000756,-0.014768517948799999
ACH-000757,-0.0990962622383
ACH-000758,-0.026096171826200002
ACH-000760,-0.224274961983
ACH-000763,0.013380086609200002
ACH-000764,-0.15431955472699999
ACH-000765,-0.260902375268
ACH-000766,-0.30073912249699997
ACH-000767,-0.282713926534
ACH-000768,-0.109897723781
ACH-000769,-0.22338308419
ACH-000770,-0.17772451095800001
ACH-000771,-0.174084233497
ACH-000773,-0.198648357649
ACH-000776,-0.281891586354
ACH-000777,-0.372989318784
ACH-000778,-0.21272204940099998
ACH-000781,-0.18218053128199999
ACH-000782,-0.17084884936500003
ACH-000783,-0.257571113017
ACH-000784,-0.24775760886599998
ACH-000785,-0.116628651291
ACH-000787,-0.25114698673700003
ACH-000788,-0.23565067313000002
ACH-000791,-0.144791926968
ACH-000792,-0.102734006997
ACH-000794,-0.20412197131700002
ACH-000796,-0.22348605616999997
ACH-000799,-0.152300078634
ACH-000800,-0.10576729649599999
ACH-000802,-0.208494896594
ACH-000804,0.00912759422602
ACH-000805,0.0898357380614
ACH-000809,-0.42006516685500006
ACH-000810,0.0391379771025
ACH-000811,-0.39670330528700004
ACH-000817,-0.282666020813
ACH-000819,-0.19851883769099998
ACH-000820,-0.0148171339139
ACH-000821,-0.27678325955099997
ACH-000822,-0.140962225503
ACH-000823,-0.252919684367
ACH-000824,-0.11062485715999998
ACH-000827,-0.0703725573362
ACH-000829,-0.22263774146600002
ACH-000831,-0.013547034882200002
ACH-000832,-0.050509954906400006
ACH-000833,0.105757782954
ACH-000834,-0.172034002539
ACH-000835,-0.20082735052499998
ACH-000836,-0.357879560352
ACH-000837,-0.236506065954
ACH-000838,-0.137938224889
ACH-000839,-0.251218545706
ACH-000840,-0.0885406192348
ACH-000841,-0.273789334916
ACH-000843,-0.18599465171399998
ACH-000846,-0.0535063644492
ACH-000847,-0.239348029093
ACH-000848,-0.248000537218
ACH-000849,-0.170276284309
ACH-000851,-0.111565694062
ACH-000855,0.041883669103199996
ACH-000856,-0.190867800009
ACH-000858,-0.22344364379999998
ACH-000859,-0.41177550764700005
ACH-000861,-0.022897135060200004
ACH-000862,-0.113537229409
ACH-000865,-0.205684738732
ACH-000866,-0.055685669320400005
ACH-000867,-0.176240065497
ACH-000869,0.0456897835937
ACH-000872,-0.107748702431
ACH-000873,-0.20173963137899997
ACH-000876,0.37403832550300004
ACH-000878,0.208983227633
ACH-000880,-0.304185619209
ACH-000881,-0.46097254930299997
ACH-000882,-0.0292307244803
ACH-000884,-0.178572096266
ACH-000885,-0.319823141258
ACH-000887,-0.166411313835
ACH-000888,-0.12776497615399998
ACH-000889,-0.154489987044
ACH-000890,-0.157994243028
ACH-000896,-0.08587394259369999
ACH-000898,-0.246419869691
ACH-000900,-0.0995652667076
ACH-000901,-0.140788169867
ACH-000905,-0.179618042003
ACH-000906,-0.135319164262
ACH-000907,-0.133763057148
ACH-000910,-0.212832504237
ACH-000911,-0.10395220642000001
ACH-000912,-0.158638276064
ACH-000913,-0.240906196133
ACH-000915,-0.170362503088
ACH-000916,-0.415534439979
ACH-000917,-0.12861443133199998
ACH-000921,-0.288861824285
ACH-000924,-0.186925961209
ACH-000926,-0.336231624119
ACH-000928,-0.208402243749
ACH-000929,-0.11835129509000002
ACH-000932,-0.127901482151
ACH-000935,-0.147116094835
ACH-000936,-0.173986864517
ACH-000937,-0.253362295689
ACH-000938,-0.134219470924
ACH-000939,-0.328052434544
ACH-000941,-0.16355095638
ACH-000943,-0.0465149468063
ACH-000946,-0.0600035830248
ACH-000947,0.054430869870300005
ACH-000948,-0.198542821824
ACH-000950,-0.206077209767
ACH-000953,-0.335098328219
ACH-000957,-0.285574348202
ACH-000958,-0.102322058569
ACH-000960,-0.09522791536219999
ACH-000963,0.0006096184362940001
ACH-000968,-0.267951557246
ACH-000969,-0.11656620568399999
ACH-000973,-0.132325666573
ACH-000974,-0.11392267443
ACH-000975,-0.07201265348369999
ACH-000976,-0.155606866471
ACH-000978,0.209093186378
ACH-000980,-0.10237243559
ACH-000984,-0.008257307560449999
ACH-000986,-0.318644672745
ACH-000988,0.0020665854638
ACH-000993,-0.35648951236299997
ACH-000994,-0.148060724501
ACH-000996,-0.20078643964499998
ACH-001001,-0.202580428743
ACH-001020,-0.0850273647106
ACH-001028,-0.149858908086
ACH-001031,-0.13761302668199998
ACH-001038,-0.073310880027
ACH-001048,-0.413737696431
ACH-001050,-0.59179571856
ACH-001053,-0.215067551723
ACH-001054,0.0077835328781200004
ACH-001061,-0.0822144416202
ACH-001067,-0.256017462843
ACH-001075,-0.377976545475
ACH-001096,-0.264910406882
ACH-001128,-0.203537742275
ACH-001134,-0.121688300996
ACH-001151,-0.23829781168000003
ACH-001163,-0.24971105027600002
ACH-001164,0.0978122248836
ACH-001173,-0.137366998001
ACH-001183,-0.302750485717
ACH-001184,-0.0181484824201
ACH-001190,-0.0728564602427
ACH-001192,-0.12279656839299999
ACH-001193,-0.109794525651
ACH-001196,-0.0443173328472
ACH-001197,-0.224330368731
ACH-001205,0.198555247049
ACH-001211,-0.23143551438999999
ACH-001212,0.0977211837225
ACH-001228,-0.19183378805100001
ACH-001232,-0.08945955886080001
ACH-001239,-0.19433936370000002
ACH-001274,-0.24332233165
ACH-001275,-0.160808892435
ACH-001277,0.0444847191737
ACH-001278,-0.12020393371799999
ACH-001280,-0.08899833223860001
ACH-001283,-0.06883624497989999
ACH-001289,-0.195735794549
ACH-001295,-0.0715086287813
ACH-001300,-0.222701296547
ACH-001301,-0.240492475374
ACH-001302,-0.34214210495499997
ACH-001303,-0.364525647607
ACH-001306,-0.191372386786
ACH-001318,-0.120169146621
ACH-001322,-0.0886066988398
ACH-001328,-0.331369784052
ACH-001332,0.126026541392
ACH-001333,-0.20399120009500002
ACH-001336,-0.130552659598
ACH-001340,-0.36816381615000005
ACH-001346,-0.08633454931460001
ACH-001353,-0.32501929305300004
ACH-001354,0.012681070832
ACH-001367,-0.223424160061
ACH-001368,-0.160061334356
ACH-001374,-0.240386262882
ACH-001375,-0.290555194018
ACH-001377,-0.125990901383
ACH-001380,-0.19115303767900002
ACH-001391,-0.153655827929
ACH-001407,-0.19869585304
ACH-001408,-0.309458044669
ACH-001413,-0.104644556437
ACH-001430,0.126056507343
ACH-001431,-0.20083166301600003
ACH-001450,-0.169304317134
ACH-001496,-0.0822319043088
ACH-001500,-0.258367556072
ACH-001521,-0.12417967646700001
ACH-001523,-0.19660219028700002
ACH-001532,-0.0854386467215
ACH-001536,-0.289439274684
ACH-001550,-0.226728468968
ACH-001552,-0.10266809663200001
ACH-001554,-0.0620967258619
ACH-001645,-0.169281331159
ACH-001654,-0.29951018164099996
ACH-001715,-0.09583444058019999
ACH-001735,-0.131715068558
ACH-001736,-0.181720997926
ACH-001737,-0.051551674537899994
ACH-001740,-0.268268655412
ACH-001745,-0.110290639986
ACH-001750,-0.220984637483
ACH-001765,-0.0863319257037
ACH-001956,-0.188897236239
ACH-001957,-0.10997713049699999
