,IAH1 (285148)
ACH-000004,0.09238693139789998
ACH-000007,0.005848321381399999
ACH-000009,-0.041476990389400004
ACH-000011,0.00104018158538
ACH-000012,0.0157769077358
ACH-000013,-0.015700840460700003
ACH-000014,0.233613990778
ACH-000015,0.0879401700447
ACH-000017,-0.0717514940042
ACH-000018,0.16287678255899998
ACH-000019,-0.289378234412
ACH-000021,0.0729162320188
ACH-000022,-0.0861656496041
ACH-000025,-0.0215199405322
ACH-000028,-0.192214863129
ACH-000030,0.00955342186947
ACH-000035,0.087336486009
ACH-000036,-0.0285374425973
ACH-000037,-0.12937968342
ACH-000039,-0.13394922759800001
ACH-000040,-0.00496676515163
ACH-000041,-0.101658226501
ACH-000042,0.030172199663999998
ACH-000045,0.0876082226826
ACH-000047,0.177965179985
ACH-000052,0.211047042946
ACH-000053,-0.11165963919500001
ACH-000054,-0.04458676119519999
ACH-000055,-0.18557723990699998
ACH-000060,0.060957839682800004
ACH-000067,0.00558258121394
ACH-000070,-0.11564840685000001
ACH-000075,-0.0649007685374
ACH-000078,-0.379066536081
ACH-000082,0.0272650022796
ACH-000085,-0.107971201736
ACH-000086,-0.010497713616799999
ACH-000087,-0.041889198456900006
ACH-000092,-0.155668252149
ACH-000095,0.0230653515735
ACH-000097,-0.00312106735231
ACH-000098,-0.100637511382
ACH-000099,-0.10644655012599999
ACH-000108,0.0693031289111
ACH-000113,0.17559354619000003
ACH-000115,-0.10097383903999999
ACH-000116,-0.08427870935969999
ACH-000118,0.0007309440122480001
ACH-000120,0.013033781999999999
ACH-000123,0.09104007440749999
ACH-000127,0.0478488613547
ACH-000128,-0.145138683506
ACH-000132,0.08852241552310001
ACH-000133,-0.07388825616010002
ACH-000137,0.03891367281
ACH-000138,-0.0206229176443
ACH-000142,-0.169677774388
ACH-000143,-0.0745303977378
ACH-000146,0.0320737970186
ACH-000148,0.0255935636643
ACH-000150,0.11883979499000001
ACH-000152,-0.08083303008050001
ACH-000153,0.31158118000199997
ACH-000159,0.07468497310560002
ACH-000160,-0.17276219476799998
ACH-000163,-0.038410059031400004
ACH-000167,0.038619296029900003
ACH-000168,-0.0803139217294
ACH-000169,0.04171008575580001
ACH-000178,0.0237196618162
ACH-000182,0.13833285976
ACH-000183,0.00444195438899
ACH-000188,0.09503512128990001
ACH-000189,-0.125025752388
ACH-000190,-0.07451672832930001
ACH-000198,0.061489031139000005
ACH-000204,-0.456830420203
ACH-000206,-0.194162178347
ACH-000207,-0.059323534581500005
ACH-000211,-0.0572077036063
ACH-000215,-0.103298907619
ACH-000221,0.0935758940568
ACH-000222,-0.302327812079
ACH-000223,-0.0967742826839
ACH-000226,0.0134015439959
ACH-000227,0.246582461818
ACH-000228,0.0378983934031
ACH-000231,0.00782352243411
ACH-000232,0.0260506748001
