,MAF1 (84232)
ACH-000238,-0.215310024221
ACH-000243,-0.206947687538
ACH-000244,-0.101327374136
ACH-000246,-0.170203215706
ACH-000248,-0.307485869004
ACH-000250,-0.378048226036
ACH-000251,-0.0470622032205
ACH-000253,-0.20632273429200002
ACH-000255,0.0146511903545
ACH-000256,-0.44235845922899997
ACH-000257,-0.521534835374
ACH-000258,-0.0685902987971
ACH-000259,-0.120044764101
ACH-000260,-0.324135564963
ACH-000261,-0.0653964049085
ACH-000262,-0.049512755120599994
ACH-000263,-0.187222874344
ACH-000264,-0.300306489001
ACH-000265,0.0281252315148
ACH-000266,-0.176187398399
ACH-000272,-0.260282181267
ACH-000273,-0.213872138416
ACH-000274,-0.346119544947
ACH-000277,-0.116642099243
ACH-000278,-0.0708984587204
ACH-000279,-0.46174398724200005
ACH-000280,-0.16990170375100003
ACH-000281,-0.22320134661200003
ACH-000288,-0.17421672484499998
ACH-000291,-0.140983623467
ACH-000293,-0.09838843896199999
ACH-000294,-0.0894548107744
ACH-000295,-0.5161154778399999
ACH-000296,-0.010625321943700002
ACH-000302,0.145375202634
ACH-000304,0.09443056662419999
ACH-000307,-0.15144721241800002
ACH-000308,-0.323065248116
ACH-000310,-0.20158183195
ACH-000311,-0.15378875256400001
ACH-000312,-0.305473007874
ACH-000315,-0.0859944264402
ACH-000316,-0.213898318928
ACH-000317,-0.123013730077
ACH-000318,-0.405457777914
ACH-000319,-0.28651537345100003
ACH-000320,-0.20219805443
ACH-000322,-0.5003605151839999
ACH-000323,-0.135288869591
ACH-000324,-0.19118436895799998
ACH-000329,-0.299271188145
ACH-000330,-0.185335884604
ACH-000331,-0.06459592401440001
ACH-000332,-0.12959212627900002
ACH-000334,-0.135180308629
ACH-000335,-0.257910094168
ACH-000336,-0.0374577066235
ACH-000337,-0.316911515429
ACH-000339,-0.12970984632000002
ACH-000341,-0.40811618077
ACH-000348,-0.294390236355
ACH-000350,-0.127214456119
ACH-000352,-0.591742651199
ACH-000356,-0.024464057308099998
ACH-000361,-0.215678183464
ACH-000362,-0.0412202372278
ACH-000363,-0.440623566228
ACH-000364,-0.205503056608
ACH-000365,-0.13072493433000001
ACH-000366,-0.174156436889
ACH-000368,-0.115931170295
ACH-000374,-0.19795268295200003
ACH-000375,-0.137542709339
ACH-000376,-0.317250509462
ACH-000381,-0.265122974561
ACH-000383,-0.250448644125
ACH-000387,-0.417369818165
ACH-000389,-0.262716831727
ACH-000390,-0.21658129676500001
ACH-000393,-0.07502488768969999
ACH-000395,-0.17039791754900002
ACH-000397,-0.0046381615501
ACH-000401,-0.014863563208700002
ACH-000402,-0.0667248416605
ACH-000403,-0.15621348018
ACH-000404,0.04505500237480001
ACH-000406,-0.34829122473499996
ACH-000407,-0.260198465463
ACH-000408,-0.1590213993
ACH-000410,-0.248904980842
ACH-000411,-0.0366896343757
ACH-000414,-0.039495386606699996
ACH-000415,-0.014211333761200002
ACH-000416,-0.205271562517
ACH-000420,-0.0847690147141
ACH-000421,-0.0315803275917
ACH-000424,-0.157566660327
ACH-000425,-0.324902250018
ACH-000426,-0.205922540466
ACH-000427,-0.36602602246
ACH-000433,-0.26429166972
ACH-000436,-0.0880048704547
ACH-000444,-0.172924828401
ACH-000445,0.0182833858237
ACH-000448,-0.130781031454
ACH-000450,-0.47941530572499996
ACH-000452,-0.419869653758
ACH-000454,-0.055287998469
ACH-000458,-0.10540907490399999
ACH-000459,-0.08336609019510001
ACH-000460,-0.12724753084899998
ACH-000461,-0.23328805254700002
ACH-000463,-0.338920249071
ACH-000464,-0.38263584195100003
ACH-000466,0.030399530745
ACH-000467,-0.09574509721100001
ACH-000468,-0.0312726023557
ACH-000469,-0.10629307716
ACH-000470,0.006158614804939999
ACH-000471,-0.24940675699499998
ACH-000472,-0.266924883986
ACH-000473,0.166176686438
ACH-000475,-0.23307056009500002
ACH-000476,-0.0627124964801
ACH-000477,-0.291537860889
ACH-000480,-0.00309823973671
ACH-000481,-0.17955459395999998
ACH-000483,-0.149151735206
ACH-000484,-0.41054470458400005
ACH-000485,-0.270149325194
ACH-000486,-0.232825147634
ACH-000487,-0.0687540786089
ACH-000488,-0.154714716615
ACH-000490,-0.165297226752
ACH-000491,-0.448630408868
ACH-000495,-0.210233216073
ACH-000496,-0.132113027464
ACH-000499,-0.15129376070599998
ACH-000500,-0.44837254885
ACH-000502,-0.229849450459
ACH-000503,-0.246313408222
ACH-000505,-0.157716851126
ACH-000507,-0.52953950406
ACH-000510,-0.0694115590372
ACH-000511,-0.0784352473657
ACH-000512,-0.827049563963
ACH-000516,-0.117643254362
ACH-000517,-0.11553122111099999
ACH-000518,-0.105711659376
ACH-000520,-0.153987518917
ACH-000521,-0.179946370194
ACH-000522,-0.0571000556825
ACH-000524,-0.164695281369
ACH-000527,-0.16332818679400002
ACH-000528,-0.0953574999777
ACH-000537,-0.24720915596700002
ACH-000541,-0.208866031739
ACH-000542,-0.23273389164299998
ACH-000544,-0.11018778954500001
ACH-000545,-0.182706009316
ACH-000547,-0.0641151964233
ACH-000548,-0.1503647465
ACH-000549,-0.33854397025
ACH-000550,-0.15059688344699998
ACH-000552,-0.355742899
ACH-000556,-0.11103372328
ACH-000557,-0.322718634463
ACH-000570,-0.16160090106
ACH-000571,-0.304062467741
ACH-000573,-0.170416342789
ACH-000576,-0.207253123175
ACH-000580,-0.187537995177
ACH-000584,-0.217407059421
ACH-000585,-0.125008737184
ACH-000588,-0.24665940648600002
ACH-000589,-0.328272370765
ACH-000591,-0.318736906767
ACH-000593,-0.280329675371
ACH-000600,-0.184862181406
ACH-000601,-0.051134339518800004
ACH-000604,-0.313875916876
ACH-000605,-0.0384926476406
ACH-000606,-0.18481787737999997
ACH-000608,-0.24914651812199998
ACH-000614,-0.223530898739
ACH-000616,0.06983893389160001
ACH-000618,-0.113661251719
ACH-000619,0.0734268935459
ACH-000620,-0.283787594102
ACH-000621,-0.0665529816348
ACH-000622,-0.12605956645
ACH-000623,-0.117558617854
ACH-000624,-0.0442990112266
ACH-000627,-0.105906833398
ACH-000630,-0.0310586617025
ACH-000632,-0.27146448784899996
ACH-000633,-0.381812448274
ACH-000637,-0.23087072370700001
ACH-000638,-0.0397879686328
ACH-000646,0.0330079414863
ACH-000647,-0.15944218523700002
ACH-000648,-0.275015088772
ACH-000649,-0.274649458538
ACH-000651,-0.08574749692469999
ACH-000652,-0.252267792057
ACH-000653,-0.354361588425
ACH-000657,-0.09954482500150001
ACH-000658,-0.88426559537
ACH-000661,-0.491217642426
ACH-000662,-0.485892769397
ACH-000663,-0.25351960074200003
ACH-000665,-0.15979479893200002
ACH-000671,-0.090107820937
ACH-000673,-0.158780335503
ACH-000676,-0.145194054019
ACH-000677,-0.26042669307599997
ACH-000681,-0.235414050256
ACH-000682,-0.291829343068
ACH-000683,-0.384924421268
ACH-000684,0.21092176397
ACH-000688,-0.200991693493
ACH-000693,-0.171476102656
ACH-000694,-0.120614704768
ACH-000695,-0.13767771991699998
ACH-000696,-0.10418158137900001
ACH-000697,-0.607808636932
ACH-000699,-0.252532488252
ACH-000701,-0.296503635232
ACH-000706,-0.258545768213
ACH-000711,-0.032210395749599996
ACH-000713,-0.0778053602509
ACH-000714,-0.127852583565
ACH-000718,-0.341703766174
ACH-000720,-0.091456161091
ACH-000721,-0.21971374424000004
ACH-000724,0.0739565262443
ACH-000725,-0.129589092879
ACH-000732,0.0329077715359
ACH-000734,-0.124757917808
ACH-000735,-0.114335295108
ACH-000736,-0.347233376629
ACH-000738,-0.0997617458667
ACH-000746,-0.268894842952
ACH-000747,-0.0231100016902
ACH-000748,0.0157396449114
ACH-000753,-0.20257088366700002
ACH-000756,-0.0182417291605
ACH-000757,-0.175249587481
ACH-000758,-0.0772465158013
ACH-000760,-0.147441579729
ACH-000763,-0.164261118861
ACH-000764,0.0463949665768
ACH-000765,-0.10051639211100001
ACH-000766,-0.048256339891
ACH-000767,-0.526238925539
ACH-000768,-0.09901436926580001
ACH-000769,0.0363193722946
ACH-000770,-0.195278842533
ACH-000771,-0.0525878764768
ACH-000773,-0.318053481274
ACH-000776,-0.309886164222
ACH-000777,-0.113433337487
ACH-000778,0.0102639507948
ACH-000781,-0.18868194694899998
ACH-000782,-0.230446892773
ACH-000783,-0.435820077556
ACH-000784,-0.15866165273399999
ACH-000785,-0.332082585485
ACH-000787,0.0729041711912
ACH-000788,-0.033682962472
ACH-000791,-0.0661511891877
ACH-000792,-0.16307130007600001
ACH-000794,-0.266961240716
ACH-000796,-0.103199627351
ACH-000799,-0.119619950621
ACH-000800,-0.476190677094
ACH-000802,-0.0278817730552
ACH-000804,-0.0698355745671
ACH-000805,-0.479067832759
ACH-000809,-0.34717156673699995
ACH-000810,-0.157996634429
ACH-000811,-0.196087877211
ACH-000817,-0.21977090005600003
ACH-000819,-0.203540738624
ACH-000820,-0.424087480151
ACH-000821,-0.113143649902
ACH-000822,-0.19919402960700003
ACH-000823,-0.0466692183581
ACH-000824,-0.21471654737100002
ACH-000827,-0.194654615178
ACH-000829,0.05671329603419999
ACH-000831,-0.0506597797018
ACH-000832,0.06990062778219999
ACH-000833,0.11800191402
ACH-000834,-0.305388198503
ACH-000835,-0.147449715601
ACH-000836,-0.19013585057500001
ACH-000837,-0.244815038631
ACH-000838,-0.0946745285561
ACH-000839,-0.153099363041
ACH-000840,-0.0116502352923
ACH-000841,-0.180407526505
ACH-000843,0.11473685076500001
ACH-000846,-0.338146310224
ACH-000847,-0.128469984686
ACH-000848,-0.153498704967
ACH-000849,-0.101426751079
ACH-000851,0.0324815986559
ACH-000855,0.0788759124739
ACH-000856,-0.0810270949923
ACH-000858,-0.128034947445
ACH-000859,-0.20769224438499997
ACH-000861,0.0664473712209
ACH-000862,-0.447768432087
ACH-000865,-0.232296516736
ACH-000866,0.0543211445436
ACH-000867,-0.19852775428
ACH-000869,-0.0833386314177
ACH-000872,-0.327985391447
ACH-000873,-0.00698979191489
ACH-000876,-0.143512920263
ACH-000878,-0.042013380970400006
ACH-000880,0.141364363272
ACH-000881,-0.261773415171
ACH-000882,-0.16177163362400002
ACH-000884,-0.211962668168
ACH-000885,-0.0009635925705510001
ACH-000887,-0.17994192174899998
ACH-000888,-0.11870709602900001
ACH-000889,-0.374033808813
ACH-000890,-0.09690408385089999
ACH-000896,-0.0154857294061
ACH-000898,-0.355887316019
ACH-000900,-0.343718670118
ACH-000901,-0.059008237931000004
ACH-000905,-0.070444018407
ACH-000906,-0.16265424889
ACH-000907,-0.150196569142
ACH-000910,-0.21933729847800001
ACH-000911,-0.30832315420699996
ACH-000912,-0.210731793214
ACH-000913,-0.293798553379
ACH-000915,0.0435158372395
ACH-000916,-0.197024652888
ACH-000917,0.0134650627913
ACH-000921,-0.048568543693199996
ACH-000924,-0.254756464953
ACH-000926,-0.411850579515
ACH-000928,-0.09609856128180001
ACH-000929,-0.24385197943599998
ACH-000932,-0.14248272732
ACH-000935,-0.589085417679
ACH-000936,-0.05517906186219999
ACH-000937,-0.0324943474097
ACH-000938,-0.352336240986
ACH-000939,-0.052303855799900004
ACH-000941,-0.140431825146
ACH-000943,-0.0505439575347
ACH-000946,-0.210190927016
ACH-000947,-0.0849495132697
ACH-000948,-0.0973225899756
ACH-000950,-0.0838425459458
ACH-000953,-0.14899998715600002
ACH-000957,0.149734767247
ACH-000958,-0.39860635145
ACH-000960,-0.28087356371800004
ACH-000963,-0.14953091972000002
ACH-000968,-0.268206141351
ACH-000969,-0.0979701168723
ACH-000973,-0.0408485829975
ACH-000974,-0.0628150200964
ACH-000975,-0.21322913051
ACH-000976,-0.018831002274799998
ACH-000978,0.332446600042
ACH-000980,-0.17055923707600001
ACH-000984,-0.0825884181464
ACH-000986,-0.136829882903
ACH-000988,-0.057229156250999995
ACH-000993,-0.180722754212
ACH-000994,-0.16846927493299999
ACH-000996,-0.406791351451
ACH-001001,0.0797089567216
ACH-001020,0.0323280350648
ACH-001028,-0.19980530418200002
ACH-001031,-0.206735570061
ACH-001038,-0.269141469875
ACH-001048,-0.184115807793
ACH-001050,-0.17997581802
ACH-001053,-0.250102014421
ACH-001054,-0.377708285947
ACH-001061,-0.34731386683
ACH-001067,-0.348305921123
ACH-001075,-0.142926456947
ACH-001096,-0.196807984851
ACH-001128,-0.258796875328
ACH-001134,-0.35954741218599995
ACH-001151,-0.178404218169
ACH-001163,-0.303875051006
ACH-001164,-0.270888509225
ACH-001173,-0.135083598447
ACH-001183,-0.204600846742
ACH-001184,-0.05340951160069999
ACH-001190,-0.131715766256
ACH-001192,-0.238771196526
ACH-001193,0.0893606590822
ACH-001196,-0.19746738471099998
ACH-001197,-0.11040458931700001
ACH-001205,0.276378284952
ACH-001211,-0.133806626412
ACH-001212,-0.150179256236
ACH-001228,-0.273700352084
ACH-001232,-0.179642942391
ACH-001239,-0.248778790449
ACH-001274,-0.143239913213
ACH-001275,-0.110025714468
ACH-001277,-0.0380801468696
ACH-001278,-0.25761361531800003
ACH-001280,-0.212189106951
ACH-001283,-0.249747507516
ACH-001289,-0.38669584071999996
ACH-001295,-0.0133379950018
ACH-001300,-0.164510680748
ACH-001301,-0.0338378873869
ACH-001302,-0.204812856418
ACH-001303,-0.409111962495
ACH-001306,-0.150188860323
ACH-001318,-0.16326460546399998
ACH-001322,-0.338252234534
ACH-001328,-0.214100367758
ACH-001332,-0.0483915488462
ACH-001333,-0.0839576851771
ACH-001336,-0.0570004012396
ACH-001340,-0.0627184723503
ACH-001346,-0.0966686972725
ACH-001353,-0.16057726022399998
ACH-001354,-0.522616350699
ACH-001367,-0.774500079556
ACH-001368,-0.205065574418
ACH-001374,-0.32953649129
ACH-001375,0.185565752243
ACH-001377,0.05825544750369999
ACH-001380,-0.13297394627599998
ACH-001391,-0.09380413491299999
ACH-001407,-0.152566186608
ACH-001408,-0.288695401151
ACH-001413,-0.0655184772207
ACH-001430,-0.159209682184
ACH-001431,-0.183071532472
ACH-001450,0.11981804232999999
ACH-001496,-0.17325582977899998
ACH-001500,-0.0550988845655
ACH-001521,-0.0068399443596000005
ACH-001523,-0.0033869289264400002
ACH-001532,-0.11585040488
ACH-001536,-0.438879478147
ACH-001550,-0.10509232428500001
ACH-001552,-0.20432116409099998
ACH-001554,-0.283955693013
ACH-001645,-0.44032731119199997
ACH-001654,-0.262137539198
ACH-001715,-0.301585052618
ACH-001735,-0.28471519058899997
ACH-001736,-0.379914207561
ACH-001737,0.574279681176
ACH-001740,-0.181465080266
ACH-001745,-0.19116576343400002
ACH-001750,-0.275145283266
ACH-001765,-0.40667996625
ACH-001956,-0.0822145913791
ACH-001957,-0.111659941425
