,FPR2 (2358)
ACH-000004,0.0685758284791
ACH-000007,-0.00090200368036
ACH-000009,0.06546843900209999
ACH-000011,0.042592209748
ACH-000012,0.04429441566319999
ACH-000013,-0.149456231321
ACH-000014,-0.0262074201648
ACH-000015,-0.0944217022573
ACH-000017,-0.017646145861599998
ACH-000018,0.131509839691
ACH-000019,0.311433655009
ACH-000021,0.08211043591350001
ACH-000022,-0.027558879712400005
ACH-000025,0.07099169960519999
ACH-000028,-0.10667016107999999
ACH-000030,-0.11791449012399999
ACH-000035,0.0816067723801
ACH-000036,0.0818596650376
ACH-000037,0.057065913913400004
ACH-000039,0.018254447276700003
ACH-000040,-0.00512150521706
ACH-000041,0.100569726789
ACH-000042,0.167231098308
ACH-000045,0.023013894388599996
ACH-000047,0.15544394725500002
ACH-000052,0.00944582239819
ACH-000053,0.0549683479086
ACH-000054,0.23517253351999998
ACH-000055,-0.152625266034
ACH-000060,0.09829613828089999
ACH-000067,-0.0743744469357
ACH-000070,-0.163480357612
ACH-000075,-0.0536097136089
ACH-000078,0.284459925336
ACH-000082,0.0013699931055200002
ACH-000085,-0.00016988312019
ACH-000086,0.06450065127230001
ACH-000087,0.15019906091399998
ACH-000092,0.06422355316459999
ACH-000095,0.0952282722505
ACH-000097,0.0109588883742
ACH-000098,0.0147848525058
ACH-000099,0.067489319552
ACH-000108,0.18207072835299998
ACH-000113,0.12463625008
ACH-000115,-0.0110043591104
ACH-000116,-0.107375576694
ACH-000118,0.185562462906
ACH-000120,0.0879072493431
ACH-000123,0.124733871167
ACH-000127,0.0144176529268
ACH-000128,-0.0134199028501
ACH-000132,0.281290786117
ACH-000133,-0.235069197571
ACH-000137,0.0005421544634330001
ACH-000138,-0.112262383714
ACH-000142,-0.104544155241
ACH-000143,-0.0686558964815
ACH-000146,-0.055944789138199995
ACH-000148,0.0666543575238
ACH-000150,0.015635150865400002
ACH-000152,-0.135860130741
ACH-000153,-0.0610706205798
ACH-000159,0.013328395731500001
ACH-000160,-0.0191624138845
ACH-000163,0.0349448092774
ACH-000167,-0.0228579253625
ACH-000168,0.0681164115586
ACH-000169,-0.00668620138824
ACH-000178,0.101308776277
ACH-000182,0.201155907095
ACH-000183,-0.00652848515934
ACH-000188,0.257615714022
ACH-000189,0.162165217611
ACH-000190,-0.0922582822424
ACH-000198,0.153802658658
ACH-000204,0.129942867445
ACH-000206,0.052800846095699995
ACH-000207,-0.0750894675287
ACH-000211,-0.00363941078783
ACH-000215,0.10929298386
ACH-000221,0.049761900883599997
ACH-000222,0.330558939177
ACH-000223,0.09743057068060001
ACH-000226,0.119424591621
ACH-000227,0.0629859003002
ACH-000228,0.19805937627099998
ACH-000231,0.10788382856499999
ACH-000232,-0.0166936041032
ACH-000233,0.11960511496099999
ACH-000234,0.024417862429
ACH-000235,0.10686047969000001
ACH-000237,-0.05363988570719999
ACH-000238,0.0930695680955
ACH-000243,0.143639758312
ACH-000244,0.255658852567
ACH-000246,0.131317224114
ACH-000248,0.00176696838111
ACH-000250,0.0482442477155
ACH-000251,-0.18547831000999998
ACH-000253,0.041965295525
ACH-000255,0.0877489898982
ACH-000256,0.105063791001
ACH-000257,0.28569408720600004
ACH-000258,0.16283959543600002
ACH-000259,0.18740935647799997
ACH-000260,0.15940078041
ACH-000261,0.0330436555955
ACH-000262,-0.42155268881200003
ACH-000263,0.371473958748
ACH-000264,0.0878942750685
ACH-000265,0.0402982901919
ACH-000266,0.144500011065
ACH-000272,0.18253785000300002
ACH-000273,-0.0708657037504
ACH-000274,-0.0881250577098
ACH-000277,-0.0318580731342
ACH-000278,0.0320725302427
ACH-000279,0.127571549316
ACH-000280,-0.08117759421010001
ACH-000281,0.21011885210900003
ACH-000288,0.101949000453
ACH-000291,-0.16885053588100002
ACH-000293,0.0946458812414
ACH-000294,-0.0908444496127
ACH-000295,-0.13589830175
ACH-000296,-0.18698822845899998
ACH-000302,-0.26823043859
ACH-000304,0.0168396632623
ACH-000307,0.081484133624
ACH-000308,0.0504141850106
ACH-000310,-0.0039540822043699995
ACH-000311,-0.024096442201900003
ACH-000312,0.23820407138900002
ACH-000315,-0.07176682989
ACH-000316,0.25705758280200003
ACH-000317,0.178033013492
ACH-000318,0.0697029224868
ACH-000319,-0.312958284596
ACH-000320,0.38731112162500003
ACH-000322,0.214100171137
ACH-000323,0.06758747999890001
ACH-000324,0.225160735202
ACH-000329,-0.0401927415184
ACH-000330,-0.0613537393662
ACH-000331,0.10803705017200001
ACH-000332,0.155952146934
ACH-000334,-0.33294073094099996
ACH-000335,-0.146693317446
ACH-000336,-0.131387174951
ACH-000337,0.269671984602
ACH-000339,-0.0287085063707
ACH-000341,0.433288612804
ACH-000348,0.027508494302
ACH-000350,0.0296574126845
ACH-000352,0.102421735348
ACH-000356,0.14113190531
ACH-000361,0.16380391422
ACH-000362,-0.00912169727134
ACH-000363,-0.0334366729819
ACH-000364,-0.24842770386100002
ACH-000365,0.0240786223565
ACH-000366,0.032513768238
ACH-000368,-0.11503454157299998
ACH-000374,0.0975933363585
ACH-000375,-0.0506424156915
ACH-000376,0.17921665626699998
ACH-000381,0.152892755692
ACH-000383,0.039921309270599996
ACH-000387,-0.0855792687722
ACH-000389,-0.10841798225400001
