,COMMD6 (170622)
ACH-000004,-0.056853714062700005
ACH-000007,-0.281984507715
ACH-000009,-0.101461438077
ACH-000011,-0.135228498225
ACH-000012,-0.255353598367
ACH-000013,-0.122422537446
ACH-000014,-0.050280089508300006
ACH-000015,-0.10574220181800001
ACH-000017,-0.203551475134
ACH-000018,-0.10469911680999999
ACH-000019,0.007886053043830001
ACH-000021,-0.16101518986
ACH-000022,-0.190645469994
ACH-000025,-0.121502461493
ACH-000028,-0.08910356548239999
ACH-000030,-0.218297267726
ACH-000035,0.04230371053169999
ACH-000036,-0.229878159316
ACH-000037,-0.20404410797800002
ACH-000039,-0.0798480957577
ACH-000040,-0.154834540698
ACH-000041,-0.0415210062841
ACH-000042,-0.258067189969
ACH-000045,-0.11820834803099999
ACH-000047,-0.149344211722
ACH-000052,-0.209782651932
ACH-000053,-0.259465696613
ACH-000054,-0.33889266880400004
ACH-000055,-0.0647102776654
ACH-000060,-0.15481152726
ACH-000067,-0.262562491723
ACH-000070,-0.171824541875
ACH-000075,-0.17654919270999997
ACH-000078,-0.430173756521
ACH-000082,-0.223409689149
ACH-000085,-0.0776618383318
ACH-000086,-0.10283389036599999
ACH-000087,-0.129284922399
ACH-000092,-0.17987971445300002
ACH-000095,-0.21550670700199998
ACH-000097,-0.320812547767
ACH-000098,-0.0592842119073
ACH-000099,-0.280940823871
ACH-000108,-0.27148130404599996
ACH-000113,-0.12078110803
ACH-000115,-0.190325311122
ACH-000116,-0.324066399373
ACH-000118,-0.223817238591
ACH-000120,-0.194849798174
ACH-000123,-0.0283592822511
ACH-000127,-0.0383074452375
ACH-000128,-0.134279339175
ACH-000132,-0.20337361445399998
ACH-000133,-0.193884249819
ACH-000137,-0.261150720148
ACH-000138,-0.24431848864100003
ACH-000142,-0.538143297254
ACH-000143,-0.07648642683339998
ACH-000146,-0.149221035524
ACH-000148,-0.041461310007099995
ACH-000150,-0.128767157438
ACH-000152,-0.223319609395
ACH-000153,0.144743218313
ACH-000159,-0.40264781499700003
ACH-000160,-0.175033270635
ACH-000163,-0.322663741421
ACH-000167,-0.18571764566100002
ACH-000168,-0.17602514469799999
ACH-000169,0.00824709004998
ACH-000178,-0.18297485245099998
ACH-000182,-0.38830423182400003
ACH-000183,-0.126904629976
ACH-000188,-0.10971386770199999
ACH-000189,-0.35318994068000004
ACH-000190,-0.0885767926242
ACH-000198,-0.26296310470199996
ACH-000204,-0.46565218460100005
ACH-000206,-0.22484720179499998
ACH-000207,-0.24374020908900002
ACH-000211,-0.141163976237
ACH-000215,-0.240557966179
ACH-000221,-0.050854391747199995
ACH-000222,-0.276150729503
ACH-000223,-0.19817957241999998
ACH-000226,-0.197552016031
ACH-000227,-0.17766939516600003
ACH-000228,-0.14433225363500002
ACH-000231,-0.12276235656199999
ACH-000232,-0.297405428156
ACH-000233,-0.21205504560600003
ACH-000234,-0.23043297747699998
ACH-000235,-0.263957882925
ACH-000237,-0.212976731974
ACH-000238,-0.214712250924
ACH-000243,-0.126296915747
ACH-000244,-0.37256464635700004
ACH-000246,-0.26099903353500004
ACH-000248,-0.12921214007
ACH-000250,-0.0548174063205
ACH-000251,-0.335165120823
ACH-000253,-0.166503860353
ACH-000255,-0.17067495275
ACH-000256,-0.120172076238
ACH-000257,-0.0379699757439
ACH-000258,-0.275202435405
ACH-000259,-0.257103023294
ACH-000260,-0.185881844793
ACH-000261,-0.35885082119499995
ACH-000262,-0.256250752893
ACH-000263,-0.0501126570562
ACH-000264,-0.181104318762
ACH-000265,-0.121257141655
ACH-000266,-0.237168061743
ACH-000272,-0.171164471027
ACH-000273,-0.260632646979
ACH-000274,-0.276444191034
ACH-000277,-0.153378374196
ACH-000278,-0.17676767621300002
ACH-000279,-0.0580937625129
ACH-000280,-0.24652775373799998
ACH-000281,-0.224227212575
ACH-000288,-0.0650306897775
ACH-000291,-0.183039953019
ACH-000293,-0.277697362101
ACH-000294,-0.221118084916
ACH-000295,-0.0708806317853
ACH-000296,-0.36151441509900006
ACH-000302,-0.0431729228442
ACH-000304,-0.41421901759900004
ACH-000307,-0.254224414996
ACH-000308,-0.130304508792
ACH-000310,-0.348371785555
ACH-000311,-0.24869639259799997
ACH-000312,0.012906950345399999
ACH-000315,0.0247186093147
ACH-000316,-0.111071096178
ACH-000317,0.0246571803057
ACH-000318,-0.23177368870099999
ACH-000319,-0.00807278186773
ACH-000320,-0.15136793963
ACH-000322,-0.443403912226
ACH-000323,-0.35176369489799997
ACH-000324,-0.180860178088
ACH-000329,-0.14461796417199999
ACH-000330,0.011160769938
ACH-000331,-0.422337683872
ACH-000332,-0.06325728470309999
ACH-000334,-0.217884416905
ACH-000335,-0.11672313552500001
ACH-000336,0.126502200237
ACH-000337,0.0766615894449
ACH-000339,-0.270609338094
ACH-000341,0.0857310694657
ACH-000348,-0.20651303789099998
ACH-000350,-0.033065716492
ACH-000352,-0.0863315417894
ACH-000356,-0.211029139651
ACH-000361,-0.29301620000100004
ACH-000362,-0.26136300555799996
ACH-000363,-0.42757771082900004
ACH-000364,0.027243603437
ACH-000365,-0.204369615215
ACH-000366,-0.199035293827
ACH-000368,-0.017749011806599997
ACH-000374,-0.200583253713
ACH-000375,-0.24990751968299998
ACH-000376,-0.15200669897
ACH-000381,-0.283234816704
ACH-000383,-0.10054314686100001
ACH-000387,-0.199509975596
ACH-000389,-0.318632946508
ACH-000390,-0.20610284408399998
ACH-000393,-0.09005457340800001
ACH-000395,-0.599208884394
ACH-000397,-0.163970596699
ACH-000401,-0.10798641467900001
ACH-000402,-0.154615700586
ACH-000403,-0.234935629504
ACH-000404,-0.291807527525
ACH-000406,-0.085936296436
ACH-000407,-0.0855409686093
ACH-000408,0.0107854382919
ACH-000410,-0.31912204857500004
ACH-000411,-0.155157540914
ACH-000414,-0.5708215726770001
