,CLPS (1208)
ACH-000263,-0.670152236277
ACH-000264,-0.23697714073399997
ACH-000265,-0.363397459364
ACH-000266,-0.501040042997
ACH-000272,-0.486614375542
ACH-000273,-0.593429413344
ACH-000274,-0.45279401367
ACH-000277,-0.649651596124
ACH-000278,-0.37665283560900004
ACH-000279,-0.318323726399
ACH-000280,-0.557620772022
ACH-000281,-0.391633800304
ACH-000288,-0.274259026739
ACH-000291,-0.412970330999
ACH-000293,-0.440040454188
ACH-000294,-0.16280644284
ACH-000295,-0.766409010782
ACH-000296,-0.40862124057599997
ACH-000302,-0.533636159115
ACH-000304,-0.179966822773
ACH-000307,-0.42017809825499997
ACH-000308,-0.49533185311800004
ACH-000310,-0.324617646296
ACH-000311,-0.632413793501
ACH-000312,-0.5513941821989999
ACH-000315,-0.28257810064800004
ACH-000316,-0.804912694705
ACH-000317,-0.586626327169
ACH-000318,-0.248810826705
ACH-000319,-0.563169091608
ACH-000320,-0.644010469946
ACH-000322,-0.174663283233
ACH-000323,-0.47022182105
ACH-000324,-0.253031151576
ACH-000329,-0.214447201648
ACH-000330,-0.28739009130800003
ACH-000331,-0.402248659956
ACH-000332,-0.5414877775029999
ACH-000334,-0.573263215208
ACH-000335,-0.265048889249
ACH-000336,-0.651783438631
ACH-000337,-0.676286829075
ACH-000339,-0.508004599944
ACH-000341,-0.642897207531
ACH-000348,-0.45581704036000004
ACH-000350,-0.33957003084799997
ACH-000352,-0.578938584758
ACH-000356,-0.571673800256
ACH-000361,-0.469790083994
ACH-000362,-0.386946774767
ACH-000363,-0.210008876672
ACH-000364,-0.434048391333
ACH-000365,-0.0996372934646
ACH-000366,-0.409258116461
ACH-000368,-0.41152829759599996
ACH-000374,-0.516140879555
ACH-000375,-0.577022821632
ACH-000376,-0.457947608337
ACH-000381,-0.397728246492
ACH-000383,-0.36779203131800003
ACH-000387,-0.43226476740599995
ACH-000389,-0.27174364409699997
ACH-000390,-0.22937642677700001
ACH-000393,-0.692864945856
ACH-000395,-0.298270004721
ACH-000397,-0.347395199393
ACH-000401,-0.201130789682
ACH-000402,-0.5471088360849999
ACH-000403,-0.351166668329
ACH-000404,0.105478905756
ACH-000406,0.186283738649
ACH-000407,-0.173712736158
ACH-000408,-0.04461282504430001
ACH-000410,-0.548583723499
ACH-000411,-0.6543253974109999
ACH-000414,-0.45122031021799996
ACH-000415,-0.385842563717
ACH-000416,-0.339226446358
ACH-000420,-0.6713714252320001
ACH-000421,-0.37607998987700003
ACH-000424,-0.5590466753059999
ACH-000425,-0.42925625614
ACH-000426,-0.394947605303
ACH-000427,-0.439171042513
ACH-000433,-0.8365437385660001
ACH-000436,-0.443504085841
ACH-000444,-0.410948228868
ACH-000445,-0.34353328325099997
ACH-000448,-0.287412392123
ACH-000450,-0.879456232208
ACH-000452,-0.41370116727399997
ACH-000454,-0.512729605051
ACH-000458,-0.552165018967
ACH-000459,-0.283365996852
ACH-000460,-0.599075152196
ACH-000461,-0.218804040326
ACH-000463,-0.126872349808
ACH-000464,-0.355476057479
ACH-000466,-0.258894966756
ACH-000467,-0.558050915103
ACH-000468,-0.375979094049
ACH-000469,-0.390166693333
ACH-000470,-0.0593060383019
ACH-000471,-0.42729972864200005
ACH-000472,-0.353757174317
ACH-000473,-0.656427995697
ACH-000475,-0.36471111645300003
ACH-000476,-0.49737024387100004
ACH-000477,-0.485262452142
ACH-000480,-0.23033045917199998
ACH-000481,-0.42362706205300005
ACH-000483,-0.520878439682
ACH-000484,-0.0414849889311
ACH-000485,-0.31470486571199996
ACH-000486,-0.327318676388
ACH-000487,-0.363883007377
ACH-000488,-0.39864255933799997
ACH-000490,-0.23350024410700002
ACH-000491,-0.20298382588799999
ACH-000495,-0.280412027119
ACH-000496,-0.607920258384
ACH-000499,-0.275716240734
ACH-000500,0.466527639305
ACH-000502,-0.49184463725
ACH-000503,-0.37639227667900005
ACH-000505,-0.36198833209700004
ACH-000507,-0.40177957633199995
ACH-000510,-0.46059338645400005
ACH-000511,-0.13649717861
ACH-000512,-0.31338672534
ACH-000516,-0.360646645545
ACH-000517,-0.34275219301200005
ACH-000518,-0.18945577290399998
ACH-000520,-0.373862352934
ACH-000521,-0.335486109262
ACH-000522,-0.384549927847
ACH-000524,-0.717325536664
ACH-000527,-0.367915450579
ACH-000528,-0.49331884797700004
ACH-000537,-0.362316743813
ACH-000541,-0.204842215986
ACH-000542,-0.345173956815
ACH-000544,-0.371245941825
ACH-000545,-0.610360279996
ACH-000547,-0.370433493781
ACH-000548,-0.403611929748
ACH-000549,-0.390575270969
ACH-000550,-0.569647545854
ACH-000552,-0.34521094015299997
ACH-000556,-0.470523666129
ACH-000557,-0.368373790855
ACH-000570,-0.462209956012
ACH-000571,-0.46577416969499996
ACH-000573,-0.333016425998
ACH-000576,-0.216133239984
ACH-000580,-0.23466809527199997
ACH-000584,-0.556414307307
ACH-000585,-0.42328972911300006
ACH-000588,-0.25083172841400003
ACH-000589,-0.298438556937
ACH-000591,-0.23813041219999997
ACH-000593,-0.501814309151
ACH-000600,-0.673271368396
ACH-000601,-0.442837190184
ACH-000604,-0.39981684735399997
ACH-000605,-0.493589270755
ACH-000606,-0.526518623074
ACH-000608,-0.32895850678599997
ACH-000614,-0.393735585532
ACH-000616,-0.590562989614
ACH-000618,-0.473941137609
ACH-000619,-0.447527733441
ACH-000620,-0.145937556582
ACH-000621,-0.540722783786
ACH-000622,-0.287343763727
ACH-000623,-0.427049988654
ACH-000624,-0.504780063505
ACH-000627,-0.44998545921300004
ACH-000630,-0.364539167071
ACH-000632,-0.356885277239
ACH-000633,-0.176084864001
ACH-000637,-0.470165504184
ACH-000638,-0.40628167280500005
ACH-000646,-0.33982732577299996
ACH-000647,-0.471263676683
ACH-000648,-0.43468377033999994
ACH-000649,-0.35496199533
ACH-000651,-0.288482906063
ACH-000652,-0.198227713432
ACH-000653,-0.509638791863
ACH-000657,-0.503179340123
ACH-000658,-0.6322644397789999
ACH-000661,-0.48672446506000006
ACH-000662,-0.265260704991
ACH-000663,-0.288344249868
ACH-000665,-0.5490229457270001
ACH-000671,-0.429647340954
ACH-000673,-0.366471412699
ACH-000676,-0.456474220327
ACH-000677,-0.42616011599299997
ACH-000681,-0.35612261266199996
ACH-000682,-0.42669348573399996
ACH-000683,-0.566959840088
ACH-000684,-0.549378997764
ACH-000688,-0.357095600418
ACH-000693,-0.352789002238
ACH-000694,-0.386812979397
ACH-000695,-0.06885445043489999
ACH-000696,-0.38617870348399996
ACH-000697,-0.384881847359
ACH-000699,-0.337471498063
ACH-000701,-0.256863852205
ACH-000706,-0.35795290787399997
ACH-000711,-0.31264554239500003
ACH-000713,-0.319239335883
ACH-000714,-0.315496630189
ACH-000718,-0.487840258274
ACH-000720,-0.556086080525
ACH-000721,-0.415501333759
ACH-000724,-0.447846988744
ACH-000725,-0.6481768820180001
ACH-000732,-0.151716795465
ACH-000734,-0.528493606143
ACH-000735,-0.36626210153300004
ACH-000736,-0.158488982537
ACH-000738,-0.23158686695
ACH-000746,-0.058879731091200004
ACH-000747,-0.235102671863
ACH-000748,-0.458852800758
ACH-000753,-0.36134809521899997
ACH-000756,-0.572548601422
ACH-000757,-0.5379772722739999
ACH-000758,-0.33168220063299997
ACH-000760,-0.45656321156999996
ACH-000763,-0.23829725600499999
ACH-000764,-0.7260570673469999
ACH-000765,-0.241922882808
ACH-000766,-0.312461299985
ACH-000767,-0.508151098
ACH-000768,-0.48351572758199995
ACH-000769,-0.466824647769
ACH-000770,-0.347228037003
ACH-000771,-0.436811384637
ACH-000773,-0.297857418369
ACH-000776,-0.23138630664700002
ACH-000777,-0.51383347919
ACH-000778,-0.258151695239
ACH-000781,-0.468863771509
ACH-000782,-0.28034307809500003
ACH-000783,-0.8678829663850001
ACH-000784,-0.354019767521
ACH-000785,-0.287139657878
ACH-000787,-0.277298083277
ACH-000788,-0.35408213573700004
ACH-000791,-0.421801600963
ACH-000792,-0.16874243473900002
ACH-000794,-0.659473793231
ACH-000796,-0.269666867535
ACH-000799,-0.43829894284599996
ACH-000800,-0.366912065994
ACH-000802,-0.57718399966
ACH-000804,-0.312477222753
ACH-000805,-0.778402455546
ACH-000809,-0.48530637649999997
ACH-000810,-0.832779890289
ACH-000811,-0.38165388409400003
ACH-000817,-0.41492373274899996
ACH-000819,-0.274758101618
ACH-000820,-0.278732180852
ACH-000821,-0.610567123879
ACH-000822,-0.509963182979
ACH-000823,-0.374927547345
ACH-000824,-0.493866742163
ACH-000827,-0.40139568198200004
ACH-000829,-0.606896631092
ACH-000831,-0.255329564605
ACH-000832,-0.386624906877
ACH-000833,-0.70820964837
ACH-000834,-0.39835726314400005
ACH-000835,-0.376549668949
ACH-000836,-0.48599263015699995
ACH-000837,-0.467110104925
ACH-000838,-0.439397816659
ACH-000839,-0.39421866843500003
ACH-000840,-0.41659678766
ACH-000841,-0.428768890215
ACH-000843,-0.265399084804
ACH-000846,-0.797828479787
ACH-000847,-0.30482024181999995
ACH-000848,-0.36752479706200003
ACH-000849,-0.48006545118199995
ACH-000851,-0.41569860992799995
ACH-000855,-0.42271371840800004
ACH-000856,-0.564925836578
ACH-000858,-0.23564967730099998
ACH-000859,-0.283782393326
ACH-000861,-0.35476503376199997
ACH-000862,-0.331850464424
ACH-000865,-0.47583191151
ACH-000866,-0.35670903850999996
ACH-000867,-0.585713904228
ACH-000869,-0.42503460729099996
ACH-000872,-0.353687890942
ACH-000873,-0.413807457189
ACH-000876,-0.45411097636500003
ACH-000878,-0.902522232572
ACH-000880,-0.562346218297
ACH-000881,-0.540470268009
ACH-000882,-0.45830315039499997
ACH-000884,-0.276478883962
ACH-000885,-0.23716180764000003
ACH-000887,-0.38755623308700005
ACH-000888,-0.409742648056
ACH-000889,-0.593637470698
ACH-000890,-0.269105368745
ACH-000896,-0.312956108892
ACH-000898,-0.46987833207400004
ACH-000900,-0.474807851543
ACH-000901,-0.34871970955799997
ACH-000905,-0.460802462332
ACH-000906,-0.384939222074
ACH-000907,-0.430587630683
ACH-000910,-0.326819400064
ACH-000911,-0.367777678848
ACH-000912,-0.14996969040400002
ACH-000913,-0.410182675807
ACH-000915,-0.537141330736
ACH-000916,-0.0524045753173
ACH-000917,-0.32030211468
ACH-000921,-0.331944786557
ACH-000924,-0.309745846329
ACH-000926,-0.640305359227
ACH-000928,-0.25799362333299997
ACH-000929,-0.298769034598
ACH-000932,-0.6776835495899999
ACH-000935,-0.332983435371
ACH-000936,-0.55916739382
ACH-000937,-0.23403310709800001
ACH-000938,-0.297696472456
ACH-000939,-0.584224184139
ACH-000941,-0.659454717635
ACH-000943,-0.46206462625399997
ACH-000946,-0.427161308648
ACH-000947,-0.667610063543
ACH-000948,-0.34066645929300005
ACH-000950,-0.348110274916
ACH-000953,-0.42068862461999995
ACH-000957,-0.324905996418
ACH-000958,-0.161206786637
ACH-000960,-0.291525142174
ACH-000963,-0.36859597849500003
ACH-000968,-0.410875431619
ACH-000969,-0.351321781761
ACH-000973,-0.39495034625
ACH-000974,-0.223041369235
ACH-000975,-0.576068596892
ACH-000976,-0.699544255945
ACH-000978,-0.687312716629
ACH-000980,-0.39208876663000003
ACH-000984,-0.40430187054899996
ACH-000986,-0.410356126972
ACH-000988,-0.46348895986500005
ACH-000993,-0.314345153975
ACH-000994,-0.508366726373
ACH-000996,-0.37674589099
ACH-001001,-0.41957640194300005
ACH-001020,-0.57420794007
ACH-001028,-0.36640109022100004
ACH-001031,-0.38838256658299997
ACH-001038,-0.41101007175
ACH-001048,-0.500405511482
ACH-001050,-0.447106275697
ACH-001053,-0.651227404233
ACH-001054,-0.5712385230229999
ACH-001061,-0.422089401461
ACH-001067,-0.5728042679559999
ACH-001075,-0.534202405012
ACH-001096,-0.43087656468
ACH-001128,-0.412967900235
ACH-001134,-0.6716220477320001
ACH-001151,-0.569169960318
ACH-001163,-0.365072102333
ACH-001164,-0.539132946982
ACH-001173,-0.318246760717
ACH-001183,-0.601660304949
ACH-001184,-0.283013327676
ACH-001190,-0.5183714477579999
ACH-001192,-0.442144484627
ACH-001193,-0.545256387197
ACH-001196,-0.398525421965
ACH-001197,-0.44511924314499995
ACH-001205,-0.0811142825985
ACH-001211,-0.5742138724279999
ACH-001212,-0.287350804357
ACH-001228,-0.42527843426600004
ACH-001232,-0.29251950969
ACH-001239,-0.470003091809
ACH-001274,-0.538199351248
ACH-001275,-0.517464031603
ACH-001277,-0.424585989189
ACH-001278,-0.628978543207
ACH-001280,-0.11132381774599999
ACH-001283,-0.500916561448
ACH-001289,-0.6129984653180001
ACH-001295,-0.449917060591
ACH-001300,-0.302485255974
ACH-001301,-0.211393381096
ACH-001302,-0.316432460205
ACH-001303,-0.13852716127999998
ACH-001306,-0.429805211649
ACH-001318,-0.37913634971500004
ACH-001322,-0.537811402785
ACH-001328,-0.36701725534699997
ACH-001332,-0.279330420037
ACH-001333,-0.5615953653
ACH-001336,-0.501471486759
ACH-001340,-0.43192925026900003
ACH-001346,-0.27759339536600003
ACH-001353,-0.339858647123
ACH-001354,-0.501754174621
ACH-001367,-0.28894634011799997
ACH-001368,-0.40666242170199995
ACH-001374,-0.597172473229
ACH-001375,-0.5547881159820001
ACH-001377,-0.231183366622
ACH-001380,-0.5181974701600001
ACH-001391,-0.292147995077
ACH-001407,-0.417620580852
ACH-001408,-0.376470286369
ACH-001413,-0.39232988530100005
ACH-001430,-0.433517312425
ACH-001431,-0.560656994784
ACH-001450,-0.175502037641
ACH-001496,-0.41674832793899996
ACH-001500,-0.338469950782
ACH-001521,-0.39931832900200004
ACH-001523,-0.412088769208
ACH-001532,-0.512151277581
ACH-001536,-0.180239869054
ACH-001550,-0.35759611528499996
ACH-001552,-0.721763433726
ACH-001554,-0.39333910085699997
ACH-001645,-0.22630887547200002
ACH-001654,-0.38131418251500004
ACH-001715,-0.614273857928
ACH-001735,-0.5713283299849999
ACH-001736,-0.342696587416
ACH-001737,-0.684308877521
ACH-001740,-0.476880784994
ACH-001745,-0.586070453113
ACH-001750,-0.404285757935
ACH-001765,-0.636416572051
ACH-001956,-0.351299397395
ACH-001957,-0.310057875916
