,AFTPH (54812)
ACH-000004,-0.08544533592119999
ACH-000007,-0.0240689171801
ACH-000009,0.0969881583243
ACH-000011,-0.12850389604
ACH-000012,0.0629119596727
ACH-000013,-0.0711730290427
ACH-000014,0.0970895193365
ACH-000015,0.213336111964
ACH-000017,-0.10235757305099999
ACH-000018,-0.021093470543
ACH-000019,0.20981643070099998
ACH-000021,-0.301742812869
ACH-000022,0.00223835911068
ACH-000025,-0.13808708181
ACH-000028,-0.04642389930980001
ACH-000030,-0.0424247029187
ACH-000035,-0.207523408248
ACH-000036,0.151323853536
ACH-000037,-0.23957190729800001
ACH-000039,0.113367160722
ACH-000040,-0.0263593514428
ACH-000041,0.233482672097
ACH-000042,-0.0737822131233
ACH-000045,-0.241176971509
ACH-000047,-0.00073557130423
ACH-000052,-0.23128898762699998
ACH-000053,0.00934882759911
ACH-000054,0.338472824581
ACH-000055,0.09790275529589999
ACH-000060,-0.120897472906
ACH-000067,-0.356761725836
ACH-000070,-0.20120363252300003
ACH-000075,-0.264503281651
ACH-000078,0.126850863896
ACH-000082,-0.165207194224
ACH-000085,0.0641925993068
ACH-000086,-0.0191589751877
ACH-000087,0.131965849744
ACH-000092,-0.16186179550000002
ACH-000095,0.08571455705730001
ACH-000097,0.0345027667491
ACH-000098,0.138844789318
ACH-000099,0.137314291034
ACH-000108,0.060757668980800004
ACH-000113,0.059099894689999995
ACH-000115,-0.28713085264800003
ACH-000116,-0.13131415728
ACH-000118,-0.244516233714
ACH-000120,-0.0763155151155
ACH-000123,0.0478549950015
ACH-000127,0.0566214882478
ACH-000128,0.040321509093300005
ACH-000132,-0.0109728208857
ACH-000133,-0.08491479072580001
ACH-000137,-0.0103029019094
ACH-000138,0.133529044223
ACH-000142,-0.007440152583879999
ACH-000143,-0.19070940450800003
ACH-000146,0.019854419891099997
ACH-000148,-0.00313809696836
ACH-000150,0.197312544222
ACH-000152,-0.20199775089699998
ACH-000153,-0.167969134231
ACH-000159,-0.04523238589319999
ACH-000160,-0.20755208684999998
ACH-000163,-0.0650556601652
ACH-000167,-0.273846109082
ACH-000168,-0.289416421414
ACH-000169,0.0163122816832
ACH-000178,-0.0718120080277
ACH-000182,0.168057455392
ACH-000183,-0.045900065332300004
ACH-000188,-0.174150787649
ACH-000189,-0.268341729743
ACH-000190,-0.209925608662
ACH-000198,-0.037933026010199995
ACH-000204,-0.118962989177
ACH-000206,-0.0809417096853
ACH-000207,-0.18271381082199997
ACH-000211,0.123944469684
ACH-000215,-0.0349810010137
ACH-000221,0.0204999844758
ACH-000222,-0.018503977232900003
ACH-000223,-0.163179919571
ACH-000226,0.08931344553210001
ACH-000227,-0.273189187963
ACH-000228,0.0384786144578
ACH-000231,-0.0404657737335
ACH-000232,-0.134968169442
ACH-000233,0.17648787393800003
ACH-000234,0.216805481817
ACH-000235,0.00019539224937900002
ACH-000237,-0.0629481131011
ACH-000238,-0.23813113275199999
ACH-000243,-0.00195376977721
ACH-000244,0.154076470879
ACH-000246,0.0637020964938
ACH-000248,0.09117273407880001
ACH-000250,0.040815532112500004
ACH-000251,0.31055388144900004
ACH-000253,-0.0219528683571
ACH-000255,-0.00620722254727
ACH-000256,0.0643627623227
ACH-000257,0.091251891536
ACH-000258,0.128169217515
ACH-000259,0.242889977581
ACH-000260,0.100583171679
ACH-000261,-0.128330448518
ACH-000262,-0.033454754151300004
ACH-000263,-0.493234464478
ACH-000264,-0.0921707532056
ACH-000265,0.0626556787489
ACH-000266,0.24294711061500002
ACH-000272,-0.173337584485
ACH-000273,-0.103325272158
ACH-000274,0.077816027625
ACH-000277,-0.12015395749000002
ACH-000278,-0.052840192619000005
ACH-000279,0.04053371437080001
ACH-000280,0.0627551151832
ACH-000281,0.0911655135189
ACH-000288,0.016394630020399998
ACH-000291,-0.046707855055599996
ACH-000293,-0.170137659432
ACH-000294,-0.431269833549
ACH-000295,-0.0332261783477
ACH-000296,0.9974138394490001
ACH-000302,0.13014691969699999
ACH-000304,0.19280505908
ACH-000307,-0.11270408519899999
ACH-000308,-0.035173560818800007
ACH-000310,0.216275154606
ACH-000311,0.060679369407
ACH-000312,0.26885026705
ACH-000315,-0.024486895372900004
ACH-000316,-0.17690945912099998
ACH-000317,0.0678573357493
ACH-000318,-0.139265503663
ACH-000319,-0.0400659979321
ACH-000320,-0.00937702946369
ACH-000322,0.0720470640785
ACH-000323,-0.126921107073
ACH-000324,-0.212220836678
ACH-000329,-0.112510026408
ACH-000330,-0.08851017639270001
ACH-000331,-0.033020124138000005
ACH-000332,0.0102537041595
ACH-000334,-0.271619912884
ACH-000335,0.130434605504
ACH-000336,-0.266913032757
ACH-000337,-0.094336378184
ACH-000339,-0.0966147313935
ACH-000341,0.0350347715389
ACH-000348,-0.182096300901
ACH-000350,-0.00034351637376599996
ACH-000352,0.024370233678799997
ACH-000356,-0.24792027206300002
ACH-000361,0.0407197043096
ACH-000362,-0.207218676578
ACH-000363,0.20482791179200002
ACH-000364,0.0242441040323
ACH-000365,0.0244398393127
ACH-000366,-0.0169213215698
ACH-000368,0.04158261680230001
ACH-000374,-0.0493316122569
ACH-000375,-0.000182519520152
ACH-000376,0.0348748163815
ACH-000381,-0.0375727078827
ACH-000383,-0.0187684635796
ACH-000387,-0.13556347644400002
ACH-000389,-0.110733076456
ACH-000390,-0.291444096529
ACH-000393,0.333597109979
ACH-000395,-0.211650677512
ACH-000397,0.1555263257
