,ADORA3 (140)
ACH-000004,-0.369634889122
ACH-000007,-0.315201501579
ACH-000009,-0.032916612315199996
ACH-000011,0.0032789675258699997
ACH-000012,-0.0842984735321
ACH-000013,-0.188645461642
ACH-000014,-0.0482643382636
ACH-000015,-0.292897401516
ACH-000017,-0.187644723083
ACH-000018,0.0047975069062900005
ACH-000019,0.0456806950139
ACH-000021,-0.126587238565
ACH-000022,-0.133810858393
ACH-000025,-0.18745917594099998
ACH-000028,-0.406195358627
ACH-000030,-0.09240385357339999
ACH-000035,-0.229021875989
ACH-000036,-0.04268300579630001
ACH-000037,0.07547536766599999
ACH-000039,0.10295193980499999
ACH-000040,-0.29196019022
ACH-000041,-0.30159271897900003
ACH-000042,-0.00285604646878
ACH-000045,0.0693717246829
ACH-000047,-0.0444110290599
ACH-000052,-0.08423737880200001
ACH-000053,-0.167633427258
ACH-000054,-0.103336770166
ACH-000055,-0.050861786468699995
ACH-000060,-0.253804124787
ACH-000067,-0.205335250667
ACH-000070,0.14740217764799998
ACH-000075,0.148489090175
ACH-000078,-0.22385799209100002
ACH-000082,-0.0737961905432
ACH-000085,-0.159167527507
ACH-000086,-0.013869716802999999
ACH-000087,-0.0217473564373
ACH-000092,-0.355895528145
ACH-000095,-0.0819165633792
ACH-000097,0.06888766293910001
ACH-000098,-0.155621828873
ACH-000099,-0.12454564347100001
ACH-000108,-0.053574478112500004
ACH-000113,-0.09989326828119999
ACH-000115,0.016565567331299998
ACH-000116,0.029990486243599998
ACH-000118,-0.041326908230699996
ACH-000120,-0.0140164110014
ACH-000123,-0.297450677062
ACH-000127,-0.29749070601
ACH-000128,-0.124751066393
ACH-000132,-0.21124588412599998
ACH-000133,-0.252083650008
ACH-000137,-0.49201814142300004
ACH-000138,-0.178369745308
ACH-000142,-0.09006854031089999
ACH-000143,-0.172258408315
ACH-000146,-0.124356043206
ACH-000148,-0.149897443082
ACH-000150,-0.17470073732500002
ACH-000152,-0.318847636468
ACH-000153,-0.46181997607600006
ACH-000159,-0.146057418666
ACH-000160,-0.0822323193921
ACH-000163,-0.163106054255
ACH-000167,-0.266247030076
ACH-000168,0.050511339969899996
ACH-000169,-0.278497207544
ACH-000178,-0.134526010985
ACH-000182,-0.215112586974
ACH-000183,-0.0645647923044
ACH-000188,-0.18246544828800002
ACH-000189,-0.28925907581599997
ACH-000190,-0.42416147608599997
ACH-000198,-0.07588698411469999
ACH-000204,-0.332800325846
ACH-000206,-0.0540955765332
ACH-000207,-0.291792442842
ACH-000211,-0.21713463776900002
ACH-000215,-0.21401505335499998
ACH-000221,-0.354664339959
ACH-000222,0.23980306189199999
ACH-000223,-0.07785632756500001
ACH-000226,-0.05896951235259999
ACH-000227,-0.288374398194
ACH-000228,0.00320777339102
ACH-000231,-0.10432057156300001
ACH-000232,-0.166025708494
ACH-000233,-0.0447550834407
ACH-000234,-0.0712751964825
ACH-000235,-0.20429686013599999
ACH-000237,-0.210495312532
ACH-000238,-0.240029350458
ACH-000243,0.00813784993874
ACH-000244,-0.00814099758387
ACH-000246,-0.219771301059
ACH-000248,-0.19381427082400002
ACH-000250,0.0518169920928
ACH-000251,0.007554653621350001
ACH-000253,0.078442183989
ACH-000255,-0.146282887705
ACH-000256,0.0237784988612
ACH-000257,-0.220964905499
ACH-000258,-0.09017734350829999
ACH-000259,-0.227791335945
ACH-000260,-0.184732843457
ACH-000261,-0.204291352683
ACH-000262,0.128815205249
ACH-000263,-0.220345209949
ACH-000264,-0.191868987969
ACH-000265,-0.194389505333
ACH-000266,-0.103902957948
ACH-000272,-0.325493447198
ACH-000273,-0.043174358535099995
ACH-000274,-0.16716287212300002
ACH-000277,-0.23585154740400002
ACH-000278,-0.347282344367
ACH-000279,-0.045165556664500006
ACH-000280,-0.0009131801863960001
ACH-000281,0.216733649768
ACH-000288,-0.0789505933285
ACH-000291,-0.206441310058
ACH-000293,-0.35104662925999996
ACH-000294,-0.356410719193
ACH-000295,-0.11993712666300001
ACH-000296,-0.193062840878
ACH-000302,-0.370649098921
ACH-000304,0.11616420512700001
ACH-000307,-0.13385148420600002
ACH-000308,-0.239142643812
ACH-000310,-0.42703319444700005
ACH-000311,-0.23779669778999998
ACH-000312,-0.159448430196
ACH-000315,-0.262660310639
ACH-000316,-0.22331156519200002
ACH-000317,-0.004213838970360001
ACH-000318,-0.0700719321175
ACH-000319,0.0246231514996
ACH-000320,0.134756538563
ACH-000322,-0.00747469790825
ACH-000323,-0.183532338462
ACH-000324,-0.13211403968000002
ACH-000329,-0.137939061246
ACH-000330,-0.17254515510000001
ACH-000331,-0.230641700338
ACH-000332,-0.051603985781
ACH-000334,-0.11376918308900001
ACH-000335,-0.0194636245109
ACH-000336,-0.41408927269900003
ACH-000337,-0.014907000976400001
ACH-000339,-0.14907575582000002
ACH-000341,-0.278901725612
ACH-000348,-0.0637516311358
ACH-000350,-0.0338460794266
ACH-000352,-0.225856940117
ACH-000356,-0.171802051533
ACH-000361,0.083692035088
ACH-000362,-0.15644130617000002
ACH-000363,-0.0641886539415
ACH-000364,-0.138164781998
ACH-000365,-0.366609215275
ACH-000366,-0.15687039988
ACH-000368,0.165720963928
ACH-000374,-0.0229523915454
ACH-000375,-0.135408012215
ACH-000376,-0.14928576522700002
ACH-000381,-0.339693528844
ACH-000383,-0.0528709031618
ACH-000387,-0.189481814009
ACH-000389,-0.259374422804
ACH-000390,-0.103396339973
ACH-000393,-0.22621711079
ACH-000395,-0.118988692509
ACH-000397,-0.0188222055658
ACH-000401,-0.00695813917961
ACH-000402,-0.8988841143449999
ACH-000403,-0.0752060960182
ACH-000404,0.149013676288
ACH-000406,-0.11464116145099999
ACH-000407,-0.156429743091
ACH-000408,-0.0452572210635
ACH-000410,-0.145160951855
ACH-000411,-0.164843277943
ACH-000414,-0.08174563815389999
ACH-000415,-0.0633074294058
ACH-000416,-0.249718520733
ACH-000420,0.0716151795992
ACH-000421,-0.0675943269715
ACH-000424,0.048746545279099995
ACH-000425,-0.313039543872
ACH-000426,0.0819064816676
ACH-000427,-0.11809716188
ACH-000433,-0.218460096233
ACH-000436,-0.312550204421
ACH-000444,-0.40952155722499994
ACH-000445,-0.0231630825976
ACH-000448,-0.0365846630387
ACH-000450,-0.222300281602
ACH-000452,0.00016564782343900003
ACH-000454,-0.219578362109
ACH-000458,-0.15535840431700002
ACH-000459,-0.17284314453
ACH-000460,-0.0028793952232399997
ACH-000461,-0.367281605149
ACH-000463,-0.203108209678
ACH-000464,-0.275269018481
ACH-000466,-0.21903876108800002
ACH-000467,-0.0685191311967
ACH-000468,-0.0029568417817500002
ACH-000469,0.0358580869264
ACH-000470,0.23223741456799998
ACH-000471,0.039009552626999996
ACH-000472,-0.11882036085999999
ACH-000473,-0.0661881625729
ACH-000475,-0.0811907192212
ACH-000476,-0.274483051834
ACH-000477,-0.07653821845919999
ACH-000480,-0.08549001109760002
ACH-000481,-0.171184802997
ACH-000483,-0.10224246725500001
ACH-000484,-0.00275569866783
ACH-000485,-0.132222750082
ACH-000486,0.212051950746
ACH-000487,-0.0941618325445
ACH-000488,-0.0927209328334
ACH-000490,-0.146938798282
ACH-000491,-0.208477099535
ACH-000495,-0.221347562744
ACH-000496,-0.269696884614
ACH-000499,-0.103115571455
ACH-000500,-0.595076960849
ACH-000502,0.08733151009960001
ACH-000503,0.101795654248
ACH-000505,-0.0486745841402
ACH-000507,-0.16247201335699998
ACH-000510,-0.0914329590007
ACH-000511,0.0891909317142
ACH-000512,-0.47841326956299995
ACH-000516,-0.035366895924999996
ACH-000517,-0.0627977799856
ACH-000518,-0.27340987396899996
ACH-000520,-0.146841276466
ACH-000521,-0.287016720702
ACH-000522,-0.15645325143799999
ACH-000524,-0.052683922803100004
ACH-000527,-0.0471176519596
ACH-000528,-0.137253474388
ACH-000537,-0.153687171027
ACH-000541,-0.152894836173
ACH-000542,-0.204954218415
ACH-000544,-0.349956954529
ACH-000545,-0.293409574288
ACH-000547,-0.16911149373
ACH-000548,-0.0409867176197
ACH-000549,-0.260153702855
ACH-000550,-0.22977004596500003
ACH-000552,-0.20317434416700003
ACH-000556,-0.0230179087155
ACH-000557,0.08600701247419999
ACH-000570,-0.028915763654800003
ACH-000571,-0.0194230917394
ACH-000573,-0.12916272979
ACH-000576,0.018747092463200003
ACH-000580,0.0533772606718
ACH-000584,-0.14152782974300002
ACH-000585,-0.13055156504899998
ACH-000588,-0.18240084757199998
ACH-000589,-0.258565748726
ACH-000591,-0.139399873787
ACH-000593,-0.154352815339
ACH-000600,0.048730750353899996
ACH-000601,-0.118923297721
ACH-000604,0.00994075790278
ACH-000605,0.0517419611914
ACH-000606,-0.165577755791
ACH-000608,-0.154835788516
ACH-000614,-0.18716414983899998
ACH-000616,-0.0602215685835
ACH-000618,-0.238428958737
ACH-000619,-0.127332334836
ACH-000620,-0.17428145935800002
ACH-000621,-0.14477574468499999
ACH-000622,-0.35797941755
ACH-000623,-0.216696125033
ACH-000624,-0.0832708603883
ACH-000627,-0.27100320606899997
ACH-000630,-0.018792639793
ACH-000632,-0.305375628043
ACH-000633,0.19405464600000003
ACH-000637,-0.09634062725819999
ACH-000638,-0.161354894543
ACH-000646,-0.330772306589
ACH-000647,-0.15858912196799999
ACH-000648,-0.24407169988000002
ACH-000649,-0.10483666420900001
ACH-000651,-0.311332834231
ACH-000652,-0.239813858726
ACH-000653,-0.284277582164
ACH-000657,-0.202655998807
ACH-000658,-0.0432052729625
ACH-000661,-0.292224716922
ACH-000662,-0.505451258583
ACH-000663,0.046647134817199995
ACH-000665,-0.264414177307
ACH-000671,-0.20050254832699999
ACH-000673,-0.18234434863600002
ACH-000676,-0.207121654188
ACH-000677,-0.17131805113200002
ACH-000681,-0.0214541074089
ACH-000682,-0.157368958055
ACH-000683,-0.153630187235
ACH-000684,-0.0235700591608
ACH-000688,-0.268085893948
ACH-000693,0.0287275200254
ACH-000694,-0.11222452418199999
ACH-000695,0.0866097625399
ACH-000696,-0.238803627621
ACH-000697,-0.028285989198
ACH-000699,0.0122192055506
ACH-000701,-0.0364749487018
ACH-000706,-0.113485173981
ACH-000711,-0.09946218262420001
ACH-000713,-0.283680952038
ACH-000714,-0.11844859334899999
ACH-000718,-0.00846719914939
ACH-000720,-0.10451072606799999
ACH-000721,-0.24695957488899997
ACH-000724,-0.16528472856100002
ACH-000725,-0.105763510547
ACH-000732,-0.296753390237
ACH-000734,-0.26246060111200004
ACH-000735,-0.18609151333
ACH-000736,-0.137977615241
ACH-000738,0.0630621226397
ACH-000746,-0.0512396457954
ACH-000747,-0.17483514013
ACH-000748,-0.10521212303500001
ACH-000753,-0.129629785669
ACH-000756,-0.20906541142700003
ACH-000757,-0.21332551228
ACH-000758,-0.0693064822068
ACH-000760,-0.105171721813
ACH-000763,0.0342109571232
ACH-000764,0.040299325586599995
