,POLR2D (5433)
ACH-000257,-1.60472062035
ACH-000258,-1.56762996348
ACH-000259,-1.66065621733
ACH-000260,-1.52085883306
ACH-000261,-1.51348701664
ACH-000262,-1.4043510227899998
ACH-000263,-1.7560456304900003
ACH-000264,-1.38898383304
ACH-000265,-1.5809533844299999
ACH-000266,-1.4571384193399999
ACH-000272,-1.2734358819299998
ACH-000273,-1.60356748382
ACH-000274,-1.53792886058
ACH-000277,-1.39072687229
ACH-000278,-1.51925241229
ACH-000279,-1.60085938569
ACH-000280,-1.2673774196799998
ACH-000281,-1.74430493191
ACH-000288,-1.30787918644
ACH-000291,-1.6252304070399999
ACH-000293,-1.5398722632600002
ACH-000294,-1.58372824361
ACH-000295,-1.3794385481799998
ACH-000296,-1.42716717405
ACH-000302,-1.46879986353
ACH-000304,-2.22696314018
ACH-000307,-1.29982417582
ACH-000308,-1.32219945179
ACH-000310,-2.00001476806
ACH-000311,-1.51225574591
ACH-000312,-1.41815258086
ACH-000315,-1.50978004812
ACH-000316,-1.4085531536000002
ACH-000317,-1.24793239653
ACH-000318,-1.7008638997999999
ACH-000319,-1.5231434956299998
ACH-000320,-1.40955088231
ACH-000322,-1.43139028995
ACH-000323,-1.3734887037299999
ACH-000324,-1.23703030101
ACH-000329,-1.76468565509
ACH-000330,-1.87598018176
ACH-000331,-1.3528110057700002
ACH-000332,-1.46253254912
ACH-000334,-2.1624648463
ACH-000335,-1.36029937038
ACH-000336,-1.19070162131
ACH-000337,-1.46083162626
ACH-000339,-1.5348640661000001
ACH-000341,-1.97594647229
ACH-000348,-1.54971606771
ACH-000350,-1.7511705950599998
ACH-000352,-1.55640225463
ACH-000356,-1.4511722616299998
ACH-000361,-1.20089005082
ACH-000362,-1.7255541140200001
ACH-000363,-1.80200715058
ACH-000364,-1.32459443247
ACH-000365,-1.6185969564700002
ACH-000366,-1.47021200272
ACH-000368,-1.42689675292
ACH-000374,-1.45705460811
ACH-000375,-1.0981787722299998
ACH-000376,-1.45777797248
ACH-000381,-1.55303436179
ACH-000383,-1.88510326567
ACH-000387,-1.36508137351
ACH-000389,-1.45601681271
ACH-000390,-1.6112723362799999
ACH-000393,-1.5857102510299999
ACH-000395,-1.38421404022
ACH-000397,-1.58690218378
ACH-000401,-1.51098749004
ACH-000402,-1.76176511553
ACH-000403,-1.6705382527700001
ACH-000404,-1.2191096400700001
ACH-000406,-1.60817986727
ACH-000407,-1.3626895424599998
ACH-000408,-1.21539539455
ACH-000410,-1.51820143186
ACH-000411,-1.24393686213
ACH-000414,-1.6950616400100003
ACH-000415,-1.5091167189899999
ACH-000416,-1.29360268179
ACH-000420,-1.40836814951
ACH-000421,-1.4740684996200002
ACH-000424,-1.4610140053100003
ACH-000425,-1.42252819069
ACH-000426,-2.09087880331
ACH-000427,-1.22049542306
ACH-000433,-1.22685122575
ACH-000436,-1.63327795141
ACH-000444,-1.48976797666
ACH-000445,-1.58922995165
ACH-000448,-1.54396235717
ACH-000450,-1.71765808199
ACH-000452,-1.42709728946
ACH-000454,-1.50374648676
ACH-000458,-1.48453595529
ACH-000459,-1.27719231286
ACH-000460,-1.49929439373
ACH-000461,-1.60490061598
ACH-000463,-1.29964659945
ACH-000464,-1.5184584193200001
ACH-000466,-1.60913109622
ACH-000467,-1.2943808235299998
ACH-000468,-1.9269131524599998
ACH-000469,-1.4194311229799998
ACH-000470,-1.65135930055
ACH-000471,-1.4506579003600002
ACH-000472,-1.7671451708900001
ACH-000473,-1.43140820933
ACH-000475,-1.51675089213
ACH-000476,-1.2664702909
ACH-000477,-1.4873104150999998
ACH-000480,-1.41428103563
ACH-000481,-1.76845219383
ACH-000483,-1.42988256465
ACH-000484,-1.88038798535
ACH-000485,-1.49081376711
ACH-000486,-1.3466969713899999
ACH-000487,-1.7763346519999998
ACH-000488,-1.57426184921
ACH-000490,-1.59063904509
ACH-000491,-2.0218606682
ACH-000495,-1.28939821892
ACH-000496,-1.70592146602
ACH-000499,-1.00691544163
ACH-000500,-1.02486351462
ACH-000502,-1.54658600803
ACH-000503,-1.7515570677599999
ACH-000505,-1.8313717560799998
ACH-000507,-1.6798932287900001
ACH-000510,-1.2256479985700002
ACH-000511,-1.1938703155700001
ACH-000512,-1.5737000812200002
ACH-000516,-1.47352642617
ACH-000517,-1.59564298832
ACH-000518,-1.49392357411
ACH-000520,-1.30198752555
ACH-000521,-1.5044637552200002
ACH-000522,-1.4645227303400001
ACH-000524,-1.7113395016600002
ACH-000527,-1.3174950868700002
ACH-000528,-1.33473636637
ACH-000537,-1.39158382456
ACH-000541,-2.03712225155
ACH-000542,-1.5042334113799998
ACH-000544,-1.43923024687
ACH-000545,-1.3580751976199998
ACH-000547,-1.32958291515
ACH-000548,-1.7638967792500002
ACH-000549,-1.37711177023
ACH-000550,-1.31194262422
ACH-000552,-1.6116805929
ACH-000556,-1.58508487687
ACH-000557,-1.83582502658
ACH-000570,-1.4308689161700001
ACH-000571,-1.8067075187000001
ACH-000573,-1.16672055106
ACH-000576,-1.5745927395800001
ACH-000580,-1.73193729371
ACH-000584,-1.26382264701
ACH-000585,-1.30735559537
ACH-000588,-1.72731731187
ACH-000589,-1.49929659187
ACH-000591,-1.476500011
ACH-000593,-1.55696342294
ACH-000600,-1.4217493986200003
ACH-000601,-1.4203011597
ACH-000604,-1.4026214904499998
ACH-000605,-1.6304407368
ACH-000606,-1.15597950519
ACH-000608,-1.7431781345900002
ACH-000614,-1.41289786109
ACH-000616,-1.36710963603
ACH-000618,-1.4266790662
ACH-000619,-1.7839690101900003
ACH-000620,-1.2800990103899998
ACH-000621,-1.6458042670200002
ACH-000622,-1.26938665615
ACH-000623,-1.41410650992
ACH-000624,-1.5964987874
ACH-000627,-1.3993032438600002
ACH-000630,-1.33277122464
ACH-000632,-1.35603133301
ACH-000633,-2.17704330586
ACH-000637,-1.5897967178799999
ACH-000638,-1.52360670494
ACH-000646,-1.28700393718
ACH-000647,-1.7606005598900003
ACH-000648,-1.5506267417200001
ACH-000649,-1.3847891654799998
ACH-000651,-1.33279758785
ACH-000652,-1.62970668134
ACH-000653,-1.68785132088
ACH-000657,-1.52608035363
ACH-000658,-1.7511332585599997
ACH-000661,-1.9103466130000002
ACH-000662,-1.7888326409
ACH-000663,-1.18034378875
ACH-000665,-1.55472743362
ACH-000671,-1.51041277141
ACH-000673,-1.5427583407499998
ACH-000676,-1.40709483349
ACH-000677,-1.62133762301
ACH-000681,-1.4084352231400001
ACH-000682,-1.43892419994
ACH-000683,-1.5451443435499999
ACH-000684,-1.31381191159
ACH-000688,-1.65207388058
ACH-000693,-1.47364060652
ACH-000694,-1.42191674104
ACH-000695,-1.5755427206200001
ACH-000696,-1.39951646213
ACH-000697,-1.58470230744
ACH-000699,-1.7401962288400001
ACH-000701,-1.64314362305
ACH-000706,-1.45799570811
ACH-000711,-1.30606188866
ACH-000713,-1.2547871441399998
ACH-000714,-1.8610031012400001
ACH-000718,-1.5979173123700001
ACH-000720,-1.5390963661000001
ACH-000721,-1.34936746746
ACH-000724,-2.18064665476
ACH-000725,-1.7968554732700002
ACH-000732,-1.1770457840700002
ACH-000734,-1.3030829731
ACH-000735,-1.1893341742299999
ACH-000736,-1.5085149884600002
ACH-000738,-1.45287726926
ACH-000746,-1.54902804752
ACH-000747,-1.31138130175
ACH-000748,-1.3752779954299998
ACH-000753,-1.1052674796
ACH-000756,-1.32570764287
ACH-000757,-1.15076090881
ACH-000758,-1.28295260835
ACH-000760,-1.7983070135499999
ACH-000763,-1.7803408809799999
ACH-000764,-1.3498410679
ACH-000765,-1.39038214787
ACH-000766,-1.5940646540799999
ACH-000767,-1.5350080330700002
ACH-000768,-1.54697584572
ACH-000769,-1.49214662264
ACH-000770,-1.70141487902
ACH-000771,-1.4560954749000001
ACH-000773,-1.9538791007700003
ACH-000776,-1.6506747004
ACH-000777,-1.13915470331
ACH-000778,-1.7586841309099999
ACH-000781,-1.35531596395
ACH-000782,-1.38058652692
ACH-000783,-1.4968913245200002
ACH-000784,-1.39903983693
ACH-000785,-1.6163093851499999
ACH-000787,-1.4475733644
ACH-000788,-1.29064907326
ACH-000791,-1.6147035707100001
ACH-000792,-1.4929495315399999
ACH-000794,-1.4342649042700002
ACH-000796,-1.35619064861
ACH-000799,-1.5153027326800002
ACH-000800,-1.22224023199
ACH-000802,-1.2298518383700001
ACH-000804,-1.74627394824
ACH-000805,-1.34277654464
ACH-000809,-1.63510285448
ACH-000810,-1.2578858184200001
ACH-000811,-1.52406490451
ACH-000817,-1.2930242351299999
ACH-000819,-1.4879034846399999
ACH-000820,-1.3050055471
ACH-000821,-1.8180908398400002
ACH-000822,-1.4356825234900001
ACH-000823,-1.7153810735600001
ACH-000824,-1.57884827299
ACH-000827,-1.34742637896
ACH-000829,-1.61776253184
ACH-000831,-1.2702886762899999
ACH-000832,-1.3300455173999999
ACH-000833,-1.6247081248100002
ACH-000834,-1.43383625524
ACH-000835,-1.14681892593
ACH-000836,-0.9864078261679999
ACH-000837,-1.47543162441
ACH-000838,-1.42803166466
ACH-000839,-1.38658446363
ACH-000840,-1.43279525446
ACH-000841,-1.4112070521000002
ACH-000843,-1.50334171692
ACH-000846,-1.4105775015900002
ACH-000847,-1.3870049348500002
ACH-000848,-1.4482696437399998
ACH-000849,-1.41209798776
ACH-000851,-1.4475830665
ACH-000855,-1.46187256276
ACH-000856,-1.3872835827399999
ACH-000858,-1.46714315481
ACH-000859,-1.47417793443
ACH-000861,-1.65294311755
ACH-000862,-1.65500329877
ACH-000865,-1.5168219169600001
ACH-000866,-1.50332734837
ACH-000867,-1.77629582876
ACH-000869,-1.61320053693
ACH-000872,-1.37286901931
ACH-000873,-1.47313395655
ACH-000876,-1.73114551382
ACH-000878,-1.22779743815
ACH-000880,-1.4976231533500002
ACH-000881,-1.34307053495
ACH-000882,-1.3541159076499998
ACH-000884,-1.51029035996
ACH-000885,-1.46903713669
ACH-000887,-1.57861696809
ACH-000888,-1.6049086412600002
ACH-000889,-1.53895030794
ACH-000890,-1.58159019225
ACH-000896,-1.400806556
ACH-000898,-1.66575999616
ACH-000900,-1.48308774095
ACH-000901,-1.4128372057299998
ACH-000905,-1.6047109335499998
ACH-000906,-1.53607686199
ACH-000907,-1.24689721571
ACH-000910,-1.70181426049
ACH-000911,-1.4721709397100002
ACH-000912,-1.27157163596
ACH-000913,-1.43636837639
ACH-000915,-1.52324878467
ACH-000916,-1.7489104292299997
ACH-000917,-1.28745367931
ACH-000921,-1.42674855809
ACH-000924,-1.6411676525
ACH-000926,-1.4993099853
ACH-000928,-1.0388134645
ACH-000929,-1.44911072808
ACH-000932,-1.5136067304299998
ACH-000935,-1.67545643516
ACH-000936,-1.3900646282799998
ACH-000937,-1.47875253712
ACH-000938,-1.28788209556
ACH-000939,-1.01899846463
ACH-000941,-1.38025818283
ACH-000943,-1.6453088928200001
ACH-000946,-1.53291414472
ACH-000947,-1.55903212804
ACH-000948,-1.66261827059
ACH-000950,-1.0418432195899998
ACH-000953,-1.3779524081799999
ACH-000957,-1.52078388152
ACH-000958,-1.37163851655
ACH-000960,-1.25485966926
ACH-000963,-1.27541756229
ACH-000968,-1.35743567658
ACH-000969,-1.62403063215
ACH-000973,-1.50546425586
ACH-000974,-1.3199191643100001
ACH-000975,-1.65904900314
ACH-000976,-1.29028327215
ACH-000978,-1.24557058192
ACH-000980,-1.40582589322
ACH-000984,-1.2467756414700002
ACH-000986,-1.2446114936900001
ACH-000988,-1.4642349947600002
ACH-000993,-1.3747799063600001
ACH-000994,-1.68666628868
ACH-000996,-1.2972121862700001
ACH-001001,-1.6019521499
ACH-001020,-1.3372645941399999
ACH-001028,-1.3964042128799998
ACH-001031,-1.5013979720800001
ACH-001038,-1.6926053029299999
ACH-001048,-1.38118791493
ACH-001050,-1.20168658793
ACH-001053,-1.32761957592
ACH-001054,-1.20186831502
ACH-001061,-1.3553855130899999
ACH-001067,-1.1787591678899998
ACH-001075,-1.4283053848700002
ACH-001096,-1.4747744112099999
ACH-001128,-0.7458973019059999
ACH-001134,-1.2927096754799998
ACH-001151,-1.25758205641
ACH-001163,-1.28902451921
ACH-001164,-1.57386326563
ACH-001173,-1.3869791730899999
ACH-001183,-1.4523714304100002
ACH-001184,-1.5001579705
ACH-001190,-1.59418917866
ACH-001192,-1.49003174134
ACH-001193,-1.38183334995
ACH-001196,-1.7555752138
ACH-001197,-1.6216302513
ACH-001205,-1.47625070592
ACH-001211,-1.25215466951
ACH-001212,-1.46062086292
ACH-001228,-1.60128054982
ACH-001232,-1.7602149803099998
ACH-001239,-1.5777203051100002
ACH-001274,-1.55685417879
ACH-001275,-1.5349855222400002
ACH-001277,-1.6247739003100001
ACH-001278,-1.4098824162299999
ACH-001280,-1.9805864469599999
ACH-001283,-1.48588313863
ACH-001289,-1.62383367057
ACH-001295,-1.5693127934399997
ACH-001300,-1.60324333188
ACH-001301,-1.4429763537
ACH-001302,-1.5425882788
ACH-001303,-1.4805484788499998
ACH-001306,-1.45369899014
ACH-001318,-1.11413287095
ACH-001322,-1.3642901557799998
ACH-001328,-1.55420433134
ACH-001332,-1.10646213747
ACH-001333,-1.4197509094999998
ACH-001336,-1.4155762501299998
ACH-001340,-1.46942194815
ACH-001346,-1.3688128345700001
ACH-001353,-1.30641475646
ACH-001354,-1.6146650674399998
ACH-001367,-1.24687930332
ACH-001368,-1.56016787326
ACH-001374,-1.20042173947
ACH-001375,-1.36841528294
ACH-001377,-1.3818050643900002
ACH-001380,-1.54738683511
ACH-001391,-1.71318803792
ACH-001407,-1.48791355234
ACH-001408,-1.6669166099500001
ACH-001413,-1.5877531588799998
ACH-001430,-1.31470507581
ACH-001431,-1.44449075771
ACH-001450,-1.5603801567200002
ACH-001496,-1.1784656201500001
ACH-001500,-0.979211096095
ACH-001521,-1.39483400199
ACH-001523,-1.6137670768399999
ACH-001532,-1.60975615512
ACH-001536,-1.4692276496799999
ACH-001550,-1.19401956355
ACH-001552,-1.44291786073
ACH-001554,-1.55343127545
ACH-001645,-1.71759796932
ACH-001654,-1.651851006
ACH-001715,-1.37985833792
ACH-001735,-1.6534623561300001
ACH-001736,-1.22615262199
ACH-001737,-1.7899750546400002
ACH-001740,-1.59563448714
ACH-001745,-1.4682547876499998
ACH-001750,-1.44838887278
ACH-001765,-1.5483532714800001
ACH-001956,-1.44654866148
ACH-001957,-1.29290108075
