,PSMD13 (5719)
ACH-000004,-1.4487531765000001
ACH-000007,-1.0205242888200001
ACH-000009,-1.36040028565
ACH-000011,-1.3923139303799998
ACH-000012,-1.33638628531
ACH-000013,-1.06305213441
ACH-000014,-1.1512330705
ACH-000015,-1.13679627309
ACH-000017,-1.39567208213
ACH-000018,-1.34570692405
ACH-000019,-1.4231100683000002
ACH-000021,-1.21370816243
ACH-000022,-1.03818228342
ACH-000025,-1.17798865089
ACH-000028,-1.4478009669299998
ACH-000030,-1.2148801123200001
ACH-000035,-1.13651124099
ACH-000036,-1.21404792185
ACH-000037,-1.7697436024000002
ACH-000039,-1.2779975964799999
ACH-000040,-1.36468726733
ACH-000041,-0.847148020448
ACH-000042,-1.49327106688
ACH-000045,-1.5750037099399998
ACH-000047,-1.1221280605
ACH-000052,-1.1573429324299997
ACH-000053,-1.33155281065
ACH-000054,-1.25211645092
ACH-000055,-1.2736229747499999
ACH-000060,-1.1862035916
ACH-000067,-1.27510695719
ACH-000070,-1.33521222717
ACH-000075,-1.30179500244
ACH-000078,-1.55891979118
ACH-000082,-1.43003254898
ACH-000085,-1.15655282551
ACH-000086,-1.2853280352399998
ACH-000087,-1.0855291729799998
ACH-000092,-1.3910874873299999
ACH-000095,-1.31933007423
ACH-000097,-1.5583426747600002
ACH-000098,-1.2720574625
ACH-000099,-1.5608145114899998
ACH-000108,-1.22892493059
ACH-000113,-1.32896058191
ACH-000115,-1.10196601074
ACH-000116,-1.22498287744
ACH-000118,-1.15667078296
ACH-000120,-1.52546052645
ACH-000123,-1.33884629218
ACH-000127,-1.4714736972799998
ACH-000128,-0.925313803135
ACH-000132,-1.3758151630000002
ACH-000133,-1.48296553386
ACH-000137,-1.33245079793
ACH-000138,-1.51538067272
ACH-000142,-1.45654142872
ACH-000143,-1.02084316017
ACH-000146,-0.801862879093
ACH-000148,-1.31821424252
ACH-000150,-1.14978824672
ACH-000152,-1.29470327407
ACH-000153,-1.26663385941
ACH-000159,-1.4406991732799999
ACH-000160,-1.19643241979
ACH-000163,-1.64725048318
ACH-000167,1.00988818123
ACH-000168,-1.2845820277
ACH-000169,-1.09998306829
ACH-000178,-1.16833156327
ACH-000182,-1.57419285689
ACH-000183,-1.09746222626
ACH-000188,-1.19381449448
ACH-000189,-1.3508491484799998
ACH-000190,-1.50567092195
ACH-000198,-1.3521490029899998
ACH-000204,-1.4990199231099999
ACH-000206,-1.21137676521
ACH-000207,-1.17932025662
ACH-000211,-1.5921395619
ACH-000215,-1.30479419773
ACH-000221,-1.12832155819
ACH-000222,-1.3098088260299998
ACH-000223,-1.3214025148200002
ACH-000226,-1.38576354721
ACH-000227,-1.11452016689
ACH-000228,-1.26899774048
ACH-000231,-0.987595895741
ACH-000232,-1.23781245021
ACH-000233,-1.4165383276299999
ACH-000234,-1.49249564424
ACH-000235,-1.27904220461
ACH-000237,-1.22312400159
ACH-000238,-1.22860252476
ACH-000243,-1.21540655505
ACH-000244,-1.02284900862
ACH-000246,-1.31459567775
ACH-000248,-1.21644856106
ACH-000250,-1.2007196976299999
ACH-000251,-1.25350820071
ACH-000253,-1.16621214746
ACH-000255,-0.93427290808
ACH-000256,-1.44470661309
ACH-000257,-1.18162150234
ACH-000258,-1.38649470588
ACH-000259,-1.2543594623
ACH-000260,-1.14362527573
ACH-000261,-1.3563754169
ACH-000262,-0.889618649976
ACH-000263,-1.38579565417
ACH-000264,-1.39623864571
ACH-000265,-1.256594667
ACH-000266,-1.29561915546
ACH-000272,-1.2854429849299998
ACH-000273,-1.2169181738400001
ACH-000274,-1.5984675646200002
ACH-000277,-1.1892392086799999
ACH-000278,-1.37474551343
ACH-000279,-0.936206183477
ACH-000280,-1.1550742973700001
ACH-000281,-1.32167394903
ACH-000288,-1.35998006901
ACH-000291,-1.2415276226899998
ACH-000293,-1.32172867996
ACH-000294,-1.47005037778
ACH-000295,-1.5187493199000002
ACH-000296,-1.3053333502700002
ACH-000302,-1.10556602595
ACH-000304,-1.20793876225
ACH-000307,-1.2821226563299999
ACH-000308,-1.3193755915
ACH-000310,-1.5747992835299998
ACH-000311,-1.29989191731
ACH-000312,-1.24546830195
ACH-000315,-1.2350513599
ACH-000316,-1.1676127952600002
ACH-000317,-0.874976881849
ACH-000318,-1.1181660358299998
ACH-000319,-1.5694559721599999
ACH-000320,-1.4074174874599998
ACH-000322,-1.28365547115
ACH-000323,-1.4305474792100001
ACH-000324,-1.5928021474899998
ACH-000329,-1.09739070736
ACH-000330,-1.37420790472
ACH-000331,-1.21334302249
ACH-000332,-1.17927190972
ACH-000334,-1.10988135841
ACH-000335,-1.52635683113
ACH-000336,-1.10071714314
ACH-000337,-0.875240544575
ACH-000339,-1.27142932961
ACH-000341,-1.33647100785
ACH-000348,-1.1199597884399999
ACH-000350,-1.32014735084
ACH-000352,-1.26335769161
ACH-000356,-1.4540290357199999
ACH-000361,-1.49355671514
ACH-000362,-1.26175646483
ACH-000363,-1.38935936639
ACH-000364,-1.2479231639
ACH-000365,-1.03736611562
ACH-000366,-1.40885672905
ACH-000368,-1.23474276822
ACH-000374,-1.7902337861200002
ACH-000375,-1.4579787975799998
ACH-000376,-1.16542307085
ACH-000381,-1.23252233883
ACH-000383,-1.5463408254
ACH-000387,-1.1828333709999999
ACH-000389,-1.31726896511
ACH-000390,-1.51619273746
ACH-000393,-1.1920377923
ACH-000395,-1.51314225138
ACH-000397,-1.1162689699600001
ACH-000401,-1.08046494933
ACH-000402,-1.11398891559
ACH-000403,-1.11601859661
ACH-000404,-1.19831716773
ACH-000406,-1.0842376599099999
ACH-000407,-1.10409897035
ACH-000408,-1.2734219762999999
ACH-000410,-0.9692236841680001
ACH-000411,-1.3182339886799999
ACH-000414,-1.19710166136
ACH-000415,-1.22063152127
ACH-000416,-1.27000326339
ACH-000420,-1.13729309404
ACH-000421,-1.07842436022
ACH-000424,-1.4793567116
ACH-000425,-1.06937541328
ACH-000426,-1.09869579232
ACH-000427,-1.4570879482199999
ACH-000433,-1.32259558714
ACH-000436,-1.3775832679
ACH-000444,-1.2373558768100001
ACH-000445,-1.05845433193
ACH-000448,-1.3748926400400001
ACH-000450,-1.19428178702
ACH-000452,-1.03712826777
ACH-000454,-1.22287070009
ACH-000458,-1.23335589813
ACH-000459,-0.9778930573260001
ACH-000460,-1.32730405036
ACH-000461,-1.23548045376
ACH-000463,-1.36766052064
ACH-000464,-1.61171802459
ACH-000466,-1.00328273162
ACH-000467,-0.9729215346469999
ACH-000468,-1.29708811287
ACH-000469,-1.5186247714899999
ACH-000470,-1.06153577686
ACH-000471,-1.29219504755
ACH-000472,-1.4508910269600002
ACH-000473,-1.3051431997299998
ACH-000475,-1.46122802938
ACH-000476,-1.3839895656299999
ACH-000477,-1.30105824574
ACH-000480,-1.12936693986
ACH-000481,-1.1983235133
ACH-000483,-1.38212616507
ACH-000484,-1.4946050467200003
ACH-000485,-1.22383540647
ACH-000486,-1.19054765171
ACH-000487,-1.1820818573899998
ACH-000488,-1.16226655826
ACH-000490,-1.1576855801100001
ACH-000491,-1.62691430224
ACH-000495,-1.6998150165700001
ACH-000496,-1.2027059077200002
ACH-000499,-1.1281583277200002
ACH-000500,-1.5140369107799998
ACH-000502,-1.25225729324
ACH-000503,-0.693301120118
ACH-000505,-1.14046333055
ACH-000507,-1.4048410364300001
ACH-000510,-1.4868626689700002
ACH-000511,-1.36311444471
ACH-000512,-1.21328045433
ACH-000516,-1.5327037476899998
ACH-000517,-1.5880499496399998
ACH-000518,-1.19876359067
ACH-000520,-1.39640539447
ACH-000521,-1.32125583947
ACH-000522,-1.57102706849
ACH-000524,-1.33835749932
ACH-000527,-1.07995059294
ACH-000528,-1.0678351414799998
ACH-000537,-1.25450203955
ACH-000541,-1.71973145303
ACH-000542,-1.23987460345
ACH-000544,-1.4110084869100001
ACH-000545,-1.45833636398
