,DDB2 (1643)
ACH-000004,-0.0579035077955
ACH-000007,0.13504976369000002
ACH-000009,-0.258977761659
ACH-000011,-0.0373308572441
ACH-000012,-0.11193533492300001
ACH-000013,-0.113036951655
ACH-000014,-0.14069437209799998
ACH-000015,0.025668973785700003
ACH-000017,0.0145551471893
ACH-000018,-0.351323783684
ACH-000019,-0.257454036322
ACH-000021,-0.245866119531
ACH-000022,-0.07376568324539999
ACH-000025,-0.09425737107889999
ACH-000028,-0.166720529475
ACH-000030,-0.19221464597500001
ACH-000035,-0.261446418285
ACH-000036,-0.144624832165
ACH-000037,0.103081374748
ACH-000039,0.105564032438
ACH-000040,-0.0531041961773
ACH-000041,-0.328681248245
ACH-000042,-0.08076530274560001
ACH-000045,-0.106100612195
ACH-000047,0.000980180676932
ACH-000052,-0.19416628600699998
ACH-000053,-0.039406222118900006
ACH-000054,-0.17960335800500002
ACH-000055,-0.12990683208599998
ACH-000060,-0.0624730262977
ACH-000067,-0.194142973373
ACH-000070,-0.0189469270748
ACH-000075,-0.122221658078
ACH-000078,0.0535860176999
ACH-000082,-0.20169195332000003
ACH-000085,-0.24147346396699998
ACH-000086,0.029647562137099997
ACH-000087,-0.347045870356
ACH-000092,-0.033242438722
ACH-000095,-0.111642750847
ACH-000097,-0.0733022607823
ACH-000098,-0.126617596868
ACH-000099,-0.043107610427900005
ACH-000108,0.013454004305200001
ACH-000113,-0.16273905848099998
ACH-000115,-0.0194992876406
ACH-000116,-0.204310065602
ACH-000118,-0.151073901583
ACH-000120,-0.156391292602
ACH-000123,-0.160832470353
ACH-000127,-0.0955659502515
ACH-000128,-0.17934281053399997
ACH-000132,-0.029315444200200002
ACH-000133,-0.150607512492
ACH-000137,-0.214905195462
ACH-000138,-0.16338206582999998
ACH-000142,-0.030929900619
ACH-000143,-0.09092842068649999
ACH-000146,-0.224209490551
ACH-000148,-0.0986624020235
ACH-000150,-0.011005864734200002
ACH-000152,0.0566129954832
ACH-000153,-0.0347429799158
ACH-000159,-0.207309109741
ACH-000160,0.332933589785
ACH-000163,0.252410234023
ACH-000167,0.190713404471
ACH-000168,-0.162629048736
ACH-000169,0.0561887557569
ACH-000178,-0.068466212016
ACH-000182,-0.0683519701471
ACH-000183,-0.18835515526000002
ACH-000188,-0.182409771287
ACH-000189,0.017504583301400003
ACH-000190,0.278810282611
ACH-000198,0.0019471386039000003
ACH-000204,0.247418162048
ACH-000206,-0.35013619720100003
ACH-000207,-0.0915316233278
ACH-000211,-0.167853251945
ACH-000215,-0.11021755442299999
ACH-000221,-0.269579188644
ACH-000222,0.269401123183
ACH-000223,-0.21274232028099999
ACH-000226,-0.0388090283465
ACH-000227,-0.08181248596039999
ACH-000228,-0.0046284788888199995
ACH-000231,-0.21952218610899998
ACH-000232,-0.20634381011
ACH-000233,-0.0703994107762
ACH-000234,-0.0444556432103
ACH-000235,-0.176909688763
ACH-000237,-0.257705011937
ACH-000238,0.0974766767237
ACH-000243,-0.049649172162199995
ACH-000244,-0.029587525175099997
ACH-000246,-0.201456295805
ACH-000248,0.0272993269155
ACH-000250,0.0034661396287500004
ACH-000251,-0.513013427808
ACH-000253,-0.199599429356
ACH-000255,-0.19379847073399997
ACH-000256,-0.0481214638249
ACH-000257,-0.256689825639
ACH-000258,0.160937625035
ACH-000259,-0.055823903162400004
ACH-000260,-0.04855031866640001
ACH-000261,-0.0891418790918
ACH-000262,0.103113491151
ACH-000263,-0.356862022083
ACH-000264,-0.170734962883
ACH-000265,-0.19200115543
ACH-000266,-0.100805057349
ACH-000272,-0.0259115968957
ACH-000273,-0.152439025118
ACH-000274,-0.0955355650031
ACH-000277,-0.0148729973484
ACH-000278,-0.17112240934999998
ACH-000279,-0.0462502892274
ACH-000280,-0.15517768468499998
ACH-000281,-0.125422780585
ACH-000288,-0.09787144656030002
ACH-000291,-0.147432614604
ACH-000293,0.0158924925445
ACH-000294,0.23806168293000002
ACH-000295,-0.19741956161
ACH-000296,0.258556670476
ACH-000302,-0.0865936086344
ACH-000304,0.239295286273
ACH-000307,-0.0010036413613
ACH-000308,-0.0754878892252
ACH-000310,-0.28567219760400003
ACH-000311,-0.0637228499175
ACH-000312,-0.268930097891
ACH-000315,-0.032337743528299996
ACH-000316,-0.08581505474039999
ACH-000317,-0.146764536449
ACH-000318,-0.120708753128
ACH-000319,-0.230345344421
ACH-000320,-0.12273707322699999
ACH-000322,-0.15144072662
ACH-000323,-0.155178172445
ACH-000324,-0.127220156225
ACH-000329,-0.309757213905
ACH-000330,-0.052238750100300005
ACH-000331,-0.00177786799364
ACH-000332,-0.110440481537
ACH-000334,-0.274337141734
ACH-000335,-0.032076127542599996
ACH-000336,0.19990067161400002
ACH-000337,0.10372698072599999
ACH-000339,-0.16868304373
ACH-000341,-0.0830442824332
