,NACAD (23148)
ACH-000004,0.08991291942639999
ACH-000007,-0.20669420711599998
ACH-000009,0.07707299050830001
ACH-000011,-0.009315254087940001
ACH-000012,0.105941309482
ACH-000013,-0.0637039145737
ACH-000014,0.035801642256300004
ACH-000015,0.0855443558003
ACH-000017,0.0511474722292
ACH-000018,0.05258395361169999
ACH-000019,0.064715014335
ACH-000021,0.0581744721105
ACH-000022,-0.0415083195934
ACH-000025,0.0541807744862
ACH-000028,0.24682237130600002
ACH-000030,0.0750476248653
ACH-000035,-0.08646949092739999
ACH-000036,-0.125786568126
ACH-000037,0.12335562684399999
ACH-000039,0.377525704645
ACH-000040,0.0880415184648
ACH-000041,-0.102374105371
ACH-000042,0.0699638715513
ACH-000045,0.0374039378031
ACH-000047,0.06776256632569999
ACH-000052,0.0641956497585
ACH-000053,0.07108266030930001
ACH-000054,0.0108311072792
ACH-000055,0.0222636561962
ACH-000060,-0.043557602523800004
ACH-000067,0.0490931117794
ACH-000070,-0.026021944397900003
ACH-000075,-0.0416191865409
ACH-000078,0.143948818146
ACH-000082,-0.0795398743077
ACH-000085,-0.145700665551
ACH-000086,0.238344166364
ACH-000087,0.132193029912
ACH-000092,0.0610535055489
ACH-000095,0.054627935757099996
ACH-000097,0.0838333007778
ACH-000098,0.117512265544
ACH-000099,0.13260699091800002
ACH-000108,0.11371287362
ACH-000113,0.091379852223
ACH-000115,-0.0629444227304
ACH-000116,0.10179276145300001
ACH-000118,-0.0365977527368
ACH-000120,0.0646511301809
ACH-000123,-0.0919027368457
ACH-000127,0.0656650367931
ACH-000128,0.09310373442949998
ACH-000132,0.238722384774
ACH-000133,0.0103222344229
ACH-000137,0.09918293544410002
ACH-000138,0.0528111565598
ACH-000142,0.020069395049999997
ACH-000143,0.0915639627365
ACH-000146,0.0838987431174
ACH-000148,0.0815127465282
ACH-000150,0.104304636798
ACH-000152,-0.0128505858647
ACH-000153,-0.24317115314800003
ACH-000159,-0.0958719662069
ACH-000160,-0.08504162772669999
ACH-000163,-0.0590038884017
ACH-000167,-0.0355970453966
ACH-000168,0.147279471975
ACH-000169,-0.00664125532197
ACH-000178,0.113166355763
ACH-000182,-0.0704887009874
ACH-000183,0.19973148699299997
ACH-000188,-0.112029266246
ACH-000189,-0.00339999428979
ACH-000190,0.0299799571049
ACH-000198,-0.0617731140565
ACH-000204,0.09693046254769999
ACH-000206,-0.0018775528956500001
ACH-000207,0.0413270339572
ACH-000211,0.09963314399630001
ACH-000215,-0.00015080247681499998
ACH-000221,-0.171304301538
ACH-000222,0.209247237915
ACH-000223,0.0160492904837
ACH-000226,0.146720010343
ACH-000227,-0.157558502981
ACH-000228,-0.0648345617405
