,DHRS4L2 (317749)
ACH-000004,0.180570544989
ACH-000007,0.370729961163
ACH-000009,0.00734566320738
ACH-000011,0.21448857258499998
ACH-000012,0.0610789087551
ACH-000013,0.00476003412889
ACH-000014,0.0710561007618
ACH-000015,0.103435057345
ACH-000017,-0.112983552039
ACH-000018,0.126911010214
ACH-000019,-0.165471429087
ACH-000021,-0.08013463221230001
ACH-000022,-0.0688331210333
ACH-000025,0.201549061455
ACH-000028,0.148687933371
ACH-000030,-0.0366072519489
ACH-000035,0.19193296764000004
ACH-000036,0.025791302867
ACH-000037,0.0522623774379
ACH-000039,0.104581196926
ACH-000040,0.0138281311151
ACH-000041,0.0568861547565
ACH-000042,0.153396219432
ACH-000045,-0.09601069515239999
ACH-000047,0.170383614542
ACH-000052,0.044836142822000005
ACH-000053,0.135368977601
ACH-000054,-0.106719394376
ACH-000055,-0.0656491318809
ACH-000060,-0.00518306518664
ACH-000067,0.0294594601794
ACH-000070,0.140410231267
ACH-000075,-0.007425612510770001
ACH-000078,0.033462852231400005
ACH-000082,-0.0312211406071
ACH-000085,0.18653948065499998
ACH-000086,0.15121198377599998
ACH-000087,0.186411188369
ACH-000092,-0.09011179618939999
ACH-000095,-0.044290465199600004
ACH-000097,-0.045853840676600005
ACH-000098,-0.0554901277496
ACH-000099,-0.034546198794
ACH-000108,-0.0348951609474
ACH-000113,-0.06578650570899999
ACH-000115,0.23419057476799998
ACH-000116,0.0610308394721
ACH-000118,-0.0394600236816
ACH-000120,-0.0821884359059
ACH-000123,-0.042122585642099995
ACH-000127,0.023727140485200002
ACH-000128,-0.0792535716955
ACH-000132,0.13862676742900001
ACH-000133,0.0098594012126
ACH-000137,0.00241576587233
ACH-000138,-0.06948222632189999
ACH-000142,-0.0402023027936
ACH-000143,0.0016593361537700002
ACH-000146,-0.08299116128100001
ACH-000148,0.008233938434950001
ACH-000150,0.289915142964
ACH-000152,-0.0858406411247
ACH-000153,0.0464445690663
ACH-000159,0.0715854095076
ACH-000160,0.0476034017596
ACH-000163,-0.09222495789270001
ACH-000167,-0.158839984831
ACH-000168,0.174744979725
ACH-000169,-0.142125803961
ACH-000178,0.0455210588495
ACH-000182,-0.100693163962
ACH-000183,0.07687490518939999
ACH-000188,0.170651523262
ACH-000189,-0.39817184115500004
ACH-000190,0.00692294071587
ACH-000198,0.08410981772029999
ACH-000204,-0.0519624513576
ACH-000206,0.0788599316653
