,PLA2G4F (255189)
ACH-000167,-0.203662563387
ACH-000168,-0.277523115227
ACH-000169,-0.278419586991
ACH-000178,-0.128295613392
ACH-000182,-0.08258528303019999
ACH-000183,-0.0832265275468
ACH-000188,-0.35936329457099997
ACH-000189,0.282178732172
ACH-000190,-0.19354097516199997
ACH-000198,-0.07916008831669999
ACH-000204,-0.136525191146
ACH-000206,-0.198079076838
ACH-000207,-0.39022509548699996
ACH-000211,0.000103062604441
ACH-000215,-0.15644865392
ACH-000221,-0.09695638162510001
ACH-000222,0.236619477167
ACH-000223,-0.05729981478730001
ACH-000226,-0.120836178067
ACH-000227,-0.150291587999
ACH-000228,0.00817446702936
ACH-000231,-0.112955539395
ACH-000232,-0.132226998113
ACH-000233,-0.0479175283053
ACH-000234,-0.120369419286
ACH-000235,-0.06928930202150001
ACH-000237,-0.0860060189786
ACH-000238,-0.0507659585274
ACH-000243,-0.184312000676
ACH-000244,-0.29224931511
ACH-000246,-0.01896047302
ACH-000248,-0.155865457008
ACH-000250,-0.09017742776410001
ACH-000251,-0.0484813884187
ACH-000253,-0.149942552982
ACH-000255,-0.18807532394200002
ACH-000256,-0.163894463794
ACH-000257,-0.272728615219
ACH-000258,-0.182154046268
ACH-000259,-0.0005409044076930001
ACH-000260,-0.236377744707
ACH-000261,-0.138310617913
ACH-000262,-0.040956982943300003
ACH-000263,-0.28537152336599997
ACH-000264,-0.111221737568
ACH-000265,-0.22204825632599998
ACH-000266,-0.140459530776
ACH-000272,-0.09477589720629999
ACH-000273,-0.0137729315002
ACH-000274,-0.269699477491
ACH-000277,-0.0973425522769
ACH-000278,0.0273356570321
ACH-000279,-0.06693904575040001
ACH-000280,-0.0696247504099
ACH-000281,0.150297174054
ACH-000288,-0.15365118228900002
ACH-000291,-0.105158485555
ACH-000293,-0.0588215964073
ACH-000294,-0.165983471775
ACH-000295,-0.144615656953
ACH-000296,-0.362948978082
ACH-000302,-0.10670520092
ACH-000304,-0.0574598511556
ACH-000307,-0.254078395162
ACH-000308,-0.117514875866
ACH-000310,-0.00763796716381
ACH-000311,-0.118273201375
ACH-000312,0.0248573448747
ACH-000315,-0.4349092294
ACH-000316,-0.004830092812149999
ACH-000317,0.0292463611508
ACH-000318,-0.209913360339
ACH-000319,-0.08003243312410001
ACH-000320,-0.0535916444811
ACH-000322,0.0764934592753
ACH-000323,0.0036917932865500004
ACH-000324,-0.0325517375698
ACH-000329,-0.0584622052411
ACH-000330,-0.0669702018436
ACH-000331,-0.239392563095
ACH-000332,-0.019929105223999998
ACH-000334,-0.16059658582699998
ACH-000335,-0.189864108057
ACH-000336,-0.211704183153
ACH-000337,-0.22407709957199998
ACH-000339,-0.209081286107
ACH-000341,-0.0783696428808
ACH-000348,-0.159454687304
ACH-000350,-0.13463325230999998
ACH-000352,0.00028372366164099996
ACH-000356,0.0351435133617
ACH-000361,0.0270422589304
ACH-000362,0.047861550268800006
ACH-000363,-0.222961827084
ACH-000364,-0.0635808965138
ACH-000365,-0.130022807719
ACH-000366,-0.191382286461
ACH-000368,-0.382010876249
ACH-000374,-0.00929298406149
ACH-000375,-0.0487894132595
ACH-000376,-0.204699760498
ACH-000381,-0.030651490876700004
ACH-000383,-0.19573153292800002
ACH-000387,0.04510185287790001
ACH-000389,-0.21131752168200002
ACH-000390,-0.17927048742600002
ACH-000393,-0.059641748337000006
ACH-000395,-0.148380773833
ACH-000397,0.039498854904400006
ACH-000401,-0.07111439302730001
ACH-000402,0.36317198617299995
ACH-000403,-0.15406882782099998
ACH-000404,0.0770499754795
ACH-000406,-0.0491763148579
ACH-000407,-0.228035394713
ACH-000408,-0.178688707363
ACH-000410,-0.0626689470987
ACH-000411,0.022709645466999998
ACH-000414,0.02608584063
ACH-000415,-0.223225369329
ACH-000416,-0.047136910509
ACH-000420,-0.0715176991483
ACH-000421,0.0108269946227
ACH-000424,-0.3644173714
ACH-000425,-0.08571128482030001
ACH-000426,-0.160603094377
ACH-000427,-0.295323271919
ACH-000433,-0.194735727676
ACH-000436,-0.269641650418
ACH-000444,-0.179002322126
ACH-000445,-0.0799117935712
ACH-000448,-0.270322268617
ACH-000450,-0.218203992845
ACH-000452,-0.261231236728
ACH-000454,-0.17611037122099998
ACH-000458,-0.322831583458
ACH-000459,0.0406536130141
ACH-000460,-0.194800038144
ACH-000461,-0.0861041495173
ACH-000463,-0.096321402514
ACH-000464,-0.167438863506
ACH-000466,-0.205367837456
ACH-000467,0.0665485228777
ACH-000468,-0.23793746300700003
ACH-000469,-0.148265345169
ACH-000470,-0.310693052513
ACH-000471,-0.161511662931
ACH-000472,-0.0644038057653
ACH-000473,-0.19686003481400002
ACH-000475,-0.0927769887295
ACH-000476,-0.0323879669857
ACH-000477,0.10460987315199999
ACH-000480,-0.0256961215253
ACH-000481,-0.35527231916599994
ACH-000483,-0.513297150677
ACH-000484,-0.164082150011
ACH-000485,-0.327259083559
ACH-000486,-0.182497112318
ACH-000487,-0.23235258565900002
ACH-000488,-0.192387876074
ACH-000490,-0.117373870279
ACH-000491,-0.188537194016
ACH-000495,-0.224114447231
ACH-000496,-0.144032434874
ACH-000499,-0.136997659464
ACH-000500,-0.0770329079323
ACH-000502,-0.0383610463376
ACH-000503,-0.534514900888
ACH-000505,-0.309774157516
ACH-000507,-0.219304480883
ACH-000510,-0.117655145746
ACH-000511,-0.10981257176300001
ACH-000512,-0.165950508668
ACH-000516,0.00423917351686
ACH-000517,-0.18382592355500002
ACH-000518,-0.0566813178054
ACH-000520,-0.17711310739500002
ACH-000521,0.052605851675
ACH-000522,-0.187430569785
ACH-000524,-0.13050710298
ACH-000527,-0.17374184338399998
ACH-000528,-0.05110701080019999
ACH-000537,-0.368258427777
ACH-000541,0.10555127849899999
ACH-000542,-0.0466095750483
ACH-000544,-0.10865091727
ACH-000545,-0.159359221351
ACH-000547,-0.30580488635
ACH-000548,-0.0237448933696
ACH-000549,-0.165470107654
ACH-000550,-0.12091722094799999
ACH-000552,-0.00752380374648
ACH-000556,-0.275494963421
ACH-000557,-0.257773341647
ACH-000570,-0.0590693673276
ACH-000571,-0.07598081078489999
ACH-000573,-0.102276278448
ACH-000576,-0.19682030299199998
ACH-000580,-0.0475387566928
ACH-000584,-0.0574749688176
ACH-000585,-0.32969116315499997
ACH-000588,-0.0598383987094
ACH-000589,-0.17409872017499997
ACH-000591,-0.16591318718800002
ACH-000593,-0.181139026293
ACH-000600,-0.108013054709
ACH-000601,-0.16796955452399998
ACH-000604,-0.21983679723700003
ACH-000605,-0.139504838502
ACH-000606,-0.331823023704
ACH-000608,-0.228100059573
ACH-000614,-0.170777031341
ACH-000616,0.0341388397537
ACH-000618,-0.198271996608
ACH-000619,-0.304828119196
ACH-000620,-0.260410039316
ACH-000621,-0.047817756611199996
ACH-000622,-0.273265438464
ACH-000623,-0.21646777948000004
ACH-000624,-0.0946462449647
ACH-000627,0.0279120433813
ACH-000630,-0.08774034263149999
ACH-000632,-0.18685352004900002
ACH-000633,-0.157523140608
ACH-000637,0.06884070079969999
ACH-000638,0.0448200758964
ACH-000646,-0.300516293319
ACH-000647,-0.173619087125
ACH-000648,-0.0583685632961
ACH-000649,-0.061761716945599995
ACH-000651,-0.0960431470713
ACH-000652,-0.0970860166044
ACH-000653,-0.147666561205
ACH-000657,-0.050433441185
ACH-000658,0.0204644234297
ACH-000661,-0.0335682802058
ACH-000662,-0.333943053707
ACH-000663,0.156937012818
ACH-000665,-0.140639303513
ACH-000671,-0.141856945181
ACH-000673,-0.22749720141
ACH-000676,0.022540181446700003
ACH-000677,-0.0780652359534
ACH-000681,-0.0421164799423
ACH-000682,-0.08929399893819999
ACH-000683,-0.165901401757
ACH-000684,-0.203844145249
ACH-000688,-0.133448675044
ACH-000693,-0.185418594898
ACH-000694,-0.217066396431
ACH-000695,-0.462275344097
ACH-000696,-0.23364514864100003
ACH-000697,-0.00282310229857
ACH-000699,-0.106253341765
ACH-000701,-0.09730323486999999
ACH-000706,-0.21101761640299999
ACH-000711,-0.12258617887599998
ACH-000713,-0.34987596498400003
ACH-000714,-0.205603148343
ACH-000718,-0.0915902008512
ACH-000720,-0.0284443717003
ACH-000721,-0.053836599285300005
ACH-000724,-0.47216162611100004
ACH-000725,-0.11270202692800001
ACH-000732,-0.23465995240499998
ACH-000734,-0.11158705661900001
ACH-000735,-0.25374480127
ACH-000736,-0.21790868898899998
ACH-000738,-0.039466820048099996
ACH-000746,-0.0033954672411000003
ACH-000747,-0.17439515017499999
ACH-000748,-0.282842435599
ACH-000753,-0.27431259721900003
ACH-000756,-0.422166253923
ACH-000757,-0.24943068648699998
ACH-000758,-0.208831867172
ACH-000760,-0.27503331888300003
ACH-000763,-0.19519671221299997
ACH-000764,-0.17493663325199998
ACH-000765,-0.051173323746
ACH-000766,-0.054820034434699995
ACH-000767,-0.0988100610118
ACH-000768,-0.097526203014
ACH-000769,-0.108396890855
ACH-000770,-0.0643767169142
ACH-000771,-0.328249273129
ACH-000773,-0.324745996152
ACH-000776,-0.17519473068
ACH-000777,-0.121517298312
ACH-000778,-0.323916311464
ACH-000781,-0.151660139577
ACH-000782,-0.292870377228
ACH-000783,-0.16673720153899999
ACH-000784,-0.10298110153
ACH-000785,-0.057826808811999995
ACH-000787,-0.0763021517633
ACH-000788,-0.142598731269
ACH-000791,-0.23824972699400002
ACH-000792,-0.0912566625207
ACH-000794,-0.297897574638
ACH-000796,-0.10509728124199999
ACH-000799,0.006804202827710001
ACH-000800,-0.04782404449569999
ACH-000802,-0.00375189185743
ACH-000804,-0.300814379681
ACH-000805,-0.171945283123
ACH-000809,-0.18964461244300002
ACH-000810,0.0024552674189999998
ACH-000811,-0.14753071148900002
ACH-000817,-0.038281233406
ACH-000819,-0.24859681531
ACH-000820,0.136511709912
ACH-000821,-0.45172683603
ACH-000822,0.010880883728499999
ACH-000823,-0.214845818643
ACH-000824,-0.121135592701
ACH-000827,-0.221163487263
ACH-000829,-0.349044244216
ACH-000831,-0.276466024687
ACH-000832,-0.33229897711399997
ACH-000833,-0.130236203357
ACH-000834,-0.20760185956099997
ACH-000835,-0.027763464678099998
ACH-000836,-0.200269693826
ACH-000837,-0.0279244700451
ACH-000838,-0.163548083473
ACH-000839,-0.482719990353
ACH-000840,0.0009216339584560002
ACH-000841,-0.10505159022399999
ACH-000843,-0.127716548338
ACH-000846,-0.11767302455999998
ACH-000847,-0.00697497634666
ACH-000848,-0.271288135258
ACH-000849,-0.21209858670899998
ACH-000851,-0.31260805256900004
ACH-000855,-0.054193146806100004
ACH-000856,-0.0825342443135
ACH-000858,-0.26252832616099997
ACH-000859,0.101338737527
ACH-000861,-0.039213976144
ACH-000862,-0.041015321026199994
ACH-000865,-0.06999528389700001
ACH-000866,-0.296111110203
ACH-000867,-0.24494630469
ACH-000869,-0.238623550467
ACH-000872,-0.20162446340999998
ACH-000873,-0.24048712939300002
ACH-000876,-0.0820881844174
ACH-000878,-0.017978452533099997
ACH-000880,-0.148689579372
ACH-000881,-0.11156943938200001
ACH-000882,-0.143361557149
ACH-000884,-0.149499124407
ACH-000885,-0.157940806563
ACH-000887,-0.101965733311
ACH-000888,0.111335487269
ACH-000889,0.0133728403006
ACH-000890,0.019415081387200002
ACH-000896,-0.246889556349
ACH-000898,-0.0696867568237
ACH-000900,-0.045996438227
ACH-000901,-0.00469318748605
ACH-000905,-0.318507027123
ACH-000906,-0.188414461619
ACH-000907,-0.217467850623
ACH-000910,-0.33640184305
ACH-000911,-0.212894146877
ACH-000912,-0.194796687835
ACH-000913,-0.09004042617
ACH-000915,-0.15741044841
ACH-000916,0.00170831711489
ACH-000917,-0.223902790044
ACH-000921,0.10535479333999999
ACH-000924,-0.14370559906400002
ACH-000926,-0.0578255342277
ACH-000928,-0.192651979067
ACH-000929,-0.33436759064
ACH-000932,-0.06412123761289999
ACH-000935,0.045788499905
ACH-000936,-0.0280684829536
ACH-000937,-0.287050844578
ACH-000938,-0.18350325110500001
ACH-000939,-0.11650954695699998
ACH-000941,-0.113093390993
ACH-000943,-0.11797305230999999
ACH-000946,0.0377033266074
ACH-000947,-0.0677184308807
ACH-000948,-0.0958786195026
ACH-000950,-0.198165853862
ACH-000953,-0.231354739767
ACH-000957,-0.068910338931
ACH-000958,-0.353668527628
ACH-000960,-0.186436158864
ACH-000963,-0.21005844638
ACH-000968,0.0416648710956
ACH-000969,-0.0979409331709
ACH-000973,-0.15923906388
ACH-000974,-0.182941411746
ACH-000975,-0.121378006603
ACH-000976,-0.090702144527
ACH-000978,-0.19547607708599998
ACH-000980,-0.208937606045
ACH-000984,-0.122795859251
ACH-000986,-0.211409806307
ACH-000988,-0.19255887856800002
ACH-000993,0.00601402401631
ACH-000994,-0.179447633539
ACH-000996,-0.131454301786
ACH-001001,-0.40129924094700004
ACH-001020,0.219299679166
ACH-001028,-0.222896116833
ACH-001031,0.00867965011068
ACH-001038,-0.23551406421
ACH-001048,-0.11452129369899999
ACH-001050,-0.23095223228
ACH-001053,-0.023785720791199998
ACH-001054,0.0567354917384
ACH-001061,-0.203357370662
ACH-001067,0.185055247234
ACH-001075,-0.0321037476209
ACH-001096,-0.06614064398450001
ACH-001128,-0.009443634767040002
ACH-001134,-0.238937399705
ACH-001151,-0.17975018740899998
ACH-001163,-0.363171569314
ACH-001164,-0.0188587223752
ACH-001173,-0.11097664271800001
ACH-001183,-0.181324169873
ACH-001184,-0.315536061814
ACH-001190,-0.161757807466
ACH-001192,-0.0798280182575
ACH-001193,-0.40402331234800004
ACH-001196,-0.0875722459235
ACH-001197,-0.321403343964
ACH-001205,-0.16542568081700001
ACH-001211,-0.0666843180587
ACH-001212,-0.36154672918799996
ACH-001228,-0.326216139206
ACH-001232,-0.17778864881700002
ACH-001239,-0.0113185691498
ACH-001274,-0.185257122903
ACH-001275,-0.21064028611299998
ACH-001277,-0.285381024353
ACH-001278,-0.156181245973
ACH-001280,-0.25241358471299996
ACH-001283,-0.148835018738
ACH-001289,-0.059714188240499996
ACH-001295,-0.18175841680799998
ACH-001300,0.00129676581049
ACH-001301,-0.15633350332999998
ACH-001302,-0.144918540167
ACH-001303,-0.207759412796
ACH-001306,-0.150044989306
ACH-001318,-0.167220077225
ACH-001322,0.000813855176741
ACH-001328,-0.181737710637
ACH-001332,-0.478887802377
ACH-001333,0.022309953589
ACH-001336,-0.237261716488
ACH-001340,-0.078700888941
ACH-001346,-0.216791889393
ACH-001353,-0.2647835604
ACH-001354,-0.169010945834
ACH-001367,-0.22865588033000003
ACH-001368,-0.133040504165
ACH-001374,0.0495262496143
ACH-001375,-0.209249367715
ACH-001377,0.017331818130700002
ACH-001380,-0.139757826068
ACH-001391,-0.14649007374700002
ACH-001407,-0.16474036933
ACH-001408,-0.277384684348
ACH-001413,-0.0709472119369
ACH-001430,-0.256361865074
ACH-001431,-0.162019281397
ACH-001450,-0.217665273018
ACH-001496,-0.40345199006300003
ACH-001500,-0.00420957859724
ACH-001521,-0.11865479236700001
ACH-001523,-0.005703850795
ACH-001532,-0.09098359432639999
ACH-001536,-0.320840673388
ACH-001550,-0.17158942234700003
ACH-001552,-0.35696822741499995
ACH-001554,-0.209367624353
ACH-001645,-0.163004309297
ACH-001654,-0.152547913104
ACH-001715,0.278619878695
ACH-001735,-0.132252719403
ACH-001736,-0.145348195756
ACH-001737,-0.20613977111200002
ACH-001740,-0.133741647724
ACH-001745,-0.187834927363
ACH-001750,-0.17115814195700002
ACH-001765,-0.16219135743
ACH-001956,-0.19367061562100002
ACH-001957,-0.18044469171799998
