,PPP1R14B (26472)
ACH-000004,-0.277113242764
ACH-000007,-0.446830295551
ACH-000009,-0.364108926005
ACH-000011,-0.540701894662
ACH-000012,-0.30500133411999997
ACH-000013,-0.232519846178
ACH-000014,-0.363726573723
ACH-000015,-0.2781204889
ACH-000017,-0.298855065268
ACH-000018,-0.396020487852
ACH-000019,-0.281404173734
ACH-000021,-0.340560110823
ACH-000022,-0.24062595803800002
ACH-000025,-0.40463111350000003
ACH-000028,-0.31925382992
ACH-000030,-0.43607190487499997
ACH-000035,-0.421968629002
ACH-000036,-0.593889371486
ACH-000037,-0.7442437902500001
ACH-000039,-0.547111655269
ACH-000040,-0.38080502446599995
ACH-000041,-0.49261164783699996
ACH-000042,-0.444311390671
ACH-000045,-0.328815156474
ACH-000047,-0.361442424302
ACH-000052,-0.147026214002
ACH-000053,-0.349621999001
ACH-000054,-0.296763399769
ACH-000055,-0.226799108523
ACH-000060,-0.64242373773
ACH-000067,-0.128235988298
ACH-000070,-0.47998145542099996
ACH-000075,-0.696193894894
ACH-000078,-0.36360604583800005
ACH-000082,-0.57350478518
ACH-000085,-0.584701893044
ACH-000086,-0.244475248723
ACH-000087,-0.597699102693
ACH-000092,-0.629869979222
ACH-000095,-0.414772564282
ACH-000097,-0.21115369978100001
ACH-000098,-0.324159627882
ACH-000099,-0.236088078959
ACH-000108,-0.428706285533
ACH-000113,-0.319425692482
ACH-000115,-0.37768191782300004
ACH-000116,-0.476402033098
ACH-000118,-0.169631736827
ACH-000120,-0.348024247078
ACH-000123,-0.445657602351
ACH-000127,-0.38415682869499995
ACH-000128,-0.36221913961499996
ACH-000132,-0.299074668566
ACH-000133,-0.513338142927
ACH-000137,-0.435361915168
ACH-000138,-0.334378651117
ACH-000142,-0.305011777962
ACH-000143,-0.395951163838
ACH-000146,-0.409016392698
ACH-000148,-0.185563429245
ACH-000150,-0.45227237877099996
ACH-000152,-0.511212759831
ACH-000153,-0.42143147753399995
ACH-000159,-0.354957782994
ACH-000160,-0.433803701463
ACH-000163,-0.340653414424
ACH-000167,-0.19383771699299998
ACH-000168,-0.29795627682500003
ACH-000169,-0.36243894877800004
ACH-000178,-0.237543720897
ACH-000182,-0.229910579877
ACH-000183,-0.37100074245399994
ACH-000188,-0.706631228427
ACH-000189,-0.188091750043
ACH-000190,-0.32231663515299996
ACH-000198,-0.439912009053
ACH-000204,-0.313008545596
ACH-000206,-0.35676716854699997
ACH-000207,-0.296661835672
ACH-000211,-0.563452756417
ACH-000215,-0.34594811851499996
ACH-000221,-0.49215344866800004
ACH-000222,-0.430683836448
ACH-000223,-0.38292096796999997
ACH-000226,-0.415543479191
ACH-000227,-0.41643104159199995
ACH-000228,-0.5895420476309999
ACH-000231,-0.616212990164
ACH-000232,-0.49380894461
ACH-000233,-0.463155173953
ACH-000234,-0.532713206297
ACH-000235,-0.29567287623300004
ACH-000237,-0.40094073342000003
ACH-000238,-0.6034341350060001
ACH-000243,-0.13187559521
ACH-000244,-0.34068375911
ACH-000246,-0.21616767987
ACH-000248,-0.348582556825
ACH-000250,-0.41553231468
ACH-000251,-0.723881921367
ACH-000253,-0.396350016092
ACH-000255,-0.408960279609
ACH-000256,-0.5300248093
ACH-000257,-0.0391911172163
ACH-000258,0.0254637519708
ACH-000259,-0.304869087728
ACH-000260,-0.278102454863
ACH-000261,-0.302842164827
ACH-000262,-0.42800724159599995
ACH-000263,-0.275221868338
ACH-000264,-0.21988478329999997
ACH-000265,-0.38953554179
ACH-000266,-0.416459037216
ACH-000272,-0.19974336225699998
ACH-000273,-0.310555830404
ACH-000274,-0.41712461762100006
ACH-000277,-0.37923229738200004
ACH-000278,-0.288093382896
ACH-000279,-0.26460178145
ACH-000280,-0.506859053511
ACH-000281,-0.190487691824
ACH-000288,-0.41272532498000003
ACH-000291,-0.36475474631800003
ACH-000293,-0.382503769885
ACH-000294,-0.11327696139599999
ACH-000295,-0.625742942387
ACH-000296,-0.304861366058
ACH-000302,-0.42347042035300003
ACH-000304,-0.423872956427
ACH-000307,-0.561566767273
ACH-000308,-0.490083604336
ACH-000310,-0.385955064055
ACH-000311,-0.38619226698
ACH-000312,-0.38178544936700004
ACH-000315,-0.478976389131
ACH-000316,-0.517463667686
ACH-000317,-0.646115718195
ACH-000318,-0.471400387012
ACH-000319,-0.520346984825
ACH-000320,-0.361288531598
ACH-000322,-0.47675994102499997
ACH-000323,-0.425875934474
ACH-000324,-0.412309091456
ACH-000329,-0.255675121346
ACH-000330,-0.561623891041
ACH-000331,-0.48859803313999994
ACH-000332,-0.35476149215400005
ACH-000334,-0.0956829675568
ACH-000335,-0.409630298275
ACH-000336,-0.443531404295
ACH-000337,-0.494250793071
ACH-000339,-0.289433325714
ACH-000341,-0.539716027777
ACH-000348,-0.0793981815844
ACH-000350,-0.39736223295900003
ACH-000352,-0.248907367189
ACH-000356,-0.34842769946999996
ACH-000361,-0.544102016947
ACH-000362,-0.207666138312
ACH-000363,-0.40334631836900003
ACH-000364,-0.75209946277
ACH-000365,-0.43343712297700004
ACH-000366,-0.6809664001729999
ACH-000368,-0.543740309108
ACH-000374,-0.430330819649
ACH-000375,-0.510398288658
ACH-000376,-0.39822705184100005
ACH-000381,-0.297100995165
ACH-000383,-0.302812608643
ACH-000387,-0.332365606114
ACH-000389,-0.490054255396
ACH-000390,-0.11603534792400001
ACH-000393,-0.43767393275399996
ACH-000395,-0.502315346587
ACH-000397,-0.394732231936
ACH-000401,-0.42808598198299996
ACH-000402,-0.501425403194
ACH-000403,-0.296906879285
ACH-000404,-0.0945584441757
ACH-000406,-0.291878084738
ACH-000407,-0.35619031384800004
ACH-000408,-0.503614240206
ACH-000410,-0.394742420544
ACH-000411,-0.552330130571
ACH-000414,-0.411501494643
ACH-000415,-0.6736380022139999
ACH-000416,-0.44234900097900004
ACH-000420,-0.553136228139
ACH-000421,-0.40892307719000004
ACH-000424,-0.423933604878
ACH-000425,-0.422881162077
ACH-000426,-0.43997283858499997
ACH-000427,-0.5503195446620001
ACH-000433,-0.61527703031
ACH-000436,-0.319436592228
ACH-000444,-0.253931166903
ACH-000445,-0.528286461039
ACH-000448,-0.41413149224699997
ACH-000450,-0.665314902792
ACH-000452,-0.475044266976
ACH-000454,-0.50546117691
ACH-000458,-0.421519584317
ACH-000459,-0.180769793362
ACH-000460,-0.248500168807
ACH-000461,-0.6190175423
ACH-000463,-0.476796226642
ACH-000464,-0.573514011867
ACH-000466,-0.436126047038
ACH-000467,-0.235793898644
ACH-000468,-0.367046989301
ACH-000469,-0.557452276321
ACH-000470,-0.508260003398
ACH-000471,-0.28396029631499997
ACH-000472,-0.322260610704
ACH-000473,-0.299919707375
ACH-000475,-0.40331958292
ACH-000476,-0.327283882702
ACH-000477,-0.341611210083
ACH-000480,-0.502748169259
ACH-000481,-0.706235012045
ACH-000483,-0.526170481125
ACH-000484,-0.44717129827200003
ACH-000485,-0.299647068384
ACH-000486,-0.473070410019
ACH-000487,-0.587334693595
ACH-000488,-0.32881412918200004
ACH-000490,-0.379537371945
ACH-000491,-0.40838124960699995
ACH-000495,-0.31557784137899997
ACH-000496,-0.2733144745
ACH-000499,-0.325738031132
ACH-000500,-0.182041765821
ACH-000502,-0.332374749749
ACH-000503,-0.375648099319
ACH-000505,-0.357119562675
ACH-000507,-0.356197098178
ACH-000510,-0.29136241831799997
ACH-000511,-0.338218815318
ACH-000512,-0.361293301747
ACH-000516,-0.41479731829899996
ACH-000517,-0.43976615407499997
ACH-000518,-0.672770715083
