,BAZ1B (9031)
ACH-000552,-0.5137043845520001
ACH-000556,-0.271159251435
ACH-000557,-0.39148409307300003
ACH-000570,-0.6545132026730001
ACH-000571,-0.318605885821
ACH-000573,-0.205026835715
ACH-000576,-0.339779935792
ACH-000580,-0.44545110241700003
ACH-000584,-0.161088019059
ACH-000585,-0.6834806499320001
ACH-000588,-0.57086764976
ACH-000589,-0.389187565619
ACH-000591,-0.112339879778
ACH-000593,-0.531657279354
ACH-000600,-0.258351156832
ACH-000601,-0.44336537631899997
ACH-000604,-0.42077605877499996
ACH-000605,-0.310621527255
ACH-000606,-0.38769113522
ACH-000608,-0.32610206598700003
ACH-000614,-0.33980560601800003
ACH-000616,-0.444724272152
ACH-000618,-0.421279706092
ACH-000619,-0.47267233657799995
ACH-000620,-0.10924087404300001
ACH-000621,-0.37657848220299994
ACH-000622,-0.431380133531
ACH-000623,-0.111436545757
ACH-000624,-0.277473420709
ACH-000627,-0.167164550933
ACH-000630,-0.492997398918
ACH-000632,-0.402030421799
ACH-000633,-0.370673880737
ACH-000637,-0.27912815332400004
ACH-000638,-0.156723361202
ACH-000646,-0.381871558113
ACH-000647,-0.120320330738
ACH-000648,-0.5881534032919999
ACH-000649,-0.310519917372
ACH-000651,-0.358935460462
ACH-000652,-0.231656782193
ACH-000653,-0.43056660505500005
ACH-000657,-0.364339029533
ACH-000658,-0.044352649257800005
ACH-000661,-0.150224189274
ACH-000662,-0.468063103226
ACH-000663,-0.546480679501
ACH-000665,-0.24292786168900002
ACH-000671,-0.129169287339
ACH-000673,-0.23295703174899998
ACH-000676,-0.17809913735999996
ACH-000677,-0.30490246581700003
ACH-000681,-0.264986058824
ACH-000682,-0.305230313476
ACH-000683,-0.217993511725
ACH-000684,-0.568652651168
ACH-000688,-0.517052845418
ACH-000693,-0.35202322397299995
ACH-000694,-0.147651443407
ACH-000695,-0.329577888607
ACH-000696,-0.127338152618
ACH-000697,-0.352543963234
ACH-000699,-0.25554060189100003
ACH-000701,-0.292617105699
ACH-000706,-0.219103295537
ACH-000711,-0.231963905183
ACH-000713,-0.266874797953
ACH-000714,-0.304215424033
ACH-000718,-0.177634679947
ACH-000720,-0.40669352999200004
ACH-000721,-0.209657063142
ACH-000724,-0.354955550366
ACH-000725,-0.489332740615
ACH-000732,-0.326325305715
ACH-000734,-0.36052762824699996
ACH-000735,-0.185865592764
ACH-000736,-0.141290153351
ACH-000738,-0.300344216915
ACH-000746,-0.360723050394
ACH-000747,-0.33884969824
ACH-000748,-0.416433784244
ACH-000753,-0.319575957639
ACH-000756,-0.023910972028700003
ACH-000757,-0.224209618006
ACH-000758,-0.310525022558
ACH-000760,-0.45339155465899994
ACH-000763,-0.261489701421
ACH-000764,-0.14921972391
ACH-000765,-0.256450557578
ACH-000766,-0.30261822603599997
ACH-000767,0.0885227200189
ACH-000768,-0.290013898216
ACH-000769,-0.556902542889
ACH-000770,-0.423591380986
ACH-000771,-0.27431999404
ACH-000773,-0.34762573358099996
ACH-000776,-0.410599698981
ACH-000777,-0.535163084484
ACH-000778,-0.415258228869
ACH-000781,-0.196026094344
ACH-000782,-0.280145133457
ACH-000783,-0.35485454288900004
ACH-000784,-0.325922332734
ACH-000785,-0.13382902797000001
ACH-000787,-0.38828003817100004
ACH-000788,-0.376427448399
ACH-000791,-0.41687898414
ACH-000792,-0.351324546262
ACH-000794,-0.321129740876
ACH-000796,-0.44072994628600004
ACH-000799,-0.675357308775
ACH-000800,-0.090551248375
ACH-000802,-0.366857723377
ACH-000804,-0.0805695221307
ACH-000805,-0.633730601087
ACH-000809,-0.581994159155
ACH-000810,0.00230246624905
ACH-000811,-0.539527487877
ACH-000817,-0.541947798306
ACH-000819,-0.29640510835
ACH-000820,-0.226632767914
ACH-000821,-0.137951109091
ACH-000822,-0.334543500294
ACH-000823,-0.46703386795100005
ACH-000824,-0.24133520841699999
ACH-000827,-0.35887743069600003
ACH-000829,-0.27961729339499997
ACH-000831,-0.24897419590999997
ACH-000832,-0.391570109221
ACH-000833,-0.33305551434999997
ACH-000834,-0.331429162639
ACH-000835,-0.394074895501
ACH-000836,-0.33833861198200005
ACH-000837,-0.279711210537
ACH-000838,-0.416453240515
ACH-000839,-0.102796086457
ACH-000840,-0.177390488307
ACH-000841,-0.550708864571
ACH-000843,-0.403571727613
ACH-000846,-0.149981107736
ACH-000847,-0.538789666663
ACH-000848,-0.410816841858
ACH-000849,-0.320989516318
ACH-000851,-0.392887479647
ACH-000855,-0.399177464235
ACH-000856,-0.574537982016
ACH-000858,-0.20170539244600003
ACH-000859,-0.23631852608800002
ACH-000861,-0.360743040996
ACH-000862,-0.39015161381700003
ACH-000865,-0.153742342281
ACH-000866,-0.44737474726800003
ACH-000867,-0.217630521366
ACH-000869,-0.284289671438
ACH-000872,-0.232604503943
ACH-000873,-0.439634937378
ACH-000876,-0.605380273926
ACH-000878,-0.40032776102799994
ACH-000880,-0.247581842955
ACH-000881,-0.327704036243
ACH-000882,-0.33354855354400004
ACH-000884,-0.236516306599
ACH-000885,-0.529323444651
ACH-000887,-0.141578779541
ACH-000888,-0.20559192301100002
ACH-000889,-0.407971032508
ACH-000890,-0.467221138921
ACH-000896,-0.0343081827768
ACH-000898,-0.704100564929
ACH-000900,-0.41056730412000003
ACH-000901,-0.529184467861
ACH-000905,-0.45789498848899995
ACH-000906,-0.522624113461
ACH-000907,-0.294212508252
ACH-000910,-0.121302934799
ACH-000911,-0.251687030396
ACH-000912,-0.20635269435400003
ACH-000913,-0.246714039709
ACH-000915,-0.40677553813699996
ACH-000916,-0.49064511416199996
ACH-000917,-0.184359902539
ACH-000921,-0.429580776388
ACH-000924,-0.399547656106
ACH-000926,-0.319926676924
ACH-000928,-0.541320816578
ACH-000929,-0.450467248387
ACH-000932,-0.348697720692
ACH-000935,-0.543546544353
ACH-000936,-0.406211841077
ACH-000937,-0.0423618711778
ACH-000938,-0.520018425998
ACH-000939,-0.38443080439800004
ACH-000941,-0.462367563472
ACH-000943,-0.168644897487
ACH-000946,-0.425982154894
ACH-000947,-0.483273477204
ACH-000948,-0.444883820906
ACH-000950,-0.494085777588
ACH-000953,-0.242738406379
ACH-000957,-0.363024226711
ACH-000958,-0.45953392534599996
ACH-000960,-0.279543779841
ACH-000963,-0.478752422064
ACH-000968,-0.005406278565100001
ACH-000969,-0.302483262672
ACH-000973,-0.22127933595
ACH-000974,-0.197105231556
ACH-000975,-0.07196479814889999
ACH-000976,-0.17869859211199998
ACH-000978,-0.157571518276
ACH-000980,-0.220742123816
ACH-000984,-0.538984311305
ACH-000986,-0.41173072503799996
ACH-000988,-0.288382361422
ACH-000993,-0.223562976947
ACH-000994,-0.47648948915100003
ACH-000996,-0.30844191526799997
ACH-001001,-0.148873720129
ACH-001020,-0.130788170626
ACH-001028,-0.0715640639911
ACH-001031,-0.337830968826
ACH-001038,-0.215636876599
ACH-001048,-0.27297891595400003
ACH-001050,-0.7425945605650001
ACH-001053,0.022801468464599996
ACH-001054,-0.12191322344799999
ACH-001061,-0.170064901118
ACH-001067,-0.267173417369
ACH-001075,-0.421227522761
ACH-001096,-0.385083657676
ACH-001128,0.11438217006899999
ACH-001134,-0.12456913107300001
ACH-001151,-0.11910685629699999
ACH-001163,-0.347878405994
ACH-001164,-0.47103347664399997
ACH-001173,-0.0887208323305
ACH-001183,-0.326884629878
ACH-001184,-0.34551174859899997
ACH-001190,-0.389553588175
ACH-001192,-0.24213082722800003
ACH-001193,-0.418276017663
ACH-001196,-0.377711016154
ACH-001197,-0.13352642293
ACH-001205,-0.610154038448
ACH-001211,-0.126563754578
ACH-001212,-0.297978918563
ACH-001228,-0.305724478788
ACH-001232,-0.42958301980700003
ACH-001239,-0.34989856320100005
ACH-001274,-0.535353451563
ACH-001275,-0.36398230493699996
ACH-001277,-0.281518940979
ACH-001278,-0.294092780962
ACH-001280,-0.39760032183399996
ACH-001283,-0.12003215404100001
ACH-001289,-0.565741811959
ACH-001295,-0.241038303149
ACH-001300,-0.510657150277
ACH-001301,-0.218179112423
ACH-001302,-0.09215603625339999
ACH-001303,-0.0301718280432
ACH-001306,-0.322137705845
ACH-001318,0.020325720546400004
ACH-001322,-0.495993965797
ACH-001328,-0.346081991334
ACH-001332,-0.5359765290690001
ACH-001333,-0.197107967374
ACH-001336,-0.125006780687
ACH-001340,-0.48345227919600003
ACH-001346,-0.35087123574100004
ACH-001353,-0.19577159636500002
ACH-001354,-0.647985099327
ACH-001367,-0.051867370977400004
ACH-001368,-0.298721798985
ACH-001374,-0.18823236675299998
ACH-001375,-0.37788720577
ACH-001377,-0.188972822971
ACH-001380,-0.193772149213
ACH-001391,-0.256391792713
ACH-001407,-0.477270665455
ACH-001408,-0.49853052541500004
ACH-001413,-0.308107142996
ACH-001430,-0.27197979316
ACH-001431,-0.503682436689
ACH-001450,-0.42891917468400004
ACH-001496,-0.0775839638845
ACH-001500,-0.328344043571
ACH-001521,-0.394529066415
ACH-001523,-0.43728577534900004
ACH-001532,-0.163666752008
ACH-001536,-0.212832752698
ACH-001550,-0.00699530047689
ACH-001552,-0.0707248954158
ACH-001554,-0.530584513583
ACH-001645,-0.35363705055600003
ACH-001654,-0.248207550601
ACH-001715,-0.348157619962
ACH-001735,-0.499795748424
ACH-001736,-0.5551947251120001
ACH-001737,0.012123749040299999
ACH-001740,-0.25246988757399996
ACH-001745,-0.35948405655999993
ACH-001750,-0.264219458856
ACH-001765,-0.349252895899
ACH-001956,-0.33139586415800004
ACH-001957,-0.46144970125699997
