,SFXN1 (94081)
ACH-000004,-0.28552722301
ACH-000007,-0.30666630121800004
ACH-000009,-0.383650043229
ACH-000011,-0.162069259579
ACH-000012,-0.0363580058806
ACH-000013,-0.19270823296
ACH-000014,-0.263986926248
ACH-000015,-0.19281440167
ACH-000017,-0.0490109772358
ACH-000018,-0.194092548876
ACH-000019,-0.320586486836
ACH-000021,-0.26484084437100003
ACH-000022,-0.300702366087
ACH-000025,-0.06375355582230001
ACH-000028,-0.19151670664599998
ACH-000030,-0.10831241288799999
ACH-000035,-0.299170258449
ACH-000036,-0.335858655289
ACH-000037,-0.153611230727
ACH-000039,-0.5063853106139999
ACH-000040,-0.34008174366300004
ACH-000041,-0.04222367408419999
ACH-000042,-0.27258528900400003
ACH-000045,-0.0952031098487
ACH-000047,-0.299148499239
ACH-000052,-0.41547995254299996
ACH-000053,-0.21651024160100002
ACH-000054,-0.204924238234
ACH-000055,-0.258165746697
ACH-000060,-0.389838744114
ACH-000067,-0.234142566681
ACH-000070,-0.22256671776999998
ACH-000075,-0.17742875978199998
ACH-000078,-0.0767549922662
ACH-000082,-0.18464171296700002
ACH-000085,-0.318218131482
ACH-000086,-0.205612829968
ACH-000087,-0.0341444435946
ACH-000092,-0.300701018032
ACH-000095,-0.24916361970400003
ACH-000097,-0.131771979368
ACH-000098,-0.23855972809300002
ACH-000099,-0.35127527549500004
ACH-000108,-0.260606364753
ACH-000113,-0.277145363825
ACH-000115,-0.24970426373399998
ACH-000116,-0.23457228027399998
ACH-000118,-0.0945020362743
ACH-000120,0.0696754103535
ACH-000123,-0.326640691998
ACH-000127,-0.113047657115
ACH-000128,-0.20621303492600002
ACH-000132,-0.446841294591
ACH-000133,-0.141224710477
ACH-000137,-0.258350305745
ACH-000138,-0.135569079748
ACH-000142,-0.47145129354099996
ACH-000143,-0.262127401783
ACH-000146,-0.16253779972100002
ACH-000148,-0.44099258891800003
ACH-000150,-0.289399021693
ACH-000152,-0.20325789909699998
ACH-000153,-0.44707004652500004
ACH-000159,-0.504894000958
ACH-000160,-0.292183896693
ACH-000163,-0.11710637940400001
ACH-000167,-0.29097419759599996
ACH-000168,-0.291365194738
ACH-000169,-0.39282275605300004
ACH-000178,-0.294660503683
ACH-000182,-0.151675417987
ACH-000183,-0.450537977256
ACH-000188,-0.20598905376200002
ACH-000189,-0.440596816237
ACH-000190,-0.32355934908399997
ACH-000198,-0.538292308749
ACH-000204,-0.38796940557099996
ACH-000206,-0.36104180069200004
ACH-000207,0.135271531472
ACH-000211,-0.230873749286
ACH-000215,-0.31075865657699997
ACH-000221,-0.512882690233
ACH-000222,-0.253805249307
ACH-000223,-0.42278924658600003
ACH-000226,-0.144581613441
ACH-000227,-0.258113528676
ACH-000228,-0.263029811874
ACH-000231,-0.223166370502
ACH-000232,-0.281303275396
ACH-000233,-0.320996387388
ACH-000234,-0.22835434011
ACH-000235,-0.157920710384
ACH-000237,-0.28359534278
ACH-000238,-0.339449918616
ACH-000243,-0.230686923841
ACH-000244,-0.007810577197939999
ACH-000246,-0.394284224746
ACH-000248,-0.304277007524
ACH-000250,-0.321647517589
ACH-000251,-0.254490674484
ACH-000253,-0.007827573126109998
ACH-000255,-0.271984965639
ACH-000256,-0.205974185341
ACH-000257,-0.36262822588699994
ACH-000258,-0.241994784367
ACH-000259,-0.222082642606
ACH-000260,-0.12157221078
ACH-000261,-0.27900732669399997
ACH-000262,-0.0354059314859
ACH-000263,-0.266116670114
ACH-000264,-0.212090473398
ACH-000265,-0.153652324397
ACH-000266,-0.29598265646
ACH-000272,-0.36340129913099994
ACH-000273,-0.29597046155900003
ACH-000274,-0.288815522561
ACH-000277,-0.405184406038
ACH-000278,-0.18546758770799998
ACH-000279,-0.38415433332500004
ACH-000280,-0.252266880905
ACH-000281,-0.0641105178308
ACH-000288,-0.239275380343
ACH-000291,-0.326977031377
ACH-000293,-0.310164589584
ACH-000294,-0.0183397569628
ACH-000295,-0.394865217156
ACH-000296,-0.187252323759
ACH-000302,0.049726567770800006
ACH-000304,-0.122096566094
ACH-000307,-0.239785202864
ACH-000308,-0.353653885003
ACH-000310,-0.14770245577
ACH-000311,-0.14602635039
ACH-000312,-0.107963616249
ACH-000315,-0.524620830766
ACH-000316,-0.136313611221
ACH-000317,-0.0549522487462
ACH-000318,-0.176410075995
ACH-000319,-0.20991336891800003
ACH-000320,-0.257610431244
ACH-000322,-0.398173362487
ACH-000323,-0.160196735533
ACH-000324,-0.0554842574166
ACH-000329,-0.250593925336
ACH-000330,-0.24905723072799998
ACH-000331,-0.202767495013
ACH-000332,-0.270259340232
ACH-000334,-0.223354724216
ACH-000335,-0.27528504398000003
ACH-000336,-0.0241734633714
ACH-000337,-0.46584263389799996
ACH-000339,-0.159245569771
ACH-000341,-0.0439477985344
ACH-000348,-0.419181705301
ACH-000350,-0.212351975528
ACH-000352,-0.32110595027600003
ACH-000356,-0.273361866641
ACH-000361,-0.285058871527
ACH-000362,-0.0067271909828400004
ACH-000363,-0.329231064992
ACH-000364,-0.219505080711
ACH-000365,-0.792165125615
ACH-000366,-0.162665914928
ACH-000368,-0.37288147876100003
ACH-000374,-0.237820117694
ACH-000375,-0.41908544983999996
ACH-000376,-0.400557963512
ACH-000381,-0.108766366083
ACH-000383,-0.19604009779599998
ACH-000387,-0.0045505469699500005
ACH-000389,-0.16560770198
ACH-000390,-0.190325913756
ACH-000393,-0.275573059204
ACH-000395,-0.17166117701699998
ACH-000397,-0.360921811355
ACH-000401,-0.25319247270100004
ACH-000402,-0.534461820421
ACH-000403,-0.298493320047
ACH-000404,0.0203476332227
ACH-000406,-0.21649665734499998
ACH-000407,-0.105341285035
ACH-000408,-0.188125617504
ACH-000410,-0.107355892269
ACH-000411,-0.20913106602499998
ACH-000414,-0.162289323255
ACH-000415,-0.015499074010900001
ACH-000416,-0.257997898634
ACH-000420,-0.26779175708
ACH-000421,-0.21198098441399998
ACH-000424,-0.55717480299
ACH-000425,-0.280844333378
ACH-000426,-0.161169207097
ACH-000427,-0.487553752445
ACH-000433,0.0408723479386
ACH-000436,-0.208764729139
ACH-000444,-0.358360443534
ACH-000445,-0.20683593315499998
ACH-000448,-0.12041821945999999
ACH-000450,-0.304980650694
ACH-000452,-0.21899354774
ACH-000454,-0.254668826113
ACH-000458,-0.144004296099
ACH-000459,-0.50489935342
ACH-000460,-0.11994108216299999
ACH-000461,-0.11589865650900001
ACH-000463,-0.20324430359200002
ACH-000464,-0.368763998636
ACH-000466,-0.17536640537
ACH-000467,-0.194603100879
ACH-000468,-0.0533225931996
ACH-000469,-0.294525211948
ACH-000470,-0.23437707330200003
ACH-000471,-0.213719406242
