,DYDC2 (84332)
ACH-000004,0.203950718931
ACH-000007,0.34357249177599997
ACH-000009,0.118606106767
ACH-000011,0.23628355073600002
ACH-000012,0.15033653749099998
ACH-000013,0.24352941498199998
ACH-000014,-0.006266825446649999
ACH-000015,0.255784915331
ACH-000017,0.0789132968568
ACH-000018,0.353972025197
ACH-000019,0.06790533694419999
ACH-000021,0.281772159332
ACH-000022,0.329840055418
ACH-000025,0.23731135379
ACH-000028,0.15528265556
ACH-000030,0.0379331349237
ACH-000035,0.211409784972
ACH-000036,0.08122756753930001
ACH-000037,0.104322125231
ACH-000039,0.114791413752
ACH-000040,0.153657457582
ACH-000041,0.06236689653269999
ACH-000042,0.142779970166
ACH-000045,0.24705586485800002
ACH-000047,0.15474287773
ACH-000052,0.10086271912900001
ACH-000053,0.134558049705
ACH-000054,0.126117869914
ACH-000055,0.26149317658300003
ACH-000060,0.137115691318
ACH-000067,0.0181797128003
ACH-000070,0.183825919751
ACH-000075,0.225801515916
ACH-000078,0.25170631072099997
ACH-000082,0.30301124516600003
ACH-000085,-0.0558334060116
ACH-000086,0.104784608258
ACH-000087,0.101303073915
ACH-000092,0.31060796159299997
ACH-000095,0.212517867247
ACH-000097,0.147695471139
ACH-000098,0.270043374371
ACH-000099,0.19381796135899998
ACH-000108,0.374617141939
ACH-000113,0.123971370726
ACH-000115,0.141880789892
ACH-000116,0.261657959198
ACH-000118,0.127074580657
ACH-000120,0.06750327865669999
ACH-000123,0.227685328392
ACH-000127,0.11936242200899999
ACH-000128,0.23902307392299998
ACH-000132,0.167137728792
ACH-000133,0.336246577026
ACH-000137,0.070706001829
ACH-000138,0.30210318499600003
ACH-000142,0.333954063633
ACH-000143,0.189752696925
ACH-000146,0.08687677977839998
ACH-000148,0.103158903235
ACH-000150,0.188591727648
ACH-000152,0.05382570769180001
ACH-000153,0.382617268459
ACH-000159,0.233031080862
ACH-000160,0.155473811585
ACH-000163,0.206015660758
ACH-000167,0.24706451531999998
ACH-000168,0.200800437183
ACH-000169,0.176579072479
ACH-000178,0.23496995504700002
ACH-000182,0.0383007097669
ACH-000183,0.0938538430762
ACH-000188,0.145554291013
ACH-000189,0.328521508378
ACH-000190,0.430448252263
ACH-000198,0.278166464745
ACH-000204,0.292160047592
ACH-000206,0.241700100009
ACH-000207,0.347273761828
ACH-000211,0.0918657948621
ACH-000215,0.172271384036
ACH-000221,0.42427404444300004
ACH-000222,0.421292694995
ACH-000223,0.152783398949
ACH-000226,-0.10912129570599999
ACH-000227,0.12674960739
ACH-000228,-0.0270668743629
ACH-000231,0.19776374478300002
ACH-000232,0.26826331972
ACH-000233,0.0562586175402
ACH-000234,0.115632971357
ACH-000235,0.136093856647
ACH-000237,0.28458047595400005
ACH-000238,0.244204292454
ACH-000243,0.230354905253
ACH-000244,0.587752645559
ACH-000246,0.235249001697
ACH-000248,0.275868420663
ACH-000250,0.20775200035500002
ACH-000251,0.39268197152900003
ACH-000253,0.21132296806499998
ACH-000255,0.158026292416
ACH-000256,0.186865507427
ACH-000257,0.0827192692965
ACH-000258,0.196530015297
ACH-000259,0.165392986813
ACH-000260,0.161207007313
ACH-000261,0.200253658059
ACH-000262,0.09812131880519999
ACH-000263,0.176471159609
ACH-000264,0.131690265044
ACH-000265,0.16581716042000003
ACH-000266,0.277739416384
ACH-000272,0.285355078301
ACH-000273,0.121063710408
ACH-000274,0.31366261643000004
ACH-000277,0.148738241168
ACH-000278,0.260199525831
ACH-000279,0.245016210772
ACH-000280,0.236227817053
ACH-000281,0.107531332847
ACH-000288,0.214507099127
ACH-000291,0.0813476452399
ACH-000293,0.181803918039
ACH-000294,0.204820757875
ACH-000295,-0.315212150789
ACH-000296,0.163868628031
ACH-000302,0.137668906384
ACH-000304,0.498654260951
ACH-000307,0.120279316698
ACH-000308,0.16861736242199998
ACH-000310,0.30161942374899997
ACH-000311,0.233335829911
ACH-000312,0.242406535892
ACH-000315,0.09447154955980001
ACH-000316,0.23358130435199997
ACH-000317,0.0159520336319
ACH-000318,0.16376858222000001
ACH-000319,0.0679258353503
ACH-000320,0.11134705319700001
ACH-000322,0.152699674606
ACH-000323,-0.10474554806900001
ACH-000324,0.147208828167
ACH-000329,0.247495972674
ACH-000330,0.21284173003899998
ACH-000331,0.12836310126199998
ACH-000332,0.25169463902899997
ACH-000334,0.557176422615
ACH-000335,0.126589606661
ACH-000336,0.252289706673
ACH-000337,0.040378414671400006
ACH-000339,0.184739605346
ACH-000341,0.104983698325
ACH-000348,-0.0181252187677
ACH-000350,0.0397548987214
ACH-000352,0.10626612983799999
ACH-000356,0.258113190614
ACH-000361,0.195968370311
ACH-000362,0.286446561858
ACH-000363,0.14093366888
ACH-000364,0.23420844593499998
ACH-000365,0.187182360656
ACH-000366,0.271805518018
ACH-000368,0.0792815614503
ACH-000374,0.147541387642
ACH-000375,0.0243496456764
ACH-000376,0.25492826765500004
ACH-000381,0.222306835687
ACH-000383,0.126540119099
ACH-000387,0.229577015101
ACH-000389,0.290307731427
ACH-000390,0.178531322148
ACH-000393,0.303720443944
ACH-000395,0.199344529438
ACH-000397,0.206691774526
ACH-000401,0.319088997504
ACH-000402,0.239557947094
ACH-000403,0.165577102823
ACH-000404,0.495837757656
ACH-000406,0.21916211118099999
ACH-000407,0.24990497305
ACH-000408,0.24956495375399998
ACH-000410,0.181322129091
ACH-000411,0.21545550227899998
ACH-000414,0.191222867293
ACH-000415,0.0990766461917
ACH-000416,0.25030792994600004
ACH-000420,-0.127280847734
ACH-000421,0.122581433125
ACH-000424,0.436493023455
ACH-000425,0.19005957746899999
ACH-000426,0.23223707129
ACH-000427,0.11086421275399999
ACH-000433,0.190889130567
ACH-000436,0.138610021558
ACH-000444,0.165620408226
ACH-000445,0.105789962613
ACH-000448,0.269103859072
ACH-000450,-0.09623276358560001
ACH-000452,0.0889658147737
ACH-000454,0.246238137984
ACH-000458,0.205882409184
ACH-000459,0.292814861288
ACH-000460,0.24147035918
ACH-000461,0.24893196182799998
ACH-000463,0.335298256445
ACH-000464,0.116852351962
ACH-000466,0.316284811802
ACH-000467,0.11110072034499999
ACH-000468,0.38115008292900004
ACH-000469,0.11603596574000001
ACH-000470,0.221791216927
ACH-000471,0.192033854786
ACH-000472,0.229919261294
ACH-000473,0.217583863387
ACH-000475,0.279680729619
ACH-000476,0.0362527352819
ACH-000477,0.10509170840500001
ACH-000480,0.08959440002119999
ACH-000481,0.128128881836
ACH-000483,0.285642885355
ACH-000484,0.234897776834
ACH-000485,0.290505297802
ACH-000486,-0.06570543146459999
ACH-000487,0.26186813233600004
ACH-000488,0.233072516204
ACH-000490,0.09012577907019999
ACH-000491,0.235067097836
ACH-000495,0.17625993588
ACH-000496,0.237856129633
ACH-000499,0.343820403887
ACH-000500,-0.43418019942
ACH-000502,0.0740939885371
ACH-000503,0.11883803450300001
ACH-000505,0.18393881850299998
ACH-000507,0.189453600121
ACH-000510,0.13947998555299998
ACH-000511,0.180862409264
ACH-000512,-0.146248267804
ACH-000516,0.131191146371
ACH-000517,0.24325804709499999
ACH-000518,0.23766130372400002
ACH-000520,0.0359817748239
ACH-000521,0.284731934158
ACH-000522,0.286046004903
ACH-000524,0.050377465329
ACH-000527,0.141928609243
ACH-000528,0.136337196458
ACH-000537,-0.00681566258322
ACH-000541,0.22401344355
ACH-000542,0.163657501646
ACH-000544,0.06925928498169999
ACH-000545,0.21182664092099998
ACH-000547,0.09887569107540001
ACH-000548,0.107651741334
ACH-000549,-0.0107767993024
ACH-000550,0.246257422289
ACH-000552,0.120832041131
ACH-000556,0.188089376778
ACH-000557,0.244003278715
ACH-000570,0.196178198495
ACH-000571,0.283355077592
ACH-000573,0.27501001167
ACH-000576,0.121029155722
ACH-000580,0.31503789274099997
ACH-000584,0.09017267457480001
ACH-000585,0.147505901999
ACH-000588,0.270112635733
ACH-000589,0.261236619254
ACH-000591,0.155968223142
ACH-000593,0.18830152146200002
ACH-000600,0.209174882733
ACH-000601,0.253692484343
ACH-000604,0.170669737495
ACH-000605,-0.017795488898799998
ACH-000606,0.031430356158500004
