,NDUFA4 (4697)
ACH-000004,-0.42980025038999997
ACH-000007,-0.325904470027
ACH-000009,-0.6483901440659999
ACH-000011,-0.24987895629700002
ACH-000012,-0.294657077044
ACH-000013,-0.5509756565330001
ACH-000014,-0.6773154779
ACH-000015,-0.5239952567289999
ACH-000017,-0.531614169503
ACH-000018,-0.348636399617
ACH-000019,-0.554943919406
ACH-000021,-0.27996896939
ACH-000022,-0.303222405137
ACH-000025,-0.610905513328
ACH-000028,-0.544538618724
ACH-000030,-0.32339207009
ACH-000035,-0.332416773012
ACH-000036,-0.255521098319
ACH-000037,-0.23166562478
ACH-000039,-0.996165481363
ACH-000040,-0.35800037627899994
ACH-000041,-0.700448768056
ACH-000042,-0.460728225551
ACH-000045,-0.590294165306
ACH-000047,-0.5459620133209999
ACH-000052,-0.306991819093
ACH-000053,-0.362499820194
ACH-000054,-0.231278068125
ACH-000055,-0.455386005525
ACH-000060,-0.527243411888
ACH-000067,-0.398518394242
ACH-000070,-0.559546320696
ACH-000075,-0.538673070681
ACH-000078,-0.6926589583930001
ACH-000082,-0.413473511994
ACH-000085,-0.678396695751
ACH-000086,-0.41365579855400003
ACH-000087,-0.5463898520489999
ACH-000092,-0.36212767305699994
ACH-000095,-0.640282899441
ACH-000097,-0.381144113196
ACH-000098,-0.295336027584
ACH-000099,-0.600765877945
ACH-000108,-0.288545670624
ACH-000113,-0.610851967856
ACH-000115,-0.138307845042
ACH-000116,-0.37944356158200004
ACH-000118,-0.393472165482
ACH-000120,-0.256308006189
ACH-000123,-0.8496445728380001
ACH-000127,-0.278630080566
ACH-000128,-0.65448193257
ACH-000132,-0.456607812893
ACH-000133,-0.359437789469
ACH-000137,-0.07044224216039999
ACH-000138,-0.35392840123999997
ACH-000142,-0.193377279965
ACH-000143,-0.42628904326300004
ACH-000146,-0.22802818389
ACH-000148,-0.545483351777
ACH-000150,-0.255782928706
ACH-000152,-0.436251898076
ACH-000153,-0.8593948346189999
ACH-000159,-0.274933631948
ACH-000160,-0.5636332915250001
ACH-000163,-0.119567376886
ACH-000167,-0.161236388576
ACH-000168,-0.23739159883299998
ACH-000169,-0.19291887987999998
ACH-000178,-0.368873194184
ACH-000182,-0.6784724973649999
ACH-000183,-0.41437325135799996
ACH-000188,-0.42037608440800006
ACH-000189,-0.270616847906
ACH-000190,-0.419544614097
ACH-000198,-0.759910259085
ACH-000204,-0.465285861989
ACH-000206,-0.47424078532799996
ACH-000207,-0.322629472342
ACH-000211,-0.21774693051
ACH-000215,-0.286871619418
ACH-000221,-0.7384461143500001
ACH-000222,-0.34528792822099996
ACH-000223,-0.37231154375299996
ACH-000226,-0.409180399975
ACH-000227,-0.657338160418
ACH-000228,-0.39670193486500005
ACH-000231,-0.11618846420999998
ACH-000232,-0.45166053577699994
ACH-000233,-0.244191314135
ACH-000234,-0.39974723801299994
ACH-000235,-0.478996126549
ACH-000237,-0.37316352374300005
ACH-000238,-0.628191384058
ACH-000243,-0.365698762935
ACH-000244,-0.719697833937
ACH-000246,-0.359673738131
ACH-000248,-0.161946123488
ACH-000250,-0.36702263098099996
ACH-000251,0.163908170396
ACH-000253,-0.363314521158
ACH-000255,-0.337414795096
ACH-000256,-0.45196072051700004
ACH-000257,-0.82002703293
ACH-000258,-0.426551267393
ACH-000259,-0.385178262939
ACH-000260,-0.263415948527
ACH-000261,-0.43139906696099994
ACH-000262,-0.41550970661
ACH-000263,-0.861408219145
ACH-000264,-0.219583502529
ACH-000265,-0.519706741756
ACH-000266,-0.534768307873
ACH-000272,-0.691879033233
ACH-000273,-0.38845850522299996
ACH-000274,-0.711761895172
ACH-000277,-0.326136295506
ACH-000278,-0.333805428448
ACH-000279,-0.645577396756
ACH-000280,-0.30096289851
ACH-000281,-0.616671559481
ACH-000288,-0.34372848948
ACH-000291,-0.39224549169699996
ACH-000293,-0.48654970412299997
ACH-000294,-0.48458952415
ACH-000295,-0.138882365979
ACH-000296,-0.49005259911399995
ACH-000302,-0.537043481918
ACH-000304,-0.6336998922779999
ACH-000307,-0.5617355938499999
ACH-000308,-0.44720505096999996
ACH-000310,-0.8119779895
ACH-000311,-0.447179405554
ACH-000312,-0.40314651868600004
ACH-000315,-0.315287391043
ACH-000316,-0.414572661935
ACH-000317,-0.741686854945
ACH-000318,-0.38709450083
ACH-000319,-0.272457846749
ACH-000320,-0.6260819767270001
ACH-000322,-0.38531142382399997
ACH-000323,-0.317725060331
ACH-000324,-0.31832015843600003
ACH-000329,-0.725105836488
ACH-000330,-0.63670249662
ACH-000331,-0.435515223044
ACH-000332,-0.391503325035
ACH-000334,-0.870802651901
ACH-000335,-0.386043663973
ACH-000336,-0.7475703281080001
ACH-000337,-0.48797349070600005
ACH-000339,-0.492702690147
ACH-000341,-0.477915167895
ACH-000348,-0.571704481302
ACH-000350,-0.330449562058
ACH-000352,-0.5883794667369999
ACH-000356,-0.50472037468
ACH-000361,-0.451747509849
