,NLGN1 (22871)
ACH-000004,-0.183433121245
ACH-000007,0.132976425564
ACH-000009,0.11058849399199999
ACH-000011,0.0923018504947
ACH-000012,0.222886798463
ACH-000013,0.0259585027451
ACH-000014,-0.0447208007995
ACH-000015,-0.0117913799705
ACH-000017,0.144114114352
ACH-000018,-0.0982581659778
ACH-000019,0.187942508067
ACH-000021,0.101316089123
ACH-000022,0.013129291954999999
ACH-000025,0.07598654426950001
ACH-000028,-0.173329147518
ACH-000030,0.0280428418304
ACH-000035,-0.070431571523
ACH-000036,0.0651258220412
ACH-000037,0.0317748544227
ACH-000039,-0.152499788005
ACH-000040,-0.05331257430650001
ACH-000041,-0.0309859192822
ACH-000042,-0.04364007775090001
ACH-000045,-0.026807514393099998
ACH-000047,-0.015579293691200001
ACH-000052,0.172877339087
ACH-000053,-0.040448059434599996
ACH-000054,-0.0714620390414
ACH-000055,0.051582442114900005
ACH-000060,0.0106698331681
ACH-000067,0.06541412304330001
ACH-000070,-0.0379379748644
ACH-000075,0.217814222463
ACH-000078,0.225743071338
ACH-000082,0.0819313765417
ACH-000085,0.129183142203
ACH-000086,0.043044095182300006
ACH-000087,-0.0752171533882
ACH-000092,0.0177258151937
ACH-000095,-0.0009385329679410001
ACH-000097,-0.048133978509300006
ACH-000098,0.059425224523599995
ACH-000099,0.118143450668
ACH-000108,0.00312389738844
ACH-000113,-0.0474727067326
ACH-000115,0.161457643708
ACH-000116,-0.0193601418879
ACH-000118,0.0420035183276
ACH-000120,-0.025736209255900002
ACH-000123,0.10874853982999999
ACH-000127,-0.00302164301969
ACH-000128,-0.0766080822035
ACH-000132,0.00211261377334
ACH-000133,-0.110912127209
ACH-000137,0.0756549218645
ACH-000138,-0.10743621716099999
ACH-000142,0.0550527722279
ACH-000143,0.0124063616575
ACH-000146,0.11792852980799999
ACH-000148,0.134579119444
ACH-000150,0.196835006318
ACH-000152,0.0767727757277
ACH-000153,-0.049660247252199995
ACH-000159,0.004166345921329999
ACH-000160,-0.06996975753889999
ACH-000163,-0.00374160370992
ACH-000167,0.0626607456204
ACH-000168,0.04883462900069999
ACH-000169,0.152986730472
ACH-000178,-0.021525040808000002
ACH-000182,0.034330533704
ACH-000183,-0.039796522291199996
ACH-000188,0.045182035946399995
ACH-000189,-0.249232443501
ACH-000190,-0.0780717697922
ACH-000198,0.0121472538081
ACH-000204,-0.19715857696699998
ACH-000206,0.0345226915919
ACH-000207,-0.149315886732
ACH-000211,-0.0605109849646
ACH-000215,0.0515928694709
ACH-000221,0.0621551033584
ACH-000222,0.121350258895
ACH-000223,0.161946093415
ACH-000226,-0.00757948248656
ACH-000227,-0.12446247971300001
ACH-000228,-0.0859407003937
ACH-000231,0.0496632690167
ACH-000232,0.0362480916263
ACH-000233,-0.0925912574315
ACH-000234,-0.287874293226
ACH-000235,-0.014022339540399999
ACH-000237,0.11341822197799999
ACH-000238,0.0396809540039
ACH-000243,0.0180392254029
ACH-000244,0.0147238835442
