,SHKBP1 (92799)
ACH-000004,-0.0605805812215
ACH-000007,-0.116294215074
ACH-000009,-0.0790762148271
ACH-000011,-0.166873350824
ACH-000012,-0.0716927892839
ACH-000013,-0.050634957393300005
ACH-000014,0.021004821407400003
ACH-000015,-0.202078116741
ACH-000017,-0.0355798465209
ACH-000018,-0.414366185814
ACH-000019,-0.144719489161
ACH-000021,-0.102573846045
ACH-000022,-0.11791530987400001
ACH-000025,0.230128800778
ACH-000028,0.0643267047748
ACH-000030,-0.21147806165
ACH-000035,0.022157149738400002
ACH-000036,-0.10184708736300001
ACH-000037,-0.234464776768
ACH-000039,-0.152024364692
ACH-000040,0.0918191767148
ACH-000041,-0.12993605067
ACH-000042,-0.0301436499486
ACH-000045,-0.221301598029
ACH-000047,0.00902567809519
ACH-000052,-0.214943094366
ACH-000053,-0.106217138429
ACH-000054,-0.08488652108210001
ACH-000055,-0.04733707947380001
ACH-000060,0.0471426956358
ACH-000067,-0.205707266613
ACH-000070,-0.07086715012080001
ACH-000075,0.241595007384
ACH-000078,0.0379702796724
ACH-000082,-0.111377927796
ACH-000085,-0.0633467379832
ACH-000086,-0.057705923683599995
ACH-000087,-0.21377041775
ACH-000092,-0.12836016537
ACH-000095,-0.0500629402127
ACH-000097,-0.155689922978
ACH-000098,-0.125696986846
ACH-000099,0.118210505854
ACH-000108,-0.123731524036
ACH-000113,0.056904926686500004
ACH-000115,-0.153317277596
ACH-000116,0.00915527604885
ACH-000118,-0.06137142236050001
ACH-000120,-0.098488666303
ACH-000123,-0.15928004107899998
ACH-000127,-0.112455018376
ACH-000128,0.015234458427799998
ACH-000132,-0.10135670285800001
ACH-000133,-0.0752637384992
ACH-000137,-0.35831947652400004
ACH-000138,0.0162419622393
ACH-000142,-0.17220342510699999
ACH-000143,0.010552336231799998
ACH-000146,-0.0605042054281
ACH-000148,-0.0505531243461
ACH-000150,-0.038495637311
ACH-000152,-0.13355565682
ACH-000153,-0.45348460571000004
ACH-000159,-0.0482577592477
ACH-000160,-0.08655146275890001
ACH-000163,-0.187242097062
ACH-000167,-0.37252828075000005
ACH-000168,-0.165463656086
ACH-000169,-0.0801092499956
ACH-000178,-0.0570483886962
ACH-000182,-0.060360330054199995
ACH-000183,-0.256519098981
ACH-000188,-0.122519165249
ACH-000189,-0.09793903835449999
ACH-000190,-0.16913758921500002
ACH-000198,-0.0446681646093
ACH-000204,-0.0187799028076
ACH-000206,-0.279782706328
ACH-000207,-0.0509158959251
ACH-000211,-0.18055157369000002
ACH-000215,-0.0580584592143
ACH-000221,-0.0352006130354
ACH-000222,-0.10115605343
ACH-000223,-0.035836770931
ACH-000226,0.0030777392626700002
ACH-000227,-0.088537466174
ACH-000228,-0.08275620673119999
ACH-000231,0.000681150704628
ACH-000232,-0.137568507788
ACH-000233,0.0777105029331
ACH-000234,-0.12357124719599999
ACH-000235,-0.09753834398880001
ACH-000237,-0.087467559099
ACH-000238,-0.130558310477
ACH-000243,-0.0019570222496300004
ACH-000244,0.0615467004736
ACH-000246,-0.00672493806762
ACH-000248,-0.08460249158
ACH-000250,-0.181260149463
ACH-000251,-0.17775771944000002
ACH-000253,-0.16790674775800002
ACH-000255,0.09695197550139999
ACH-000256,0.208260634793
ACH-000257,0.09163098112469999
ACH-000258,-0.055826781830400005
ACH-000259,0.0196754535163
ACH-000260,-0.0321714059317
ACH-000261,-0.112565347484
ACH-000262,-0.142280139975
ACH-000263,0.12626476463199998
ACH-000264,-0.15906586942099998
ACH-000265,-0.035178079581699995
ACH-000266,-0.0552038375693
ACH-000272,0.0786407614248
ACH-000273,-0.00570355771647
ACH-000274,-0.0790303927069
ACH-000277,0.0178294567805
ACH-000278,-0.113166144729
ACH-000279,-0.00583209512653
ACH-000280,-0.26924342366799997
ACH-000281,0.0710112018337
ACH-000288,-0.00524575312133
ACH-000291,-0.045629074212
ACH-000293,-0.0327928905731
ACH-000294,-0.21399061899900002
ACH-000295,-0.34373115724
ACH-000296,0.0681343063329
ACH-000302,-0.238132934807
ACH-000304,-0.04826044881969999
ACH-000307,0.06957010965089999
ACH-000308,-0.165408538085
ACH-000310,0.119252946087
ACH-000311,0.0565828658081
ACH-000312,0.0514478514078
ACH-000315,0.08767644471489999
ACH-000316,0.17464445581399998
ACH-000317,0.0910844382443
ACH-000318,-0.400521647803
ACH-000319,-0.385155372827
ACH-000320,0.139346788092
ACH-000322,0.0219145208165
ACH-000323,-0.010784647661899998
ACH-000324,-0.0345778304556
ACH-000329,-0.0374000557363
ACH-000330,0.037186696854199994
ACH-000331,0.017060341392899997
ACH-000332,-0.124161938664
ACH-000334,-0.434386545998
ACH-000335,-0.049146946156599994
ACH-000336,-0.09493750471339998
ACH-000337,-0.051374489523
ACH-000339,0.035468158148500004
ACH-000341,0.281009985611
ACH-000348,-0.035977459112900005
ACH-000350,-0.025326529194299997
ACH-000352,0.0846609880781
ACH-000356,-0.10212960536599999
ACH-000361,-0.204574852054
ACH-000362,-0.039221253911300005
ACH-000363,-0.08330069872510001
ACH-000364,-0.147323896461
ACH-000365,-0.0494777472286
ACH-000366,-0.245303804837
ACH-000368,-0.0685726924627
ACH-000374,0.0870465222817
ACH-000375,0.130832450229
ACH-000376,-0.00315180828858
ACH-000381,0.015533099321
ACH-000383,-0.169626775779
ACH-000387,-0.00274359975403
ACH-000389,-0.193474862524
ACH-000390,-0.17916299638799998
ACH-000393,-0.0500024633648
ACH-000395,-0.19441944442200002
ACH-000397,-0.08792968661360001
ACH-000401,0.009406068147110001
ACH-000402,-0.333612253318
ACH-000403,0.00922594761467
ACH-000404,0.14438363548900002
ACH-000406,-0.0864583318338
ACH-000407,0.108131146867
ACH-000408,-0.269444515853
ACH-000410,-0.18215218691399998
ACH-000411,-0.101670251741
ACH-000414,-0.13165005639
ACH-000415,-0.10973553510600001
ACH-000416,-0.111394598358
ACH-000420,-0.193386244504
ACH-000421,-0.0783159600703
ACH-000424,-0.0457374095525
ACH-000425,-0.183207587925
ACH-000426,-0.19564524913400003
ACH-000427,-0.10054231263800001
ACH-000433,-0.043990880565
ACH-000436,-0.12323940320999999
ACH-000444,-0.0373659606178
ACH-000445,-0.09005273877360001
ACH-000448,-0.0327064808135
ACH-000450,0.0451595304694
ACH-000452,-0.150303569933
ACH-000454,-0.0349004596639
ACH-000458,-0.08778056940089998
ACH-000459,-0.054615845980500004
ACH-000460,-0.0238871070123
ACH-000461,-0.14023597068399998
ACH-000463,-0.007196120569890001
ACH-000464,0.144452024514
ACH-000466,-0.0335618103271
ACH-000467,-0.044701880629000004
ACH-000468,-0.035257217227500005
ACH-000469,0.00313530095455
ACH-000470,-0.205400111754
ACH-000471,-0.100480561766
ACH-000472,-0.120769812829
ACH-000473,-0.132032295701
ACH-000475,-0.0312827698706
ACH-000476,0.09387141610659999
ACH-000477,-0.055723504842400004
ACH-000480,-0.029626331074700002
ACH-000481,-0.15213283822100002
ACH-000483,-0.162947105565
ACH-000484,-0.218338245774
ACH-000485,0.0700886929326
ACH-000486,-0.113605998135
ACH-000487,-0.130205610191
ACH-000488,-0.00715207241338
ACH-000490,-0.06937604122430001
ACH-000491,-0.10716001235
ACH-000495,-0.149530775869
ACH-000496,-0.0434480992877
ACH-000499,-0.1109076703
ACH-000500,0.00910494322115
ACH-000502,0.028288934720499998
ACH-000503,0.118594370607
ACH-000505,-0.0335289744448
ACH-000507,-0.07665203287899999
ACH-000510,-0.247476364552
ACH-000511,-0.0645470242532
ACH-000512,0.061317697419099995
ACH-000516,-0.058148955714699996
ACH-000517,-0.169387506077
ACH-000518,-0.19878822179699998
ACH-000520,-0.115868199244
ACH-000521,0.0546134435173
ACH-000522,-0.105086211772
ACH-000524,-0.0700296901486
ACH-000527,-0.0312187748476
ACH-000528,-0.0258134576577
ACH-000537,-0.0209100419043
ACH-000541,-0.204800113773
ACH-000542,-0.0596928671294
ACH-000544,-0.18607856334800002
ACH-000545,-0.10580479719000001
ACH-000547,0.16139493823200002
ACH-000548,-0.16123597932800002
ACH-000549,-0.035100392864999996
ACH-000550,0.0810006801664
ACH-000552,-0.0660718596123
ACH-000556,-0.273078041044
ACH-000557,-0.198212258874
ACH-000570,0.035941665827300004
ACH-000571,-0.21943266190299998
ACH-000573,-0.12758493164100002
