,MYBPH (4608)
ACH-000004,0.149364799406
ACH-000007,0.326986889369
ACH-000009,-0.14289628746
ACH-000011,0.111951218048
ACH-000012,-0.0688801090999
ACH-000013,-0.014635355519600001
ACH-000014,-0.17221607606
ACH-000015,0.0425884980444
ACH-000017,0.09102264498500001
ACH-000018,-0.100374832623
ACH-000019,-0.0600352143697
ACH-000021,-0.076454731249
ACH-000022,-0.027114101514499996
ACH-000025,-0.0682143587481
ACH-000028,-0.0811387303907
ACH-000030,0.188571256761
ACH-000035,0.05558842281830001
ACH-000036,0.15753944039
ACH-000037,0.0639282106684
ACH-000039,0.247316456402
ACH-000040,-0.151453963396
ACH-000041,0.057546000707800006
ACH-000042,-0.0831162758204
ACH-000045,0.143352447207
ACH-000047,0.055405070503900006
ACH-000052,0.05601271997380001
ACH-000053,-0.022686826944900002
ACH-000054,0.08403212544710001
ACH-000055,-0.12826813169600002
ACH-000060,0.10440488126900001
ACH-000067,0.0357762991836
ACH-000070,-0.09294861142300001
ACH-000075,-0.21161575524700002
ACH-000078,-0.0177799235412
ACH-000082,0.0575811375188
ACH-000085,-0.109367675929
ACH-000086,-0.220555200044
ACH-000087,0.0130887693176
ACH-000092,0.0850074120753
ACH-000095,0.141324629823
ACH-000097,0.0947305224085
ACH-000098,0.01191916186
ACH-000099,0.0977369488892
ACH-000108,0.0605186227869
ACH-000113,-0.18587870586599997
ACH-000115,0.0594402052025
ACH-000116,-0.00296112578539
ACH-000118,0.0851727432238
ACH-000120,0.04866898022630001
ACH-000123,0.08487543880889999
ACH-000127,-0.0180751861126
ACH-000128,-0.23948407478300002
ACH-000132,0.0577952001111
ACH-000133,-0.00713600483897
ACH-000137,0.0126778987305
ACH-000138,0.036686807388199995
ACH-000142,-0.041917626617099996
ACH-000143,0.118456453904
ACH-000146,-0.00878452281833
ACH-000148,-0.059698151068099996
ACH-000150,-0.153665391759
ACH-000152,0.0486314903211
ACH-000153,-0.098316120534
ACH-000159,-0.00181770028954
ACH-000160,0.093215794308
ACH-000163,0.170657495226
ACH-000167,0.150781674227
ACH-000168,-0.0144811784344
ACH-000169,0.0174430571666
ACH-000178,0.124044434331
ACH-000182,0.00920682925945
ACH-000183,-0.0502078315114
ACH-000188,0.0022029400403099997
ACH-000189,-0.09483820085550002
ACH-000190,0.39063566827
ACH-000198,-0.033323048677
ACH-000204,-0.139651991787
ACH-000206,0.102249239857
ACH-000207,0.316235530926
ACH-000211,0.13520388028
ACH-000215,0.0026221469588200005
ACH-000221,0.08990006557160002
