,KAT7 (11143)
ACH-000004,-0.249304437832
ACH-000007,-0.35168580490999996
ACH-000009,-0.439999566104
ACH-000011,-0.279353906481
ACH-000012,-0.245439788364
ACH-000013,-0.364492316002
ACH-000014,-0.512384690045
ACH-000015,-0.396547241183
ACH-000017,-0.0932999676732
ACH-000018,-0.432281133257
ACH-000019,-0.49628854938
ACH-000021,-0.146716889429
ACH-000022,-0.396169961652
ACH-000025,-0.298954752841
ACH-000028,-0.42224009161799997
ACH-000030,-0.398332361188
ACH-000035,-0.319224927559
ACH-000036,-0.123773718474
ACH-000037,-0.490715289568
ACH-000039,-0.428617433725
ACH-000040,-0.434382514931
ACH-000041,-0.027527627252000003
ACH-000042,-0.462695493763
ACH-000045,-0.645330357955
ACH-000047,0.0844498333513
ACH-000052,-0.310708435973
ACH-000053,-0.0727443470252
ACH-000054,-0.30906733229
ACH-000055,-0.267255324575
ACH-000060,-0.19345794759100002
ACH-000067,-0.278995421069
ACH-000070,-0.612672451716
ACH-000075,-0.42838814187799995
ACH-000078,-0.375421197611
ACH-000082,-0.31498645472
ACH-000085,-0.27219990810600003
ACH-000086,-0.252841951608
ACH-000087,-0.22672156660700002
ACH-000092,-0.38109631846600006
ACH-000095,-0.391892961404
ACH-000097,-0.37984517799500006
ACH-000098,-0.35587186357
ACH-000099,-0.211728414205
ACH-000108,-0.24813245979499998
ACH-000113,-0.550438457658
ACH-000115,-0.423884412565
ACH-000116,-0.384492639325
ACH-000118,-0.32847063501999996
ACH-000120,-0.31352745221
ACH-000123,-0.303146624782
ACH-000127,-0.014230000097499999
ACH-000128,-0.163158969705
ACH-000132,0.00280927638034
ACH-000133,-0.129337968571
ACH-000137,-0.277971608848
ACH-000138,-0.26551701901700003
ACH-000142,-0.240484795291
ACH-000143,-0.697965645569
ACH-000146,-0.17920003868099998
ACH-000148,-0.226018069287
ACH-000150,-0.580288126729
ACH-000152,-0.40773817795100004
ACH-000153,-0.291460192547
ACH-000159,-0.41446361810800003
ACH-000160,-0.17398867194899997
ACH-000163,-0.390047763689
ACH-000167,0.6088052786320001
ACH-000168,-0.45521263762599995
ACH-000169,-0.0130223589794
ACH-000178,-0.295814723655
ACH-000182,-0.274914106787
ACH-000183,-0.542237260472
ACH-000188,-0.389078450792
ACH-000189,-0.490159121694
ACH-000190,0.0675497822233
ACH-000198,-0.7106834572
ACH-000204,-0.32732784931
ACH-000206,-0.212638190695
ACH-000207,-0.316587877581
ACH-000211,-0.432705560453
ACH-000215,-0.09440083080299999
ACH-000221,-0.110076200271
ACH-000222,-0.175934707918
ACH-000223,-0.25602787699499996
ACH-000226,-0.473782852772
ACH-000227,-0.532019274187
ACH-000228,-0.367787858648
ACH-000231,-0.0942023698553
ACH-000232,-0.15304151299000002
ACH-000233,-0.20187031902
ACH-000234,-0.227893776005
ACH-000235,-0.434105383615
ACH-000237,-0.280495912342
ACH-000238,-0.278133326989
ACH-000243,-0.5056573651030001
ACH-000244,-0.397576476603
ACH-000246,-0.538544158307
ACH-000248,-0.371810101326
ACH-000250,-0.366248864578
ACH-000251,-0.158766307323
ACH-000253,-0.514102177921
ACH-000255,-0.36774094890299996
ACH-000256,-0.34415724904100004
ACH-000257,-0.40541313984
ACH-000258,-0.284972078768
ACH-000259,-0.22385521242400003
ACH-000260,-0.139965856785
ACH-000261,-0.31715846994
ACH-000262,-0.633461623693
ACH-000263,-0.315673519185
ACH-000264,-0.441994613328
ACH-000265,-0.43146345243699996
ACH-000266,-0.35403551098700003
ACH-000272,-0.0130007133239
ACH-000273,-0.24226263015000002
ACH-000274,-0.504160385138
ACH-000277,-0.717833751885
ACH-000278,-0.413808082858
ACH-000279,-0.168031565607
ACH-000280,-0.143623273357
ACH-000281,-0.41733696893
ACH-000288,-0.536929437761
ACH-000291,-0.261179711072
ACH-000293,-0.615874545845
ACH-000294,-0.37915819247
ACH-000295,-0.0677870754858
