,BCKDHB (594)
ACH-000365,-0.18438230943
ACH-000366,-0.268193236487
ACH-000368,-0.339134533252
ACH-000374,-0.225640534667
ACH-000375,-0.265368696247
ACH-000376,-0.4363918496
ACH-000381,0.09133197139930001
ACH-000383,-0.157343561364
ACH-000387,-0.144199914758
ACH-000389,-0.08739633707630001
ACH-000390,-0.146569914344
ACH-000393,-0.342579166746
ACH-000395,-0.0370378310825
ACH-000397,-0.260276001671
ACH-000401,0.0263929617987
ACH-000402,-0.224199386866
ACH-000403,-0.244044117315
ACH-000404,-0.30072653909499997
ACH-000406,-0.0808192864595
ACH-000407,-0.136375866353
ACH-000408,-0.32420776848
ACH-000410,-0.32148328264000003
ACH-000411,-0.142640928704
ACH-000414,-0.281425692867
ACH-000415,-0.270504905777
ACH-000416,-0.0633275469491
ACH-000420,-0.11863708074899999
ACH-000421,-0.20344430172699998
ACH-000424,-0.0076041853320100005
ACH-000425,-0.12495087542700001
ACH-000426,-0.35602237697899997
ACH-000427,-0.243326000882
ACH-000433,-0.21658401657200002
ACH-000436,0.0608450780941
ACH-000444,-0.26852593239100003
ACH-000445,-0.22341527624899998
ACH-000448,-0.160340842561
ACH-000450,-0.09690517952260001
ACH-000452,-0.205373997623
ACH-000454,-0.43439022151100004
ACH-000458,-0.18777218899300002
ACH-000459,-0.230069321624
ACH-000460,-0.1075513892
ACH-000461,-0.0411317722158
ACH-000463,-0.158759869907
ACH-000464,-0.165740420547
ACH-000466,-0.0940649586099
ACH-000467,-0.283093457376
ACH-000468,-0.101770779832
ACH-000469,-0.17764506179499998
ACH-000470,-0.105040539705
ACH-000471,-0.13394372836500001
ACH-000472,-0.068628236348
ACH-000473,-0.276939772806
ACH-000475,-0.121099720311
ACH-000476,-0.29284167388
ACH-000477,-0.44960215499300005
ACH-000480,-0.182254642534
ACH-000481,-0.121077654882
ACH-000483,-0.5252454364270001
ACH-000484,-0.0472790693592
ACH-000485,-0.353108131426
ACH-000486,-0.049056834855
ACH-000487,-0.136246600253
ACH-000488,-0.18551387755100002
ACH-000490,-0.207166433345
ACH-000491,-0.362774770479
ACH-000495,0.021680895706000004
ACH-000496,-0.139657722224
ACH-000499,-0.153004759391
ACH-000500,-0.499298538656
ACH-000502,-0.0628777211279
ACH-000503,-0.206509209397
ACH-000505,-0.180676719691
ACH-000507,-0.0792993698418
ACH-000510,-0.0590790777926
ACH-000511,-0.23460637771899998
ACH-000512,-0.0896573773682
ACH-000516,-0.22562919652199998
ACH-000517,-0.16077256338600002
ACH-000518,0.215804914842
ACH-000520,-0.135578932988
ACH-000521,-0.109021385276
ACH-000522,-0.117586695471
ACH-000524,-0.141695263396
ACH-000527,-0.11705635555800001
ACH-000528,-0.199340469824
ACH-000537,-0.17812373266800002
ACH-000541,-0.09975321619010001
ACH-000542,-0.20159683537099998
ACH-000544,-0.111779482377
ACH-000545,-0.351627987465
ACH-000547,0.00976178647677
ACH-000548,-0.148553467533
ACH-000549,-0.0008769878596810001
ACH-000550,-0.0846930132109
ACH-000552,-0.308982350414
ACH-000556,-0.27761208710900004
ACH-000557,-0.10867131382300001
ACH-000570,-0.272929681121
ACH-000571,-0.536333844502
ACH-000573,-0.22899345591999998
ACH-000576,-0.060665393464900005
ACH-000580,-0.268481743918
ACH-000584,-0.162932357806
ACH-000585,-0.267557422611
ACH-000588,0.00030492995566400004
ACH-000589,-0.0917847361152
ACH-000591,-0.0706527113657
ACH-000593,-0.190781778143
ACH-000600,-0.142662020306
ACH-000601,-0.143750272422
ACH-000604,-0.442819520963
ACH-000605,-0.22293212112799998
ACH-000606,-0.232419326855
ACH-000608,-0.12003844411499999
ACH-000614,-0.236471903359
ACH-000616,-0.0522088770572
ACH-000618,-0.158421187751
ACH-000619,-0.17567256070300002
ACH-000620,-0.22909018980700002
ACH-000621,-0.0222066149573
ACH-000622,-0.230892192952
ACH-000623,-0.215750502016
ACH-000624,-0.078457034279
ACH-000627,-0.08406723836989999
ACH-000630,-0.241307005548
ACH-000632,-0.273043938317
ACH-000633,0.0224519363608
ACH-000637,-0.35584770964
ACH-000638,-0.137527279704
ACH-000646,0.0372738864454
ACH-000647,-0.12544417945699998
ACH-000648,-0.132110486361
ACH-000649,0.00552670429068
ACH-000651,-0.0990058019538
ACH-000652,-0.22156403365400001
ACH-000653,-0.23532930836
ACH-000657,-0.0514869301132
ACH-000658,-0.283455100156
ACH-000661,-0.521535397209
ACH-000662,0.18512459302099998
ACH-000663,-0.00104442606782
ACH-000665,-0.195885794472
ACH-000671,-0.232850302018
ACH-000673,-0.26620523501
ACH-000676,-0.141467595824
ACH-000677,-0.08210008998610001
ACH-000681,-0.021163258489599997
ACH-000682,-0.119453999549
ACH-000683,-0.102552753651
ACH-000684,-0.41259011759900005
ACH-000688,-0.155235170404
ACH-000693,-0.0822227972294
ACH-000694,-0.144279926028
ACH-000695,-0.551259809435
ACH-000696,-0.18023307522100002
ACH-000697,0.00034149376754900006
ACH-000699,-0.28253323886799997
ACH-000701,-0.009469633764600001
ACH-000706,-0.213846865871
ACH-000711,-0.130118304876
ACH-000713,-0.501279965787
ACH-000714,-0.196221429721
ACH-000718,-0.127517154775
ACH-000720,-0.189395349598
ACH-000721,-0.31225368788
ACH-000724,-0.0680035997676
ACH-000725,-0.27780718107700003
ACH-000732,0.00198206413096
ACH-000734,-0.169056909065
ACH-000735,-0.17846488184300002
ACH-000736,-0.367417111633
ACH-000738,-0.279428306204
ACH-000746,-0.142250397998
ACH-000747,-0.17344869795899998
ACH-000748,-0.139891954271
ACH-000753,-0.117891544632
ACH-000756,-0.196905752784
ACH-000757,0.0167817526651
ACH-000758,-0.282186608191
ACH-000760,-0.0752724462654
ACH-000763,-0.346227567952
ACH-000764,-0.191129257435
ACH-000765,-0.12437832198899999
ACH-000766,-0.273914533691
ACH-000767,-0.21653466299199997
ACH-000768,-0.18936023427700002
ACH-000769,-0.0413533411679
ACH-000770,-0.199804000638
ACH-000771,-0.171612289153
ACH-000773,-0.137962717728
ACH-000776,-0.419539207495
ACH-000777,-0.060835293290900004
ACH-000778,-0.10503748521400001
ACH-000781,-0.189712654655
ACH-000782,-0.08915974518589999
ACH-000783,-0.183765227742
ACH-000784,-0.0858905333661
ACH-000785,-0.0312386908904
ACH-000787,-0.217125196124
ACH-000788,-0.213396851408
ACH-000791,-0.09837256419889999
ACH-000792,-0.328481011471
ACH-000794,-0.35035605794200003
ACH-000796,-0.105080738589
ACH-000799,-0.36440903347
ACH-000800,-0.187229364046
ACH-000802,-0.219204640768
ACH-000804,-0.19428302629500002
ACH-000805,0.226663094549
ACH-000809,-0.09894389874430001
ACH-000810,-0.188038624673
ACH-000811,-0.0337880174964
ACH-000817,-0.48410496839699996
ACH-000819,-0.128872888015
ACH-000820,-0.231211578218
ACH-000821,-0.169207506911
ACH-000822,-0.499799818662
ACH-000823,-0.212738196423
ACH-000824,-0.10151176757899999
ACH-000827,-0.29428162576
ACH-000829,-0.013562054402299998
ACH-000831,-0.114902521578
ACH-000832,-0.20959730053300002
ACH-000833,-0.234941462878
ACH-000834,-0.340699798328
ACH-000835,-0.104288667317
ACH-000836,-0.0471183118493
ACH-000837,-0.0995720540388
ACH-000838,-0.298847036302
ACH-000839,-0.222090302519
ACH-000840,-0.43290456061099997
ACH-000841,-0.120429204691
ACH-000843,-0.259268680479
ACH-000846,-0.298384505089
ACH-000847,-0.248188476615
ACH-000848,-0.205381411947
ACH-000849,-0.112629156176
ACH-000851,-0.13202378998
ACH-000855,-0.289352658813
ACH-000856,-0.18298024102000002
ACH-000858,-0.24650620479000002
ACH-000859,-0.24517896204599998
ACH-000861,-0.10032287626
ACH-000862,-0.301870540099
ACH-000865,-0.13543853601199998
ACH-000866,-0.249388416721
ACH-000867,-0.194651935178
ACH-000869,-0.109006037067
ACH-000872,-0.19245293368
ACH-000873,-0.0406635402179
ACH-000876,-0.24010557894499998
ACH-000878,-0.12031509556600001
ACH-000880,-0.279872805527
ACH-000881,-0.195616388012
ACH-000882,-0.18636412594700003
ACH-000884,-0.15809062478
ACH-000885,-0.0688184478411
ACH-000887,-0.190464818863
ACH-000888,-0.31328406319
ACH-000889,-0.0667867651374
ACH-000890,-0.241838719461
ACH-000896,-0.243181808174
ACH-000898,-0.116564152886
ACH-000900,-0.183723444828
ACH-000901,-0.190586223145
ACH-000905,-0.149955348202
ACH-000906,-0.15590934637
ACH-000907,-0.19231942794799997
ACH-000910,-0.194540235025
ACH-000911,-0.19485751467300003
ACH-000912,-0.09379780222339999
ACH-000913,-0.20108432362700002
ACH-000915,-0.339842874204
ACH-000916,-0.0044231456291899994
ACH-000917,-0.08903575081010001
ACH-000921,-0.27033431548500003
ACH-000924,-0.0262854607815
ACH-000926,-0.227818389703
ACH-000928,0.0415358379481
ACH-000929,0.034112450813
ACH-000932,-0.131283317354
ACH-000935,-0.184212806687
ACH-000936,-0.13666253339
ACH-000937,-0.29759852014000004
ACH-000938,-0.280661510812
ACH-000939,-0.08710624080269999
ACH-000941,-0.183710489368
ACH-000943,-0.091275391726
ACH-000946,-0.300666129715
ACH-000947,-0.166527529196
ACH-000948,-0.116183856534
ACH-000950,-0.0397298507067
ACH-000953,-0.340080637492
ACH-000957,0.0267124782448
ACH-000958,-0.24185407736099998
ACH-000960,-0.14061304009
ACH-000963,0.24350388359499997
ACH-000968,-0.189547471591
ACH-000969,-0.28399247679699996
ACH-000973,-0.23437324549600003
ACH-000974,-0.173989151587
ACH-000975,-0.40488523366400003
ACH-000976,-0.35331628284
ACH-000978,0.155951447279
ACH-000980,-0.162816172404
ACH-000984,-0.00713205894956
ACH-000986,-0.265338531674
ACH-000988,-0.04480257334419999
ACH-000993,-0.13850285515900002
ACH-000994,-0.193856542923
ACH-000996,-0.27217067631499997
ACH-001001,-0.16324463245999998
ACH-001020,-0.0460928457847
ACH-001028,-0.253636584499
ACH-001031,-0.008457316376350001
ACH-001038,-0.0745724675458
ACH-001048,-0.11154556752599999
ACH-001050,-0.12510690212300002
ACH-001053,-0.261149029905
ACH-001054,-0.19934154414000002
ACH-001061,-0.179705384875
ACH-001067,-0.14546683315700001
ACH-001075,0.015036342108200002
ACH-001096,-0.21706765394900002
ACH-001128,-0.123917598847
ACH-001134,-0.270639542708
ACH-001151,-0.203296098204
ACH-001163,-0.257943062924
ACH-001164,0.037620012752400005
ACH-001173,-0.0829010487179
ACH-001183,-0.123365934816
ACH-001184,-0.16300870308
ACH-001190,-0.278676476216
ACH-001192,-0.410579039441
ACH-001193,-0.199309210452
ACH-001196,0.048222785843699996
ACH-001197,0.001421081725
ACH-001205,-0.32386893339
ACH-001211,-0.0304162363153
ACH-001212,-0.310135491822
ACH-001228,-0.296139531898
ACH-001232,-0.31860392642499996
ACH-001239,-0.16898535078899998
ACH-001274,0.007779344613109999
ACH-001275,-0.161661187001
ACH-001277,0.024511351789099998
ACH-001278,-0.045274593939800004
ACH-001280,0.00483937126118
ACH-001283,-0.0558476874108
ACH-001289,-0.184777418553
ACH-001295,-0.306001840435
ACH-001300,-0.0756198798533
ACH-001301,-0.0591442712855
ACH-001302,-0.521857528134
ACH-001303,-0.0391110679401
ACH-001306,-0.11827437056500001
ACH-001318,-0.106221206656
ACH-001322,0.0222513471104
ACH-001328,-0.22542211675
ACH-001332,0.269882013552
ACH-001333,-0.41624198453500005
ACH-001336,-0.198308281508
ACH-001340,-0.164211953023
ACH-001346,-0.22026728624800002
ACH-001353,-0.242788007296
ACH-001354,-0.29152287043999997
ACH-001367,-0.169035485666
ACH-001368,-0.189164244559
ACH-001374,-0.248460741846
ACH-001375,-0.16850787354000002
ACH-001377,-0.0997280760852
ACH-001380,-0.141599951616
ACH-001391,-0.392383468173
ACH-001407,-0.260662509003
ACH-001408,-0.19549560967000001
ACH-001413,-0.163947342243
ACH-001430,-0.540559561778
ACH-001431,-0.20657008170000002
ACH-001450,-0.06769576839319999
ACH-001496,-0.21271478441
ACH-001500,-0.0223725132143
ACH-001521,-0.0377266421078
ACH-001523,-0.235609382666
ACH-001532,-0.140319648336
ACH-001536,-0.10169628138900001
ACH-001550,-0.11822858000700001
ACH-001552,-0.284006153704
ACH-001554,-0.19282667215100002
ACH-001645,-0.17669286793900002
ACH-001654,-0.07319927856660001
ACH-001715,-0.309410058484
ACH-001735,-0.171842587338
ACH-001736,-0.11021955663899999
ACH-001737,-0.841719713556
ACH-001740,0.0540807711384
ACH-001745,-0.14636654688
ACH-001750,-0.159111329801
ACH-001765,-0.279710554391
ACH-001956,-0.125535591577
ACH-001957,-0.23070753532299998
