,MSS51 (118490)
ACH-000491,-0.319782306084
ACH-000495,-0.24463720525
ACH-000496,-0.05479337433019999
ACH-000499,-0.288155065862
ACH-000500,-0.371943853371
ACH-000502,-0.172103882966
ACH-000503,0.171227869344
ACH-000505,-0.255335365632
ACH-000507,-0.42654028373999997
ACH-000510,-0.0847584205296
ACH-000511,-0.168992951248
ACH-000512,-0.539034669355
ACH-000516,-0.059524099533199995
ACH-000517,-0.244118130863
ACH-000518,-0.0867985673584
ACH-000520,-0.431362872462
ACH-000521,-0.0111138775024
ACH-000522,-0.020660346779400002
ACH-000524,-0.16763254957499998
ACH-000527,-0.0363566036867
ACH-000528,-0.21713471909899998
ACH-000537,-0.040875149238199994
ACH-000541,-0.428530061189
ACH-000542,-0.0705117099074
ACH-000544,-0.408124603791
ACH-000545,-0.08931999799630001
ACH-000547,-0.343220342714
ACH-000548,-0.233078060911
ACH-000549,-0.222236213147
ACH-000550,-0.105879173368
ACH-000552,-0.0971609284423
ACH-000556,-0.317940688845
ACH-000557,-0.357888845051
ACH-000570,-0.023324780816200003
ACH-000571,-0.274106823082
ACH-000573,0.0743109559557
ACH-000576,-0.205097490333
ACH-000580,-0.137522600589
ACH-000584,-0.0954456176045
ACH-000585,-0.235310257765
ACH-000588,0.016614623523999998
ACH-000589,-0.235447904086
ACH-000591,-0.39575985647
ACH-000593,-0.179374282139
ACH-000600,-0.355453599609
ACH-000601,-0.162821294326
ACH-000604,-0.225821287662
ACH-000605,-0.17154793433200002
ACH-000606,-0.25634796378400004
ACH-000608,-0.307636679041
ACH-000614,-0.254690447546
ACH-000616,-0.214062025683
ACH-000618,-0.10780697357
ACH-000619,-0.209982886866
ACH-000620,0.017351077721200002
ACH-000621,-0.218635383151
ACH-000622,-0.146343191755
ACH-000623,-0.11532096831599999
ACH-000624,-0.0308613276029
ACH-000627,-0.251576042961
ACH-000630,-0.32149099753000004
ACH-000632,-0.22468112855300001
ACH-000633,-0.26516521501999996
ACH-000637,-0.104877045774
ACH-000638,-0.289835270908
ACH-000646,-0.0835636018392
ACH-000647,-0.245228931969
ACH-000648,-0.240496445297
ACH-000649,-0.0461149834335
ACH-000651,-0.277007825704
ACH-000652,-0.121485308245
ACH-000653,-0.26820246981400003
ACH-000657,-0.18753624606
ACH-000658,-0.178695589836
ACH-000661,0.0241559973366
ACH-000662,-0.228669552513
ACH-000663,-0.189852182599
ACH-000665,-0.310763664898
ACH-000671,-0.134190354909
ACH-000673,-0.273216749462
ACH-000676,-0.19399888998
ACH-000677,-0.0692969146448
ACH-000681,-0.0960274601368
ACH-000682,-0.0598752882068
ACH-000683,-0.15306856460100002
ACH-000684,-0.25428898300700004
ACH-000688,-0.636418413583
ACH-000693,-0.11004546138
ACH-000694,-0.0665008232546
ACH-000695,-0.0577553378419
ACH-000696,-0.281311471188
ACH-000697,-0.10137577955499999
ACH-000699,-0.256727964343
ACH-000701,-0.14900382846
ACH-000706,-0.12260505382300001
ACH-000711,-0.449589623279
ACH-000713,0.056894418466
ACH-000714,-0.236576163455
ACH-000718,-0.31039422842799996
ACH-000720,-0.0424283761489
ACH-000721,-0.251902526626
ACH-000724,-0.24618498225000002
ACH-000725,-0.450077786306
ACH-000732,-0.233986798407
ACH-000734,-0.0552491067121
ACH-000735,-0.287672967123
ACH-000736,-0.293208419085
ACH-000738,-0.175957766153
ACH-000746,-0.217296431972
ACH-000747,-0.300855731444
ACH-000748,-0.326122521738
ACH-000753,-0.13597624893
ACH-000756,-0.114379055381
ACH-000757,-0.054186541725500005
ACH-000758,-0.18614929715300002
ACH-000760,-0.104626720239
ACH-000763,-0.364238829772
ACH-000764,-0.011245020533
ACH-000765,-0.0874613243025
ACH-000766,-0.479872257496
ACH-000767,-0.168989642382
ACH-000768,-0.256891295562
ACH-000769,-0.197309357672
ACH-000770,-0.30826078785300004
ACH-000771,-0.241766958805
ACH-000773,-0.137216602064
ACH-000776,-0.167025619003
ACH-000777,-0.0037240642366199997
ACH-000778,-0.104307872331
ACH-000781,-0.151289140491
ACH-000782,-0.0434843943812
ACH-000783,-0.20797300377500003
ACH-000784,-0.193785603906
ACH-000785,-0.37883876872199995
ACH-000787,-0.0818961533814
ACH-000788,-0.157352901031
ACH-000791,-0.165614685798
ACH-000792,-0.16326228469
ACH-000794,-0.272012923372
ACH-000796,-0.188366400744
ACH-000799,-0.143001459242
ACH-000800,-0.364635506127
ACH-000802,-0.0217870737043
ACH-000804,-0.20429706147399998
ACH-000805,-0.243228195627
ACH-000809,-0.23439553923599998
ACH-000810,-0.365294303666
ACH-000811,-0.197256628423
ACH-000817,-0.256038188943
ACH-000819,-0.226423759527
ACH-000820,0.226458027197
ACH-000821,-0.256517403559
ACH-000822,-0.0866672402534
ACH-000823,-0.136417681345
ACH-000824,-0.266959664058
ACH-000827,-0.178087319099
ACH-000829,-0.13723342327299998
ACH-000831,-0.09940606522050001
ACH-000832,-0.0894514592042
ACH-000833,-0.228931296564
ACH-000834,-0.35837120835999997
ACH-000835,-0.206988641094
ACH-000836,-0.260536939459
ACH-000837,-0.107067157388
ACH-000838,-0.071214260786
ACH-000839,-0.41367181257799995
ACH-000840,-0.23743992384100002
ACH-000841,-0.24688560724199998
ACH-000843,-0.0548770476436
ACH-000846,-0.305416227363
ACH-000847,-0.248933044051
ACH-000848,-0.173760298295
ACH-000849,-0.191259385892
ACH-000851,-0.23462510556999996
ACH-000855,-0.00353530332277
ACH-000856,-0.126259649936
ACH-000858,-0.162923624732
ACH-000859,-0.36301106024199997
ACH-000861,-0.238350014256
ACH-000862,-0.113798691443
ACH-000865,-0.145811779501
ACH-000866,-0.08888651179130001
ACH-000867,-0.400422837267
ACH-000869,-0.152857358167
ACH-000872,-0.18593189765299997
ACH-000873,-0.182951200317
ACH-000876,-0.16873807695999998
ACH-000878,0.021150151713099998
ACH-000880,-0.22340017778299998
ACH-000881,-0.19494824493000001
ACH-000882,-0.119585591098
ACH-000884,-0.17304760425500001
ACH-000885,0.009545131086120002
ACH-000887,-0.0611883792834
ACH-000888,-0.154294816322
ACH-000889,-0.035470500652800004
ACH-000890,-0.07506004497110001
ACH-000896,-0.127522989741
ACH-000898,-0.250566986717
ACH-000900,-0.0999342231153
ACH-000901,-0.174645760845
ACH-000905,-0.129984003168
ACH-000906,-0.112551724247
ACH-000907,-0.055661088400300006
ACH-000910,-0.07230884902160001
ACH-000911,-0.16117472479800002
ACH-000912,-0.233460286784
ACH-000913,-0.0509237185054
ACH-000915,-0.19815412623
ACH-000916,-0.921105015406
ACH-000917,-0.17247243876499999
ACH-000921,-0.223241744789
ACH-000924,-0.29931911814
ACH-000926,-0.028106913258099997
ACH-000928,-0.12511778426200001
ACH-000929,0.030523271592000002
ACH-000932,0.0190786930685
ACH-000935,-0.056680868915599994
ACH-000936,-0.314689786854
ACH-000937,-0.340169586951
ACH-000938,-0.20672492956
ACH-000939,0.0400717166211
ACH-000941,-0.154396458066
ACH-000943,-0.146094344772
ACH-000946,-0.102469822051
ACH-000947,-0.08437466073719999
ACH-000948,-0.139941199672
ACH-000950,-0.2207687523
ACH-000953,-0.278199234917
ACH-000957,0.0252862188667
ACH-000958,0.028046098783400003
ACH-000960,-0.308367743076
ACH-000963,-0.282393862374
ACH-000968,-0.248643356774
ACH-000969,-0.267544920226
ACH-000973,-0.25495454868
ACH-000974,-0.21738790683400003
ACH-000975,-0.17652646767000002
ACH-000976,-0.0907771932185
ACH-000978,0.036178773995300006
ACH-000980,-0.201077638303
ACH-000984,-0.26376871693500004
ACH-000986,-0.214283992487
ACH-000988,-0.198767609276
ACH-000993,-0.24496109401799998
ACH-000994,-0.39083192214400003
ACH-000996,-0.221828841642
ACH-001001,-0.42693918878700005
ACH-001020,0.0323715696628
ACH-001028,-0.20542979929299998
ACH-001031,-0.09256766698039999
ACH-001038,-0.14821269557
ACH-001048,-0.13959115432900002
ACH-001050,-0.19590432380699999
ACH-001053,-0.17321835092799998
ACH-001054,-0.17400935499499998
ACH-001061,-0.154887255829
ACH-001067,-0.309406823065
ACH-001075,-0.051795629607100005
ACH-001096,-0.352365695733
ACH-001128,-0.114703481074
ACH-001134,-0.374900433852
ACH-001151,-0.10927586467900001
ACH-001163,-0.323761112112
ACH-001164,-0.00443989133939
ACH-001173,-0.211085079102
ACH-001183,-0.165017290177
ACH-001184,-0.237774255238
ACH-001190,-0.146466273024
ACH-001192,-0.243656006129
ACH-001193,-0.261244407226
ACH-001196,0.0762950556404
ACH-001197,-0.036981166300800006
ACH-001205,-0.369943032958
ACH-001211,-0.316048096801
ACH-001212,-0.40978995834
ACH-001228,-0.11185834613
ACH-001232,-0.15526462614800002
ACH-001239,-0.176408932111
ACH-001274,-0.092207490497
ACH-001275,-0.08750997656880001
ACH-001277,-0.173917774408
ACH-001278,-0.21700299515500002
ACH-001280,-0.07073897323910001
ACH-001283,-0.0271751745635
ACH-001289,-0.136193026898
ACH-001295,-0.211412832333
ACH-001300,-0.10449030558
ACH-001301,-0.300694253555
ACH-001302,-0.152220857646
ACH-001303,-0.126068684712
ACH-001306,-0.304537980727
ACH-001318,-0.284318136218
ACH-001322,-0.253983598404
ACH-001328,-0.17290944155000001
ACH-001332,-0.0445216376939
ACH-001333,0.0982116321229
ACH-001336,-0.0948754906018
ACH-001340,-0.19730708405699998
ACH-001346,-0.0585065830526
ACH-001353,-0.153843669382
ACH-001354,0.08935900899930001
ACH-001367,0.103766153397
ACH-001368,-0.316673009188
ACH-001374,-0.017061359546
ACH-001375,-0.189873817515
ACH-001377,-0.00428418973388
ACH-001380,-0.105294201351
ACH-001391,0.09662703407960001
ACH-001407,-0.0404914101373
ACH-001408,-0.155316544457
ACH-001413,-0.187647628565
ACH-001430,-0.028308813642700003
ACH-001431,-0.10360870590700001
ACH-001450,-0.05612569876450001
ACH-001496,-0.16569762088
ACH-001500,-0.09276359736260001
ACH-001521,-0.217673735242
ACH-001523,-0.09392847469239998
ACH-001532,-0.209303245413
ACH-001536,-0.040166903616
ACH-001550,-0.10412141446900001
ACH-001552,-0.210220692302
ACH-001554,-0.190842699879
ACH-001645,-0.281114938705
ACH-001654,-0.289596277222
ACH-001715,0.0359302568244
ACH-001735,-0.271251511707
ACH-001736,-0.128266821033
ACH-001737,-0.329066689799
ACH-001740,-0.0694669577425
ACH-001745,-0.053610692270300006
ACH-001750,-0.173933007534
ACH-001765,-0.0835547321553
ACH-001956,-0.204152261083
ACH-001957,-0.107611049239
