,PCNXL3 (399909)
ACH-000304,-0.0630254505188
ACH-000307,-0.5079159487120001
ACH-000308,-0.559342029324
ACH-000310,-0.289305566671
ACH-000311,-0.421907858669
ACH-000312,-0.4288944923
ACH-000315,-0.7927047233230001
ACH-000316,-0.47340988996100003
ACH-000317,-0.275299240293
ACH-000318,-0.768136009727
ACH-000319,-0.639027769608
ACH-000320,-0.588231638438
ACH-000322,-0.449942285196
ACH-000323,-0.40479827639
ACH-000324,-0.497676273675
ACH-000329,-0.402461877038
ACH-000330,-0.470653002948
ACH-000331,-0.253249488586
ACH-000332,-0.486795583003
ACH-000334,-0.668042902598
ACH-000335,-0.5380922493429999
ACH-000336,-0.630692731614
ACH-000337,-0.8581919203730001
ACH-000339,-0.434811306957
ACH-000341,-0.380276172668
ACH-000348,-0.135121100915
ACH-000350,-0.0646209493998
ACH-000352,-0.538357606069
ACH-000356,-0.585257197687
ACH-000361,-0.460343027463
ACH-000362,-0.273696260885
ACH-000363,0.053632961683999995
ACH-000364,-0.44573712847499997
ACH-000365,-0.428178335277
ACH-000366,-0.45740711234
ACH-000368,-0.45677355006000003
ACH-000374,-0.784007353375
ACH-000375,-0.522936832763
ACH-000376,-0.548729577806
ACH-000381,-0.306325910107
ACH-000383,-0.51457855711
ACH-000387,-0.326175464122
ACH-000389,-0.237321775364
ACH-000390,-0.336827064674
ACH-000393,-0.043652693260699996
ACH-000395,-0.641256989761
ACH-000397,-0.415705045836
ACH-000401,-0.368989421942
ACH-000402,-0.8770297806659999
ACH-000403,-0.553591563669
ACH-000404,0.036389602853000004
ACH-000406,-0.33468840937600003
ACH-000407,-0.5834708878
ACH-000408,-0.492540252892
ACH-000410,-0.0875442956711
ACH-000411,-0.569147597512
ACH-000414,-0.386753323494
ACH-000415,-0.711616973647
ACH-000416,-0.40082808305
ACH-000420,-0.424223692161
ACH-000421,-0.45178079857299996
ACH-000424,-0.253026567894
ACH-000425,-0.267207077453
ACH-000426,-0.0392540911116
ACH-000427,-0.5601539911919999
ACH-000433,-0.6439743191189999
ACH-000436,-0.376230820833
ACH-000444,-0.38646860996
ACH-000445,-0.127529084821
ACH-000448,-0.268279425049
ACH-000450,-0.0343409404386
ACH-000452,-0.485695652793
ACH-000454,-0.170226907872
ACH-000458,-0.5266362432339999
ACH-000459,-0.112911860296
ACH-000460,-0.502027609257
ACH-000461,-0.780962258908
ACH-000463,-0.28965290329
ACH-000464,-0.48665270751100004
ACH-000466,-0.7070382860860001
ACH-000467,-0.265780101832
ACH-000468,-0.464404223167
ACH-000469,-0.7601139801890001
ACH-000470,-0.487815961338
ACH-000471,-0.486024873614
ACH-000472,-0.349175401021
ACH-000473,-0.36984569136100004
ACH-000475,-0.342280567052
ACH-000476,-0.365293951433
ACH-000477,-0.305779863115
ACH-000480,-0.279094561861
ACH-000481,-0.664453044875
ACH-000483,-0.686271160854
ACH-000484,-0.220723168024
ACH-000485,-0.71364605951
ACH-000486,-0.487314561205
ACH-000487,-0.5596481921149999
ACH-000488,-0.48374176396000007
ACH-000490,-0.426906624349
ACH-000491,-0.266496043017
ACH-000495,-0.411732002644
ACH-000496,-0.441892310454
ACH-000499,-0.46546842341600003
ACH-000500,-0.49595220068499996
ACH-000502,-0.34847087361699997
ACH-000503,-0.7134132280259999
ACH-000505,-0.421284309156
ACH-000507,-0.510956767513
ACH-000510,-0.32798226997900004
ACH-000511,-0.417477122997
ACH-000512,-0.101255106242
ACH-000516,-0.333121055454
ACH-000517,-0.46106313294100004
ACH-000518,-0.326341541872
ACH-000520,-0.358470886757
ACH-000521,-0.329134044236
ACH-000522,-0.35479602225100004
ACH-000524,-0.49959616802100004
ACH-000527,-0.298248794965
ACH-000528,-0.466061248213
ACH-000537,-0.40804924410800003
ACH-000541,-0.628053741288
ACH-000542,-0.557111609209
ACH-000544,-0.712807217836
ACH-000545,-0.7792335432330001
ACH-000547,-0.547623897941
ACH-000548,-0.534655609781
ACH-000549,-0.680109409127
ACH-000550,-0.259909335676
ACH-000552,-0.384652953345
ACH-000556,-0.321471711727
ACH-000557,-0.16263851614299998
ACH-000570,-0.5723032296280001
ACH-000571,-0.47539825019799997
ACH-000573,-0.280229576809
ACH-000576,-0.342904612755
ACH-000580,-0.48564465385300004
ACH-000584,-0.37275524043700003
ACH-000585,-0.6222407656600001
ACH-000588,-0.173730808457
ACH-000589,-0.6881036280159999
ACH-000591,-0.32082024095199996
ACH-000593,-0.509567335274
ACH-000600,-0.730534712091
ACH-000601,-0.365530254886
ACH-000604,-0.572833871132
ACH-000605,-0.388551655821
ACH-000606,-0.842413555678
ACH-000608,-0.659024474581
ACH-000614,-0.423190539629
ACH-000616,-0.564474525436
ACH-000618,-0.48557781884499995
ACH-000619,-0.663337727072
ACH-000620,-0.43560128141000004
ACH-000621,-0.48479594406000004
ACH-000622,-0.432882151184
ACH-000623,-0.554738756257
ACH-000624,-0.384219800312
ACH-000627,-0.448616696082
ACH-000630,-0.567293682574
ACH-000632,-0.319135820629
ACH-000633,-0.654820123886
ACH-000637,-0.29273282632500003
ACH-000638,-0.725521247826
ACH-000646,-0.292259678449
ACH-000647,-0.28869016983199997
ACH-000648,-0.82473855492
ACH-000649,-0.469848569732
ACH-000651,-0.28487011209199997
ACH-000652,-0.615923776793
ACH-000653,-0.47202405722499996
ACH-000657,-0.47351394264200003
ACH-000658,-0.24105614227299998
ACH-000661,-0.553994180698
ACH-000662,-0.6457596444929999
ACH-000663,-0.571114674992
ACH-000665,-0.485052481004
ACH-000671,-0.37191950829000003
ACH-000673,-0.364054120448
ACH-000676,-0.351890645854
ACH-000677,-0.230419155094
ACH-000681,-0.278252722604
ACH-000682,-0.258782586792
ACH-000683,-0.450933500243
ACH-000684,-0.265858859342
ACH-000688,-0.20090131994199997
ACH-000693,-0.37116169663000004
ACH-000694,-0.522816001149
ACH-000695,-0.143591640416
ACH-000696,-0.330435094513
ACH-000697,-0.42165900009
ACH-000699,-0.341461812754
ACH-000701,-0.291457439029
ACH-000706,-0.562891315844
ACH-000711,-0.386981299525
ACH-000713,-0.37054912611699997
ACH-000714,-0.5885868365079999
ACH-000718,-0.332275247569
ACH-000720,-0.47470625704400005
ACH-000721,-0.40855579666599995
ACH-000724,-0.709343146825
ACH-000725,-0.476750569201
ACH-000732,-0.36983773244999996
ACH-000734,-0.603005470942
ACH-000735,-0.516112574073
ACH-000736,-0.550303291386
ACH-000738,-0.423133893389
ACH-000746,-0.282639719129
ACH-000747,-0.39559442128100003
ACH-000748,-0.642032241152
ACH-000753,-0.36401262901000003
ACH-000756,-0.441906186605
ACH-000757,-0.428802351846
ACH-000758,-0.636870727332
ACH-000760,-0.317212032046
ACH-000763,-0.415130662536
ACH-000764,-0.583906620108
ACH-000765,-0.4901367226899999
ACH-000766,-0.432287121985
ACH-000767,-0.43984705803400004
ACH-000768,-0.334911034482
ACH-000769,-0.432963854276
ACH-000770,-0.388106225138
ACH-000771,-0.7860021232109999
ACH-000773,-0.371311393208
ACH-000776,-0.7453834699359999
ACH-000777,-0.5503098742970001
ACH-000778,-0.769976053661
ACH-000781,-0.359711508814
ACH-000782,-0.43979863352700005
ACH-000783,-0.659753292067
ACH-000784,-0.370655642092
ACH-000785,-0.454970405279
ACH-000787,-0.306970211364
ACH-000788,-0.314637552778
ACH-000791,-0.49096245127599997
ACH-000792,-0.49690274077299995
ACH-000794,-0.688034511613
ACH-000796,-0.529226670303
ACH-000799,0.0110416681408
ACH-000800,0.0105464152143
ACH-000802,-0.47533344184199994
ACH-000804,-0.510702661568
ACH-000805,-0.457987504153
ACH-000809,-0.589100870597
ACH-000810,-0.189833878181
ACH-000811,-0.372491309859
ACH-000817,-0.438856238269
ACH-000819,-0.31553986658000005
ACH-000820,-0.546229502778
ACH-000821,-0.38940941659
ACH-000822,-0.09927047606060001
ACH-000823,-0.308905293729
ACH-000824,-0.36242770476499997
ACH-000827,-0.436416071426
ACH-000829,-0.237887490992
ACH-000831,-0.43955964102399997
ACH-000832,-0.33169995663
ACH-000833,-0.534134917242
ACH-000834,-0.39480823774
ACH-000835,-0.266651474915
ACH-000836,-0.48166461299400004
ACH-000837,-0.43008680369900004
ACH-000838,-0.0479124620507
ACH-000839,-0.6269326411689999
ACH-000840,-0.787430951008
ACH-000841,-0.687703855904
ACH-000843,-0.311374948587
ACH-000846,-0.5064870839500001
ACH-000847,-0.39028865109099997
ACH-000848,-0.41309718599399997
ACH-000849,-0.358404126563
ACH-000851,-0.138018257486
ACH-000855,-0.155652946076
ACH-000856,-0.382953398677
ACH-000858,-0.349892157768
ACH-000859,-0.47473434950599996
ACH-000861,-0.5081286259100001
ACH-000862,-0.124667989237
ACH-000865,-0.329970957834
ACH-000866,-0.40863102523
ACH-000867,-0.455718232383
ACH-000869,-0.379304498579
ACH-000872,-0.43543482187399996
ACH-000873,-0.434851101435
ACH-000876,-0.402846940414
ACH-000878,-0.35198013587899996
ACH-000880,-0.274972670882
ACH-000881,-0.38719435615599995
ACH-000882,-0.38916545684799997
ACH-000884,-0.22648470226700002
ACH-000885,-0.483249951572
ACH-000887,-0.534652570548
ACH-000888,-0.5184694888870001
ACH-000889,-0.265744607418
ACH-000890,-0.291647393307
ACH-000896,-0.38872494737700003
ACH-000898,-0.459153564312
ACH-000900,-0.636214569599
ACH-000901,-0.6166837388790001
ACH-000905,-0.39962635807700003
ACH-000906,-0.551340760444
ACH-000907,-0.321418032985
ACH-000910,-0.49116882234700004
ACH-000911,-0.391426487814
ACH-000912,-0.505271913104
ACH-000913,-0.304366344017
ACH-000915,-0.103270223663
ACH-000916,-0.384206735907
ACH-000917,-0.37550337840899994
ACH-000921,-0.596779887014
ACH-000924,-0.309865311284
ACH-000926,-0.48234253263000004
ACH-000928,-0.26799002912
ACH-000929,-0.405735849119
ACH-000932,-0.55880799445
ACH-000935,-0.578831530643
ACH-000936,-0.37580289826700003
ACH-000937,-0.38181483589299997
ACH-000938,-0.158039247259
ACH-000939,-0.520276052314
ACH-000941,-0.557193401042
ACH-000943,-0.37200214270000004
ACH-000946,-0.279380963297
ACH-000947,-0.295444139319
ACH-000948,-0.323313071789
ACH-000950,-0.281472701382
ACH-000953,-0.367774730863
ACH-000957,-0.658694980622
ACH-000958,-0.227384362907
ACH-000960,-0.245212388
ACH-000963,-0.536231086437
ACH-000968,-0.37607295270400004
ACH-000969,-0.249246697496
ACH-000973,-0.561205951654
ACH-000974,-0.45982247599200005
ACH-000975,-0.22988877705400002
ACH-000976,-0.330427184535
ACH-000978,-0.549376117341
ACH-000980,-0.424892854396
ACH-000984,-0.437929286911
ACH-000986,-0.476374020064
ACH-000988,-0.31387226631799997
ACH-000993,-0.461955134503
ACH-000994,-0.474878952834
ACH-000996,-0.598377253198
ACH-001001,-0.337238621927
ACH-001020,-0.525067382292
ACH-001028,-0.409028327544
ACH-001031,-0.411707218211
ACH-001038,-0.35019808754500004
ACH-001048,-0.567313311841
ACH-001050,-0.460516304812
ACH-001053,-0.470632991984
ACH-001054,-0.307684451494
ACH-001061,-0.630719941862
ACH-001067,-0.677576007641
ACH-001075,-0.46508036752
ACH-001096,-0.280837698944
ACH-001128,-0.893509057113
ACH-001134,-0.205906533158
ACH-001151,-0.459900367833
ACH-001163,-0.543631484715
ACH-001164,-0.523621584765
ACH-001173,-0.364628387743
ACH-001183,-0.47012145308
ACH-001184,-0.350473632831
ACH-001190,-0.329048730453
ACH-001192,-0.154708557764
ACH-001193,-0.543272859902
ACH-001196,-0.307888685258
ACH-001197,-0.555048544128
ACH-001205,-0.270893709632
ACH-001211,-0.576427750236
ACH-001212,-0.207935526279
ACH-001228,-0.322486355821
ACH-001232,-0.33394876169
ACH-001239,-0.266923228287
ACH-001274,-0.349478667131
ACH-001275,-0.440652096162
ACH-001277,-0.43812351985299997
ACH-001278,-0.352992993856
ACH-001280,-0.46206776982299996
ACH-001283,-0.245004613435
ACH-001289,-0.504399762461
ACH-001295,-0.33948823618699997
ACH-001300,-0.473755324063
ACH-001301,-0.358759739011
ACH-001302,-0.541987761061
ACH-001303,-0.184314682141
ACH-001306,-0.42524929862800004
ACH-001318,-0.307246262246
ACH-001322,-0.499192373274
ACH-001328,-0.626234551692
ACH-001332,-0.23935847201699997
ACH-001333,-0.427670308819
ACH-001336,-0.505585055018
ACH-001340,-0.503491479499
ACH-001346,-0.536280325071
ACH-001353,-0.75033651748
ACH-001354,-0.539215602442
ACH-001367,-0.392144865208
ACH-001368,-0.390659142053
ACH-001374,-0.503153373109
ACH-001375,-0.6935028810349999
ACH-001377,-0.497092526725
ACH-001380,-0.485632008411
ACH-001391,-0.24093093075
ACH-001407,-0.578161827404
ACH-001408,-0.461300436288
ACH-001413,-0.44802110051000005
ACH-001430,-0.18846829354800002
ACH-001431,-0.454909747543
ACH-001450,-0.386684169372
ACH-001496,-0.374188157318
ACH-001500,-0.47083542255500005
ACH-001521,-0.9334235877700001
ACH-001523,-0.508098158578
ACH-001532,-0.512626046039
ACH-001536,-0.39358858661799995
ACH-001550,-0.511959032614
ACH-001552,-0.5675072457270001
ACH-001554,-0.410462408575
ACH-001645,-0.6562444883240001
ACH-001654,-0.40991387700599996
ACH-001715,-0.370567412766
ACH-001735,-0.37104555120300003
ACH-001736,-0.55617639262
ACH-001737,-0.5460155293519999
ACH-001740,-0.320991446843
ACH-001745,-0.364784224057
ACH-001750,-0.7382097375390001
ACH-001765,-0.402319989956
ACH-001956,-0.446129894201
ACH-001957,-0.5380522844510001
