,IYD (389434)
ACH-000308,-0.18100935438299998
ACH-000310,-0.408673466471
ACH-000311,-0.387518062221
ACH-000312,-0.281701436506
ACH-000315,-0.212150483255
ACH-000316,-0.267123265264
ACH-000317,-0.204653186414
ACH-000318,-0.235101982425
ACH-000319,-0.0881618231919
ACH-000320,-0.288275251138
ACH-000322,-0.169152139847
ACH-000323,-0.161447368123
ACH-000324,-0.152635842676
ACH-000329,-0.131431842872
ACH-000330,-0.250444455834
ACH-000331,-0.341650421702
ACH-000332,-0.14166611155
ACH-000334,-0.144138615528
ACH-000335,-0.136797691019
ACH-000336,0.130558382982
ACH-000337,-0.107350581501
ACH-000339,-0.201034220797
ACH-000341,-0.0122053943967
ACH-000348,-0.15781395355299999
ACH-000350,0.0489687697511
ACH-000352,-0.07239291671010001
ACH-000356,-0.0994904416327
ACH-000361,0.048646742759300005
ACH-000362,-0.235983180312
ACH-000363,-0.08780924211439999
ACH-000364,-0.285113425647
ACH-000365,-0.18728367414900002
ACH-000366,-0.20667438508699998
ACH-000368,-0.154880031182
ACH-000374,-0.0853988287013
ACH-000375,-0.163965222271
ACH-000376,-0.0937155735476
ACH-000381,-0.368433326502
ACH-000383,-0.219573498151
ACH-000387,-0.293933013749
ACH-000389,-0.12058916364399999
ACH-000390,-0.119668598375
ACH-000393,-0.153946583902
ACH-000395,-0.190290187861
ACH-000397,-0.0394410926077
ACH-000401,-0.0275077897224
ACH-000402,-0.028597547557599995
ACH-000403,-0.183372915804
ACH-000404,0.0439663611097
ACH-000406,-0.251076972038
ACH-000407,-0.09383114285779999
ACH-000408,-0.0602207939114
ACH-000410,-0.124275412307
ACH-000411,-0.160441064696
ACH-000414,-0.26118696595400004
ACH-000415,-0.263413978918
ACH-000416,-0.117246484607
ACH-000420,-0.0712084132044
ACH-000421,-0.12191275659000002
ACH-000424,0.059683495949
ACH-000425,-0.147099714836
ACH-000426,-0.0698158131168
ACH-000427,0.093038172611
ACH-000433,-0.14182283839600002
ACH-000436,-0.0677920183501
ACH-000444,-0.0791849299477
ACH-000445,-0.11731627635700001
ACH-000448,-0.103421246258
ACH-000450,0.10586785865000001
ACH-000452,-0.189642504008
ACH-000454,-0.158153650304
ACH-000458,-0.271180573048
ACH-000459,-0.050314632471199994
ACH-000460,-0.28259086751400003
ACH-000461,-0.101700048829
ACH-000463,-0.0629953774509
ACH-000464,-0.0664232230631
ACH-000466,-0.17497512790300002
ACH-000467,-0.20841137964
ACH-000468,-0.293080830163
ACH-000469,-0.254853169566
ACH-000470,-0.112311097423
ACH-000471,-0.17428863860899999
ACH-000472,-0.09022864246089998
ACH-000473,-0.054459531154699994
ACH-000475,-0.185300855823
ACH-000476,-0.10085283117699999
ACH-000477,-0.155497762329
ACH-000480,-0.117570059317
ACH-000481,-0.04575429162169999
ACH-000483,-0.20148188200999997
ACH-000484,-0.07234568732089999
ACH-000485,-0.148180710443
ACH-000486,-0.105725426622
ACH-000487,-0.18428080279800002
ACH-000488,-0.0668676207894
ACH-000490,-0.164688113355
ACH-000491,-0.136990458767
ACH-000495,-0.145438750089
ACH-000496,-0.216311270688
ACH-000499,-0.0302711471429
ACH-000500,-0.08166299194639999
ACH-000502,-0.158169771191
ACH-000503,-0.389316606973
ACH-000505,-0.19426250175999998
ACH-000507,0.00427379013455
ACH-000510,-0.0410457692104
ACH-000511,-0.209823943383
ACH-000512,-0.032665044606
ACH-000516,-0.260773592936
ACH-000517,-0.10861203564000001
ACH-000518,-0.0785032656285
ACH-000520,-0.206272916755
ACH-000521,-0.21958258338000003
ACH-000522,-0.131109131641
ACH-000524,-0.140796723859
ACH-000527,-0.141358845288
ACH-000528,-0.187150221435
ACH-000537,-0.071337094058
ACH-000541,0.29385957926600004
ACH-000542,-0.19852117808800002
ACH-000544,-0.0187311285508
ACH-000545,-0.09363216262520001
ACH-000547,0.024688681094
ACH-000548,-0.0940527052069
ACH-000549,0.041552780543199996
ACH-000550,-0.32086427511300003
ACH-000552,-0.182376036115
ACH-000556,-0.00610953601043
ACH-000557,-0.136923449843
ACH-000570,-0.271209898272
ACH-000571,-0.13895010017999998
ACH-000573,-0.19354852178800003
ACH-000576,0.0537006043471
ACH-000580,-0.14003714268
ACH-000584,-0.169247034106
ACH-000585,-0.16640609518
ACH-000588,0.00244103235186
ACH-000589,-0.162320782678
ACH-000591,-0.0685055472327
ACH-000593,-0.0919924512957
ACH-000600,-0.17088879180999997
ACH-000601,-0.163327686571
ACH-000604,-0.171012472557
ACH-000605,-0.158905335546
ACH-000606,-0.271175222427
ACH-000608,-0.139539952497
ACH-000614,-0.149706691543
ACH-000616,-0.07012732913389999
ACH-000618,-0.103241990252
ACH-000619,-0.19875923309000001
ACH-000620,-0.117566878711
ACH-000621,-0.206373059241
ACH-000622,-0.288309957991
ACH-000623,-0.130815469319
ACH-000624,-0.09310634594049999
ACH-000627,-0.26484259157900003
ACH-000630,-0.138651482444
ACH-000632,-0.13579298531
ACH-000633,-0.149780950176
ACH-000637,0.0548266947812
ACH-000638,-0.157128382871
ACH-000646,-0.175031805665
ACH-000647,-0.18323586174800002
ACH-000648,0.0218582681494
ACH-000649,-0.15583179708
ACH-000651,-0.0672888879021
ACH-000652,-0.17993505848400002
ACH-000653,-0.0655504834404
ACH-000657,-0.170421836363
ACH-000658,0.0209684627591
ACH-000661,-0.310825344866
ACH-000662,-0.301753369846
ACH-000663,-0.251199814048
ACH-000665,-0.0443054820438
ACH-000671,-0.157932429162
ACH-000673,-0.184654455381
ACH-000676,-0.153965929597
ACH-000677,-0.0927494145675
ACH-000681,-0.0034585406322499997
ACH-000682,-0.11941480838099999
ACH-000683,-0.132636736031
ACH-000684,-0.166007642674
ACH-000688,-0.0319728433059
ACH-000693,-0.173867333997
ACH-000694,-0.0668443021087
ACH-000695,-0.159906341988
ACH-000696,-0.16202390523
ACH-000697,0.172623863295
ACH-000699,-0.0596858117567
ACH-000701,-0.251817645165
ACH-000706,-0.0321894582095
ACH-000711,-0.137132102249
ACH-000713,-0.00871417646831
ACH-000714,-0.143683360948
ACH-000718,-0.24526551297899998
ACH-000720,-0.125276059193
ACH-000721,-0.14144385633099998
ACH-000724,-0.397542511159
ACH-000725,-0.388409542675
ACH-000732,0.120339942368
ACH-000734,-0.225025308665
ACH-000735,-0.161621857661
ACH-000736,-0.320724759204
ACH-000738,-0.307975196038
ACH-000746,-0.162013117806
ACH-000747,-0.21063500787999997
ACH-000748,-0.17127458418699998
ACH-000753,-0.172687932018
ACH-000756,-0.15177792969
ACH-000757,-0.08695438493489999
ACH-000758,-0.18118050609499997
ACH-000760,-0.128596745751
ACH-000763,-0.163223480185
ACH-000764,-0.37208145087800004
ACH-000765,-0.281933316925
ACH-000766,-0.295848502834
ACH-000767,-0.0837407566522
ACH-000768,-0.129483292194
ACH-000769,-0.08344573392639999
ACH-000770,-0.187658485713
ACH-000771,-0.0900094845906
ACH-000773,-0.0396165473773
ACH-000776,-0.10595950579600001
ACH-000777,-0.056324982029800005
ACH-000778,-0.142629205047
ACH-000781,-0.174287354985
ACH-000782,-0.167743125484
ACH-000783,-0.11093463088700001
ACH-000784,-0.035997601036099995
ACH-000785,-0.241732471841
ACH-000787,-0.200889258359
ACH-000788,-0.104116463191
ACH-000791,-0.16169339008199998
ACH-000792,-0.0998574951018
ACH-000794,-0.132130298653
ACH-000796,-0.233673264351
ACH-000799,-0.202430906682
ACH-000800,-0.212841273231
ACH-000802,-0.132280029465
ACH-000804,-0.260028047796
ACH-000805,-0.18444786737799998
ACH-000809,-0.18423544311
ACH-000810,0.28366119553
ACH-000811,-0.08017426654639999
ACH-000817,-0.11050248819700001
ACH-000819,-0.0579206385214
ACH-000820,-0.320731769131
ACH-000821,-0.134739301244
ACH-000822,-0.271640648811
ACH-000823,-0.130678070984
ACH-000824,-0.127234902718
ACH-000827,-0.10490628682499999
ACH-000829,-0.08359660628830001
ACH-000831,-0.10455606804300001
ACH-000832,-0.0547115695108
ACH-000833,0.052146098316699994
ACH-000834,-0.13349454431299998
ACH-000835,-0.18407484450599998
ACH-000836,-0.0922745797091
ACH-000837,-0.241218808414
ACH-000838,0.0452512186895
ACH-000839,-0.224413453836
ACH-000840,-0.401693479099
ACH-000841,-0.27002686694
ACH-000843,-0.104638967193
ACH-000846,-0.218972876911
ACH-000847,-0.257127757071
ACH-000848,-0.231230111831
ACH-000849,0.0125403470597
ACH-000851,-0.29759345598000003
ACH-000855,-0.0563467970064
ACH-000856,-0.0777558332936
ACH-000858,-0.265813344569
ACH-000859,-0.126968529171
ACH-000861,-0.262635921991
ACH-000862,0.0443868476848
ACH-000865,-0.18009190304699998
ACH-000866,-0.12755334935999998
ACH-000867,-0.133051355907
ACH-000869,-0.234432625382
ACH-000872,-0.0872836263283
ACH-000873,-0.22436046568000004
ACH-000876,-0.0865196307495
ACH-000878,-0.22276630082199997
ACH-000880,-0.162078528237
ACH-000881,-0.08650471416539998
ACH-000882,-0.0958562463518
ACH-000884,-0.17010799090300002
ACH-000885,-0.0850505662305
ACH-000887,-0.150258749365
ACH-000888,-0.17428803151299999
ACH-000889,-0.10807134589199999
ACH-000890,-0.051780603112300004
ACH-000896,-0.0418218908277
ACH-000898,-0.0647028208789
ACH-000900,-0.44907676836599997
ACH-000901,-0.156559434119
ACH-000905,-0.10979269081700001
ACH-000906,-0.11836012573100001
ACH-000907,-0.0976475460723
ACH-000910,-0.235509399089
ACH-000911,-0.07080638706089999
ACH-000912,-0.045441208582100004
ACH-000913,-0.29454304624
ACH-000915,-0.045419504379799996
ACH-000916,0.0682307237014
ACH-000917,0.0564703929875
ACH-000921,-0.136226162997
ACH-000924,-0.145069128359
ACH-000926,-0.328645648664
ACH-000928,-0.481875912486
ACH-000929,0.024357509437099998
ACH-000932,-0.22308821696800002
ACH-000935,-0.298710864335
ACH-000936,-0.199017217249
ACH-000937,-0.0505827214494
ACH-000938,-0.159489542127
ACH-000939,-0.100305138684
ACH-000941,-0.11822001688200001
ACH-000943,-0.20721747244199998
ACH-000946,-0.156907888085
ACH-000947,-0.210391332895
ACH-000948,-0.293487028799
ACH-000950,-0.138926192325
ACH-000953,-0.228889047075
ACH-000957,0.0655850073815
ACH-000958,-0.148471340783
ACH-000960,-0.355158107108
ACH-000963,-0.404657107951
ACH-000968,-0.32430433279800003
ACH-000969,-0.24217867022300002
ACH-000973,-0.13087310129899998
ACH-000974,-0.148940803085
ACH-000975,-0.132742916769
ACH-000976,-0.30065261027199996
ACH-000978,0.16784604842599998
ACH-000980,-0.180555300522
ACH-000984,-0.35185930524000003
ACH-000986,-0.276341144992
ACH-000988,-0.07634218728789999
ACH-000993,-0.0633128271949
ACH-000994,-0.167583466972
ACH-000996,-0.322117098775
ACH-001001,-0.27600395758699997
ACH-001020,-0.143679292762
ACH-001028,-0.048076996694499996
ACH-001031,-0.177551202007
ACH-001038,-0.08581799892010002
ACH-001048,-0.093999237285
ACH-001050,-0.146607849682
ACH-001053,-0.0452921085513
ACH-001054,-0.06937513494260002
ACH-001061,-0.152765488254
ACH-001067,-0.06464513350829999
ACH-001075,-0.0715640572958
ACH-001096,-0.046202285982800004
ACH-001128,-0.299150194453
ACH-001134,-0.34663474813199996
ACH-001151,-0.105800162101
ACH-001163,-0.0531402150532
ACH-001164,0.027467041539199998
ACH-001173,-0.180887586435
ACH-001183,-0.235772349041
ACH-001184,-0.330558621984
ACH-001190,0.0802886634754
ACH-001192,-0.371162987069
ACH-001193,0.254640112867
ACH-001196,-0.166277625089
ACH-001197,-0.318059439072
ACH-001205,-0.24045245539000001
ACH-001211,0.00977398285319
ACH-001212,-0.00861108623678
ACH-001228,-0.19812273492600002
ACH-001232,-0.08517577256619999
ACH-001239,-0.018379431894099997
ACH-001274,0.06694842455130001
ACH-001275,-0.28568216398699997
ACH-001277,-0.16126598693299998
ACH-001278,-0.155478071021
ACH-001280,-0.072927574563
ACH-001283,-0.267562680632
ACH-001289,-0.12988633677300002
ACH-001295,-0.15777945560599999
ACH-001300,0.0101361644175
ACH-001301,-0.111453162364
ACH-001302,-0.0542436136341
ACH-001303,-0.0601179339176
ACH-001306,-0.139217055877
ACH-001318,-0.10559091797900001
ACH-001322,-0.280043609667
ACH-001328,-0.06424981802709999
ACH-001332,-0.23291212272300002
ACH-001333,0.042278592163899995
ACH-001336,-0.0845673817378
ACH-001340,-0.14361483258
ACH-001346,-0.09826627574869999
ACH-001353,-0.21153633200999997
ACH-001354,-0.12162248454399999
ACH-001367,0.193441230194
ACH-001368,-0.220624416503
ACH-001374,-0.34638179731200003
ACH-001375,-0.223431080614
ACH-001377,-0.127753990311
ACH-001380,-0.118740456787
ACH-001391,-0.23424719708299999
ACH-001407,-0.23825182439599998
ACH-001408,-0.160412427413
ACH-001413,-0.22270571184000001
ACH-001430,-0.261403430684
ACH-001431,-0.08800850920710002
ACH-001450,-0.0488690512928
ACH-001496,-0.120590912401
ACH-001500,-0.279804615007
ACH-001521,-0.203562284305
ACH-001523,-0.163285309087
ACH-001532,-0.181117457805
ACH-001536,-0.188474658875
ACH-001550,-0.08545386739210001
ACH-001552,-0.411449741252
ACH-001554,-0.190332341358
ACH-001645,-0.200533093476
ACH-001654,-0.20433382653499998
ACH-001715,-0.0660368690045
ACH-001735,-0.0466421815658
ACH-001736,-0.18617589131499998
ACH-001737,-0.0398388823176
ACH-001740,-0.09304069026259999
ACH-001745,0.00010954141583900001
ACH-001750,-0.0973762402145
ACH-001765,-0.0326575567263
ACH-001956,-0.164437016374
ACH-001957,-0.08117209567230001
