,CDK2AP1 (8099)
ACH-000004,-0.396172717993
ACH-000007,0.023831648451400005
ACH-000009,-0.126775826379
ACH-000011,-0.13125918082000002
ACH-000012,0.0964629320371
ACH-000013,-0.0593716121241
ACH-000014,-0.175229685451
ACH-000015,-0.17010535735800003
ACH-000017,-0.136771934431
ACH-000018,0.00325505364911
ACH-000019,-0.164620096678
ACH-000021,-0.227695937125
ACH-000022,-0.10311981997099999
ACH-000025,-0.35576670142800004
ACH-000028,-0.0280159200775
ACH-000030,-0.0630453399897
ACH-000035,-0.162874081955
ACH-000036,-0.106453942251
ACH-000037,-0.151340898674
ACH-000039,-0.0764220021938
ACH-000040,-0.168772035818
ACH-000041,-0.34643596933399995
ACH-000042,-0.392070487818
ACH-000045,-0.0699526896402
ACH-000047,-0.250164471032
ACH-000052,-0.343929376268
ACH-000053,-0.09526182820139999
ACH-000054,-0.07306227167689999
ACH-000055,-0.266419003314
ACH-000060,-0.400567809355
ACH-000067,-0.32643271214499997
ACH-000070,0.056615019121900007
ACH-000075,0.0440680018577
ACH-000078,0.0281432403376
ACH-000082,-0.30900584481800003
ACH-000085,-0.457076372092
ACH-000086,-0.20084577386500002
ACH-000087,-0.441364011295
ACH-000092,-0.227912575966
ACH-000095,-0.162047780063
ACH-000097,0.0413834306251
ACH-000098,-0.251026856232
ACH-000099,-0.306301910846
ACH-000108,-0.147109257626
ACH-000113,-0.224140038525
ACH-000115,-0.195871501195
ACH-000116,-0.10078783591
ACH-000118,-0.230047470678
ACH-000120,-0.340654663662
ACH-000123,-0.0654624066564
ACH-000127,-0.211907172404
ACH-000128,-0.201720070508
ACH-000132,0.0205430366673
ACH-000133,-0.258866144904
ACH-000137,-0.317214921659
ACH-000138,-0.152047409166
ACH-000142,-0.41724469834899997
ACH-000143,0.15278867442500002
ACH-000146,-0.161754575657
ACH-000148,-0.0839822685149
ACH-000150,0.0754916001747
ACH-000152,-0.211749422532
ACH-000153,0.268387010729
ACH-000159,-0.146639416136
ACH-000160,0.279759387236
ACH-000163,-0.216723001611
ACH-000167,0.37439293945
ACH-000168,-0.0891257530391
ACH-000169,-0.24121138296999997
ACH-000178,-0.19141846487999997
ACH-000182,-0.06557037376910001
ACH-000183,-0.272362827878
ACH-000188,-0.17558852288899998
ACH-000189,-0.623929651581
ACH-000190,0.22815736188400002
ACH-000198,-0.169829260407
ACH-000204,0.11412402455
ACH-000206,-0.22389609807500002
ACH-000207,-0.17164261980999998
ACH-000211,-0.19567260270300002
ACH-000215,-0.288000387646
ACH-000221,-0.00173936332563
ACH-000222,-0.352689561686
