,DBNDD1 (79007)
ACH-000461,-0.320956228124
ACH-000463,-0.5216685463849999
ACH-000464,-0.257847511295
ACH-000466,0.014598764869299998
ACH-000467,-0.17867205120700003
ACH-000468,-0.329968676468
ACH-000469,-0.381043206606
ACH-000470,0.0359542155946
ACH-000471,-0.130947161772
ACH-000472,-0.263805785162
ACH-000473,-0.141957785287
ACH-000475,-0.23645019293000002
ACH-000476,-0.112036653465
ACH-000477,-0.050717811505500004
ACH-000480,-0.34281395301600004
ACH-000481,-0.158907617484
ACH-000483,-0.048813296043800004
ACH-000484,-0.41317253523100006
ACH-000485,-0.10397052589299999
ACH-000486,-0.234926643239
ACH-000487,-0.152008722543
ACH-000488,-0.25621180455
ACH-000490,-0.285806279468
ACH-000491,-0.159922130187
ACH-000495,-0.480479967252
ACH-000496,-0.433306415308
ACH-000499,-0.123654090795
ACH-000500,0.16236788968000002
ACH-000502,-0.472868852182
ACH-000503,-0.0753543415578
ACH-000505,-0.23760666063799998
ACH-000507,-0.06962498064589999
ACH-000510,-0.230462515164
ACH-000511,-0.1984242499
ACH-000512,0.22449375229600002
ACH-000516,-0.146006814895
ACH-000517,-0.259106334499
ACH-000518,-0.15582134884
ACH-000520,0.0369088197551
ACH-000521,-0.295478573744
ACH-000522,-0.27266927647100003
ACH-000524,-0.26048349426899997
ACH-000527,-0.31363026205
ACH-000528,-0.199957637533
ACH-000537,-0.193662164335
ACH-000541,-0.259517593965
ACH-000542,-0.217539756901
ACH-000544,-0.27317105846
ACH-000545,-0.246945568477
ACH-000547,-0.120073317681
ACH-000548,-0.106472250439
ACH-000549,-0.149598026952
ACH-000550,-0.316917322317
ACH-000552,-0.22757689026099998
ACH-000556,-0.302116631925
ACH-000557,-0.202169845792
ACH-000570,-0.0904398282282
ACH-000571,-0.291411293536
ACH-000573,-0.0684854941823
ACH-000576,-0.08571618594550001
ACH-000580,-0.449767948535
ACH-000584,-0.25149872472
ACH-000585,-0.23035520327700001
ACH-000588,-0.0880045782101
ACH-000589,-0.34440984927100005
ACH-000591,-0.21921691471299998
ACH-000593,-0.20612130030499998
ACH-000600,-0.374286150837
ACH-000601,-0.312465427574
ACH-000604,-0.1261504216
ACH-000605,-0.362947185166
ACH-000606,-0.11203655089600001
ACH-000608,-0.53723396693
ACH-000614,-0.308313889278
ACH-000616,-0.333827333774
ACH-000618,-0.24432489958700002
ACH-000619,-0.190445224991
ACH-000620,-0.200638115871
ACH-000621,-0.225610147686
ACH-000622,-0.149115649835
ACH-000623,-0.273952850333
ACH-000624,-0.24509996819200003
ACH-000627,-0.196452824523
ACH-000630,-0.237856151459
ACH-000632,-0.301947013177
ACH-000633,-0.283249006868
ACH-000637,-0.19064238782499998
ACH-000638,-0.146831876192
ACH-000646,0.0218254325162
ACH-000647,-0.141076199405
ACH-000648,-0.19643363168900002
ACH-000649,-0.223372564753
ACH-000651,0.0236474388424
ACH-000652,-0.27270338835999997
ACH-000653,-0.182077767781
ACH-000657,-0.213023353468
ACH-000658,-0.117448016396
ACH-000661,-0.173519038015
ACH-000662,-0.07640899222580001
ACH-000663,-0.339978815719
ACH-000665,-0.216827643191
ACH-000671,-0.103288022412
ACH-000673,-0.200907965268
ACH-000676,-0.21464585251499999
ACH-000677,-0.0822899513
ACH-000681,-0.320546630555
ACH-000682,-0.20912599444899999
ACH-000683,-0.40779743357299997
ACH-000684,-0.56071300122
ACH-000688,-0.29517367704999997
ACH-000693,-0.214759181597
ACH-000694,-0.10035292870899999
ACH-000695,-0.320615555888
ACH-000696,-0.270208523162
ACH-000697,-0.35647539934699995
ACH-000699,-0.14815481750999998
ACH-000701,-0.346559587384
ACH-000706,-0.248555483232
ACH-000711,-0.268081327674
ACH-000713,-0.177233544848
ACH-000714,-0.282568537101
ACH-000718,-0.425364879591
ACH-000720,-0.294299650109
ACH-000721,-0.27228826491700003
ACH-000724,-0.256477991122
ACH-000725,-0.08154820308119999
ACH-000732,-0.0952763814551
ACH-000734,-0.279570419081
ACH-000735,-0.196018508911
ACH-000736,-0.2394508611
ACH-000738,-0.0892049357133
ACH-000746,-0.088201697677
ACH-000747,-0.22126018513
ACH-000748,-0.24613713998700001
ACH-000753,-0.237872076208
ACH-000756,-0.22131436160100001
ACH-000757,-0.0184753605928
ACH-000758,-0.226939447667
ACH-000760,-0.11466365397600001
ACH-000763,-0.0618212239238
ACH-000764,-0.521471103597
ACH-000765,-0.0550487090538
ACH-000766,-0.239164621506
ACH-000767,-0.140042503746
ACH-000768,-0.22095656864399998
ACH-000769,-0.09731132291899999
ACH-000770,-0.19467997962499997
ACH-000771,-0.254184865148
ACH-000773,-0.401560799024
ACH-000776,-0.24654219347800002
ACH-000777,-0.189411140315
ACH-000778,-0.261213326995
ACH-000781,-0.180160744285
ACH-000782,-0.231943566958
ACH-000783,-0.360557283482
ACH-000784,-0.274795144684
ACH-000785,-0.259766826878
ACH-000787,0.0034095332742800004
ACH-000788,-0.234670518156
ACH-000791,-0.262453366295
ACH-000792,-0.233442276171
ACH-000794,-0.276174426954
ACH-000796,-0.22703526767700002
ACH-000799,0.0389712865151
ACH-000800,-0.188265042386
ACH-000802,-0.19023835902699998
ACH-000804,-0.139059188727
ACH-000805,-0.12793267668
ACH-000809,-0.167754159115
ACH-000810,-0.190379012268
ACH-000811,-0.29166862325599996
ACH-000817,-0.04511637806030001
ACH-000819,-0.117740368823
ACH-000820,-0.06800690046419999
ACH-000821,0.0189083101617
ACH-000822,-0.136356327641
ACH-000823,-0.121476850428
ACH-000824,-0.398784631532
ACH-000827,-0.27464088319400004
ACH-000829,-0.234443238074
ACH-000831,0.0308213084755
ACH-000832,-0.051906329560400005
ACH-000833,-0.11085843275
ACH-000834,-0.477639828777
ACH-000835,-0.18263020468199997
ACH-000836,-0.192993953184
ACH-000837,-0.329204177843
ACH-000838,-0.17560373445099997
ACH-000839,-0.205819121232
ACH-000840,-0.38792107141800003
ACH-000841,-0.202193776135
ACH-000843,0.0933534848453
ACH-000846,-0.214725897713
ACH-000847,-0.102375075889
ACH-000848,-0.067114273601
ACH-000849,-0.22639257924800002
ACH-000851,-0.15088440706599998
ACH-000855,-0.24366967830699998
ACH-000856,-0.202085396423
ACH-000858,-0.10822099439999999
ACH-000859,-0.0278163153443
ACH-000861,-0.232259643293
ACH-000862,-0.300059659469
ACH-000865,-0.19368714761199998
ACH-000866,-0.09721142414060001
ACH-000867,-0.317837696986
ACH-000869,-0.19939707563
ACH-000872,-0.113286717284
ACH-000873,-0.00585241032141
ACH-000876,-0.30589710576699997
ACH-000878,0.17354042512600001
ACH-000880,-0.23677089421
ACH-000881,-0.23617448097600002
ACH-000882,-0.0954137017588
ACH-000884,-0.1429518561
ACH-000885,-0.207461268504
ACH-000887,-0.272759938224
ACH-000888,-0.45992359435900004
ACH-000889,-0.160071867918
ACH-000890,-0.293360451683
ACH-000896,-0.223239514491
ACH-000898,-0.332195658757
ACH-000900,-0.07287713409049999
ACH-000901,-0.207955307249
ACH-000905,-0.26219731344
ACH-000906,-0.168185047646
ACH-000907,-0.43225702543899996
ACH-000910,-0.215755185815
ACH-000911,-0.237492780153
ACH-000912,-0.211824146965
ACH-000913,-0.09399951157469999
ACH-000915,-0.14203503055299999
ACH-000916,-0.235729138771
ACH-000917,0.060149161564800005
ACH-000921,-0.143804934308
ACH-000924,-0.267111529757
ACH-000926,-0.44643298815300003
ACH-000928,-0.860405892379
ACH-000929,-0.154023282042
ACH-000932,-0.216228328183
ACH-000935,-0.0865228240456
ACH-000936,-0.202273109707
ACH-000937,-0.114593657951
ACH-000938,-0.151243994839
ACH-000939,-0.181149723673
ACH-000941,-0.20051458717999998
ACH-000943,-0.249777911423
ACH-000946,-0.240005784431
ACH-000947,-0.205318335724
ACH-000948,-0.270934563112
ACH-000950,-0.23195074379900002
ACH-000953,-0.229514328463
ACH-000957,-0.12272418987299999
ACH-000958,-0.036215277330199996
ACH-000960,-0.17544894777399997
ACH-000963,-0.17294110177299998
ACH-000968,-0.10720626242900001
ACH-000969,-0.13047273525
ACH-000973,-0.182742012091
ACH-000974,-0.164191118088
ACH-000975,-0.14413896258300002
ACH-000976,-0.294517809154
ACH-000978,-0.127044256642
ACH-000980,-0.23379179475900003
ACH-000984,-0.188828526846
ACH-000986,-0.120610504384
ACH-000988,-0.230401515393
ACH-000993,-0.393590387381
ACH-000994,-0.325543685467
ACH-000996,-0.212867797083
ACH-001001,-0.183815892145
ACH-001020,-0.147313523585
ACH-001028,-0.205167487268
ACH-001031,-0.21364653578899997
ACH-001038,-0.118656561139
ACH-001048,-0.27214406536200003
ACH-001050,-0.318069452611
ACH-001053,-0.106175403417
ACH-001054,-0.333361706913
ACH-001061,-0.292329472011
ACH-001067,-0.205834013491
ACH-001075,-0.2449728497
ACH-001096,-0.117220591184
ACH-001128,-0.338198754916
ACH-001134,-0.277001156121
ACH-001151,-0.215546398778
ACH-001163,-0.138785517117
ACH-001164,-0.22866800982500002
ACH-001173,-0.301462805477
ACH-001183,-0.167067456335
ACH-001184,-0.356387255071
ACH-001190,-0.24934262644299998
ACH-001192,-0.059627042672300005
ACH-001193,-0.671275416357
ACH-001196,-0.223660851794
ACH-001197,-0.238975986268
ACH-001205,-0.246567661084
ACH-001211,-0.285076235079
ACH-001212,-0.580116863442
ACH-001228,-0.348349862438
ACH-001232,-0.221557975006
ACH-001239,-0.118861333849
ACH-001274,-0.20313111466400002
ACH-001275,-0.23341995421
ACH-001277,-0.393597186965
ACH-001278,-0.465033919271
ACH-001280,-0.747648563538
ACH-001283,-0.0797013715563
ACH-001289,-0.18035662038800002
ACH-001295,-0.293668658441
ACH-001300,-0.265971186394
ACH-001301,-0.318553880114
ACH-001302,-0.11404635896299999
ACH-001303,-0.480185574745
ACH-001306,-0.265108223581
ACH-001318,-0.20869595637000002
ACH-001322,-0.290602966813
ACH-001328,-0.410056936814
ACH-001332,-0.15362356439000002
ACH-001333,-0.048766825597999996
ACH-001336,-0.123550370232
ACH-001340,-0.22549491594700002
ACH-001346,-0.201246246994
ACH-001353,-0.28137922338300003
ACH-001354,-0.341953579619
ACH-001367,0.0231300359989
ACH-001368,-0.13517605080999998
ACH-001374,-0.35506479621
ACH-001375,-0.366739107241
ACH-001377,-0.176408340333
ACH-001380,-0.26070268728
ACH-001391,-0.20676132227699998
ACH-001407,-0.0925656409042
ACH-001408,-0.37236000302699995
ACH-001413,-0.21977100911800002
ACH-001430,-0.18791888679299998
ACH-001431,-0.14083720213099998
ACH-001450,-0.289004969249
ACH-001496,-0.429805744029
ACH-001500,-0.36591304652900003
ACH-001521,-0.733901474531
ACH-001523,-0.173633398376
ACH-001532,-0.265825079261
ACH-001536,-0.34028205840000003
ACH-001550,-0.09963210166919999
ACH-001552,-0.271891367646
ACH-001554,-0.188084776754
ACH-001645,-0.44024656137199997
ACH-001654,-0.308824317531
ACH-001715,-0.460738700304
ACH-001735,-0.27623292860800003
ACH-001736,-0.27741891397199997
ACH-001737,-1.0278864136399999
ACH-001740,-0.0935659819137
ACH-001745,-0.267026985796
ACH-001750,-0.330890670799
ACH-001765,-0.24101098478100003
ACH-001956,-0.254351355843
ACH-001957,-0.265693584732
