,STXBP2 (6813)
ACH-000004,-0.19925750569400003
ACH-000007,0.0260690980867
ACH-000009,-0.058677500663
ACH-000011,0.0285132714537
ACH-000012,0.0786286494091
ACH-000013,-0.309536102196
ACH-000014,-0.0660163125187
ACH-000015,-0.11529484923200001
ACH-000017,-0.28855171849399996
ACH-000018,-0.269668020356
ACH-000019,-0.05385986649619999
ACH-000021,-0.198503406219
ACH-000022,-0.05808454670580001
ACH-000025,-0.08199942020260001
ACH-000028,-0.201004920892
ACH-000030,-0.11010158295299999
ACH-000035,-0.038655988696199996
ACH-000036,-0.0032380569615500002
ACH-000037,0.236923609777
ACH-000039,-0.17902599377999998
ACH-000040,-0.044549202439099995
ACH-000041,0.0362661577708
ACH-000042,0.00438332575547
ACH-000045,-0.018376546987
ACH-000047,-0.067669880306
ACH-000052,-0.0736522879263
ACH-000053,-0.0161779966331
ACH-000054,0.126475034164
ACH-000055,0.122475695505
ACH-000060,0.0673564273273
ACH-000067,0.0823268356475
ACH-000070,0.0297302026565
ACH-000075,-0.0418419800796
ACH-000078,-0.142284333911
ACH-000082,-0.08448116552149999
ACH-000085,0.25462276759
ACH-000086,0.07607176118430001
ACH-000087,0.0682542400194
ACH-000092,0.0715261953056
ACH-000095,-0.12772525700200002
ACH-000097,0.0771139770411
ACH-000098,-0.25594554590199997
ACH-000099,-0.0177428547516
ACH-000108,0.00324934129858
ACH-000113,-0.01978450239
ACH-000115,0.132109007082
ACH-000116,-0.18674255735800002
ACH-000118,-0.149537526215
ACH-000120,-0.102682207205
ACH-000123,-0.06691530616880001
ACH-000127,-0.12286202050100001
ACH-000128,-0.28039997130600003
ACH-000132,0.0283812012017
ACH-000133,-0.05572177622380001
ACH-000137,-0.176518734406
ACH-000138,-0.142040068452
ACH-000142,0.06182440730330001
ACH-000143,0.00041205537879300004
ACH-000146,-0.08477495914339998
ACH-000148,0.0287580425276
ACH-000150,-0.191176166441
ACH-000152,-0.056961381792800005
ACH-000153,0.10932712965399999
ACH-000159,-0.0762210635862
ACH-000160,0.08656885535690001
ACH-000163,0.0384909468795
ACH-000167,-0.0820443267726
ACH-000168,-0.0223859883264
ACH-000169,0.0928399075646
ACH-000178,0.008412238352840001
ACH-000182,0.0330980242083
ACH-000183,-0.173042283451
ACH-000188,-0.0276720161073
