,UBQLN1 (29979)
ACH-000004,-0.33725946381399996
ACH-000007,-0.275638921627
ACH-000009,-0.32722350317800003
ACH-000011,-0.420151304951
ACH-000012,-0.23139921401
ACH-000013,-0.23787190225699997
ACH-000014,-0.271371110924
ACH-000015,-0.242188018338
ACH-000017,0.18547859957499999
ACH-000018,-0.22924886135699998
ACH-000019,-0.353031849255
ACH-000021,-0.220990338621
ACH-000022,-0.311359823001
ACH-000025,0.00815553006105
ACH-000028,-0.366988417958
ACH-000030,-0.141570931415
ACH-000035,-0.199122561887
ACH-000036,-0.08725516473169999
ACH-000037,-0.443175939154
ACH-000039,-0.0227894936078
ACH-000040,-0.275615089619
ACH-000041,-0.193451804451
ACH-000042,-0.5063384921440001
ACH-000045,-0.415239925572
ACH-000047,-0.27343429647100004
ACH-000052,-0.277511225042
ACH-000053,-0.07778866112539999
ACH-000054,-0.12436847552500001
ACH-000055,-0.17081408400400003
ACH-000060,-0.0850799950802
ACH-000067,-0.122079431564
ACH-000070,0.156815302321
ACH-000075,-0.324663392611
ACH-000078,0.126541375057
ACH-000082,-0.18962751159400001
ACH-000085,-0.35163205261999997
ACH-000086,-0.153010122085
ACH-000087,-0.311885302669
ACH-000092,-0.258074324705
ACH-000095,-0.190787193059
ACH-000097,-0.203351558101
ACH-000098,-0.16898780368000002
ACH-000099,-0.34833607507500003
ACH-000108,-0.0943573914181
ACH-000113,-0.263498246707
ACH-000115,-0.381963462283
ACH-000116,-0.187029680033
ACH-000118,-0.298537051697
ACH-000120,0.0779914730606
ACH-000123,-0.0600823523518
ACH-000127,-0.349602448996
ACH-000128,-0.339142288663
ACH-000132,-0.340720657189
ACH-000133,-0.33121635695
ACH-000137,-0.473316786773
ACH-000138,-0.314377802062
ACH-000142,-0.194207614643
ACH-000143,-0.325234798308
ACH-000146,-0.47340509889300003
ACH-000148,-0.120052772892
ACH-000150,-0.19785401750700002
ACH-000152,-0.105409750886
ACH-000153,-0.00512605175832
ACH-000159,-0.325538133985
ACH-000160,-0.260311107987
ACH-000163,-0.00858489051399
ACH-000167,-0.334866562642
ACH-000168,-0.208280094037
ACH-000169,-0.260992374962
ACH-000178,-0.296806234192
ACH-000182,-0.258572586624
ACH-000183,-0.117646344387
ACH-000188,-0.3437864658
ACH-000189,-0.398830484366
ACH-000190,-0.153855963383
ACH-000198,-0.045910208346300004
ACH-000204,-0.30693836333
ACH-000206,0.0307187763518
ACH-000207,0.0212065727678
ACH-000211,-0.14695127757
ACH-000215,-0.26347779540800004
ACH-000221,-0.301901824384
ACH-000222,-0.36910332194
ACH-000223,-0.45146841422600004
ACH-000226,-0.268613673223
ACH-000227,-0.24247129968000003
ACH-000228,-0.233444351892
ACH-000231,-0.130827737842
ACH-000232,-0.189092339805
ACH-000233,-0.267777230694
ACH-000234,-0.76013931825
ACH-000235,-0.328415391107
ACH-000237,-0.37932420677699996
ACH-000238,-0.055126439502999995
ACH-000243,-0.160340901917
ACH-000244,-0.292920437323
ACH-000246,-0.38251657374700004
ACH-000248,-0.602366528897
ACH-000250,-0.242963023719
ACH-000251,-0.579689069229
ACH-000253,-0.367896159001
ACH-000255,-0.24779146970899998
ACH-000256,-0.177342211527
ACH-000257,-0.382795779934
ACH-000258,-0.32696700354200003
ACH-000259,-0.12117951446799999
ACH-000260,-0.166091106954
ACH-000261,-0.180101884263
ACH-000262,-0.374452867029
ACH-000263,-0.333892811688
ACH-000264,-0.22438423536999996
ACH-000265,-0.215234036571
ACH-000266,-0.356080995069
ACH-000272,-0.27700517653
ACH-000273,-0.36562836973499996
ACH-000274,-0.17268655493500001
ACH-000277,-0.049982493260199996
ACH-000278,-0.20891233777899998
ACH-000279,-0.0797094532669
ACH-000280,-0.149508897696
