,DR1 (1810)
ACH-000402,-0.842469929559
ACH-000403,-0.7415900376369999
ACH-000404,-1.44213879873
ACH-000406,-0.937878491814
ACH-000407,-0.7874385483409999
ACH-000408,-0.94897581576
ACH-000410,-0.750352605137
ACH-000411,-0.915185182906
ACH-000414,-0.9269652712469999
ACH-000415,-0.790420998236
ACH-000416,-0.669571956204
ACH-000420,-0.862380421816
ACH-000421,-0.835625064534
ACH-000424,-0.833495329258
ACH-000425,-0.770143518894
ACH-000426,-1.6990615218399998
ACH-000427,-0.754380315899
ACH-000433,-0.7351892152320001
ACH-000436,-0.9814967542190001
ACH-000444,-0.3526565481
ACH-000445,-0.814921624733
ACH-000448,-0.966695659839
ACH-000450,-0.740892286063
ACH-000452,-1.03112956205
ACH-000454,-0.9567863664390001
ACH-000458,-0.981182355151
ACH-000459,-0.8768544401620001
ACH-000460,-0.801360459746
ACH-000461,-0.929578913043
ACH-000463,-0.743048413157
ACH-000464,-0.7355196279880001
ACH-000466,-0.8140400589219999
ACH-000467,-0.714667640387
ACH-000468,-0.959612064604
ACH-000469,-0.603303600526
ACH-000470,-0.978002348773
ACH-000471,-1.16998836276
ACH-000472,-0.970179844171
ACH-000473,-0.6563603878800001
ACH-000475,-0.7904978397779999
ACH-000476,-0.868059255874
ACH-000477,-1.4591997735299997
ACH-000480,-0.9619483039
ACH-000481,-0.450943178793
ACH-000483,-0.321034221714
ACH-000484,-0.752592925572
ACH-000485,-1.0437275687799998
ACH-000486,-1.12569009346
ACH-000487,-0.468503877883
ACH-000488,-0.717043534197
ACH-000490,-0.9088278174109999
ACH-000491,-0.755142963067
ACH-000495,-0.614909974342
ACH-000496,-0.862979432853
ACH-000499,-0.7803848657100001
ACH-000500,-0.618640890748
ACH-000502,-0.8683003946700001
ACH-000503,-0.9755710716570001
ACH-000505,-0.781846517255
ACH-000507,-0.819860367518
ACH-000510,-0.9636409607969999
ACH-000511,-0.813391957092
ACH-000512,-0.9972033672030001
ACH-000516,-0.923788365768
ACH-000517,-0.5351685334740001
ACH-000518,-0.938820832476
ACH-000520,-0.9679881325990001
ACH-000521,-1.0754094137
ACH-000522,-1.0066983255600002
ACH-000524,-0.482135497652
ACH-000527,-0.7263992558779999
ACH-000528,-0.8570445745190001
ACH-000537,-1.01905300244
ACH-000541,-1.0025379825299998
ACH-000542,-0.875794774451
ACH-000544,-0.933338626424
ACH-000545,-1.02549046452
ACH-000547,-1.00485324945
ACH-000548,-0.742222843526
ACH-000549,-0.8332582319699999
ACH-000550,-0.584734341387
ACH-000552,-0.8089556501340001
ACH-000556,-0.8618209560340001
ACH-000557,-0.7054913898890001
ACH-000570,-0.925924532745
ACH-000571,-0.7275287886310001
ACH-000573,-0.551684883792
ACH-000576,-1.0480261479000001
ACH-000580,-0.939906272947
ACH-000584,-0.585223711998
ACH-000585,-0.636109567657
ACH-000588,-1.37387948199
ACH-000589,-0.728884918469
ACH-000591,-0.8927935367409999
ACH-000593,-0.7463962002050001
ACH-000600,-0.873332534737
ACH-000601,-0.7560906883499999
ACH-000604,-1.0832952950599999
ACH-000605,-0.6229922286999999
ACH-000606,-0.9917139512890001
ACH-000608,-0.5255968631310001
ACH-000614,-1.0768568174200002
ACH-000616,-0.957486038717
ACH-000618,-0.627785367311
ACH-000619,-1.0135821466500001
ACH-000620,-0.680071052633
ACH-000621,-0.252610732535
ACH-000622,-1.17980695157
ACH-000623,-0.8848942349690001
ACH-000624,-0.7646188926809999
ACH-000627,-0.980641037957
ACH-000630,-0.778079557856
ACH-000632,-1.04803839362
ACH-000633,-0.661387512285
ACH-000637,-0.633724272123
ACH-000638,-1.35792092304
ACH-000646,-1.0323581178
ACH-000647,-0.565783446161
ACH-000648,-1.16234232487
ACH-000649,-0.782569735352
ACH-000651,-0.499651021466
ACH-000652,-1.05131707964
ACH-000653,-0.860200860353
ACH-000657,-0.9662981359649999
ACH-000658,-1.02434234601
ACH-000661,-0.877062727326
ACH-000662,-1.02203013024
ACH-000663,-0.542540696733
ACH-000665,-0.8506704639659999
ACH-000671,-0.283958246126
ACH-000673,-0.794086425838
ACH-000676,-0.908118411496
ACH-000677,-0.553626648069
ACH-000681,-0.7597666731589999
ACH-000682,-0.693926099772
ACH-000683,-1.0656411132999999
ACH-000684,-0.872402552689
ACH-000688,-1.0739316584
ACH-000693,-0.738868657624
ACH-000694,-0.42703440645199997
ACH-000695,-0.722412965394
ACH-000696,-0.778335823327
ACH-000697,-0.707850727606
ACH-000699,-0.382023149475
ACH-000701,-1.2381149788299999
ACH-000706,-0.83250887493
ACH-000711,-0.880454734153
ACH-000713,-1.1578589545
ACH-000714,-1.31543197705
ACH-000718,-1.0989926893000002
ACH-000720,-0.8673130922490001
ACH-000721,-0.962379422256
ACH-000724,-1.12501888825
ACH-000725,-0.538554374727
ACH-000732,-1.03656070369
ACH-000734,-0.726692042144
ACH-000735,-0.637616165967
ACH-000736,-0.630719665457
ACH-000738,-0.648277551428
ACH-000746,-0.7588486171050001
ACH-000747,-1.0869118318100002
ACH-000748,-0.7426385340889999
ACH-000753,-0.7959510603769999
ACH-000756,-0.8502187134710001
ACH-000757,-0.6735074134029999
ACH-000758,-0.805812655061
ACH-000760,-0.9239576062170001
ACH-000763,-1.2831469435
ACH-000764,-0.6739647678790001
ACH-000765,-0.976503267984
ACH-000766,-0.49864340798999995
ACH-000767,-0.7469465508059999
ACH-000768,-0.9540010934090001
ACH-000769,-1.18578763625
ACH-000770,-0.986480698626
ACH-000771,-0.775254304674
ACH-000773,0.023762379833999998
ACH-000776,-1.0797245238
ACH-000777,-1.04426004644
ACH-000778,-0.992500762679
ACH-000781,-0.70692316022
ACH-000782,-0.863840427517
ACH-000783,-0.7164433460590001
ACH-000784,-0.8292361026180001
ACH-000785,-0.994856226972
ACH-000787,-1.02694216102
ACH-000788,-1.1312898303
ACH-000791,-0.8822671412950001
ACH-000792,-0.7055015713089999
ACH-000794,-1.03620715286
ACH-000796,-0.760484378251
ACH-000799,-0.890213299965
ACH-000800,-0.7848666630779999
ACH-000802,-0.8155716731110001
ACH-000804,-0.9022784854200001
ACH-000805,-0.8208837311399999
ACH-000809,-1.0546459959899999
ACH-000810,-0.9710527191060001
ACH-000811,-0.655810544373
ACH-000817,-1.37674851949
ACH-000819,-0.72305821127
ACH-000820,-0.42403462508900003
ACH-000821,-0.687077577836
ACH-000822,-0.81123984266
ACH-000823,-0.964904385939
ACH-000824,-0.382108035924
ACH-000827,-0.791894371602
ACH-000829,-0.832902382632
ACH-000831,-0.536681354128
ACH-000832,-1.05568721615
ACH-000833,-0.08420554361980001
ACH-000834,-1.14723670771
ACH-000835,-0.779633429305
ACH-000836,-0.7410174163300001
ACH-000837,-0.762842081872
ACH-000838,-1.20594447052
ACH-000839,-0.829145779357
ACH-000840,-0.482385225014
ACH-000841,-0.869309411227
ACH-000843,-0.975649662798
ACH-000846,-0.730500492913
ACH-000847,-0.724003680333
ACH-000848,-0.789604106899
ACH-000849,-0.777306402359
ACH-000851,-0.854411772616
ACH-000855,-0.8435097838860001
ACH-000856,-0.96286837778
ACH-000858,-0.891334910422
ACH-000859,-0.827866436259
ACH-000861,-1.0826534683600002
ACH-000862,-0.898528037823
ACH-000865,-0.717405988365
ACH-000866,-0.926044870949
ACH-000867,-0.6997469061480001
ACH-000869,-0.6914246493539999
ACH-000872,-0.9924224839110001
ACH-000873,-0.718317810282
ACH-000876,-0.641727845072
ACH-000878,-0.804671528786
ACH-000880,-0.880571342964
ACH-000881,-0.7613201818299999
ACH-000882,-0.806002948315
ACH-000884,-1.1261417393200002
ACH-000885,-0.793797693148
ACH-000887,-0.8058585689480001
ACH-000888,-0.7653565481110001
ACH-000889,-1.48710070084
ACH-000890,-1.0157890709100001
ACH-000896,-0.609148701957
ACH-000898,-0.385686751089
ACH-000900,-0.819971314782
ACH-000901,-0.8338444996690001
ACH-000905,-1.10984387676
ACH-000906,-0.742381211876
ACH-000907,-0.6909027046359999
ACH-000910,-0.942607774842
ACH-000911,-0.8521140979699999
ACH-000912,-1.0281875441500001
ACH-000913,-1.0
ACH-000915,-1.12032191113
ACH-000916,-0.6410103739280001
ACH-000917,-0.9410867493970001
ACH-000921,-0.8189914484020001
ACH-000924,-0.09857233243499999
ACH-000926,-0.908950594637
ACH-000928,-0.734280497903
ACH-000929,-0.943690385035
ACH-000932,-0.772827168773
ACH-000935,-0.6856901110879999
ACH-000936,-0.7438440807690001
ACH-000937,-0.227640915746
ACH-000938,-0.8565747144410001
ACH-000939,-0.641285005922
ACH-000941,-0.14734288707
ACH-000943,-0.9164830961489999
ACH-000946,-0.6480225634610001
ACH-000947,-0.8041427172169999
ACH-000948,-0.7684626891609999
ACH-000950,-1.10127200155
ACH-000953,-0.8238911513439999
ACH-000957,-0.528899424594
ACH-000958,-1.02427791339
ACH-000960,-0.37244270988300004
ACH-000963,-0.9282174541079999
ACH-000968,-0.865176216985
ACH-000969,-0.675933953768
ACH-000973,-0.60977615613
ACH-000974,-0.751639670102
ACH-000975,-0.479038669965
ACH-000976,-1.2162012926399999
ACH-000978,-0.840556963319
ACH-000980,-0.580419750008
ACH-000984,-0.987352910588
ACH-000986,-0.975408777065
ACH-000988,-0.57099688246
ACH-000993,-0.828137158803
ACH-000994,-0.9402433048100001
ACH-000996,-0.901796254543
ACH-001001,-0.486605413671
ACH-001020,-0.5256893719560001
ACH-001028,-0.673596692825
ACH-001031,-0.839522490335
ACH-001038,-0.6496875877539999
ACH-001048,-0.7572692061249999
ACH-001050,-0.8393967123999999
ACH-001053,-0.23465285864
ACH-001054,-0.952647341363
ACH-001061,-0.855140212067
ACH-001067,-1.0066331424400001
ACH-001075,-0.978917556416
ACH-001096,-0.47588077182300004
ACH-001128,0.00628614729728
ACH-001134,-0.494066870529
ACH-001151,-0.640330799286
ACH-001163,-0.868294994852
ACH-001164,-0.648797035275
ACH-001173,-0.750902677502
ACH-001183,-0.766900806362
ACH-001184,-0.38969528622199995
ACH-001190,-0.7390460621960001
ACH-001192,-0.657724552278
ACH-001193,-0.649660705966
ACH-001196,-0.631171026255
ACH-001197,-0.841084965458
ACH-001205,-0.896290208177
ACH-001211,-0.685232937332
ACH-001212,-0.557237596693
ACH-001228,-0.756231597015
ACH-001232,-1.06025188198
ACH-001239,-1.0762112481200001
ACH-001274,-1.01140008884
ACH-001275,-0.6528995596289999
ACH-001277,-0.731178949956
ACH-001278,-0.6056146687889999
ACH-001280,-0.341964634468
ACH-001283,-1.10684501259
ACH-001289,-0.83489916876
ACH-001295,-0.64432041511
ACH-001300,-0.922929339295
ACH-001301,-0.664996879832
ACH-001302,-0.8049236397859999
ACH-001303,-0.7153805479909999
ACH-001306,-0.974674194362
ACH-001318,-0.799315706158
ACH-001322,-0.754576239947
ACH-001328,-0.677772816955
ACH-001332,-0.7870977354269999
ACH-001333,-0.919255134013
ACH-001336,-0.9796108545209999
ACH-001340,-0.774707602556
ACH-001346,-1.35646641903
ACH-001353,-1.1135871254
ACH-001354,-0.5586258479940001
ACH-001367,-0.46925382467200005
ACH-001368,-0.505608033171
ACH-001374,-0.282548636827
ACH-001375,-1.0665185422
ACH-001377,-1.002680847
ACH-001380,-0.6975434444490001
ACH-001391,-0.589536034617
ACH-001407,-1.1323882589299998
ACH-001408,-1.13462627628
ACH-001413,-0.8494753759620001
ACH-001430,-1.0823533945200001
ACH-001431,-0.8822072728139999
ACH-001450,-0.517032355414
ACH-001496,-0.788362941158
ACH-001500,-0.45790438171000003
ACH-001521,-1.07647751222
ACH-001523,-0.809517208526
ACH-001532,-0.8188054770119999
ACH-001536,-0.942217878874
ACH-001550,-0.26726159764699997
ACH-001552,-0.838179274748
ACH-001554,-0.992747988074
ACH-001645,-1.1149205148
ACH-001654,-0.891398369011
ACH-001715,-0.903694542951
ACH-001735,-0.579898647265
ACH-001736,-0.6550487563699999
ACH-001737,-0.25968473796999997
ACH-001740,-0.607155699788
ACH-001745,-0.65494044163
ACH-001750,-0.8414544289129999
ACH-001765,-0.431988673518
ACH-001956,-0.855074201624
ACH-001957,-0.673547924751
