,NBAS (51594)
ACH-000620,-1.04427224484
ACH-000621,-1.00018823456
ACH-000622,-0.590547802356
ACH-000623,-0.703877729708
ACH-000624,-1.05307668817
ACH-000627,-0.6002898843150001
ACH-000630,-1.02460710324
ACH-000632,-0.275331341705
ACH-000633,-0.539748087235
ACH-000637,-0.839314071973
ACH-000638,-0.6072954826470001
ACH-000646,-0.6737663382
ACH-000647,-0.783718817151
ACH-000648,-0.544434850556
ACH-000649,-0.684711060633
ACH-000651,-0.31206210443000004
ACH-000652,-0.9812061352760001
ACH-000653,-0.522883720601
ACH-000657,-0.7525181239480001
ACH-000658,-1.28749406691
ACH-000661,-0.217895544263
ACH-000662,-0.5037380318060001
ACH-000663,-0.899271758233
ACH-000665,-0.729454755348
ACH-000671,-1.16547091442
ACH-000673,-1.1030227586299999
ACH-000676,-0.621089154982
ACH-000677,-0.671417002588
ACH-000681,-0.418997199533
ACH-000682,-0.971826144215
ACH-000683,-0.72042244777
ACH-000684,-0.845614551595
ACH-000688,-0.692095323853
ACH-000693,-0.392822702869
ACH-000694,-0.59935684765
ACH-000695,-0.729766825994
ACH-000696,-0.9007800373899999
ACH-000697,-0.58930682862
ACH-000699,-0.9105417092679999
ACH-000701,-0.510000156237
ACH-000706,-0.648688534197
ACH-000711,-1.11516853483
ACH-000713,-0.323022141989
ACH-000714,-0.152898653761
ACH-000718,-0.425821863837
ACH-000720,-0.840185345299
ACH-000721,-0.365972447922
ACH-000724,-0.8094383431029999
ACH-000725,-0.40870657456500004
ACH-000732,-0.75202628773
ACH-000734,-0.739129404905
ACH-000735,-0.8019435348139999
ACH-000736,-0.332132041563
ACH-000738,-0.23411363248199998
ACH-000746,-0.59535543059
ACH-000747,-0.482112916529
ACH-000748,-0.694960767638
ACH-000753,-1.15160146282
ACH-000756,-0.8852992343610001
ACH-000757,-0.18133902668699997
ACH-000758,-0.282293473596
ACH-000760,0.0114744854284
ACH-000763,-0.989637281744
ACH-000764,-1.13115114109
ACH-000765,-0.580121020251
ACH-000766,-0.15680967407
ACH-000767,-0.151975373931
ACH-000768,-1.24817635654
ACH-000769,-0.9477393407250001
ACH-000770,-0.798915751353
ACH-000771,-1.1884510973
ACH-000773,-1.1923413301399999
ACH-000776,-0.60357720113
ACH-000777,-0.985181284247
ACH-000778,-0.64580569232
ACH-000781,-0.20623163550299997
ACH-000782,-0.53758918619
ACH-000783,-0.26186490191100004
ACH-000784,-0.69050127991
ACH-000785,-0.46175710289899996
ACH-000787,-0.800869435294
ACH-000788,-0.398140478669
ACH-000791,-0.36680581801299994
ACH-000792,-1.31892487241
ACH-000794,-0.980184895913
ACH-000796,-0.7844978531300001
ACH-000799,-0.330352769993
ACH-000800,-0.7331612225040001
ACH-000802,-0.647910239949
ACH-000804,-0.820948180193
ACH-000805,-0.6443530486060001
ACH-000809,-0.63621329511
ACH-000810,-0.308752859508
ACH-000811,-0.496116886114
ACH-000817,-0.89961841935
ACH-000819,-1.24727238234
ACH-000820,-0.693978004084
ACH-000821,-0.851034926873
ACH-000822,-0.692508404335
ACH-000823,-0.533032977518
ACH-000824,-0.8564681102480001
ACH-000827,-0.9006739507289999
ACH-000829,-0.8858230526719999
ACH-000831,-0.880375765476
ACH-000832,-0.676124608782
ACH-000833,-0.7818643510529999
ACH-000834,-0.75484061522
ACH-000835,-0.46235075285599997
ACH-000836,-1.01934737222
ACH-000837,-0.598137024264
ACH-000838,-0.43957956271799997
ACH-000839,-1.00441608876
ACH-000840,-1.22729913706
ACH-000841,-0.781377594118
ACH-000843,-0.7659926504100001
ACH-000846,-0.8829521746089999
ACH-000847,-0.9807773593200001
ACH-000848,-0.860936414363
ACH-000849,-0.906630838466
ACH-000851,-1.0812189161599999
ACH-000855,-0.685330486608
ACH-000856,-0.251880778722
ACH-000858,-0.7097559464759999
ACH-000859,-0.768704443696
ACH-000861,-0.91067006995
ACH-000862,-0.5944468836600001
ACH-000865,-0.350830045193
ACH-000866,-0.876256298076
ACH-000867,-0.49830896845600003
ACH-000869,-0.502664843501
ACH-000872,-0.412328597775
ACH-000873,-1.0433115603899998
ACH-000876,-0.535771282942
ACH-000878,-1.19924007434
ACH-000880,-0.390680478411
ACH-000881,-0.806456302624
ACH-000882,-1.0184952846200002
ACH-000884,-0.20977749387699998
ACH-000885,-0.746283916436
ACH-000887,-0.897029977696
ACH-000888,-0.94460534502
ACH-000889,-1.09390120776
ACH-000890,-0.643784067092
ACH-000896,-1.33992548813
ACH-000898,-0.86641264658
ACH-000900,-0.309021763229
ACH-000901,-0.906732257315
ACH-000905,-0.7248381888519999
ACH-000906,-0.500941751232
ACH-000907,-0.37781077867299995
ACH-000910,-0.559384479045
ACH-000911,-0.28649740860100004
ACH-000912,-0.456580054194
ACH-000913,-0.633546771434
ACH-000915,-0.18296907112500002
ACH-000916,-0.597179220498
ACH-000917,-0.8220793218510001
ACH-000921,-0.634848510245
ACH-000924,0.000403571813013
ACH-000926,-0.59288494995
ACH-000928,-0.804999252498
ACH-000929,-0.49021533817400004
ACH-000932,-0.505950544799
ACH-000935,-1.1022250164799998
ACH-000936,-0.5316606552800001
ACH-000937,-0.6412888013570001
ACH-000938,-0.541668188195
ACH-000939,-0.580930442546
ACH-000941,-0.9646500050319999
ACH-000943,-0.8418887233069999
ACH-000946,-0.360091509242
ACH-000947,-0.689031148653
ACH-000948,-0.733561753178
ACH-000950,-0.825042932077
ACH-000953,-0.15965551113600002
ACH-000957,-0.352739192341
ACH-000958,-0.30970601573199996
ACH-000960,-0.604264641649
ACH-000963,-0.41167666823700005
ACH-000968,-0.9527635645870001
ACH-000969,-0.769498389576
ACH-000973,-0.234981089587
ACH-000974,-0.402859022631
ACH-000975,-0.703563749062
ACH-000976,-0.9096196177700001
ACH-000978,-0.493512794623
ACH-000980,-0.464303810457
ACH-000984,-0.386237231105
ACH-000986,-0.36580424871100004
ACH-000988,-1.19926662124
ACH-000993,-0.6647712111899999
ACH-000994,-0.9574739414489999
ACH-000996,-0.26561992536699996
ACH-001001,-0.503239279186
ACH-001020,-0.7276300733159999
ACH-001028,-0.416955961159
ACH-001031,-1.06942221206
ACH-001038,-0.680183521773
ACH-001048,-0.61710139617
ACH-001050,-1.2077542749899999
ACH-001053,-0.920947417493
ACH-001054,-0.93347350004
ACH-001061,-0.9506276738089999
ACH-001067,-0.6010009894430001
ACH-001075,-0.663240865865
ACH-001096,-1.4443449484399997
ACH-001128,-0.7447933334669999
ACH-001134,-0.7935800321009999
ACH-001151,-0.964494118038
ACH-001163,-0.430508344403
ACH-001164,-0.572588451215
ACH-001173,-0.291447460639
ACH-001183,-0.8796435681839999
ACH-001184,-0.709681729028
ACH-001190,-0.21848749195599998
ACH-001192,-0.6022523503530001
ACH-001193,-0.7596092633980001
ACH-001196,0.292472022335
ACH-001197,-0.8468429250380001
ACH-001205,-0.6898016880869999
ACH-001211,-0.681350914326
ACH-001212,-0.7940868862279999
ACH-001228,-0.39399246978200003
ACH-001232,-0.891966815158
ACH-001239,-0.300524679546
ACH-001274,-0.662105731212
ACH-001275,-0.23128371876499998
ACH-001277,-0.554354463771
ACH-001278,-0.567705884129
ACH-001280,-0.207533349437
ACH-001283,-0.565089276839
ACH-001289,-0.698886854994
ACH-001295,-0.18298885007
ACH-001300,-0.470893812951
ACH-001301,-0.946685517074
ACH-001302,-0.39979063401500003
ACH-001303,-0.618535426446
ACH-001306,-0.489597036558
ACH-001318,-0.539391551147
ACH-001322,-0.698674779561
ACH-001328,-0.8895950991179999
ACH-001332,-0.225265962461
ACH-001333,-0.615424620096
ACH-001336,-0.7563893138750001
ACH-001340,-0.299279536916
ACH-001346,-0.7005264965629999
ACH-001353,-0.716989253179
ACH-001354,-0.135120427376
ACH-001367,-0.9225474172750001
ACH-001368,-0.497319456997
ACH-001374,-0.569582929089
ACH-001375,-0.576045412237
ACH-001377,-0.836601922758
ACH-001380,-0.801423917468
ACH-001391,-0.308410472873
ACH-001407,-0.990360585045
ACH-001408,-0.840901917409
ACH-001413,-0.6027429959839999
ACH-001430,-0.36941792186899997
ACH-001431,-0.46652514336199996
ACH-001450,-1.1348814576200001
ACH-001496,-0.7861750317910001
ACH-001500,-0.630395963104
ACH-001521,-1.33122363579
ACH-001523,-1.13199912314
ACH-001532,-0.872746066119
ACH-001536,-0.9597929681659999
ACH-001550,-0.706751881199
ACH-001552,-0.7336601458399999
ACH-001554,-0.6453595128630001
ACH-001645,-0.24448357834399997
ACH-001654,-0.410342632704
ACH-001715,-0.892376010116
ACH-001735,-0.680770546043
ACH-001736,-0.606118495291
ACH-001737,-0.406239829178
ACH-001740,-0.639616405594
ACH-001745,-0.573144654565
ACH-001750,-0.998713121314
ACH-001765,-0.540574276422
ACH-001956,-0.8110492099009999
ACH-001957,-0.763396407124
