,SH3RF2 (153769)
ACH-000714,-0.47307147481899997
ACH-000718,-0.552085681468
ACH-000720,-0.46119825121200003
ACH-000721,-0.460547613267
ACH-000724,-0.269767516883
ACH-000725,-0.23098969332699998
ACH-000732,-0.286395728472
ACH-000734,-0.285900387767
ACH-000735,-0.568993304265
ACH-000736,-0.304619039023
ACH-000738,-0.38403394950400005
ACH-000746,-0.2530833462
ACH-000747,-0.199753919788
ACH-000748,-0.313501080296
ACH-000753,-0.323966497788
ACH-000756,-0.321158700683
ACH-000757,-0.439807242816
ACH-000758,-0.355030307296
ACH-000760,-0.223574219534
ACH-000763,-0.55936497537
ACH-000764,-0.359716390399
ACH-000765,-0.42437137474799996
ACH-000766,-0.253027158216
ACH-000767,-0.487121604075
ACH-000768,-0.263152848805
ACH-000769,-0.199698863585
ACH-000770,-0.275183786304
ACH-000771,-0.27604709567200003
ACH-000773,-0.314563151105
ACH-000776,-0.324144927121
ACH-000777,-0.32728414673399997
ACH-000778,-0.39041882760499996
ACH-000781,-0.418323850318
ACH-000782,-0.506636959173
ACH-000783,-0.34331120431199996
ACH-000784,-0.38174062449699997
ACH-000785,-0.492625294999
ACH-000787,-0.24514793921
ACH-000788,-0.407189460201
ACH-000791,-0.326968903331
ACH-000792,-0.278828125788
ACH-000794,-0.358633370533
ACH-000796,-0.393206493569
ACH-000799,-0.525184391769
ACH-000800,-0.493570112152
ACH-000802,-0.251922050288
ACH-000804,-0.42491843856399997
ACH-000805,-0.524132185726
ACH-000809,-0.220245989368
ACH-000810,-0.198517818534
ACH-000811,-0.21916393034899997
ACH-000817,-0.183219010428
ACH-000819,-0.547225664063
ACH-000820,-0.181872926411
ACH-000821,-0.47224025316299995
ACH-000822,-0.47510980625699994
ACH-000823,-0.21926083838000004
ACH-000824,-0.48115182126199996
ACH-000827,-0.32037324842799997
ACH-000829,-0.07379350526039999
ACH-000831,-0.319989250831
ACH-000832,-0.293713994107
ACH-000833,-0.148966161312
ACH-000834,-0.35238587404
ACH-000835,-0.383394040083
ACH-000836,-0.340636616999
ACH-000837,-0.269840967758
ACH-000838,-0.169234155199
ACH-000839,-0.218307416424
ACH-000840,-0.0447625482925
ACH-000841,-0.374043514671
ACH-000843,-0.270984095176
ACH-000846,-0.300191768104
ACH-000847,-0.32607542350200003
ACH-000848,-0.256159913818
ACH-000849,-0.419238360225
ACH-000851,-0.136837335299
ACH-000855,-0.39182793419600004
ACH-000856,-0.159060462567
ACH-000858,-0.37382923914000005
ACH-000859,-0.24906538575999998
ACH-000861,-0.251968462901
ACH-000862,-0.557443053093
ACH-000865,-0.409423534344
ACH-000866,-0.425829614375
ACH-000867,-0.33609743290399996
ACH-000869,-0.398038120154
ACH-000872,-0.28473930012299997
ACH-000873,-0.295909166243
ACH-000876,-0.558213786899
ACH-000878,-0.507066126725
ACH-000880,-0.106969721623
ACH-000881,-0.37957373975599995
ACH-000882,-0.303795225997
ACH-000884,-0.41588330782399996
ACH-000885,-0.26922172414900003
ACH-000887,-0.40855671528399995
ACH-000888,-0.46530597157399994
ACH-000889,-0.5017122341579999
ACH-000890,-0.513547936238
ACH-000896,-0.190220471671
ACH-000898,-0.600080384746
ACH-000900,-0.534471824478
ACH-000901,-0.383719531831
ACH-000905,-0.39031644423600004
ACH-000906,-0.603018759799
ACH-000907,-0.201335986892
ACH-000910,-0.498863456365
ACH-000911,-0.45491564841700005
ACH-000912,-0.18420277456700002
ACH-000913,-0.15568536979
ACH-000915,-0.352705108424
ACH-000916,0.456035817973
ACH-000917,-0.424426684502
ACH-000921,-0.329856051957
ACH-000924,-0.538419393541
ACH-000926,-0.351449162547
ACH-000928,-0.49113437572499996
ACH-000929,-0.317365621906
ACH-000932,-0.45558539598700004
ACH-000935,-0.161695340857
ACH-000936,-0.310897703786
ACH-000937,-0.396292673203
ACH-000938,-0.397560845622
ACH-000939,-0.169508525826
ACH-000941,-0.218600813425
ACH-000943,-0.268794825517
ACH-000946,-0.225316229057
ACH-000947,-0.441844861315
ACH-000948,-0.581442641687
ACH-000950,-0.380970437866
ACH-000953,-0.5380367137259999
ACH-000957,-0.248197847871
ACH-000958,-0.489504114179
ACH-000960,-0.37719001010799996
ACH-000963,-0.761519482802
ACH-000968,-0.26412206130399996
ACH-000969,-0.42845115021700003
ACH-000973,-0.46958430912
ACH-000974,-0.5449453124220001
ACH-000975,-0.359073236561
ACH-000976,-0.158157232049
ACH-000978,-0.21897450576699998
ACH-000980,-0.518057199487
ACH-000984,-0.713603468862
ACH-000986,-0.258044378031
ACH-000988,-0.33697144780599997
ACH-000993,-0.225062793135
ACH-000994,-0.0828956031414
ACH-000996,-0.139671003852
ACH-001001,-0.495391445848
ACH-001020,-0.37250783618100003
ACH-001028,-0.440091079989
ACH-001031,-0.20496500445399998
ACH-001038,-0.362175002463
ACH-001048,-0.335198138742
ACH-001050,-0.37452530965999997
ACH-001053,-0.043973507681900004
ACH-001054,-0.27115803443799996
ACH-001061,-0.16752228548
ACH-001067,-0.191482175113
ACH-001075,-0.230546341974
ACH-001096,-0.0538856577986
ACH-001128,-0.640536661295
ACH-001134,-0.29711858409
ACH-001151,-0.34511462974299995
ACH-001163,-0.329155317798
ACH-001164,-0.10341885916099999
ACH-001173,-0.365948157201
ACH-001183,-0.36191011806400003
ACH-001184,-0.285818611357
ACH-001190,-0.467872183817
ACH-001192,-0.356835004376
ACH-001193,0.000492428057335
ACH-001196,-0.37591972877400004
ACH-001197,-0.054418854752699995
ACH-001205,-0.570433873725
ACH-001211,-0.41169098881300004
ACH-001212,-0.597585171839
ACH-001228,-0.26316880192200004
ACH-001232,-0.501984821172
ACH-001239,-0.267478577364
ACH-001274,-0.301320932804
ACH-001275,-0.235376543136
ACH-001277,-0.441357285335
ACH-001278,-0.524124411702
ACH-001280,-0.248501195204
ACH-001283,-0.380921172773
ACH-001289,-0.0524991044288
ACH-001295,-0.411707851006
ACH-001300,-0.374637767054
ACH-001301,-0.399106846514
ACH-001302,-0.81851961667
ACH-001303,-0.494292187894
ACH-001306,-0.202882367978
ACH-001318,-0.416264817266
ACH-001322,-0.122922036966
ACH-001328,-0.27157025394699996
ACH-001332,-0.278117259532
ACH-001333,-0.119587087697
ACH-001336,-0.351665991799
ACH-001340,-0.37330258686800005
ACH-001346,-0.237916241636
ACH-001353,-0.535100446458
ACH-001354,-0.572052192543
ACH-001367,-0.0269682020417
ACH-001368,-0.26868609110999997
ACH-001374,-0.36554969498400003
ACH-001375,-0.348930294363
ACH-001377,-0.32184153566999996
ACH-001380,-0.32909448494800003
ACH-001391,-0.38406345928999996
ACH-001407,-0.47418150997
ACH-001408,-0.165070891957
ACH-001413,-0.195926364795
ACH-001430,-0.785894447868
ACH-001431,-0.295179995342
ACH-001450,-0.44980685798799996
ACH-001496,-0.23460752712299998
ACH-001500,-0.29554181879299996
ACH-001521,-0.14280274775000001
ACH-001523,-0.119126396055
ACH-001532,-0.385683230824
ACH-001536,-0.270736911604
ACH-001550,-0.567027855487
ACH-001552,-0.294119009121
ACH-001554,-0.255952302293
ACH-001645,-0.573891023006
ACH-001654,-0.227682226328
ACH-001715,-0.480646317017
ACH-001735,-0.379912144115
ACH-001736,-0.39587241904299997
ACH-001737,-0.645793782952
ACH-001740,-0.376731517214
ACH-001745,-0.536372380316
ACH-001750,-0.22941694698600001
ACH-001765,-0.42793084518299995
ACH-001956,-0.47492860045199997
ACH-001957,-0.496540195633
