,EVI5 (7813)
ACH-000206,-0.336684265703
ACH-000207,-0.136606799178
ACH-000211,-0.206384147005
ACH-000215,-0.057504327984800006
ACH-000221,-0.11036302327
ACH-000222,-0.0882079588026
ACH-000223,-0.319950789741
ACH-000226,-0.150255613014
ACH-000227,-0.287489809091
ACH-000228,-0.280632944783
ACH-000231,-0.058902998513199994
ACH-000232,-0.275581481811
ACH-000233,-0.101075494998
ACH-000234,-0.0019433206089399999
ACH-000235,-0.154819248436
ACH-000237,-0.25879265591
ACH-000238,-0.0921688326377
ACH-000243,-0.181448055278
ACH-000244,-0.584023377261
ACH-000246,-0.15940962600400002
ACH-000248,-0.154230209725
ACH-000250,-0.156659950834
ACH-000251,-0.310917278287
ACH-000253,-0.247199329676
ACH-000255,-0.23753794431400002
ACH-000256,-0.006306490578470001
ACH-000257,0.0275091950374
ACH-000258,-0.07820852864639999
ACH-000259,-0.145666464014
ACH-000260,-0.254644717362
ACH-000261,-0.151546940735
ACH-000262,-0.0789657614484
ACH-000263,-0.36953571386
ACH-000264,-0.216254346095
ACH-000265,-0.325190196474
ACH-000266,-0.09197897524939999
ACH-000272,-0.48402171155100004
ACH-000273,-0.131714671306
ACH-000274,-0.1948345836
ACH-000277,-0.279648641888
ACH-000278,-0.327593630268
ACH-000279,-0.234928403788
ACH-000280,-0.07752224257939999
ACH-000281,0.120691789975
ACH-000288,-0.0284032895299
ACH-000291,-0.127943566586
ACH-000293,-0.21799087916700002
ACH-000294,-0.186828944701
ACH-000295,0.019136195909299998
ACH-000296,-0.38790912596199995
ACH-000302,-0.220781126657
ACH-000304,0.151750658571
ACH-000307,-0.129287344057
ACH-000308,-0.136905775336
ACH-000310,-0.416365688846
ACH-000311,-0.149490427283
ACH-000312,-0.250211171607
ACH-000315,0.17198431805199998
ACH-000316,-0.25458375983000003
ACH-000317,-0.145541800143
ACH-000318,-0.145984040978
ACH-000319,-0.173159301972
ACH-000320,-0.711737979901
ACH-000322,-0.07958325533539999
ACH-000323,-0.25515432265099997
ACH-000324,-0.28114528198600003
ACH-000329,-0.0331213747969
ACH-000330,-0.31092656738
ACH-000331,-0.319468191249
ACH-000332,-0.21828006576499998
ACH-000334,-0.308481075602
ACH-000335,-0.37599719745099996
ACH-000336,-0.10046951160499999
ACH-000337,-0.0642596088058
ACH-000339,-0.146429883937
ACH-000341,-0.266051158252
ACH-000348,-0.15727446185
ACH-000350,-0.16703530088500002
ACH-000352,-0.169856958114
ACH-000356,-0.22703890071
ACH-000361,-0.129929686219
ACH-000362,-0.09082182631829999
ACH-000363,-0.254303064056
ACH-000364,-0.155847137819
ACH-000365,-0.131974825777
ACH-000366,-0.0330425714292
ACH-000368,-0.16413212905400001
ACH-000374,-0.09831693256860001
ACH-000375,-0.291853263664
ACH-000376,-0.211267019761
ACH-000381,-0.0323865284953
ACH-000383,-0.23438771990899998
ACH-000387,-0.17698870866900002
ACH-000389,-0.265071410796
ACH-000390,-0.187602321263
ACH-000393,-0.145916740246
ACH-000395,-0.33978221841300005
ACH-000397,-0.150654538338
ACH-000401,-0.24455441168900002
ACH-000402,-0.070691570407
ACH-000403,-0.167930693476
ACH-000404,0.16939911407900002
ACH-000406,-0.04432761199469999
ACH-000407,-0.202387130824
ACH-000408,-0.422360546631
ACH-000410,-0.43960857591700003
ACH-000411,-0.347285385053
ACH-000414,-0.248508654315
ACH-000415,-0.25379165029899997
ACH-000416,-0.185856438485
ACH-000420,-0.447406765053
ACH-000421,-0.005577731321470001
ACH-000424,-0.400362781056
ACH-000425,-0.028757553250199998
ACH-000426,0.26691187034499997
ACH-000427,0.00899906627915
ACH-000433,-0.0334737886871
ACH-000436,-0.253856000465
ACH-000444,0.0586880293511
ACH-000445,-0.0848126487301
ACH-000448,-0.18720019581300001
ACH-000450,-0.00273995878567
ACH-000452,-0.0955434485541
ACH-000454,-0.15207267951700001
ACH-000458,-0.0692407252974
ACH-000459,0.0334091379575
ACH-000460,-0.20353328923500003
ACH-000461,-0.29119075948600004
ACH-000463,-0.0632746386868
ACH-000464,-0.20670967285100003
ACH-000466,-0.10785079314099999
ACH-000467,-0.17442978541700002
ACH-000468,-0.279015552962
ACH-000469,-0.0597935784159
ACH-000470,-0.08327716059239999
ACH-000471,-0.121110963665
ACH-000472,-0.112841302738
ACH-000473,-0.0389725013594
ACH-000475,-0.20089721292399998
ACH-000476,-0.0945365381992
ACH-000477,-0.0778310695761
ACH-000480,-0.16794235137699998
ACH-000481,-0.122860541751
ACH-000483,-0.194374610708
ACH-000484,-0.117673395605
ACH-000485,-0.0901209511255
ACH-000486,-0.21727380402399998
ACH-000487,-0.10884955230900001
ACH-000488,-0.252498981011
ACH-000490,-0.23009366335999998
ACH-000491,-0.15569858867900002
ACH-000495,-0.262706122971
ACH-000496,-0.377493321795
ACH-000499,-0.101712323525
ACH-000500,0.14427042359300002
ACH-000502,-0.151152220049
ACH-000503,-0.213250820113
ACH-000505,-0.30000769109000003
ACH-000507,-0.0480282956156
ACH-000510,-0.157259463983
ACH-000511,-0.280199089264
ACH-000512,-0.0784016018245
ACH-000516,-0.296479948015
ACH-000517,-0.134026804331
ACH-000518,0.07021719441860001
ACH-000520,-0.358919786858
ACH-000521,-0.218316386727
ACH-000522,-0.325282410019
ACH-000524,-0.324868857419
ACH-000527,-0.0787523019153
ACH-000528,-0.148921077632
ACH-000537,-0.234574566771
ACH-000541,-0.33940140725
ACH-000542,-0.188286383177
ACH-000544,-0.141056001967
ACH-000545,-0.19771241688000002
ACH-000547,0.00554125830072
ACH-000548,-0.294830589553
ACH-000549,-0.250256098757
ACH-000550,-0.251544841558
ACH-000552,-0.266074427116
ACH-000556,-0.111571924783
ACH-000557,-0.232245471433
ACH-000570,-0.1972150487
ACH-000571,-0.12450506727600001
ACH-000573,-0.0753094349428
ACH-000576,-0.312461588656
ACH-000580,-0.0647470628975
ACH-000584,-0.18141022988699998
ACH-000585,-0.0760701235712
ACH-000588,-0.17286465668900003
ACH-000589,-0.131772802894
ACH-000591,0.00475192286289
ACH-000593,-0.09818028915549999
ACH-000600,-0.27522143871599997
ACH-000601,-0.140438433158
ACH-000604,-0.37977890061700004
ACH-000605,-0.306858975172
ACH-000606,-0.157489837769
ACH-000608,-0.14151591605699998
ACH-000614,-0.0043168824716099995
ACH-000616,-0.135658252373
ACH-000618,-0.147359509793
ACH-000619,-0.188944810865
ACH-000620,-0.241648834479
ACH-000621,-0.37663233925800005
ACH-000622,-0.042332099163100004
ACH-000623,-0.0534880510315
ACH-000624,-0.182055297304
ACH-000627,-0.358621114146
ACH-000630,-0.402785411862
ACH-000632,-0.191340373024
ACH-000633,-0.276836274196
ACH-000637,-0.0248585313691
ACH-000638,-0.0903730999897
ACH-000646,-0.134650629094
ACH-000647,-0.018620499384
ACH-000648,-0.313544587602
ACH-000649,-0.159205606612
ACH-000651,-0.050578717257
ACH-000652,0.055281241907000005
ACH-000653,-0.0876082501985
ACH-000657,-0.14806631109
ACH-000658,-0.347665455982
ACH-000661,0.0388975815595
ACH-000662,-0.191508965414
ACH-000663,-0.114447145824
ACH-000665,-0.23444483069000002
ACH-000671,-0.21286204874200002
ACH-000673,-0.188948948859
ACH-000676,-0.295418776214
ACH-000677,0.046111777433199996
ACH-000681,-0.0621041035241
ACH-000682,-0.260140012711
ACH-000683,-0.252460615956
ACH-000684,-0.071220615681
ACH-000688,-0.338459646228
ACH-000693,-0.209642376666
ACH-000694,-0.149522579721
ACH-000695,-0.051018516310400004
ACH-000696,-0.23109043817699998
ACH-000697,-0.35818678192500003
ACH-000699,-0.103146727986
ACH-000701,-0.287730761723
ACH-000706,-0.19523786127099998
ACH-000711,-0.202008398704
ACH-000713,-0.253592675847
ACH-000714,-0.357097953825
ACH-000718,-0.146387160647
ACH-000720,-0.167934678982
ACH-000721,-0.11681043087099999
ACH-000724,-0.2164105359
ACH-000725,-0.0723347694858
ACH-000732,-0.075907377007
ACH-000734,-0.202700708528
ACH-000735,-0.244410858266
ACH-000736,-0.127684655413
ACH-000738,-0.071449682401
ACH-000746,-0.16767180207000001
ACH-000747,-0.140444761835
ACH-000748,-0.152718844519
ACH-000753,-0.190926577946
ACH-000756,0.1310214558
ACH-000757,-0.164958632105
ACH-000758,-0.240480100198
ACH-000760,-0.191606882504
ACH-000763,-0.21447686330600002
ACH-000764,0.08249808343189999
ACH-000765,-0.266683531295
ACH-000766,-0.0682148112134
ACH-000767,-0.258398116412
ACH-000768,-0.0647689339285
ACH-000769,-0.373059074912
ACH-000770,-0.142766484645
ACH-000771,-0.170428218364
ACH-000773,-0.0315820411893
ACH-000776,-0.13783494595
ACH-000777,-0.078962667408
ACH-000778,-0.32610780423700003
ACH-000781,-0.107117283261
ACH-000782,-0.0381114966999
ACH-000783,-0.408203438201
ACH-000784,-0.0678019280794
ACH-000785,-0.24023086880999997
ACH-000787,-0.257046162815
ACH-000788,-0.049731752099099996
ACH-000791,-0.455186317722
ACH-000792,-0.0678427531931
ACH-000794,-0.14892117189200002
ACH-000796,-0.17065736448399998
ACH-000799,-0.32855046096
ACH-000800,-0.265832045275
ACH-000802,-0.0998548871844
ACH-000804,-0.325135514819
ACH-000805,0.119257417841
ACH-000809,-0.0789382110838
ACH-000810,-0.379476322026
ACH-000811,-0.148084735896
ACH-000817,-0.211854344714
ACH-000819,-0.0808713394325
ACH-000820,-0.137947700782
ACH-000821,-0.35526686261
ACH-000822,0.0316832765888
ACH-000823,-0.104931822906
ACH-000824,-0.00946271863737
ACH-000827,-0.188959451377
ACH-000829,-0.09407145217589999
ACH-000831,-0.243848182671
ACH-000832,-0.180793999345
ACH-000833,-0.015216618311999998
ACH-000834,-0.224868489079
ACH-000835,-0.0952914589023
ACH-000836,-0.155686731583
ACH-000837,-0.15923895448
ACH-000838,0.0769571975398
ACH-000839,-0.46852112604400004
ACH-000840,-0.231748293614
ACH-000841,-0.227823024813
ACH-000843,-0.169757815895
ACH-000846,-0.120409168045
ACH-000847,0.032305207628599994
ACH-000848,-0.140468432875
ACH-000849,-0.234605825603
ACH-000851,-0.35027905649400004
ACH-000855,0.053157447423099996
ACH-000856,-0.26888031385899996
ACH-000858,-0.198803866552
ACH-000859,-0.272347714485
ACH-000861,-0.314995850248
ACH-000862,-0.21857674438000002
ACH-000865,0.026009666004
ACH-000866,-0.0256150751462
ACH-000867,-0.138538945523
ACH-000869,-0.303381789156
ACH-000872,-0.15139396460100002
ACH-000873,0.0185451154927
ACH-000876,-0.0213717088498
ACH-000878,0.159415355595
ACH-000880,-0.0517369888641
ACH-000881,-0.29503168858
ACH-000882,-0.14943962870799998
ACH-000884,-0.3016095351
ACH-000885,-0.327479829354
ACH-000887,-0.213273056495
ACH-000888,-0.26973297995400003
ACH-000889,-0.22253663583299998
ACH-000890,-0.3472598761
ACH-000896,-0.224430116696
ACH-000898,-0.22420915522399998
ACH-000900,-0.310543067826
ACH-000901,-0.18774927053399998
ACH-000905,-0.22391137728399998
ACH-000906,-0.0633400218147
ACH-000907,-0.343440745917
ACH-000910,-0.126336311994
ACH-000911,-0.11160597421299999
ACH-000912,-0.0441858075829
ACH-000913,-0.13060974815999998
ACH-000915,-0.0010569085485
ACH-000916,-0.152971173681
ACH-000917,-0.0946068209791
ACH-000921,-0.27374707018399996
ACH-000924,-0.173569318189
ACH-000926,-0.16723776809000002
ACH-000928,-0.197708247904
ACH-000929,0.015176231439
ACH-000932,-0.265134221302
ACH-000935,-0.291634767749
ACH-000936,-0.21275727087299998
ACH-000937,-0.138595931452
ACH-000938,0.0795477391855
ACH-000939,-0.0637446259294
ACH-000941,-0.0570619537739
ACH-000943,-0.212370894461
ACH-000946,-0.311182734386
ACH-000947,-0.0573355828705
ACH-000948,-0.201522793638
ACH-000950,-0.10539092005
ACH-000953,-0.17176529520300002
ACH-000957,-0.21114025648600002
ACH-000958,-0.0009731562877010002
ACH-000960,-0.0114301487063
ACH-000963,0.0419356421743
ACH-000968,-0.171196612521
ACH-000969,-0.208308007704
ACH-000973,-0.151999372976
ACH-000974,-0.16796160975699997
ACH-000975,-0.276181858973
ACH-000976,-0.319276673613
ACH-000978,-0.292082070938
ACH-000980,-0.18074437193300003
ACH-000984,-0.353700646882
ACH-000986,-0.234537021983
ACH-000988,-0.153532553435
ACH-000993,-0.35315838928099996
ACH-000994,-0.20455801843899998
ACH-000996,-0.325061065135
ACH-001001,-0.0747821599618
ACH-001020,-0.21887295891300002
ACH-001028,-0.0482057089382
ACH-001031,-0.0115686118857
ACH-001038,-0.08784057355630001
ACH-001048,-0.22809057428399998
ACH-001050,-0.290484256129
ACH-001053,-0.127505151264
ACH-001054,-0.21662109521200001
ACH-001061,-0.128092918281
ACH-001067,-0.236136096913
ACH-001075,-0.184659092208
ACH-001096,-0.0264288492636
ACH-001128,-0.19150082208299998
ACH-001134,-0.208571975814
ACH-001151,-0.077455460673
ACH-001163,-0.134626981749
ACH-001164,-0.18248987850099999
ACH-001173,-0.138701915914
ACH-001183,-0.24326981467099998
ACH-001184,-0.0561029197817
ACH-001190,-0.26824034165
ACH-001192,-0.211549541756
ACH-001193,-0.21702814518599997
ACH-001196,-0.131153542457
ACH-001197,-0.06666585216160001
ACH-001205,-0.017899390715599997
ACH-001211,0.09579328176850001
ACH-001212,0.012360987258500001
ACH-001228,-0.207418546114
ACH-001232,-0.28545101466999995
ACH-001239,-0.187634888732
ACH-001274,-0.182971274373
ACH-001275,-0.0829986521611
ACH-001277,-0.070942119476
ACH-001278,-0.0344862757251
ACH-001280,-0.418242086964
ACH-001283,0.022233658360900004
ACH-001289,0.030049866356299998
ACH-001295,-0.14559670894
ACH-001300,-0.235889681642
ACH-001301,-0.19942628606899998
ACH-001302,-0.0710305806359
ACH-001303,-0.660051272079
ACH-001306,-0.36699464359300005
ACH-001318,-0.32980382131200003
ACH-001322,-0.36158090650200003
ACH-001328,-0.238796142858
ACH-001332,-0.242997061705
ACH-001333,0.0365232133054
ACH-001336,-0.043629728097699993
ACH-001340,-0.118817005635
ACH-001346,-0.178692250176
ACH-001353,-0.218773013013
ACH-001354,-0.40199103522699997
ACH-001367,0.06674778169909999
ACH-001368,-0.0927976049515
ACH-001374,-0.0902270807168
ACH-001375,-0.09061829104869999
ACH-001377,-0.220748912727
ACH-001380,-0.229196796679
ACH-001391,0.0343476715106
ACH-001407,-0.316571767373
ACH-001408,-0.13583534498400002
ACH-001413,-0.286731660043
ACH-001430,-0.19914279864599999
ACH-001431,-0.0126308091567
ACH-001450,0.0253308360071
ACH-001496,-0.155694683698
ACH-001500,-0.024429242504099998
ACH-001521,-0.181607007614
ACH-001523,-0.0802540769669
ACH-001532,-0.167104641779
ACH-001536,-0.29038530371300003
ACH-001550,-0.200456337913
ACH-001552,-0.252639843218
ACH-001554,-0.305578993736
ACH-001645,0.0154299794015
ACH-001654,-0.10760191205
ACH-001715,-0.33985625329400004
ACH-001735,-0.163847767945
ACH-001736,-0.0656367679622
ACH-001737,-0.31503393306899996
ACH-001740,-0.160349796457
ACH-001745,-0.0664543331391
ACH-001750,-0.043503017914699994
ACH-001765,-0.220819388655
ACH-001956,-0.0509482498277
ACH-001957,-0.27168164017499996
