,RFC1 (5981)
ACH-000004,-0.633019879734
ACH-000007,-0.484613341049
ACH-000009,-0.39806372537
ACH-000011,-0.41350650466899996
ACH-000012,-0.299316149386
ACH-000013,-0.25312064187
ACH-000014,-0.753281599024
ACH-000015,-0.585487017314
ACH-000017,-0.6767813429449999
ACH-000018,-0.555921435457
ACH-000019,-0.361973577245
ACH-000021,-0.418576265695
ACH-000022,-0.464994685761
ACH-000025,-0.5591861089329999
ACH-000028,-0.377945267935
ACH-000030,-0.409133767381
ACH-000035,-0.418216985352
ACH-000036,-0.42870972918399997
ACH-000037,-0.28054322213300004
ACH-000039,-0.660411647398
ACH-000040,-0.706152188011
ACH-000041,-0.540769827611
ACH-000042,-0.358669275181
ACH-000045,-0.326183540625
ACH-000047,-0.48049271868999993
ACH-000052,-0.297288783217
ACH-000053,-0.33052812100900003
ACH-000054,-0.547983829426
ACH-000055,-0.465101393011
ACH-000060,-0.308635103689
ACH-000067,-0.19807633802400001
ACH-000070,-0.43255217011999997
ACH-000075,-0.779143483899
ACH-000078,-0.465357372384
ACH-000082,-0.5920987283420001
ACH-000085,-0.577419994344
ACH-000086,-0.228636848836
ACH-000087,-0.807494864109
ACH-000092,-0.45289636585799997
ACH-000095,-0.760639276834
ACH-000097,-0.329617608736
ACH-000098,-0.225233866576
ACH-000099,-0.5056943823269999
ACH-000108,-0.243523287805
ACH-000113,-0.35353047025
ACH-000115,-0.201610318767
ACH-000116,-0.475358503836
ACH-000118,-0.298113225254
ACH-000120,-0.380718714086
ACH-000123,-0.587510228681
ACH-000127,-0.35792481834299994
ACH-000128,-0.516639727308
ACH-000132,-0.648672152536
ACH-000133,-0.282593056246
ACH-000137,-0.771302671485
ACH-000138,-0.301283420601
ACH-000142,-0.5239887328630001
ACH-000143,-0.552514062046
ACH-000146,-0.451777877063
ACH-000148,-0.421432994494
ACH-000150,-0.352127004009
ACH-000152,-0.404467068524
ACH-000153,-0.34821124203299997
ACH-000159,-0.680617946599
ACH-000160,-0.528025992428
ACH-000163,-0.458365300559
ACH-000167,-0.48520744676399996
ACH-000168,-0.469630763715
ACH-000169,-0.542581892911
ACH-000178,-0.570534944257
ACH-000182,-0.561786100309
ACH-000183,-0.312220922947
ACH-000188,-0.512923405937
ACH-000189,-0.265687276705
ACH-000190,-0.761599304018
ACH-000198,-0.41336874147299996
ACH-000204,-0.608815721544
ACH-000206,-0.504665888769
ACH-000207,-0.608572404863
ACH-000211,-0.487812022011
ACH-000215,-0.6016136100980001
ACH-000221,-0.418397002412
ACH-000222,-0.380184897439
ACH-000223,-0.41473658855499995
ACH-000226,-0.254944284349
ACH-000227,-0.727963036964
ACH-000228,-0.687593589124
ACH-000231,-0.636810806056
ACH-000232,-0.25777327215
ACH-000233,-0.445270612473
ACH-000234,-0.398871769463
ACH-000235,-0.420047485546
ACH-000237,-0.751763994594
ACH-000238,-0.43574733262800003
ACH-000243,-0.527163783451
ACH-000244,-0.432778229324
ACH-000246,-0.565836402174
ACH-000248,-0.295714430254
ACH-000250,-0.324202986923
ACH-000251,-0.547321843865
ACH-000253,-0.29071536519900004
ACH-000255,-0.568345344753
ACH-000256,-0.392538666985
ACH-000257,-0.60421101459
ACH-000258,-0.607123346597
ACH-000259,-0.36005497279200005
ACH-000260,-0.48195201320799996
ACH-000261,-0.5936133977229999
ACH-000262,-0.20562833714099998
ACH-000263,-0.291698539155
ACH-000264,-0.523052359859
ACH-000265,-0.359134704455
ACH-000266,-0.47674746382700006
ACH-000272,-0.6368671320329999
ACH-000273,-0.509336498117
ACH-000274,-0.237815260302
ACH-000277,-0.36457414415
ACH-000278,-0.5003759861029999
ACH-000279,-0.320511241338
ACH-000280,-0.5183834372
ACH-000281,-0.353991731205
ACH-000288,-0.46460728010700003
ACH-000291,-0.44739684818899994
ACH-000293,-0.433851034124
ACH-000294,-0.330507349417
ACH-000295,-0.440668120331
ACH-000296,-0.40418028498899994
ACH-000302,-0.517241341778
ACH-000304,-0.60653638306
ACH-000307,-0.407720883962
ACH-000308,-0.39964884479699997
ACH-000310,-0.598075319049
ACH-000311,-0.287861123951
ACH-000312,-0.430486215106
ACH-000315,-0.052942793349000004
ACH-000316,-0.237685291892
ACH-000317,-0.28732879551199997
ACH-000318,-0.363079600857
ACH-000319,-0.341173149595
ACH-000320,-0.445055146902
ACH-000322,-0.42673259610299996
ACH-000323,-0.370208543188
ACH-000324,-0.451799220778
ACH-000329,-0.473535943512
ACH-000330,-0.284921133202
ACH-000331,-0.618422202334
ACH-000332,-0.270795655768
ACH-000334,-0.311141851934
ACH-000335,-0.102407366508
ACH-000336,-0.34936377950999997
ACH-000337,-0.6587887939239999
ACH-000339,-0.512311714756
ACH-000341,-0.426185764076
ACH-000348,-0.564579044248
ACH-000350,-0.667388098753
ACH-000352,-0.45369058194399997
ACH-000356,-0.410290161029
ACH-000361,-0.44638424173600005
ACH-000362,-0.564335661309
ACH-000363,-0.515053688826
ACH-000364,-0.429998440734
ACH-000365,-0.27451681973000003
ACH-000366,-0.69950559763
ACH-000368,-0.426328616325
ACH-000374,-0.362681882972
ACH-000375,-0.34918896758699997
ACH-000376,-0.374270542816
ACH-000381,-0.592008365698
ACH-000383,-0.390995663574
ACH-000387,-0.40252863891199997
ACH-000389,-0.20771210627599998
ACH-000390,-0.524456653844
ACH-000393,-0.225369047984
ACH-000395,-0.229526856919
ACH-000397,-0.695371260089
ACH-000401,-0.35295110068999996
ACH-000402,-0.29018814464299997
ACH-000403,-0.6970002647239999
ACH-000404,-0.42580740372500003
ACH-000406,-0.252519875699
ACH-000407,-0.135058860276
ACH-000408,-0.29109572062899997
ACH-000410,-0.38902836907
ACH-000411,-0.855829499777
ACH-000414,-0.321387777855
ACH-000415,-0.455790871452
ACH-000416,-0.40040717419
ACH-000420,-0.410190834047
ACH-000421,-0.600523080506
ACH-000424,-0.353832364952
ACH-000425,-0.20635341937600002
ACH-000426,-0.389973839957
ACH-000427,-0.589787914566
ACH-000433,-0.38889826433200003
ACH-000436,-0.36218261854
ACH-000444,-0.872859139727
ACH-000445,-0.116428240887
ACH-000448,-0.426484535182
ACH-000450,-0.507347616346
ACH-000452,-0.408255527627
ACH-000454,-0.37587351262900004
ACH-000458,-0.558810300155
ACH-000459,-0.126912778271
ACH-000460,-0.5606238154100001
ACH-000461,-0.306214205837
ACH-000463,-0.509303480372
ACH-000464,-0.430049840338
ACH-000466,-0.187613114166
ACH-000467,-0.386355476774
ACH-000468,-0.31739515117899997
ACH-000469,-0.6517045059359999
ACH-000470,-0.32844899768
ACH-000471,-0.379702313124
ACH-000472,-0.38313320823799996
ACH-000473,-0.38281875323700004
ACH-000475,-0.323845242601
ACH-000476,-0.523262805269
ACH-000477,-0.447153824851
ACH-000480,-0.482820020435
ACH-000481,-0.7864877262000001
ACH-000483,-0.5796848539580001
ACH-000484,-0.283628168837
ACH-000485,-0.388501666807
ACH-000486,-0.45970205588699997
ACH-000487,-0.480442780875
ACH-000488,-0.617722747158
ACH-000490,-0.503460541372
ACH-000491,-0.533669389539
ACH-000495,-0.263988646502
ACH-000496,-0.294207565871
ACH-000499,-0.352889801388
ACH-000500,-0.298100887417
ACH-000502,-0.580208765657
ACH-000503,-0.00953949606829
ACH-000505,-0.518291691656
ACH-000507,-0.366402290162
ACH-000510,-0.321381860037
ACH-000511,-0.49346155685500004
ACH-000512,-0.6944690012710001
ACH-000516,-0.48274185087399996
ACH-000517,-0.889447819753
ACH-000518,-0.355745080225
ACH-000520,-0.6859780973749999
ACH-000521,-0.507694194416
ACH-000522,-0.548776040357
ACH-000524,-0.6688877412309999
ACH-000527,-0.7201968877079999
ACH-000528,-0.591030249949
ACH-000537,-0.312025468594
ACH-000541,-0.443628784823
ACH-000542,-0.627656476243
ACH-000544,-0.543420783947
ACH-000545,-0.39393856296400004
ACH-000547,-0.568590571913
ACH-000548,-0.402122522807
ACH-000549,-0.330250963527
ACH-000550,-0.727989902974
ACH-000552,-0.31352829584
ACH-000556,-0.47433675181100005
ACH-000557,-0.465577444077
ACH-000570,-0.654372815299
ACH-000571,-0.248181680277
ACH-000573,-0.6224790759000001
ACH-000576,-0.43191002936000006
ACH-000580,-0.283608006787
ACH-000584,-0.43644968788099997
ACH-000585,-0.608372032716
ACH-000588,-0.333289096933
ACH-000589,-0.714507599
ACH-000591,-0.479236798533
ACH-000593,-0.545107505194
ACH-000600,-0.6044773734300001
ACH-000601,-0.5127251455340001
ACH-000604,-0.451695016917
ACH-000605,-0.353436124996
ACH-000606,-0.690297838562
ACH-000608,-0.7398169899429999
ACH-000614,-0.0796457025385
ACH-000616,-0.286619910436
ACH-000618,-0.29647972163499997
ACH-000619,-0.91538487797
ACH-000620,-0.462798121339
ACH-000621,-0.640718991199
ACH-000622,-0.7931084859980001
