,NEFH (4744)
ACH-000004,0.007591302071569999
ACH-000007,-0.0936086833932
ACH-000009,-0.019997564866900002
ACH-000011,0.11600747280899999
ACH-000012,-0.040846758784699996
ACH-000013,0.125604617087
ACH-000014,0.087403406952
ACH-000015,-0.0497246164267
ACH-000017,-0.00149048804844
ACH-000018,0.0470581160451
ACH-000019,-0.40545825954899994
ACH-000021,-0.010376545734
ACH-000022,-0.0219118925295
ACH-000025,-0.056070326511500006
ACH-000028,-0.205960580413
ACH-000030,-0.0726891423563
ACH-000035,0.04534823934090001
ACH-000036,0.0515879687486
ACH-000037,-0.0621245880906
ACH-000039,-0.010216583687500001
ACH-000040,0.022701761594700002
ACH-000041,0.0752050146863
ACH-000042,-0.0602047658995
ACH-000045,0.0681814929516
ACH-000047,0.211373871673
ACH-000052,0.126327340591
ACH-000053,0.040996290956699995
ACH-000054,0.0603837168872
ACH-000055,0.0167021495661
ACH-000060,-0.181002640281
ACH-000067,-0.132330279159
ACH-000070,-0.0249918047235
ACH-000075,-0.016547392520899998
ACH-000078,0.121430645677
ACH-000082,0.054117844944199994
ACH-000085,-0.07648754306410001
ACH-000086,0.0449783210265
ACH-000087,-0.0158610284149
ACH-000092,-0.130776697479
ACH-000095,-0.0375073127519
ACH-000097,-0.0663165684608
ACH-000098,0.0488746136709
ACH-000099,0.133864617331
ACH-000108,0.104275293047
ACH-000113,0.243258825995
ACH-000115,0.11934376366699999
ACH-000116,0.0904064710391
ACH-000118,-0.023595197859900004
ACH-000120,0.18508496275
ACH-000123,0.028471248930099998
ACH-000127,0.148695748872
ACH-000128,-0.26628095679499997
ACH-000132,-0.028817266876500002
ACH-000133,-0.123164654132
ACH-000137,-0.36126656928900003
ACH-000138,0.142079627412
ACH-000142,-0.125010476254
ACH-000143,-0.142773320691
ACH-000146,-0.0702654612342
ACH-000148,0.0330102101246
ACH-000150,-0.098067185865
ACH-000152,-0.198968349809
ACH-000153,0.107501655885
ACH-000159,0.09793047724710001
ACH-000160,-0.00206045518494
ACH-000163,-0.127638784035
ACH-000167,-0.405319524641
ACH-000168,0.10293490606599999
ACH-000169,0.042670496036599996
ACH-000178,0.15355953582100001
ACH-000182,0.10748526263699999
ACH-000183,-0.0221581703282
ACH-000188,0.08317558255139999
ACH-000189,0.0142333612365
ACH-000190,-0.0237161848704
ACH-000198,-0.0716966109402
ACH-000204,-0.13140044525900002
ACH-000206,-0.08651068729530001
ACH-000207,0.11671427855799998
ACH-000211,0.0679661278619
ACH-000215,-0.0751181167201
ACH-000221,-0.00035706661489300003
ACH-000222,-0.060561422947
ACH-000223,-0.133783587611
ACH-000226,-0.01074108801
ACH-000227,0.0195254875981
ACH-000228,0.0680932196855
ACH-000231,-0.133769222795
ACH-000232,-0.0721161432251
ACH-000233,0.00093125686833
ACH-000234,-0.03601497715330001
ACH-000235,0.147399223517
ACH-000237,-0.09777955179
ACH-000238,-0.10530418558299999
ACH-000243,-0.0130038198337
ACH-000244,-0.135877747625
ACH-000246,0.0493258894945
ACH-000248,0.0027278022078500003
ACH-000250,0.019708557178599997
ACH-000251,-0.142178913616
ACH-000253,0.122572686207
ACH-000255,-0.153616399239
ACH-000256,-0.143516605561
ACH-000257,0.0837016377394
ACH-000258,-0.0680389937113
ACH-000259,0.0761411443838
ACH-000260,0.125868739669
ACH-000261,-0.08636483224089998
ACH-000262,0.360998309223
ACH-000263,-0.09476358137520001
ACH-000264,-0.0362750087654
ACH-000265,-0.020097287037799998
ACH-000266,0.0758272136433
ACH-000272,0.0749424172435
ACH-000273,0.117495241665
ACH-000274,-0.07033729316910001
ACH-000277,0.07649113918169999
ACH-000278,-0.0608496959839
ACH-000279,-0.0468862026401
ACH-000280,-0.016231666356600002
ACH-000281,0.304108436883
ACH-000288,-0.0356501732166
ACH-000291,-0.0870118698654
ACH-000293,-0.0908507465707
ACH-000294,0.10848831147299999
ACH-000295,-0.029955993325700002
ACH-000296,0.163935498578
ACH-000302,0.030888459516500003
ACH-000304,0.0985401091529
ACH-000307,0.0809941937897
ACH-000308,-0.06923652303719999
ACH-000310,0.07353491593889999
ACH-000311,-0.0681605738683
ACH-000312,0.0835365648188
ACH-000315,0.180878317504
ACH-000316,-0.14953745777799998
ACH-000317,0.0267122475498
ACH-000318,-0.0634959313571
ACH-000319,0.0627876528716
ACH-000320,0.0312249723112
ACH-000322,-0.164710938817
ACH-000323,-0.251436628497
ACH-000324,0.057395650176
ACH-000329,-0.111124820551
ACH-000330,-0.0136358932112
ACH-000331,-0.063711933333
ACH-000332,0.0102711145142
ACH-000334,0.140621257375
ACH-000335,-0.258528893614
ACH-000336,0.347605927579
ACH-000337,-0.0322791603065
ACH-000339,0.07315782485510001
ACH-000341,-0.0477986413319
ACH-000348,-0.0014174063042400001
ACH-000350,0.0337670785349
ACH-000352,-0.09275580060139998
ACH-000356,0.14224054969799999
ACH-000361,0.268300012269
ACH-000362,0.174279652353
ACH-000363,-0.0745539919189
ACH-000364,0.0773884209913
ACH-000365,0.12533482466600002
ACH-000366,0.0151384443093
ACH-000368,-0.0270919053394
ACH-000374,0.184147941524
ACH-000375,-0.00160665675707
ACH-000376,-0.116500106918
ACH-000381,-0.007912117522899999
ACH-000383,0.0435744231551
ACH-000387,0.157216411701
ACH-000389,0.13576732408
ACH-000390,-0.11305800031999999
ACH-000393,0.0204085639992
ACH-000395,-0.0802125545924
ACH-000397,-0.053999126051000004
ACH-000401,0.038607546085099996
ACH-000402,0.033037434495900006
ACH-000403,-0.11103000666200001
ACH-000404,0.23644791155099998
ACH-000406,0.0743137281723
ACH-000407,-0.0736925389079
ACH-000408,0.0805109127983
ACH-000410,-0.010069554583600001
ACH-000411,0.160028958255
ACH-000414,0.244189834124
ACH-000415,-0.0908920651686
ACH-000416,0.190420447839
ACH-000420,-0.026161210654099997
ACH-000421,-0.0073064537193199995
ACH-000424,-0.128954025487
ACH-000425,0.104473939911
ACH-000426,-0.0421061759122
ACH-000427,0.0737750113882
ACH-000433,-0.100495685062
ACH-000436,-0.270699500657
ACH-000444,0.00584766866741
ACH-000445,-0.284879013038
ACH-000448,0.037910059944699995
ACH-000450,0.0835947693701
ACH-000452,0.144042990038
ACH-000454,-0.12405153131300001
ACH-000458,-0.0747946116685
ACH-000459,0.0395354162592
ACH-000460,0.0934722804624
ACH-000461,0.07145080244239999
ACH-000463,0.0733657871424
ACH-000464,0.041090627066
ACH-000466,-0.115485220779
ACH-000467,0.061765399458800004
ACH-000468,0.222395467546
ACH-000469,0.0260629085043
