,POMGNT1 (55624)
ACH-000004,-0.153602968998
ACH-000007,0.10585263903200001
ACH-000009,-0.24930440090599998
ACH-000011,0.024659137940000003
ACH-000012,-0.236221632328
ACH-000013,-0.138939265796
ACH-000014,-0.462034519696
ACH-000015,-0.146035249385
ACH-000017,-0.18510679166900001
ACH-000018,-0.0786926248427
ACH-000019,-0.352289807776
ACH-000021,-0.219843248242
ACH-000022,0.0135826047071
ACH-000025,-0.21521123163699998
ACH-000028,-0.22028324946999997
ACH-000030,-0.196237761219
ACH-000035,-0.057458210072800005
ACH-000036,-0.0769724064535
ACH-000037,0.00619125482987
ACH-000039,0.092585974145
ACH-000040,-0.22261006232299999
ACH-000041,-0.236772338072
ACH-000042,-0.016561042310999998
ACH-000045,-0.230284216713
ACH-000047,-0.0844120737063
ACH-000052,-0.397132761991
ACH-000053,-0.176905108179
ACH-000054,-0.11162656217599999
ACH-000055,-0.13528841395
ACH-000060,-0.399353075798
ACH-000067,-0.21355291550900002
ACH-000070,-0.025772242578500002
ACH-000075,-0.231086490462
ACH-000078,-0.06672012519659999
ACH-000082,-0.180252313246
ACH-000085,0.0254453345089
ACH-000086,-0.295233359429
ACH-000087,-0.374806142259
ACH-000092,-0.33465102900800003
ACH-000095,-0.253295627343
ACH-000097,-0.20342604664299999
ACH-000098,-0.297707744981
ACH-000099,-0.211666608581
ACH-000108,-0.0011565048800000002
ACH-000113,-0.00260247777623
ACH-000115,-0.061094095439999996
ACH-000116,-0.12704310884
ACH-000118,-0.18510983036200002
ACH-000120,-0.0498348792593
ACH-000123,-0.199104081451
ACH-000127,-0.19850661467300001
ACH-000128,-0.296620119709
ACH-000132,-0.178182712494
ACH-000133,-0.289092586568
ACH-000137,-0.023997967839099996
ACH-000138,-0.0412793573693
ACH-000142,-0.24894373245
ACH-000143,-0.19751651766399997
ACH-000146,-0.171089584824
ACH-000148,-0.10422551270500001
ACH-000150,-0.405375637665
ACH-000152,-0.203652902585
ACH-000153,-0.32706821924699997
ACH-000159,-0.11214526150399999
ACH-000160,-0.334498346211
ACH-000163,0.0640597705808
ACH-000167,-0.0125683667207
ACH-000168,-0.0198462877839
ACH-000169,-0.203514190789
ACH-000178,-0.170202748827
ACH-000182,0.00486781270514
ACH-000183,-0.22729274750599998
ACH-000188,-0.236770410706
ACH-000189,-0.126837157283
ACH-000190,-0.026339175318900003
ACH-000198,-0.020262183129599997
ACH-000204,-0.031611340963300004
ACH-000206,-0.10437524594
ACH-000207,-0.348187248549
ACH-000211,-0.00641110917913
ACH-000215,-0.22162962176399997
ACH-000221,-0.16264815585
ACH-000222,-0.241021265663
ACH-000223,0.0730565565735
ACH-000226,-0.10924193735
ACH-000227,-0.128347914296
ACH-000228,-0.17223284633000002
ACH-000231,-0.14315617193900002
ACH-000232,-0.14726987747
ACH-000233,-0.129549017268
ACH-000234,-0.155119040535
ACH-000235,-0.14936500097799998
ACH-000237,-0.15292412443700001
ACH-000238,-0.156589104907
ACH-000243,0.011974917988499999
ACH-000244,-0.185089904332
ACH-000246,-0.08760962210510001
ACH-000248,-0.163090974477
ACH-000250,-0.113685391169
ACH-000251,-0.023276539681000002
ACH-000253,-0.19360399995400002
ACH-000255,-0.12530617158
ACH-000256,-0.129838764267
ACH-000257,0.058371457324
ACH-000258,0.195008245285
ACH-000259,-0.0860554297562
ACH-000260,-0.144666743547
ACH-000261,-0.189385782797
ACH-000262,-0.0772594604186
ACH-000263,-0.13103821674399999
ACH-000264,-0.05024899723
ACH-000265,-0.08843107501219999
ACH-000266,-0.0590405916224
ACH-000272,-0.173035512656
ACH-000273,-0.11280548496300001
ACH-000274,-0.265120958271
ACH-000277,-0.048336634622300007
ACH-000278,-0.167025366639
ACH-000279,-0.146491619499
ACH-000280,-0.24961912776200001
ACH-000281,0.053771939781800004
ACH-000288,-0.312690460674
ACH-000291,-0.34882651064000003
ACH-000293,-0.11796341560799999
ACH-000294,0.0052265563294099995
ACH-000295,0.07601938173160001
ACH-000296,-0.00557620562558
ACH-000302,-0.28151954012499997
ACH-000304,-0.37196506561399995
ACH-000307,-0.135808207011
ACH-000308,-0.08553489246089999
ACH-000310,-0.226976542717
ACH-000311,0.024543900241299998
ACH-000312,-0.222111903939
ACH-000315,-0.146115141947
ACH-000316,-0.0173371832624
ACH-000317,-0.275025224011
ACH-000318,-0.276559826409
ACH-000319,-0.226572648464
ACH-000320,-0.39563965237300003
ACH-000322,-0.131683256545
ACH-000323,-0.225225325345
ACH-000324,-0.14059352629799998
ACH-000329,-0.273911693415
ACH-000330,-0.244440880755
ACH-000331,-0.214528704293
ACH-000332,-0.12119332704600001
ACH-000334,-0.23411377717700002
ACH-000335,-0.386973778168
ACH-000336,-0.25083833628400004
ACH-000337,0.0290000015474
ACH-000339,-0.0105963659789
ACH-000341,-0.23866265335499998
ACH-000348,-0.0666879261883
ACH-000350,-0.0331671288956
ACH-000352,-0.16950464768800003
ACH-000356,-0.09798761205980001
ACH-000361,-0.0182533449298
ACH-000362,-0.0308306558819
ACH-000363,-0.0993750203995
ACH-000364,-0.149795593696
ACH-000365,-0.13465798116
ACH-000366,-0.113199280964
ACH-000368,-0.201351625446
ACH-000374,-0.097952520394
ACH-000375,-0.304508278084
ACH-000376,-0.209701842348
ACH-000381,-0.18731829231400002
ACH-000383,-0.214702687173
ACH-000387,-0.126792856496
ACH-000389,-0.267105646814
ACH-000390,-0.269670963263
ACH-000393,-0.277439801254
ACH-000395,-0.0186326390849
ACH-000397,-0.138549153555
ACH-000401,0.05499178108799999
ACH-000402,-0.370849432157
ACH-000403,-0.09240617938279999
ACH-000404,0.089423965381
ACH-000406,-0.150631505221
ACH-000407,-0.0989941442306
ACH-000408,-0.310400341533
ACH-000410,-0.047200448817300004
ACH-000411,-0.0969989049889
ACH-000414,-0.107072466238
ACH-000415,-0.155488131176
ACH-000416,-0.094968849561
ACH-000420,-0.291109065788
ACH-000421,-0.0282564133703
ACH-000424,-0.170986208761
ACH-000425,-0.0818172318091
ACH-000426,-0.312130342579
ACH-000427,-0.20779534649599998
ACH-000433,-0.191920845935
ACH-000436,0.108626277405
ACH-000444,0.165942182214
ACH-000445,-0.00373628440007
ACH-000448,-0.10339714383700001
ACH-000450,-0.0713423752736
ACH-000452,0.012819430219100002
ACH-000454,-0.010909398119000002
ACH-000458,-0.0400216671806
ACH-000459,-0.0976308959463
ACH-000460,0.00564590667167
ACH-000461,-0.136306441798
ACH-000463,-0.20376710671300002
ACH-000464,-0.112056482854
ACH-000466,-0.0747963399357
ACH-000467,-0.07836352569
ACH-000468,-0.14123987783
ACH-000469,-0.173054336119
ACH-000470,0.0943986984675
ACH-000471,-0.169170855744
ACH-000472,-0.055751651009300005
ACH-000473,-0.07559567574460001
ACH-000475,-0.181280842876
ACH-000476,-0.0512486705104
ACH-000477,-0.138908081401
ACH-000480,-0.17985459482000002
ACH-000481,-0.24305529875300003
ACH-000483,-0.252401599506
ACH-000484,0.0422985396782
ACH-000485,-0.134053779876
ACH-000486,-0.260331867897
ACH-000487,-0.162502216162
ACH-000488,-0.06631927889349999
ACH-000490,-0.221333076943
ACH-000491,-0.444896349027
ACH-000495,-0.25160304358
ACH-000496,-0.15919898575
ACH-000499,-0.0336794631013
ACH-000500,-0.23705966595300001
ACH-000502,-0.0527598370826
ACH-000503,-0.0742069070925
ACH-000505,-0.0910053620876
ACH-000507,0.011750214643099999
ACH-000510,-0.165724750943
ACH-000511,-0.0794179925028
ACH-000512,-0.0995727383341
ACH-000516,0.09884783354
ACH-000517,-0.133275409557
ACH-000518,-0.0328989980116
ACH-000520,-0.20225593498799999
ACH-000521,-0.363226077601
ACH-000522,-0.31566949670600003
ACH-000524,-0.210462507652
ACH-000527,-0.14895320125199998
ACH-000528,-0.096706501146
ACH-000537,-0.132039053301
ACH-000541,-0.0835856506492
ACH-000542,-0.303997097547
ACH-000544,-0.262093861775
ACH-000545,-0.36815549849
ACH-000547,-0.214655423232
ACH-000548,-0.14024381483200002
ACH-000549,-0.148486286419
ACH-000550,-0.42708156857199997
ACH-000552,-0.0788053977818
ACH-000556,-0.246950048673
ACH-000557,-0.289181663917
ACH-000570,-0.215056880133
ACH-000571,-0.240381059568
ACH-000573,-0.0609769022861
ACH-000576,-0.259553061685
ACH-000580,-0.144746201965
ACH-000584,-0.165865806867
ACH-000585,-0.21950609562600001
ACH-000588,-0.225881667116
ACH-000589,-0.124556537583
ACH-000591,-0.154480144441
ACH-000593,-0.305255282725
ACH-000600,-0.24769308339
ACH-000601,-0.238231329883
ACH-000604,-0.330260220353
ACH-000605,-0.155883392202
ACH-000606,-0.18568489777199998
ACH-000608,-0.213894942452
ACH-000614,-0.23990442382899999
ACH-000616,-0.13944824471
ACH-000618,-0.0756025479787
ACH-000619,0.030450153509
ACH-000620,-0.030160542549400003
ACH-000621,-0.314644415576
ACH-000622,-0.140313530914
ACH-000623,-0.10797700344000001
ACH-000624,-0.11810551293600001
ACH-000627,-0.24305375997499998
ACH-000630,-0.277095257204
ACH-000632,-0.291292876275
ACH-000633,-0.330361142341
ACH-000637,-0.0365675984595
ACH-000638,-0.301918076065
ACH-000646,-0.0033345674276699998
ACH-000647,-0.09549242901699999
ACH-000648,-0.227899344105
ACH-000649,-0.166661785476
ACH-000651,-0.17367938769299998
ACH-000652,-0.114856639497
ACH-000653,-0.140306139092
ACH-000657,-0.16992889201699998
ACH-000658,-0.0193546058883
ACH-000661,-0.08742376671560001
ACH-000662,-0.0873319960787
ACH-000663,-0.140318225071
ACH-000665,-0.27386790694400004
ACH-000671,-0.331043135134
ACH-000673,-0.215374494558
ACH-000676,-0.18102822495499998
ACH-000677,-0.147205507992
ACH-000681,-0.135430753185
ACH-000682,-0.218300890151
ACH-000683,-0.27339002906
ACH-000684,-0.0160539088821
ACH-000688,-0.294413301286
ACH-000693,-0.152949298093
ACH-000694,-0.20654875378100002
ACH-000695,-0.315794565488
ACH-000696,-0.16632613888699999
ACH-000697,-0.153606463523
ACH-000699,-0.064356618477
ACH-000701,-0.0785788713315
ACH-000706,-0.113936482863
ACH-000711,-0.145133247268
ACH-000713,-0.39789169546400005
ACH-000714,-0.27332969442
ACH-000718,-0.299324817403
ACH-000720,-0.21197728748300002
ACH-000721,-0.252677323451
ACH-000724,0.316385825277
ACH-000725,0.0610617726283
ACH-000732,-0.0487133243219
ACH-000734,-0.192155121545
ACH-000735,-0.234454666938
ACH-000736,-0.118886606491
ACH-000738,-0.148997392721
ACH-000746,-0.29812383595499997
ACH-000747,-0.08853189283889999
ACH-000748,-0.0789764389137
ACH-000753,-0.118818162288
ACH-000756,0.0372158086276
ACH-000757,-0.144238245436
ACH-000758,-0.17850250192400002
ACH-000760,-0.054579417660400004
ACH-000763,-0.060207983137900004
ACH-000764,-0.028616460617200003
ACH-000765,-0.18629634102899997
ACH-000766,-0.248814389513
ACH-000767,-0.22033733376400003
ACH-000768,0.0761998410482
ACH-000769,-0.447884513529
ACH-000770,-0.0783037234396
ACH-000771,-0.12248788627
ACH-000773,0.000452398781564
ACH-000776,-0.242571935695
ACH-000777,-0.036644647891
ACH-000778,-0.0229431601528
ACH-000781,-0.109840605119
ACH-000782,-0.19577314068799997
ACH-000783,-0.025799398005599997
ACH-000784,-0.140619902772
ACH-000785,-0.25016358257599997
ACH-000787,-0.238141696291
ACH-000788,-0.129562059809
ACH-000791,-0.182217533961
ACH-000792,-0.21355356911200002
ACH-000794,-0.128283172764
ACH-000796,-0.00875658055631
ACH-000799,-0.154551373566
ACH-000800,-0.13650737842
ACH-000802,-0.0713414562792
ACH-000804,-0.143394499157
ACH-000805,-0.143410288419
ACH-000809,-0.11036110169399999
ACH-000810,-0.0525845694479
ACH-000811,-0.102407125679
ACH-000817,-0.11044439129599999
ACH-000819,-0.0317680893512
ACH-000820,-0.232794483918
ACH-000821,-0.116874641758
ACH-000822,-0.0629218597994
ACH-000823,-0.145234991532
ACH-000824,-0.233669092042
ACH-000827,-0.21525663219900001
ACH-000829,-0.324362531164
