,CEND1 (51286)
ACH-000248,0.275733543426
ACH-000250,-0.325651053325
ACH-000251,-0.763312923249
ACH-000253,-0.329516976374
ACH-000255,0.011009808328400001
ACH-000256,-0.454117760409
ACH-000257,-0.19713286275699998
ACH-000258,-0.255768592424
ACH-000259,-0.18777820616799998
ACH-000260,-0.326170033896
ACH-000261,-0.41000336206
ACH-000262,-0.510292877254
ACH-000263,-0.161782370452
ACH-000264,-0.0968962886329
ACH-000265,-0.196275014118
ACH-000266,-0.197108506819
ACH-000272,-0.19375934045200002
ACH-000273,-0.209768281921
ACH-000274,-0.237331144058
ACH-000277,-0.130589124669
ACH-000278,-0.000178939591292
ACH-000279,-0.21704986391199999
ACH-000280,-0.28978566993099997
ACH-000281,-0.21827802686099998
ACH-000288,-0.276589248543
ACH-000291,-0.148523779335
ACH-000293,-0.17005618972699998
ACH-000294,0.014253744516700001
ACH-000295,-0.26818908763599997
ACH-000296,-0.435161664261
ACH-000302,-0.151025904195
ACH-000304,-0.240136683301
ACH-000307,-0.175436632405
ACH-000308,-0.0928146235042
ACH-000310,-0.332187457584
ACH-000311,-0.25554179630699997
ACH-000312,-0.299413196341
ACH-000315,-0.309385944909
ACH-000316,-0.259726913514
ACH-000317,-0.233326675606
ACH-000318,-0.00280327288589
ACH-000319,-0.241628170475
ACH-000320,-0.543761290282
ACH-000322,-0.34531324189499996
ACH-000323,-0.11004921265999999
ACH-000324,-0.245256795209
ACH-000329,-0.199010824441
ACH-000330,-0.401000124635
ACH-000331,-0.11811801158600001
ACH-000332,-0.30211034757800004
ACH-000334,-0.289870254102
ACH-000335,0.0354739770168
ACH-000336,0.0107648426558
ACH-000337,-0.49742465031800004
ACH-000339,-0.203356708772
ACH-000341,-0.133128265481
ACH-000348,-0.11889364268100001
ACH-000350,-0.343750889077
ACH-000352,-0.246597379861
ACH-000356,-0.22476682296199998
ACH-000361,0.0011163351006800001
ACH-000362,-0.052416907260800005
ACH-000363,-0.064838312621
ACH-000364,-0.13615002116
ACH-000365,-0.07385886653
ACH-000366,-0.272142154771
ACH-000368,-0.08569308509299998
ACH-000374,-0.17027442185199998
ACH-000375,-0.432437501227
ACH-000376,-0.270801907956
ACH-000381,-0.41544608694300006
ACH-000383,-0.28054093027399996
ACH-000387,-0.243264114448
ACH-000389,-0.107652922041
ACH-000390,-0.207349116296
ACH-000393,-0.463492484913
ACH-000395,-0.500839236781
ACH-000397,-0.30131694801
ACH-000401,-0.19699507480599998
ACH-000402,-0.517591496432
ACH-000403,-0.274910500443
ACH-000404,-0.00492465859491
ACH-000406,-0.256333589677
ACH-000407,-0.319288807635
ACH-000408,-0.281289628932
ACH-000410,-0.194364715179
ACH-000411,-0.350338098979
ACH-000414,-0.227886004205
ACH-000415,-0.24322182872200002
ACH-000416,-0.224579161122
ACH-000420,-0.367573263413
ACH-000421,-0.330561686742
ACH-000424,0.102845773089
ACH-000425,-0.206431995973
ACH-000426,-0.049757319752400005
ACH-000427,-0.31933495389600003
ACH-000433,-0.0557781763017
ACH-000436,-0.262918225334
ACH-000444,-0.325778533717
ACH-000445,-0.0828508625918
ACH-000448,-0.15944776547599998
ACH-000450,-0.0342184838902
ACH-000452,-0.197187920078
ACH-000454,-0.18952639881499997
ACH-000458,-0.281705686547
ACH-000459,-0.14995525428
ACH-000460,-0.34357245655900004
ACH-000461,-0.160191626089
ACH-000463,-0.273952435213
ACH-000464,-0.18565025675500002
ACH-000466,-0.176086140724
ACH-000467,-0.24626051495499998
ACH-000468,-0.25010173432300004
ACH-000469,-0.293573283951
ACH-000470,-0.15786013671399998
ACH-000471,-0.216892845232
ACH-000472,0.0118349388631
ACH-000473,-0.33185968270599997
ACH-000475,-0.167913879224
ACH-000476,-0.245896708191
ACH-000477,-0.378693428068
ACH-000480,-0.46271372325099996
ACH-000481,-0.128005996249
ACH-000483,-0.226186519399
ACH-000484,-0.0474063076212
ACH-000485,-0.205036623862
ACH-000486,-0.287282821595
ACH-000487,-0.11712104529000002
ACH-000488,-0.192497446279
ACH-000490,-0.18651132691599998
ACH-000491,-0.0036130462929999997
ACH-000495,-0.645359426313
ACH-000496,-0.26546918313
ACH-000499,-0.293700930524
ACH-000500,-0.168418461236
ACH-000502,-0.30564386989500003
ACH-000503,-0.22437046357299997
ACH-000505,-0.218481504446
ACH-000507,-0.0181527897667
ACH-000510,-0.0345890020593
ACH-000511,-0.12736647262700002
ACH-000512,-0.129732364292
ACH-000516,-0.0639263212412
ACH-000517,-0.189436014477
ACH-000518,-0.139730362059
ACH-000520,-0.201963330062
ACH-000521,-0.163815206249
ACH-000522,-0.278942669703
ACH-000524,-0.409606071761
ACH-000527,-0.142993976703
ACH-000528,-0.00064546434136
ACH-000537,-0.278361536213
ACH-000541,-0.08306634825939999
ACH-000542,-0.12262832529
ACH-000544,-0.13509317091700002
ACH-000545,-0.35375235851400005
ACH-000547,-0.09909378591460001
ACH-000548,-0.260620958312
ACH-000549,-0.118842216392
ACH-000550,-0.545439292364
ACH-000552,-0.277792708771
ACH-000556,-0.158176110914
ACH-000557,-0.203865797405
ACH-000570,-0.20511976507100002
ACH-000571,-0.267145243238
ACH-000573,0.0125675235404
ACH-000576,-0.271534811688
ACH-000580,-0.188478217789
ACH-000584,-0.203645745246
ACH-000585,-0.140341236273
ACH-000588,-0.202095846336
ACH-000589,-0.415202829107
ACH-000591,-0.490242367755
ACH-000593,-0.183118449528
ACH-000600,-0.40344638089699997
ACH-000601,-0.25611823650800003
ACH-000604,-0.0550151753632
ACH-000605,-0.383548119156
ACH-000606,-0.14542095538799998
ACH-000608,-0.0767967663243
ACH-000614,-0.139625766621
ACH-000616,-0.135101495301
ACH-000618,-0.0393796481689
ACH-000619,-0.270618668883
ACH-000620,-0.11722282454399999
ACH-000621,-0.0878669797232
ACH-000622,-0.192241716347
ACH-000623,-0.46460356849600004
ACH-000624,-0.199053774239
ACH-000627,-0.308430350127
ACH-000630,-0.13056466898
ACH-000632,-0.24992895693300002
ACH-000633,-0.39186146825400003
ACH-000637,-0.0476005884177
ACH-000638,-0.07224995099960001
ACH-000646,-0.494607394725
ACH-000647,-0.275044107176
ACH-000648,-0.350879614274
ACH-000649,-0.12350435245899999
ACH-000651,0.0028891538362899997
ACH-000652,-0.18479162066100002
ACH-000653,-0.29656118685
ACH-000657,-0.322496262742
ACH-000658,-0.135698640951
ACH-000661,-0.07076083826989998
ACH-000662,-0.103010610985
ACH-000663,-0.22817430962299998
ACH-000665,-0.30298416903700004
ACH-000671,-0.262972604815
ACH-000673,-0.164116092625
ACH-000676,-0.195843486652
ACH-000677,-0.33141817528
ACH-000681,-0.28889367182500003
ACH-000682,-0.266984086479
ACH-000683,-0.10478752700300001
ACH-000684,-0.217581729016
ACH-000688,-0.089826507008
ACH-000693,-0.22167643674899998
ACH-000694,0.00043386714978
ACH-000695,0.10155640245400001
ACH-000696,-0.200215762636
ACH-000697,-0.29652341469099996
ACH-000699,-0.239009895419
ACH-000701,-0.030654203800499998
ACH-000706,-0.164332365589
ACH-000711,-0.222971255959
ACH-000713,-0.165105232539
ACH-000714,-0.362552305822
ACH-000718,-0.312276051165
ACH-000720,-0.262252586072
ACH-000721,-0.0335219892451
ACH-000724,-0.147101039927
ACH-000725,-0.110475036099
ACH-000732,-0.130594230118
ACH-000734,-0.269080156949
ACH-000735,-0.319758252342
ACH-000736,-0.159997277534
ACH-000738,-0.221708923242
ACH-000746,0.061786987728399995
ACH-000747,-0.087667959328
ACH-000748,-0.532721189002
ACH-000753,-0.22190733321699999
ACH-000756,-0.36066311964500003
ACH-000757,-0.38438827442699997
ACH-000758,-0.301958593113
ACH-000760,-0.19789800655900003
ACH-000763,0.0346750134933
ACH-000764,-0.184034605301
ACH-000765,-0.251533808187
ACH-000766,-0.34630599479900004
ACH-000767,-0.199373874492
ACH-000768,-0.124808844819
ACH-000769,-0.10305674696599999
ACH-000770,-0.199754786665
ACH-000771,-0.14707472713
ACH-000773,-0.24184936150400002
ACH-000776,-0.24802987451900002
ACH-000777,-0.181569711773
ACH-000778,-0.223785925835
ACH-000781,-0.133124080611
ACH-000782,-0.00630857531769
ACH-000783,-0.222842184678
ACH-000784,-0.403312953994
ACH-000785,-0.210260574302
ACH-000787,-0.136349237839
ACH-000788,-0.0739308705996
ACH-000791,-0.39272267984
ACH-000792,-0.23452819366500002
ACH-000794,0.08445302364880002
ACH-000796,-0.149740223934
ACH-000799,-0.342199014834
ACH-000800,-0.128581903832
ACH-000802,-0.061252112259
ACH-000804,-0.226872729656
ACH-000805,-0.0635726860334
ACH-000809,-9.787077423e-05
ACH-000810,0.294467108082
ACH-000811,-0.109549096298
ACH-000817,-0.317446896383
ACH-000819,-0.157104950054
ACH-000820,-0.634704891326
ACH-000821,-0.12478709216499999
ACH-000822,-0.061630301831
ACH-000823,-0.195071113277
ACH-000824,-0.1021555338
ACH-000827,-0.220518125085
ACH-000829,-0.168247704555
ACH-000831,-0.185336891525
ACH-000832,-0.248255936127
ACH-000833,-0.472655879206
ACH-000834,-0.27438373721799997
ACH-000835,-0.146051071448
ACH-000836,-0.11555853928899999
ACH-000837,-0.0506373615603
ACH-000838,-0.24772688369600002
ACH-000839,-0.36730454361000003
ACH-000840,-0.387593879712
ACH-000841,-0.21310019662000002
ACH-000843,-0.031066262596800003
ACH-000846,-0.136062080618
ACH-000847,-0.123427562954
ACH-000848,-0.142392543476
ACH-000849,0.074973611703
ACH-000851,-0.271738389921
ACH-000855,0.0461965152534
ACH-000856,-0.24692183828000003
ACH-000858,-0.123287114584
ACH-000859,-0.23206918035100002
ACH-000861,-0.22535285011
ACH-000862,-0.219514674895
ACH-000865,-0.147144303456
ACH-000866,-0.11036921539200001
ACH-000867,-0.10703841934800001
ACH-000869,-0.136928554882
ACH-000872,-0.20247274980399999
ACH-000873,-0.0321110477301
ACH-000876,-0.19874270508699998
ACH-000878,-0.244287658188
ACH-000880,-0.249305905284
ACH-000881,-0.226763143497
ACH-000882,-0.0425834406513
ACH-000884,-0.153816407121
ACH-000885,-0.232703367577
ACH-000887,-0.143280190523
ACH-000888,-0.29116772998199997
ACH-000889,-0.14115505026900002
ACH-000890,-0.0915886198662
ACH-000896,-0.13990642207100001
ACH-000898,-0.10468456258199998
ACH-000900,-0.324438188307
ACH-000901,-0.0830734599298
ACH-000905,-0.0938502137591
ACH-000906,-0.168470121061
ACH-000907,-0.54433636189
ACH-000910,-0.369311588295
ACH-000911,-0.21711380625799998
ACH-000912,-0.138322096513
ACH-000913,-0.17628658568
ACH-000915,0.0188426891861
ACH-000916,-0.18148304682799998
ACH-000917,-0.241477504416
ACH-000921,-0.0773615660193
ACH-000924,-0.0730072811482
ACH-000926,-0.310236879437
ACH-000928,-0.223057849617
ACH-000929,-0.264925312503
ACH-000932,-0.19045090721400001
ACH-000935,-0.502835365708
ACH-000936,-0.189827904029
ACH-000937,-0.325952141169
ACH-000938,-0.159042651744
ACH-000939,-0.16790489914099999
ACH-000941,-0.30363506202
ACH-000943,-0.0552124431135
ACH-000946,-0.18591525561900002
ACH-000947,-0.0807304998668
ACH-000948,-0.181087698841
ACH-000950,-0.250325531126
ACH-000953,-0.38742919769699996
ACH-000957,-0.46724448551700004
ACH-000958,-0.269685912282
ACH-000960,-0.186849261545
ACH-000963,-0.112401944426
ACH-000968,-0.13911539862
ACH-000969,-0.125396544298
ACH-000973,-0.112972716131
ACH-000974,-0.208318543917
ACH-000975,-0.0878012712987
ACH-000976,-0.112647567107
ACH-000978,-0.103874440977
ACH-000980,-0.172217839185
ACH-000984,-0.144983016291
ACH-000986,-0.324352986716
ACH-000988,-0.195802818134
ACH-000993,-0.502597438995
ACH-000994,-0.08430576815989999
ACH-000996,-0.499575228496
ACH-001001,-0.137841885376
ACH-001020,-0.33561135159
ACH-001028,-0.08525559595010002
ACH-001031,-0.0488737324894
ACH-001038,-0.22391144217700001
ACH-001048,-0.191399784723
ACH-001050,-0.150538557207
ACH-001053,-0.114391379923
ACH-001054,-0.207392290436
ACH-001061,0.0193465830257
ACH-001067,-0.49535647404399996
ACH-001075,0.242769365663
ACH-001096,-0.113855619528
ACH-001128,-0.554448944276
ACH-001134,-0.40702116128
ACH-001151,-0.145625702419
ACH-001163,-0.198159147142
ACH-001164,-0.367936849217
ACH-001173,-0.111174133377
ACH-001183,-0.214963393274
ACH-001184,-0.27415243082400004
ACH-001190,-0.22763161012699998
ACH-001192,-0.0612954892075
ACH-001193,-0.141146652526
ACH-001196,-0.545726240201
ACH-001197,-0.264715097641
ACH-001205,0.0535831828271
ACH-001211,-0.265804656011
ACH-001212,-0.279758366375
ACH-001228,-0.345507676575
ACH-001232,-0.306701232514
ACH-001239,-0.269532082379
ACH-001274,-0.43069270864500003
ACH-001275,-0.24200292481
ACH-001277,-0.150765403416
ACH-001278,-0.16820078405000002
ACH-001280,-0.432989426292
ACH-001283,-0.236313255374
ACH-001289,-0.24440010055300002
ACH-001295,-0.254056006418
ACH-001300,-0.143935503914
ACH-001301,-0.025407203234200003
ACH-001302,-0.1510994199
ACH-001303,-0.0524753860009
ACH-001306,-0.297906563339
ACH-001318,-0.146154122508
ACH-001322,-0.134480065157
ACH-001328,-0.166221865843
ACH-001332,-0.07808207738369999
ACH-001333,-0.284115190933
ACH-001336,-0.132365684655
ACH-001340,-0.223871235608
ACH-001346,-0.255765056249
ACH-001353,-0.222892687424
ACH-001354,-0.194742995044
ACH-001367,-0.22863978426399997
ACH-001368,-0.263004240427
ACH-001374,-0.208226796915
ACH-001375,-0.335927497721
ACH-001377,-0.131127209704
ACH-001380,-0.243497060248
ACH-001391,0.04387046755869999
ACH-001407,-0.11082841404799999
ACH-001408,-0.22354061853
ACH-001413,-0.27491447921
ACH-001430,0.289990743886
ACH-001431,-0.0747591594861
ACH-001450,-0.07108736583519999
ACH-001496,-0.0788303868257
ACH-001500,-0.0879642503383
ACH-001521,-0.20893978958599999
ACH-001523,-0.123493471783
ACH-001532,-0.355364652052
ACH-001536,-0.300685928262
ACH-001550,-0.09464186735310001
ACH-001552,-0.0732302045615
ACH-001554,-0.17461059155499997
ACH-001645,-0.09632427156460001
ACH-001654,-0.325281442082
ACH-001715,-0.050722244444500006
ACH-001735,-0.0433995391114
ACH-001736,-0.329685327011
ACH-001737,0.052724476365199995
ACH-001740,-0.07589005017850001
ACH-001745,-0.171028368926
ACH-001750,-0.12512476539
ACH-001765,-0.061442532326
ACH-001956,-0.187495915156
ACH-001957,-0.487333239767
