,HOPX (84525)
ACH-000004,-0.0547783250131
ACH-000007,0.109372827674
ACH-000009,0.270995096456
ACH-000011,0.17303765924400002
ACH-000012,0.125373876278
ACH-000013,0.177128407804
ACH-000014,0.27729878394699997
ACH-000015,0.221196346983
ACH-000017,0.170463159013
ACH-000018,0.11118661507500001
ACH-000019,0.00359426737859
ACH-000021,0.296689764601
ACH-000022,0.103681673129
ACH-000025,0.0121696589881
ACH-000028,0.157192554342
ACH-000030,0.187457832271
ACH-000035,0.08913719892489999
ACH-000036,0.297581357544
ACH-000037,0.25378726108800004
ACH-000039,0.118101746319
ACH-000040,0.06413742587169999
ACH-000041,0.0364726468093
ACH-000042,0.25006669997
ACH-000045,0.20123217035500002
ACH-000047,0.06258673692290001
ACH-000052,0.200557230805
ACH-000053,0.264712369192
ACH-000054,0.318625432318
ACH-000055,0.20012156835
ACH-000060,-0.166195705315
ACH-000067,0.308284706407
ACH-000070,0.21683458576900003
ACH-000075,0.388479581847
ACH-000078,0.35738973846
ACH-000082,0.35246730836900003
ACH-000085,0.217154419083
ACH-000086,0.222295972011
ACH-000087,0.22861963834000001
ACH-000092,0.229059697985
ACH-000095,0.251110238391
ACH-000097,0.23793920549699998
ACH-000098,0.192328654273
ACH-000099,0.251426626225
ACH-000108,0.28236047483300003
ACH-000113,0.211267860346
ACH-000115,0.0842298416103
ACH-000116,0.13031552040799999
ACH-000118,0.274602388336
ACH-000120,0.223038063185
ACH-000123,0.231224157574
ACH-000127,0.10022531851399999
ACH-000128,0.20321652350000002
ACH-000132,0.199415916989
ACH-000133,0.114983345678
ACH-000137,-0.075658989758
ACH-000138,0.305711492304
ACH-000142,0.263128645493
ACH-000143,0.0830890473741
ACH-000146,0.228538508479
ACH-000148,0.243388611417
ACH-000150,0.161256362154
ACH-000152,0.291699506561
ACH-000153,0.172325783447
ACH-000159,0.245305668012
ACH-000160,0.195628864003
ACH-000163,0.292744490817
ACH-000167,0.171592010066
ACH-000168,0.18089232588399998
ACH-000169,0.23704638077100001
ACH-000178,0.047915713499499996
ACH-000182,0.285770758663
ACH-000183,0.127188932231
ACH-000188,0.209073364609
ACH-000189,-0.0031879583269399997
ACH-000190,0.177927335465
ACH-000198,0.266639117783
ACH-000204,0.343644970398
ACH-000206,0.116631752849
ACH-000207,0.20198203011799998
ACH-000211,0.188955836407
ACH-000215,0.264367354171
ACH-000221,0.07783709178119999
ACH-000222,0.34578057831299996
ACH-000223,0.22628038925400001
ACH-000226,0.372561518711
ACH-000227,0.28320069241
ACH-000228,0.212751833551
ACH-000231,0.174348359238
ACH-000232,0.177677280574
ACH-000233,0.314885264462
ACH-000234,0.111933043353
ACH-000235,0.21671284875799998
ACH-000237,0.197632493579
ACH-000238,0.18301142239799997
ACH-000243,0.230749428944
ACH-000244,0.32266722807500003
ACH-000246,0.232022504593
ACH-000248,0.21693981739100002
ACH-000250,0.277858515917
ACH-000251,0.409188945403
ACH-000253,0.0935408411957
ACH-000255,0.163582677643
ACH-000256,0.36171341995399997
ACH-000257,0.38318184443899994
ACH-000258,0.32780556208
ACH-000259,0.263227145248
ACH-000260,0.05453650744519999
ACH-000261,0.290308907033
ACH-000262,0.09401837055050001
ACH-000263,0.32682784286
ACH-000264,0.153965915333
ACH-000265,0.132987253156
ACH-000266,0.301009276543
ACH-000272,0.08365783465189999
ACH-000273,0.263454426985
ACH-000274,0.229029381935
ACH-000277,0.333797408318
ACH-000278,0.32119432919
ACH-000279,0.148686508488
ACH-000280,0.20167355321
ACH-000281,0.22710728606
ACH-000288,0.23790663612500002
ACH-000291,0.253926476635
ACH-000293,0.138499579694
ACH-000294,0.310489517892
ACH-000295,0.015215565497
ACH-000296,0.194971507773
ACH-000302,0.235361482611
ACH-000304,0.26690562570099996
ACH-000307,0.134220662642
ACH-000308,0.220187355851
ACH-000310,0.334226153136
ACH-000311,0.167595955908
ACH-000312,0.37415879231
ACH-000315,0.0251574736851
ACH-000316,0.0107080859602
ACH-000317,0.172376636774
ACH-000318,0.127146778358
ACH-000319,0.275081075381
ACH-000320,0.306299249128
ACH-000322,0.259422623005
ACH-000323,0.0381121758183
ACH-000324,0.232005035823
ACH-000329,0.160961641618
ACH-000330,-0.0188766835284
ACH-000331,0.26389087733100003
ACH-000332,0.291827524449
ACH-000334,0.602882571246
ACH-000335,-0.226707195592
ACH-000336,0.146819836071
ACH-000337,0.293343159918
ACH-000339,0.10560367946799999
ACH-000341,0.0732564965015
ACH-000348,0.19736797239700002
ACH-000350,0.265634013484
ACH-000352,0.119475201532
ACH-000356,0.317237900454
ACH-000361,0.258826460084
ACH-000362,0.245598362014
ACH-000363,0.140656607522
ACH-000364,0.07971032100869999
ACH-000365,0.150644655702
ACH-000366,0.277175515625
ACH-000368,0.0814431606688
ACH-000374,-0.15400064581700001
ACH-000375,0.0670653489938
ACH-000376,0.20461330008099998
ACH-000381,0.304306453857
ACH-000383,0.16315578231300001
ACH-000387,0.27519199291700003
ACH-000389,0.240124335942
ACH-000390,0.22871335991300001
ACH-000393,0.325694546845
ACH-000395,0.12254606380000001
ACH-000397,0.153237410771
ACH-000401,-0.08361916065069999
ACH-000402,0.12094931716099999
ACH-000403,0.141984371654
ACH-000404,0.179247430702
ACH-000406,0.290174068668
ACH-000407,0.11705426983100001
ACH-000408,-0.024467040806
ACH-000410,0.098707177678
ACH-000411,0.29963707334600004
ACH-000414,0.282967411451
ACH-000415,0.200044107878
