,FOXD3 (27022)
ACH-000605,-0.31149942258200003
ACH-000606,-0.464056510755
ACH-000608,-0.267476918019
ACH-000614,-0.7517834673370001
ACH-000616,-0.230618602818
ACH-000618,-0.333421464405
ACH-000619,-0.125896171862
ACH-000620,-0.361698022503
ACH-000621,-0.175640285405
ACH-000622,-0.175311494559
ACH-000623,-0.13244917926799998
ACH-000624,-0.302091471168
ACH-000627,-0.29629422885
ACH-000630,-0.236363659118
ACH-000632,-0.015956151794900002
ACH-000633,-0.408286847236
ACH-000637,-0.347356277336
ACH-000638,-0.236313232177
ACH-000646,-0.501977058276
ACH-000647,-0.160756801291
ACH-000648,-0.113521567701
ACH-000649,-0.279407488787
ACH-000651,-0.23904604412900002
ACH-000652,-0.314346667317
ACH-000653,-0.180386596776
ACH-000657,-0.344271600302
ACH-000658,-0.0895804813613
ACH-000661,0.0188661869909
ACH-000662,0.0789828168968
ACH-000663,-0.166745667032
ACH-000665,-0.316374754143
ACH-000671,-0.25126401492199996
ACH-000673,-0.266017190769
ACH-000676,-0.225834583373
ACH-000677,-0.197039682045
ACH-000681,-0.19215548982099998
ACH-000682,-0.23592010655200002
ACH-000683,-0.232168148503
ACH-000684,0.407084031131
ACH-000688,-0.487138695629
ACH-000693,-0.155846307159
ACH-000694,-0.196938872388
ACH-000695,-0.697527822656
ACH-000696,-0.28402547184099997
ACH-000697,-0.177976459318
ACH-000699,-0.29183415001999996
ACH-000701,-0.07412738380850001
ACH-000706,-0.409523203699
ACH-000711,-0.25202864594200003
ACH-000713,-0.24323115016999997
ACH-000714,-0.162016873109
ACH-000718,-0.0818330018815
ACH-000720,-0.285658091259
ACH-000721,-0.250305112192
ACH-000724,-0.600497277979
ACH-000725,-0.146764638866
ACH-000732,-0.29457486340100003
ACH-000734,-0.356250031219
ACH-000735,-0.326231903226
ACH-000736,-0.307439611129
ACH-000738,-0.11889256715999998
ACH-000746,-0.512906218428
ACH-000747,-0.435689437014
ACH-000748,-0.259304878984
ACH-000753,-0.15975855127900002
ACH-000756,-0.344096277456
ACH-000757,-0.27086223131299997
ACH-000758,-0.416177297883
ACH-000760,-0.315202288257
ACH-000763,-0.007240404354109999
ACH-000764,-0.0436821852269
ACH-000765,-0.136719283073
ACH-000766,-0.22646468150899998
ACH-000767,-0.10139324277799999
ACH-000768,-0.19774302579999997
ACH-000769,-0.396485370649
ACH-000770,-0.153448127996
ACH-000771,-0.353156504428
ACH-000773,-0.172967106204
ACH-000776,-0.336304841075
ACH-000777,-0.277196694707
ACH-000778,-0.30446100424600003
ACH-000781,-0.287588953496
ACH-000782,-0.486810047983
ACH-000783,-0.183250417303
ACH-000784,-0.14128773434699998
ACH-000785,-0.372884798294
ACH-000787,-0.233846607077
ACH-000788,-0.21236368629500002
ACH-000791,-0.232977073774
ACH-000792,-0.369884565936
ACH-000794,-0.19836998821899998
ACH-000796,-0.23266598758499998
ACH-000799,-0.07806104169269999
ACH-000800,-0.340357851982
ACH-000802,-0.367843262002
ACH-000804,-0.268596515965
ACH-000805,-0.400249535118
ACH-000809,-0.33737669567100004
ACH-000810,-0.539749725747
ACH-000811,-0.140703873312
ACH-000817,-0.506331364968
ACH-000819,-0.199244339846
ACH-000820,-0.23567097473700002
ACH-000821,-0.235336317846
ACH-000822,-0.0636849486517
ACH-000823,-0.253084879186
ACH-000824,-0.18641008828299999
ACH-000827,-0.395025654462
ACH-000829,-0.16995021925999998
ACH-000831,-0.296197699809
ACH-000832,-0.345918094985
ACH-000833,-0.34786749907
ACH-000834,-0.24010510721500003
ACH-000835,-0.274961337629
ACH-000836,-0.28324654840700003
ACH-000837,-0.289791871404
ACH-000838,-0.535041667259
ACH-000839,-0.22856092231699998
ACH-000840,-0.0314656903249
ACH-000841,-0.0946848701193
ACH-000843,-0.291416781181
ACH-000846,-0.38281363701899995
ACH-000847,-0.453177583182
ACH-000848,-0.18530922839400002
ACH-000849,-0.182504524558
ACH-000851,-0.329651141869
ACH-000855,-0.20508079258200002
ACH-000856,-0.136187244072
ACH-000858,-0.26113978125500004
ACH-000859,-0.352582106962
ACH-000861,-0.538506275302
ACH-000862,-0.182834946501
ACH-000865,-0.167203091037
ACH-000866,-0.227506760729
ACH-000867,-0.282541098423
ACH-000869,-0.40941837251400004
ACH-000872,-0.449829556718
ACH-000873,-0.344251759158
ACH-000876,-0.332260228314
ACH-000878,-0.116342132011
ACH-000880,-0.234833229854
ACH-000881,-0.272898035128
ACH-000882,-0.360524389414
ACH-000884,-0.29956348818000006
ACH-000885,-0.317283972941
ACH-000887,-0.241465492816
ACH-000888,-0.33298878085
ACH-000889,-0.144714254054
ACH-000890,-0.21811604291900002
ACH-000896,-0.34485520974600004
ACH-000898,-0.183100616228
ACH-000900,-0.238450895688
ACH-000901,-0.324048958637
ACH-000905,-0.202968639067
ACH-000906,-0.312670658887
ACH-000907,-0.110260287287
ACH-000910,-0.223012313575
ACH-000911,-0.310602317026
ACH-000912,-0.400584134595
ACH-000913,-0.374679924042
ACH-000915,-0.0673390962103
ACH-000916,-0.6817993291459999
ACH-000917,-0.161865692264
ACH-000921,-0.272973888321
ACH-000924,-0.162901706187
ACH-000926,-0.314916276656
ACH-000928,-0.41090890102300004
ACH-000929,-0.171365045328
ACH-000932,-0.13950711234899998
ACH-000935,-0.06638934005130001
ACH-000936,-0.342267017556
ACH-000937,-0.46194412283999997
ACH-000938,-0.260463228596
ACH-000939,-0.295899492353
ACH-000941,-0.15445798127399998
ACH-000943,-0.21812261618099998
ACH-000946,-0.22845391833
ACH-000947,-0.30671807861699996
ACH-000948,-0.30278602182799996
ACH-000950,-0.210546683811
ACH-000953,-0.30543717940000004
ACH-000957,-0.13889278708900002
ACH-000958,-0.0318193221401
ACH-000960,-0.233280644756
ACH-000963,-0.426258825775
ACH-000968,-0.174721415954
ACH-000969,-0.17014197486
ACH-000973,-0.386646175452
ACH-000974,-0.279410419375
ACH-000975,-0.280724335647
ACH-000976,-0.24931693217300002
ACH-000978,-0.0383246401941
ACH-000980,-0.37067587127499996
ACH-000984,-0.180373805401
ACH-000986,-0.144908075676
ACH-000988,-0.335288243253
ACH-000993,-0.0388942054361
ACH-000994,-0.284838348737
ACH-000996,-0.275958128904
ACH-001001,-0.108131335514
ACH-001020,-0.421022458769
ACH-001028,-0.20262731655900001
ACH-001031,-0.475197399116
ACH-001038,-0.0947656620611
ACH-001048,-0.33180334048
ACH-001050,-0.370861253413
ACH-001053,-0.5885208171940001
ACH-001054,-0.29639091193100003
ACH-001061,-0.35698184579099995
ACH-001067,-0.41481689842
ACH-001075,-0.257576517064
ACH-001096,-0.260462057194
ACH-001128,-0.321597554943
ACH-001134,-0.325656357881
ACH-001151,-0.284043621623
ACH-001163,-0.159363302427
ACH-001164,-0.33534177476
ACH-001173,-0.17071464522799998
ACH-001183,-0.185114493719
ACH-001184,-0.35385092353799996
ACH-001190,-0.12795959212400002
ACH-001192,-0.39748330803099996
ACH-001193,-0.456954741228
ACH-001196,-0.471141000824
ACH-001197,-0.00583543281084
ACH-001205,-0.389286536347
ACH-001211,-0.50268010197
ACH-001212,-0.285808475949
ACH-001228,-0.38490494922799995
ACH-001232,-0.291087727842
ACH-001239,0.245050993942
ACH-001274,-0.2686333401
ACH-001275,-0.325036665838
ACH-001277,-0.579686561257
ACH-001278,-0.248079179074
ACH-001280,-0.547066486456
ACH-001283,-0.148656071837
ACH-001289,-0.0203995866243
ACH-001295,-0.322572097178
ACH-001300,-0.385759112388
ACH-001301,-0.444745842831
ACH-001302,-0.41662810123099997
ACH-001303,-0.252125860319
ACH-001306,-0.299490327246
ACH-001318,-0.5559147054119999
ACH-001322,-0.210251936441
ACH-001328,-0.0870522995927
ACH-001332,-0.20399370258299998
ACH-001333,-0.456398372245
ACH-001336,-0.214890788818
ACH-001340,-0.423206327402
ACH-001346,-0.358335492705
ACH-001353,-0.32519552578099997
ACH-001354,-0.49782346728200005
ACH-001367,-0.28700702895
ACH-001368,-0.282798931741
ACH-001374,-0.0296219670493
ACH-001375,-0.31996044819
ACH-001377,-0.374799160995
ACH-001380,-0.188895648512
ACH-001391,-0.190863590572
ACH-001407,-0.291490029053
ACH-001408,-0.395085902039
ACH-001413,-0.257476722429
ACH-001430,-0.383341429929
ACH-001431,-0.291604734493
ACH-001450,-0.328984303946
ACH-001496,-0.154382064603
ACH-001500,-0.181147823202
ACH-001521,-0.591975761526
ACH-001523,-0.43547959825099997
ACH-001532,-0.384277169997
ACH-001536,-0.24535686482299998
ACH-001550,-0.170866807122
ACH-001552,-0.419488036985
ACH-001554,-0.33016836402800004
ACH-001645,-0.249227732067
ACH-001654,-0.271011390901
ACH-001715,-0.040175534269900004
ACH-001735,-0.203218687499
ACH-001736,-0.37822434878399996
ACH-001737,-0.293261956514
ACH-001740,-0.296706142669
ACH-001745,-0.434137826869
ACH-001750,-0.0836107688181
ACH-001765,-0.475548287388
ACH-001956,-0.10700039551000001
ACH-001957,-0.246380635165
