,IL22RA1 (58985)
ACH-000204,-0.116429466284
ACH-000206,-0.176841870166
ACH-000207,-0.09031160389210001
ACH-000211,-0.0813137060246
ACH-000215,-0.252208048359
ACH-000221,-0.229236566024
ACH-000222,0.06740651926380001
ACH-000223,-0.0695225143383
ACH-000226,-0.015296393185100001
ACH-000227,-0.36950488821500005
ACH-000228,-0.178373681742
ACH-000231,-0.19022371886199999
ACH-000232,-0.059623822731999995
ACH-000233,-0.09741874583900001
ACH-000234,-0.22932443679099998
ACH-000235,-0.0894115077004
ACH-000237,-0.124186920512
ACH-000238,-0.287065001565
ACH-000243,-0.0805181929991
ACH-000244,-0.338991140111
ACH-000246,-0.10882043779200001
ACH-000248,0.041994174963100005
ACH-000250,-0.142144281336
ACH-000251,0.130675576534
ACH-000253,-0.180403903234
ACH-000255,-0.22539432431499998
ACH-000256,-0.217430515926
ACH-000257,-0.185593678891
ACH-000258,-0.0240777710435
ACH-000259,-0.0501135143748
ACH-000260,-0.144340964409
ACH-000261,-0.117373575347
ACH-000262,0.0252232466108
ACH-000263,-0.479446139238
ACH-000264,-0.243053557909
ACH-000265,-0.10244648511099999
ACH-000266,0.021331154765699998
ACH-000272,-0.172689242461
ACH-000273,-0.224829383722
ACH-000274,-0.27765601855
ACH-000277,-0.18047773651500001
ACH-000278,-0.19827409649099997
ACH-000279,-0.242300232443
ACH-000280,-0.132053249286
ACH-000281,-0.12433802930099999
ACH-000288,-0.333396249059
ACH-000291,-0.144224573401
ACH-000293,0.0819960215692
ACH-000294,-0.246288397588
ACH-000295,-0.34115966579999996
ACH-000296,-0.10553859466
ACH-000302,-0.29808438336599996
ACH-000304,-0.0581964417875
ACH-000307,-0.15412959105000001
ACH-000308,-0.151244821666
ACH-000310,0.0014379433909600002
ACH-000311,-0.09279659279300001
ACH-000312,-0.231450792845
ACH-000315,-0.11246830833799999
ACH-000316,-0.207832143688
ACH-000317,-0.0936949798268
ACH-000318,-0.27057209100900004
ACH-000319,-0.0659979970676
ACH-000320,-0.03822708802480001
ACH-000322,-0.054629889512400005
ACH-000323,-0.151189017082
ACH-000324,-0.246345428195
ACH-000329,-0.269158258737
ACH-000330,-0.128828563763
ACH-000331,-0.14825162925000002
ACH-000332,-0.128693646392
ACH-000334,-0.288827418404
ACH-000335,-0.08142470738789999
ACH-000336,0.0464963667287
ACH-000337,-0.253268415289
ACH-000339,0.0238474920929
ACH-000341,-0.26924868856199996
ACH-000348,-0.204778571852
ACH-000350,-0.197021966595
ACH-000352,-0.216717572035
ACH-000356,-0.265115239836
ACH-000361,-0.313966790126
ACH-000362,-0.299308187677
ACH-000363,-0.060951997152199996
ACH-000364,-0.0675209139359
ACH-000365,-0.312953874282
ACH-000366,-0.253019478478
ACH-000368,-0.45229295768399996
ACH-000374,-0.22349755291999998
ACH-000375,-0.10184305964
ACH-000376,-0.20635117297400002
ACH-000381,-0.141850800744
ACH-000383,-0.20568173762400002
ACH-000387,-0.31873036459000004
ACH-000389,-0.0631584602016
ACH-000390,-0.0961048929662
ACH-000393,-0.149983776496
ACH-000395,-0.489036001586
ACH-000397,0.055105471504800004
ACH-000401,-0.220872163068
ACH-000402,-0.269369765217
ACH-000403,-0.132117696145
ACH-000404,-0.348628035225
ACH-000406,-0.169702002703
ACH-000407,-0.34367972621299997
ACH-000408,-0.255091712994
ACH-000410,-0.174343363019
ACH-000411,0.0649525363155
ACH-000414,-0.0411324736181
ACH-000415,-0.323603095039
ACH-000416,-0.0974080280655
ACH-000420,0.08963973272430001
ACH-000421,-0.17783454856400002
ACH-000424,-0.0832528148816
ACH-000425,-0.0029361411505999997
ACH-000426,-0.391096348425
ACH-000427,-0.249151563996
ACH-000433,-0.028604344439999995
ACH-000436,-0.17976839421500002
ACH-000444,-0.20983486886799999
ACH-000445,-0.276241354437
ACH-000448,-0.24248683951299999
ACH-000450,0.19164666866799998
ACH-000452,-0.155417949585
ACH-000454,-0.0683139364132
ACH-000458,-0.30505211173700003
ACH-000459,0.0190857496568
ACH-000460,-0.0909348200321
ACH-000461,-0.0832088272029
ACH-000463,-0.059151573264300004
ACH-000464,-0.219680903464
ACH-000466,-0.164628452321
ACH-000467,-0.08306996816110002
ACH-000468,-0.31153564384599997
ACH-000469,-0.151296210842
ACH-000470,-0.100809015803
ACH-000471,-0.230388468728
ACH-000472,-0.0615010805256
ACH-000473,-0.26577174671799997
ACH-000475,-0.056472980670600005
ACH-000476,-0.1677543155
ACH-000477,-0.255538082571
ACH-000480,-0.330815163356
ACH-000481,-0.336102362271
ACH-000483,-0.074850939449
ACH-000484,-0.333975487062
ACH-000485,-0.126925734332
ACH-000486,-0.10200096326099999
ACH-000487,-0.19256642127
ACH-000488,-0.20379445917999997
ACH-000490,-0.226907938444
ACH-000491,-0.26345621317699996
ACH-000495,0.0223655244561
ACH-000496,0.008074717436609999
ACH-000499,-0.22285959638900002
ACH-000500,-0.09106661055880001
ACH-000502,-0.11905484429199999
ACH-000503,-0.234665973099
ACH-000505,-0.0945580325394
ACH-000507,-0.11535680806700001
ACH-000510,-0.217602209666
ACH-000511,-0.282808881196
ACH-000512,0.100719132518
ACH-000516,-0.07086478405119999
ACH-000517,-0.205287362073
ACH-000518,-0.064831622438
ACH-000520,-0.17064061524500002
ACH-000521,-0.160417850389
ACH-000522,-0.37621033717200003
ACH-000524,-0.173366201703
ACH-000527,-0.132119960341
ACH-000528,-0.167274498113
ACH-000537,-0.221869339315
ACH-000541,-0.128539156708
ACH-000542,-0.137206946304
ACH-000544,-0.373798343789
ACH-000545,-0.165627260754
ACH-000547,-0.247992333128
ACH-000548,-0.11688801547800001
ACH-000549,-0.38714482011600004
ACH-000550,-0.282825552952
ACH-000552,-0.213482278577
ACH-000556,-0.203797507926
ACH-000557,-0.220025921796
ACH-000570,-0.340826201461
ACH-000571,-0.161362939713
ACH-000573,-0.127037854037
ACH-000576,-0.31461699010099997
ACH-000580,0.0838628839921
ACH-000584,-0.106378944101
ACH-000585,-0.178991305132
ACH-000588,-0.242720385917
ACH-000589,-0.27340335956
ACH-000591,-0.225182505863
ACH-000593,-0.45524808024700003
ACH-000600,-0.386952458943
ACH-000601,-0.11920629437100001
ACH-000604,-0.40666595325800003
ACH-000605,-0.306345898374
ACH-000606,-0.210598315561
ACH-000608,-0.20340817866099997
ACH-000614,0.025704388416900002
ACH-000616,-0.252526579837
ACH-000618,-0.17597146477400002
ACH-000619,-0.0815725786589
ACH-000620,-0.178322110522
ACH-000621,-0.199059677397
ACH-000622,-0.300345145889
ACH-000623,-0.212396353105
ACH-000624,-0.242962059377
ACH-000627,-0.48146735589699996
ACH-000630,-0.144353943952
ACH-000632,-0.250950801823
ACH-000633,-0.20680137565
ACH-000637,-0.131897043763
ACH-000638,-0.278097018496
ACH-000646,-0.191123209632
ACH-000647,-0.025559887801799998
ACH-000648,-0.264470496727
ACH-000649,-0.17666902495499998
ACH-000651,-0.235041275004
ACH-000652,-0.29255200408300003
ACH-000653,-0.118546689976
ACH-000657,-0.07676577209260001
ACH-000658,-0.172302314617
ACH-000661,-0.23594313765099997
ACH-000662,-0.18684311784000002
ACH-000663,0.06290986216939999
ACH-000665,-0.22920163675299998
ACH-000671,-0.23266965296599998
ACH-000673,-0.097870812067
ACH-000676,-0.142368277557
ACH-000677,-0.166182269774
ACH-000681,-0.09972516304500001
ACH-000682,-0.351114092271
ACH-000683,-0.36844414640600004
ACH-000684,0.0534524522577
ACH-000688,-0.385652493555
ACH-000693,-0.304025258162
ACH-000694,-0.267916924406
ACH-000695,-0.386016453014
ACH-000696,-0.23509800327
ACH-000697,-0.28489931246399997
ACH-000699,-0.181088705878
ACH-000701,-0.290859066863
ACH-000706,-0.24745003633200002
ACH-000711,-0.20213183218
ACH-000713,-0.162583752994
ACH-000714,-0.281923821774
ACH-000718,-0.126511520994
ACH-000720,-0.15238962657
ACH-000721,-0.294947886635
ACH-000724,-0.176879998202
ACH-000725,-0.17187891540300002
ACH-000732,-0.137573231394
ACH-000734,-0.21346214070900002
ACH-000735,-0.31100246943599996
ACH-000736,-0.286030387062
ACH-000738,-0.253169732426
ACH-000746,-0.23631409190299998
ACH-000747,-0.23463005754900002
ACH-000748,-0.170161545378
ACH-000753,-0.115983171383
ACH-000756,-0.286251445695
ACH-000757,-0.0637302806276
ACH-000758,-0.13514140288899998
ACH-000760,-0.32081728226
ACH-000763,-0.160848779843
ACH-000764,-0.12252065462600001
ACH-000765,-0.230900410891
ACH-000766,-0.272981512977
ACH-000767,-0.36211565001199997
ACH-000768,0.0637271064505
ACH-000769,-0.0384363785487
ACH-000770,-0.0477895068195
ACH-000771,-0.194263786712
ACH-000773,-0.11246106219900001
ACH-000776,-0.34406814750500003
ACH-000777,0.0249342180835
ACH-000778,-0.0149867831767
ACH-000781,-0.0368189256618
ACH-000782,-0.353262676517
ACH-000783,-0.266659968368
ACH-000784,-0.147638400408
ACH-000785,-0.30538212391999997
ACH-000787,-0.20738595895
ACH-000788,-0.146588839305
ACH-000791,-0.174684904657
ACH-000792,-0.240715240005
ACH-000794,-0.590540085746
ACH-000796,-0.0751770580341
ACH-000799,-0.0826009715206
ACH-000800,-0.42268613011999995
ACH-000802,-0.22670008603
ACH-000804,0.0243450970273
ACH-000805,-0.129871890849
ACH-000809,-0.146370127981
ACH-000810,-0.27051239354
ACH-000811,-0.200591196611
ACH-000817,-0.103795002703
ACH-000819,-0.11301332073100001
ACH-000820,-0.7020727935780001
ACH-000821,-0.149268703493
ACH-000822,-0.0263612653474
ACH-000823,-0.0659769383791
ACH-000824,-0.329979702456
ACH-000827,-0.0711037083588
ACH-000829,-0.188093046679
ACH-000831,-0.283264604604
ACH-000832,-0.110525650509
ACH-000833,-0.09543242891760001
ACH-000834,-0.273831322762
ACH-000835,-0.06430573819680001
ACH-000836,-0.193570720458
ACH-000837,-0.194217864262
ACH-000838,-0.425677156324
ACH-000839,-0.225616121467
ACH-000840,-0.208183024214
ACH-000841,-0.22533604794700002
ACH-000843,-0.07443007115849999
ACH-000846,0.028653644933400002
ACH-000847,-0.265917952776
ACH-000848,-0.16734037368899998
ACH-000849,-0.219259692647
ACH-000851,-0.180567462782
ACH-000855,-0.012224662324200001
ACH-000856,-0.196899481051
ACH-000858,-0.20979913022100002
ACH-000859,-0.09125527314819999
ACH-000861,-0.0712233528276
ACH-000862,-0.177243936512
ACH-000865,-0.147507092525
ACH-000866,-0.0286787595787
ACH-000867,-0.09733671143480001
ACH-000869,-0.146251248236
ACH-000872,-0.299360400001
ACH-000873,-0.18222084573199998
ACH-000876,-0.0463596012003
ACH-000878,-0.024001405870400002
ACH-000880,-0.0045163618383
ACH-000881,-0.0801792643106
ACH-000882,-0.262634194004
ACH-000884,-0.315890331421
ACH-000885,-0.198159465742
ACH-000887,-0.285200136221
ACH-000888,-0.07422473345769999
ACH-000889,-0.155875755117
ACH-000890,-0.133863293364
ACH-000896,-0.053031306796399995
ACH-000898,-0.356026154462
ACH-000900,-0.09122347232010002
ACH-000901,-0.19905363521400002
ACH-000905,-0.0401588600867
ACH-000906,-0.0964945537029
ACH-000907,-0.14612925238299998
ACH-000910,-0.212986959102
ACH-000911,-0.200542099413
ACH-000912,-0.109616593683
ACH-000913,-0.235086605788
ACH-000915,-0.217218694992
ACH-000916,-0.435522770699
ACH-000917,-0.170361814061
ACH-000921,-0.245375693906
ACH-000924,-0.312512341435
ACH-000926,-0.144099428063
ACH-000928,-0.0273437890913
ACH-000929,0.0432200747394
ACH-000932,-0.150276476868
ACH-000935,-0.0918688161506
ACH-000936,-0.14091848369999999
ACH-000937,-0.313913333314
ACH-000938,-0.263347864895
ACH-000939,-0.127002695987
ACH-000941,-0.279058050239
ACH-000943,-0.11900075160399999
ACH-000946,-0.12686253517
ACH-000947,-0.214007174863
ACH-000948,-0.10013381977800001
ACH-000950,-0.353187749251
ACH-000953,-0.263701563789
ACH-000957,0.0255809028157
ACH-000958,0.109910669121
ACH-000960,-0.103376677622
ACH-000963,0.26033408315
ACH-000968,-0.0990153436886
ACH-000969,-0.0700762141893
ACH-000973,-0.038941214198099997
ACH-000974,-0.166959932237
ACH-000975,-0.21771245041600001
ACH-000976,-0.09846926914889999
ACH-000978,0.111185138668
ACH-000980,-0.08897759605210001
ACH-000984,-0.00788209231715
ACH-000986,-0.12525392527100002
ACH-000988,-0.230355153978
ACH-000993,-0.051489910777000006
ACH-000994,-0.172605554485
ACH-000996,-0.0520392429094
ACH-001001,-0.17268538602000003
ACH-001020,-0.22131284732599998
ACH-001028,-0.023879526739599997
ACH-001031,-0.128671006389
ACH-001038,-0.20063539378400003
ACH-001048,-0.16927333052299998
ACH-001050,-0.165257488461
ACH-001053,-0.206089920622
ACH-001054,-0.13331885894099998
ACH-001061,-0.109070743093
ACH-001067,-0.345972232228
ACH-001075,-0.21676270665
ACH-001096,-0.23941006188299999
ACH-001128,-0.505417602588
ACH-001134,-0.13412478729900001
ACH-001151,-0.204514003039
ACH-001163,-0.12474899449400001
ACH-001164,-0.194797618777
ACH-001173,-0.164589399939
ACH-001183,-0.0843990204864
ACH-001184,-0.201081121265
ACH-001190,-0.149693723685
ACH-001192,-0.217171366047
ACH-001193,0.233944423671
ACH-001196,-0.279733633437
ACH-001197,-0.215010220409
ACH-001205,-0.185518835737
ACH-001211,-0.309364907722
ACH-001212,0.122036175263
ACH-001228,-0.15832455757799999
ACH-001232,-0.19303498787999998
ACH-001239,-0.307040522365
ACH-001274,-0.257587483859
ACH-001275,-0.194233813003
ACH-001277,-0.069836432701
ACH-001278,-0.233340500768
ACH-001280,-0.20360260652399997
ACH-001283,-0.134112527938
ACH-001289,-0.09150496573010002
ACH-001295,-0.15313372929000002
ACH-001300,-0.0111381137809
ACH-001301,-0.340825287697
ACH-001302,-0.14707934275
ACH-001303,-0.41068984279700005
ACH-001306,-0.161807679073
ACH-001318,-0.159925270367
ACH-001322,-0.25508813754299997
ACH-001328,-0.240586335341
ACH-001332,-0.133405654183
ACH-001333,-0.241342689718
ACH-001336,-0.132248067847
ACH-001340,-0.290120440468
ACH-001346,-0.131021643532
ACH-001353,-0.205015730086
ACH-001354,-0.368533143346
ACH-001367,-0.05138324814180001
ACH-001368,-0.211520793555
ACH-001374,-0.015128985782
ACH-001375,-0.14501826972100001
ACH-001377,-0.187228369042
ACH-001380,-0.206109770264
ACH-001391,-0.229624176778
ACH-001407,-0.168157118705
ACH-001408,-0.238546068493
ACH-001413,-0.168394171935
ACH-001430,-0.025610773476900002
ACH-001431,-0.201333100612
ACH-001450,-0.318765316191
ACH-001496,-0.303864171316
ACH-001500,-0.131525212982
ACH-001521,-0.264063224311
ACH-001523,-0.17501865534000002
ACH-001532,-0.0565209922754
ACH-001536,-0.234315275273
ACH-001550,-0.276684920869
ACH-001552,-0.240248486567
ACH-001554,-0.160201221767
ACH-001645,0.00378765413276
ACH-001654,-0.194233821419
ACH-001715,0.0321468380296
ACH-001735,-0.1570533066
ACH-001736,-0.104732000877
ACH-001737,-0.510421386136
ACH-001740,-0.221689437652
ACH-001745,-0.15426687379100001
ACH-001750,-0.253185226464
ACH-001765,-0.21904442095499999
ACH-001956,-0.10854791342700001
ACH-001957,-0.354731305065
