,ATP1A1 (476)
ACH-000004,-1.76448453844
ACH-000007,-1.53157903338
ACH-000009,-1.39794662988
ACH-000011,-1.3978146119
ACH-000012,-1.4803346531900001
ACH-000013,-1.06822095567
ACH-000014,-1.57710089748
ACH-000015,-1.03190928448
ACH-000017,-1.33275716976
ACH-000018,-1.57797387128
ACH-000019,-1.8513180375599998
ACH-000021,-1.74820435251
ACH-000022,-1.1873439603
ACH-000025,-1.51313994621
ACH-000028,-1.06037156059
ACH-000030,-1.6509454896
ACH-000035,-0.832028646812
ACH-000036,-0.801193194358
ACH-000037,-1.4671174970299998
ACH-000039,-1.45810455678
ACH-000040,-0.882730215793
ACH-000041,-0.702987412001
ACH-000042,-1.4971467169
ACH-000045,-1.4246880114200002
ACH-000047,-1.32204376136
ACH-000052,-1.17338973955
ACH-000053,-1.72353151317
ACH-000054,-1.66433494443
ACH-000055,-1.5689988544799998
ACH-000060,-1.560166696
ACH-000067,-1.35616088698
ACH-000070,-1.16897026466
ACH-000075,-0.9716742353710001
ACH-000078,-0.7568456048919999
ACH-000082,-1.2002805217599999
ACH-000085,-1.8444805199599998
ACH-000086,-0.665427866861
ACH-000087,-1.06282967076
ACH-000092,-1.06313662296
ACH-000095,-0.8140276020399999
ACH-000097,-1.45855211824
ACH-000098,-0.611794119617
ACH-000099,-0.406145364768
ACH-000108,-1.5522643253900001
ACH-000113,-1.7421179997599998
ACH-000115,-0.185108766599
ACH-000116,-0.762487228625
ACH-000118,-1.5419618274899998
ACH-000120,-1.02747994695
ACH-000123,-1.0900528038200001
ACH-000127,-1.5135740547999998
ACH-000128,-1.08377441214
ACH-000132,-1.18847827421
ACH-000133,-0.779546974294
ACH-000137,-0.985824053995
ACH-000138,-1.7395389910299999
ACH-000142,-1.49351168809
ACH-000143,-1.31801782858
ACH-000146,-2.00393555461
ACH-000148,-1.3868172892
ACH-000150,-1.42166341975
ACH-000152,-1.69321256241
ACH-000153,-0.46060732747
ACH-000159,-1.9075003179199999
ACH-000160,-1.32992473131
ACH-000163,-0.734632812072
ACH-000167,-1.9469494972999999
ACH-000168,-1.41454830635
ACH-000169,-1.2858567994
ACH-000178,-1.49314294722
ACH-000182,-1.74649583602
ACH-000183,-1.64077034033
ACH-000188,-1.73439442502
ACH-000189,-1.24201565449
ACH-000190,-1.5494645736200001
ACH-000198,-1.7106650077599999
ACH-000204,-1.4175213261200001
ACH-000206,-1.95596308944
ACH-000207,-2.14503779056
ACH-000211,-1.5896000959099998
ACH-000215,-1.03402690989
ACH-000221,-0.607380447312
ACH-000222,-1.85128075479
