,PSMA6 (5687)
ACH-000004,-2.2451135184299997
ACH-000007,-2.0790677395299997
ACH-000009,-2.06635495861
ACH-000011,-1.84224061397
ACH-000012,-1.9989861973900003
ACH-000013,-2.13007669577
ACH-000014,-2.14814872008
ACH-000015,-1.9078352942299999
ACH-000017,-1.61508539042
ACH-000018,-1.62206309855
ACH-000019,-2.04976303394
ACH-000021,-1.9882295588099999
ACH-000022,-2.01110944469
ACH-000025,-1.86309630699
ACH-000028,-1.8696330323199999
ACH-000030,-2.06123585821
ACH-000035,-1.80998483875
ACH-000036,-2.0939022500499997
ACH-000037,-2.4604692776
ACH-000039,-1.9645314842200001
ACH-000040,-1.7328034757700002
ACH-000041,-1.93323979003
ACH-000042,-1.80436635158
ACH-000045,-2.3507139813699998
ACH-000047,-2.13319446971
ACH-000052,-1.55735282835
ACH-000053,-2.15525818597
ACH-000054,-2.06548212268
ACH-000055,-1.87056522991
ACH-000060,-2.16791402799
ACH-000067,-1.73977777988
ACH-000070,-2.0962696537200003
ACH-000075,-1.93058495605
ACH-000078,-2.14499086265
ACH-000082,-2.21343552644
ACH-000085,-1.8649369936400002
ACH-000086,-1.8303298515400002
ACH-000087,-2.01488843492
ACH-000092,-1.83453380775
ACH-000095,-2.04520826979
ACH-000097,-2.18180697733
ACH-000098,-2.22386488136
ACH-000099,-2.17641044256
ACH-000108,-1.8511975536400003
ACH-000113,-2.06787877114
ACH-000115,-3.06494008812
ACH-000116,-2.17342886937
ACH-000118,-1.73097033974
ACH-000120,-1.8255452067099998
ACH-000123,-2.2711834851700003
ACH-000127,-1.9734861372099999
ACH-000128,-2.14446394349
ACH-000132,-1.9255194973299998
ACH-000133,-2.0228564676
ACH-000137,-2.06651623482
ACH-000138,-1.9724082222400001
ACH-000142,-1.9127342842700001
ACH-000143,-1.8980254771
ACH-000146,-2.13108173487
ACH-000148,-2.0351511787
ACH-000150,-1.77797484442
ACH-000152,-1.72566477963
ACH-000153,-2.00160222025
ACH-000159,-2.14684225211
ACH-000160,-2.3682066269799997
ACH-000163,-1.99979197463
ACH-000167,-1.8854434522099999
ACH-000168,-1.7880181463999998
ACH-000169,-1.90372419658
ACH-000178,-1.93850671592
ACH-000182,-2.24385334802
ACH-000183,-2.1876435804299996
ACH-000188,-1.9725558095
ACH-000189,-2.1054838116
ACH-000190,-2.0541401747599997
ACH-000198,-2.2213940193
ACH-000204,-2.3147146664099996
ACH-000206,-1.65450459148
ACH-000207,-2.2127643570099997
ACH-000211,-1.9076631348
ACH-000215,-2.197026504
ACH-000221,-1.9705696832900002
ACH-000222,-2.09825024826
ACH-000223,-2.1748426156900003
ACH-000226,-2.0023425312
ACH-000227,-2.2704266257900003
ACH-000228,-2.2615790566
ACH-000231,-1.8188652983900002
ACH-000232,-2.3261674251700004
ACH-000233,-2.13299901752
ACH-000234,-2.0139889334
ACH-000235,-1.9382792304599998
ACH-000237,-1.7079834869100001
ACH-000238,-2.03868269681
ACH-000243,-1.84160744748
ACH-000244,-2.05888711848
ACH-000246,-2.0155138109
ACH-000248,-1.94804972448
ACH-000250,-2.0395061644
ACH-000251,-1.8781260129799997
ACH-000253,-2.0860669243900003
ACH-000255,-1.59547528073
ACH-000256,-1.80463958537
ACH-000257,-2.1800252632099997
ACH-000258,-2.2366133817200002
ACH-000259,-1.9665371454599998
ACH-000260,-1.9387095518700002
ACH-000261,-2.02525477706
ACH-000262,-1.88376000219
ACH-000263,-2.2226462534099998
ACH-000264,-2.29901045122
ACH-000265,-1.9485988842299997
ACH-000266,-1.7464744818
ACH-000272,-1.95328957155
ACH-000273,-2.03797870157
ACH-000274,-2.28217993239
ACH-000277,-2.2251747868900003
ACH-000278,-1.9145287119299998
ACH-000279,-1.98097945687
ACH-000280,-1.8551795456400002
ACH-000281,-1.5634837619400002
ACH-000288,-1.98254699088
ACH-000291,-1.9722146537
ACH-000293,-1.86051640247
ACH-000294,-2.07979218726
ACH-000295,-2.22532159282
ACH-000296,-1.88435898018
ACH-000302,-2.08732544199
ACH-000304,-1.9840404251
ACH-000307,-1.7885994016599998
ACH-000308,-1.94426068624
ACH-000310,-2.43835602178
ACH-000311,-1.68249806877
ACH-000312,-1.87972965181
ACH-000315,-1.87525330217
ACH-000316,-1.91021997824
ACH-000317,-2.27094359115
ACH-000318,-1.7409518959299999
ACH-000319,-1.7675312418
ACH-000320,-1.8504420374200001
ACH-000322,-1.8070643402000002
ACH-000323,-1.81794989979
ACH-000324,-1.93153709685
ACH-000329,-2.1183744238499997
ACH-000330,-1.7537173214300001
ACH-000331,-1.52154185925
ACH-000332,-1.849770796
ACH-000334,-2.99500992603
