,UQCC3 (790955)
ACH-000495,-0.45269942674900004
ACH-000496,-0.32797431737300003
ACH-000499,-0.36567654778399994
ACH-000500,-0.404731033235
ACH-000502,-0.215435823444
ACH-000503,-0.328681219175
ACH-000505,-0.349092433179
ACH-000507,-0.36886949085500004
ACH-000510,-0.185786922354
ACH-000511,-0.38105567521899997
ACH-000512,-0.44837118429
ACH-000516,-0.303159585436
ACH-000517,-0.236900415876
ACH-000518,-0.06147466228080001
ACH-000520,-0.198945127641
ACH-000521,-0.0274210653867
ACH-000522,-0.337314375628
ACH-000524,-0.317311909001
ACH-000527,-0.480906509235
ACH-000528,-0.379860030926
ACH-000537,-0.492238602618
ACH-000541,-0.423681507734
ACH-000542,-0.100172432339
ACH-000544,-0.553711023658
ACH-000545,-0.426483000388
ACH-000547,-0.184180730627
ACH-000548,-0.38566563290899997
ACH-000549,-0.155069544117
ACH-000550,-0.0915249550804
ACH-000552,-0.0945287093836
ACH-000556,-0.291833194016
ACH-000557,-0.121692876632
ACH-000570,-0.499765797764
ACH-000571,-0.264143214344
ACH-000573,-0.253220758819
ACH-000576,0.0656292997181
ACH-000580,-0.20135554327799998
ACH-000584,-0.20052864956900002
ACH-000585,-0.224581958571
ACH-000588,-0.21072919523400002
ACH-000589,-0.0614324897394
ACH-000591,-0.310946483267
ACH-000593,-0.241094295874
ACH-000600,-0.457237064257
ACH-000601,-0.24701373411999997
ACH-000604,-0.19999887762600002
ACH-000605,-0.425314243438
ACH-000606,-0.41900894483
ACH-000608,-0.24535532095600002
ACH-000614,-0.376042330258
ACH-000616,-0.14073941374399998
ACH-000618,-0.35105093494
ACH-000619,-0.425260420632
ACH-000620,-0.716265882388
ACH-000621,-0.26551896585499996
ACH-000622,-0.149864392266
ACH-000623,-0.24476343440200002
ACH-000624,-0.47441877148999995
ACH-000627,-0.114991264212
ACH-000630,-0.410013797144
ACH-000632,-0.204032711116
ACH-000633,-0.0534420339164
ACH-000637,-0.482173650341
ACH-000638,-0.373045062769
ACH-000646,-0.639446809148
ACH-000647,-0.521514291407
ACH-000648,-0.304510340426
ACH-000649,-0.11415979174
ACH-000651,-0.169366429738
ACH-000652,-0.170067291318
ACH-000653,-0.20554947772799997
ACH-000657,-0.42036935775300005
ACH-000658,-0.09896649307880001
ACH-000661,-0.12383761235600001
ACH-000662,-0.40041540838899997
ACH-000663,-0.587407541271
ACH-000665,-0.36561120126400004
ACH-000671,-0.34812957974200004
ACH-000673,-0.16633200625999997
ACH-000676,-0.137361079952
ACH-000677,-0.297009093732
ACH-000681,-0.152815409939
ACH-000682,-0.0158727831116
ACH-000683,-0.446174654704
ACH-000684,-0.40716411557099996
ACH-000688,-0.148985208211
ACH-000693,-0.563211059512
ACH-000694,-0.233366122135
ACH-000695,-0.225410227375
ACH-000696,-0.189857291827
ACH-000697,-0.160616747899
ACH-000699,-0.289829162128
ACH-000701,-0.135954802986
ACH-000706,-0.46175621217
ACH-000711,-0.106774667497
ACH-000713,-0.324588537108
ACH-000714,-0.164040525187
ACH-000718,-0.14760422717
ACH-000720,-0.317837392692
ACH-000721,-0.10133506121300001
ACH-000724,-0.183390883867
ACH-000725,-0.33038925709
ACH-000732,-0.186593061071
ACH-000734,-0.450713995963
ACH-000735,-0.23404625077
ACH-000736,-0.309492856913
ACH-000738,-0.387741020224
ACH-000746,-0.32237088162599997
ACH-000747,-0.36032925532
ACH-000748,-0.33727314747299997
ACH-000753,-0.254263821519
ACH-000756,-0.0339878123984
ACH-000757,-0.355945096272
ACH-000758,-0.305826975727
ACH-000760,-0.234696591111
ACH-000763,-0.310127137123
ACH-000764,-0.310274168894
ACH-000765,-0.400648901548
ACH-000766,-0.29464599366300004
ACH-000767,-0.115467648479
ACH-000768,-0.137246131128
ACH-000769,-0.20540490440200002
ACH-000770,-0.13296120255000002
ACH-000771,-0.100170107569
ACH-000773,-0.026780887366999996
ACH-000776,-0.22807296694899998
ACH-000777,-0.171820112115
ACH-000778,-0.28179394595199997
ACH-000781,-0.25320388164
ACH-000782,-0.827786167561
ACH-000783,-0.21014111946199998
ACH-000784,-0.21853638097
ACH-000785,-0.0964855049384
ACH-000787,-0.33503343164
ACH-000788,-0.125754289862
ACH-000791,-0.238093221528
ACH-000792,-0.352931703865
ACH-000794,-0.36865689857
ACH-000796,-0.22667266797200003
ACH-000799,-0.480460022991
ACH-000800,-0.034910034538800004
ACH-000802,-0.329868521267
ACH-000804,-0.538308570874
ACH-000805,-0.293958111375
ACH-000809,-0.228265020905
ACH-000810,-0.393908127688
ACH-000811,-0.262357940053
ACH-000817,-0.331248760853
ACH-000819,-0.323111791935
ACH-000820,-0.060792448208800004
ACH-000821,-0.166576304042
ACH-000822,-0.338172757245
ACH-000823,-0.36682690492799996
ACH-000824,-0.465492871772
ACH-000827,-0.20183258415600003
ACH-000829,-0.10251498172000001
ACH-000831,-0.802586531378
ACH-000832,-0.30378308778900004
ACH-000833,-0.32449255562199997
ACH-000834,-0.3366094788699999
ACH-000835,-0.11920106084799999
ACH-000836,-0.117806494813
ACH-000837,-0.38275034449900003
ACH-000838,-0.28782894492100003
ACH-000839,-0.290769861511
ACH-000840,-0.270815622084
ACH-000841,0.07108410316330001
ACH-000843,-0.316677225527
ACH-000846,-0.244235437928
ACH-000847,-0.331273587335
ACH-000848,-0.526588688359
ACH-000849,-0.476449455052
ACH-000851,-0.259866096526
ACH-000855,0.0570297407473
ACH-000856,-0.28545319858199997
ACH-000858,-0.27168769971900003
ACH-000859,-0.398931229491
ACH-000861,-0.473600408871
ACH-000862,-0.21675455310300001
ACH-000865,-0.372454448407
ACH-000866,-0.26248498574
ACH-000867,-0.22185370731600002
ACH-000869,-0.228443356127
ACH-000872,-0.20323129798200001
ACH-000873,-0.197963873048
ACH-000876,-0.294803729089
ACH-000878,-0.61235264124
ACH-000880,-0.99010561669
ACH-000881,-0.278923332952
ACH-000882,-0.296003533562
ACH-000884,-0.265631789532
ACH-000885,-0.42824692296800004
ACH-000887,-0.451617996513
ACH-000888,-0.300466523157
ACH-000889,-0.266658564373
ACH-000890,-0.209236992342
ACH-000896,-0.339343698742
ACH-000898,-0.335017075922
ACH-000900,-0.35894216238000004
ACH-000901,-0.577829329705
ACH-000905,-0.237838235527
ACH-000906,-0.22550834126400002
ACH-000907,-0.00465179615556
ACH-000910,-0.0255139066993
ACH-000911,-0.290180748605
ACH-000912,-0.226875841508
ACH-000913,-0.38804163182400003
ACH-000915,-0.483211937635
ACH-000916,-0.208674481347
ACH-000917,-0.342571362191
ACH-000921,-0.446322513245
ACH-000924,-0.070503495668
ACH-000926,-0.07618193597339999
ACH-000928,-0.0100122586555
ACH-000929,-0.23483434600900002
ACH-000932,-0.11711439588
ACH-000935,-0.441152469956
ACH-000936,-0.9446960374529999
ACH-000937,-0.237197691092
ACH-000938,-0.252903971168
ACH-000939,-0.482203861975
ACH-000941,-0.33993950553400004
ACH-000943,-0.1664142645
ACH-000946,-0.544408721955
ACH-000947,-0.587937896052
ACH-000948,-0.156211659948
ACH-000950,-0.816194563425
ACH-000953,-0.520299665512
ACH-000957,-0.7020707911310001
ACH-000958,-0.130687518476
ACH-000960,-0.18895523163300001
ACH-000963,-0.47664128995300004
ACH-000968,-0.220155659933
ACH-000969,-0.211146476321
ACH-000973,-0.22597599627099998
ACH-000974,-0.28005276698000003
ACH-000975,-0.190382268214
ACH-000976,-0.264990564295
ACH-000978,-0.129810355783
ACH-000980,-0.35444847134199997
ACH-000984,-0.213027642373
ACH-000986,-0.24103106648000003
ACH-000988,-0.10126970208999998
ACH-000993,-0.05590329962500001
ACH-000994,-1.30781286247
ACH-000996,-0.397451029116
ACH-001001,-0.21932615658100002
ACH-001020,-0.04493379470509999
ACH-001028,-0.450609065972
ACH-001031,-0.667926210649
ACH-001038,-0.293692485241
ACH-001048,-0.25890549479
ACH-001050,-0.29857232386
ACH-001053,-0.251820071312
ACH-001054,-0.0646375802968
ACH-001061,-0.504490001469
ACH-001067,-0.340391986396
ACH-001075,-0.29108881233600004
ACH-001096,-0.00832973233849
ACH-001128,-0.186745931133
ACH-001134,-0.265355321451
ACH-001151,-0.15042072648399998
ACH-001163,-0.49328632676899997
ACH-001164,-0.204234886943
ACH-001173,-0.293551522478
ACH-001183,-0.24341921747499998
ACH-001184,0.164266087061
ACH-001190,-0.234738313966
ACH-001192,-0.391193557932
ACH-001193,-0.217765765679
ACH-001196,-0.00691032302319
ACH-001197,-0.12430727269000001
ACH-001205,-0.328524546519
ACH-001211,-0.061050302663900005
ACH-001212,-0.100982390876
ACH-001228,-0.128524299073
ACH-001232,-0.19157768939
ACH-001239,-0.645041555005
ACH-001274,-0.236778237984
ACH-001275,-0.18718823185199998
ACH-001277,-0.363339071419
ACH-001278,-0.7804467164040001
ACH-001280,-0.212941562718
ACH-001283,-0.19538563573800002
ACH-001289,-0.21437142298700002
ACH-001295,-0.147810743031
ACH-001300,-0.383345516993
ACH-001301,-0.18593476302
ACH-001302,-0.228403175678
ACH-001303,-0.246396184993
ACH-001306,-0.28342483796
ACH-001318,-0.44937842828100005
ACH-001322,-0.234413733803
ACH-001328,-0.291272154652
ACH-001332,-0.427100966462
ACH-001333,-0.09334255475339999
ACH-001336,-0.33732398843199995
ACH-001340,-0.311699487203
ACH-001346,-0.24810313414000001
ACH-001353,-0.0831161324194
ACH-001354,-0.06704342596509999
ACH-001367,-0.416431429741
ACH-001368,-0.303270434791
ACH-001374,-0.059263443313499996
ACH-001375,-0.427865320037
ACH-001377,-0.22294094627900002
ACH-001380,-0.230785522617
ACH-001391,-0.22066510782499998
ACH-001407,-0.212126827791
ACH-001408,-0.130567159222
ACH-001413,-0.397787727684
ACH-001430,-0.104886392124
ACH-001431,-0.24992846994000004
ACH-001450,-0.394018137856
ACH-001496,-0.167997801098
ACH-001500,-0.326970617734
ACH-001521,-0.291716602153
ACH-001523,-0.3931293938
ACH-001532,-0.21258744729600001
ACH-001536,-0.274138878232
ACH-001550,-0.265920440749
ACH-001552,-0.177020890341
ACH-001554,-0.7077434476700001
ACH-001645,-0.356867532936
ACH-001654,-0.22413321473499997
ACH-001715,-0.257510425996
ACH-001735,-0.568857024816
ACH-001736,-0.32306844659899997
ACH-001737,-0.42874438612800003
ACH-001740,-0.399160750294
ACH-001745,-0.29596981003199996
ACH-001750,-0.106371538737
ACH-001765,-0.29051715524
ACH-001956,-0.13655500390900002
ACH-001957,-0.305015367164
