,LPAR1 (1902)
ACH-000004,0.0306954477536
ACH-000007,0.09347319951369999
ACH-000009,0.125799157247
ACH-000011,-0.864960540618
ACH-000012,0.130723651136
ACH-000013,0.056985727629800004
ACH-000014,0.035214795558300004
ACH-000015,-0.322267628643
ACH-000017,0.207236969538
ACH-000018,-0.337769219652
ACH-000019,0.024181178646
ACH-000021,0.17651883134799998
ACH-000022,0.0117046490717
ACH-000025,0.12928812555
ACH-000028,0.000541323229603
ACH-000030,0.08681990125289998
ACH-000035,-0.123188150755
ACH-000036,0.00668327027341
ACH-000037,0.05206784583290001
ACH-000039,0.05281660683069999
ACH-000040,-0.060607521053800004
ACH-000041,-0.004979198783270001
ACH-000042,0.103899168467
ACH-000045,0.259802841358
ACH-000047,0.0170456950546
ACH-000052,0.156524754793
ACH-000053,0.13291217134199998
ACH-000054,0.116890794237
ACH-000055,-0.00046360739158999995
ACH-000060,-0.050880753141000004
ACH-000067,0.302398321019
ACH-000070,-0.101961285473
ACH-000075,0.026019638501900002
ACH-000078,-0.027464956741
ACH-000082,-0.416250701676
ACH-000085,-0.203380529536
ACH-000086,0.14703391202899999
ACH-000087,-0.156816441247
ACH-000092,0.168862405453
ACH-000095,0.14266279650699998
ACH-000097,0.09238414344000001
ACH-000098,-0.163100592833
ACH-000099,-0.031098313596399998
ACH-000108,0.037911555718400006
ACH-000113,0.10533523010500001
ACH-000115,0.116947680625
ACH-000116,0.0225750547762
ACH-000118,0.0637149224064
ACH-000120,0.061279625060300005
ACH-000123,0.111046467919
ACH-000127,-0.105277548542
ACH-000128,0.0412413868623
ACH-000132,-0.113843535472
ACH-000133,-0.199213848463
ACH-000137,0.116838220977
ACH-000138,0.186448766362
ACH-000142,0.0862589738127
ACH-000143,-0.0685672008229
ACH-000146,0.132668099985
ACH-000148,-0.000862672620732
ACH-000150,-0.7356214114120001
ACH-000152,-0.118618428176
ACH-000153,0.0327750617961
ACH-000159,0.041875615405000004
ACH-000160,0.19325506565099998
ACH-000163,-0.12147559880799999
ACH-000167,-0.24463438092700002
ACH-000168,0.13037397317299998
ACH-000169,0.056778008514
ACH-000178,-0.0969079659307
ACH-000182,-0.059917232771100004
ACH-000183,0.0704779159701
ACH-000188,0.152599853413
ACH-000189,0.0360737238246
ACH-000190,-0.000101793130937
ACH-000198,-0.15499623628599998
ACH-000204,-0.0042450805999400005
ACH-000206,-0.0118066212154
ACH-000207,0.244701745469
ACH-000211,0.020752298510700002
ACH-000215,-0.23644631637400002
ACH-000221,-0.134916488389
ACH-000222,0.241974624426
ACH-000223,0.16777973481400002
ACH-000226,0.00787684286745
ACH-000227,0.190489332057
ACH-000228,0.17378664829
ACH-000231,0.0971249217942
ACH-000232,-0.009498749301
ACH-000233,0.00448960483856
ACH-000234,-0.06810491176769999
ACH-000235,-0.029574235283300002
ACH-000237,-0.3832577993
ACH-000238,0.17576360605799998
ACH-000243,0.317250350792
ACH-000244,-0.517085806831
ACH-000246,-0.010734214294200002
ACH-000248,0.058233799564300005
ACH-000250,-0.517482336544
ACH-000251,0.130724775869
ACH-000253,0.0739719771795
ACH-000255,0.009691968442180001
ACH-000256,0.0354117652859
ACH-000257,0.25749477292100004
ACH-000258,-0.011040738833299998
ACH-000259,0.12813448548
ACH-000260,0.167241461999
ACH-000261,-0.0893704255854
ACH-000262,0.312550303783
ACH-000263,0.135986378964
ACH-000264,0.150964171369
ACH-000265,0.127571356413
ACH-000266,-0.0796688432783
ACH-000272,-0.0751118437544
ACH-000273,0.09679879610030001
ACH-000274,-0.0788318216747
ACH-000277,0.23727787906999998
ACH-000278,0.0584936672402
ACH-000279,0.08057605410930001
ACH-000280,-0.167018826627
ACH-000281,-0.280497878232
ACH-000288,0.13165373310200001
ACH-000291,0.008977993905379998
ACH-000293,0.193643362839
ACH-000294,0.0621590777666
ACH-000295,0.262083043823
ACH-000296,0.316548982311
ACH-000302,-0.039758469509800005
ACH-000304,-0.204338845957
ACH-000307,0.0279750649062
ACH-000308,0.156091300029
ACH-000310,-0.00684401101997
ACH-000311,0.210286152121
ACH-000312,-0.20614760278799998
ACH-000315,0.18173611498300002
ACH-000316,-0.151229698009
ACH-000317,0.11732690258600001
ACH-000318,-0.023433615271799997
ACH-000319,0.0145764892484
ACH-000320,0.199258932599
ACH-000322,0.0181022158317
ACH-000323,-0.637425677868
ACH-000324,0.08200119721969999
ACH-000329,0.0521041613217
ACH-000330,0.24200623326600001
ACH-000331,0.0702493113043
ACH-000332,0.281231135594
ACH-000334,0.34210740166299997
ACH-000335,0.0314592539753
ACH-000336,-0.0366405395536
ACH-000337,-0.270396322229
ACH-000339,-0.027751353608
ACH-000341,0.0484597466812
ACH-000348,0.0349038498446
ACH-000350,0.15443699568299998
ACH-000352,0.0360516735854
ACH-000356,0.00679061462272
ACH-000361,0.134482783053
ACH-000362,-0.06864551278219999
ACH-000363,0.100362924033
ACH-000364,-0.0878902460644
ACH-000365,0.0443616723785
ACH-000366,-0.08150306143410001
ACH-000368,0.0312988042552
ACH-000374,0.027137733725299998
ACH-000375,0.07604253211039999
ACH-000376,0.211874989802
ACH-000381,-0.0539563843707
ACH-000383,0.0309415706973
ACH-000387,0.0771789988396
ACH-000389,-0.189963501257
ACH-000390,0.043632213881400005
ACH-000393,-0.06341193460530001
ACH-000395,-0.032589165364
ACH-000397,0.014903123565
ACH-000401,-0.0624445191961
ACH-000402,0.132769477457
ACH-000403,-0.0318999916271
ACH-000404,0.212277316928
ACH-000406,0.0781166478262
ACH-000407,-0.12139428824699999
ACH-000408,0.07439992143110001
ACH-000410,0.0786936551805
ACH-000411,0.0403657272888
ACH-000414,-0.0298936080013
ACH-000415,0.0597071943864
ACH-000416,0.0124122079046
ACH-000420,-0.230795745808
ACH-000421,0.0753535465093
ACH-000424,-0.380583100213
ACH-000425,0.10729001077299999
ACH-000426,-0.09333552034219998
ACH-000427,0.041963787667800005
ACH-000433,-0.396372494373
ACH-000436,0.043968524705600004
ACH-000444,-0.148857210793
ACH-000445,-0.14991634044399998
ACH-000448,0.028047641843599997
ACH-000450,0.226571483431
ACH-000452,0.070075474648
ACH-000454,0.04353241200209999
ACH-000458,-0.178078643712
ACH-000459,-0.10460753406
ACH-000460,0.13509817412
ACH-000461,0.228058731234
ACH-000463,0.11615293094599999
ACH-000464,-0.0435470178955
ACH-000466,-0.0073153956405200005
ACH-000467,0.186562431996
ACH-000468,-0.314118334053
ACH-000469,-0.260707936386
ACH-000470,0.26942635666299997
ACH-000471,0.080335663778
ACH-000472,0.197120621902
ACH-000473,0.040018656953
ACH-000475,0.0825815722569
ACH-000476,0.17535395230700002
ACH-000477,0.05524045416
ACH-000480,-0.07555514876910001
ACH-000481,0.153654956002
ACH-000483,0.0201782230222
ACH-000484,-0.06035198005
ACH-000485,-0.03845773210930001
ACH-000486,0.10930831260500001
ACH-000487,-0.027812869325700002
ACH-000488,0.035846242859900006
ACH-000490,0.10892833861300001
