,FOXS1 (2307)
ACH-000004,-0.557072398864
ACH-000007,-0.250164762256
ACH-000009,-0.215207933605
ACH-000011,-0.11834637034000002
ACH-000012,-0.0540684019693
ACH-000013,-0.014999115316600002
ACH-000014,-0.171590809466
ACH-000015,-0.0837416896843
ACH-000017,-0.253148658748
ACH-000018,-0.08885762115810002
ACH-000019,-0.171295467586
ACH-000021,-0.133447989716
ACH-000022,-0.15057321184699998
ACH-000025,-0.276606892084
ACH-000028,-0.139126436873
ACH-000030,-0.273546130078
ACH-000035,-0.482650590093
ACH-000036,-0.290103867449
ACH-000037,0.0324036767053
ACH-000039,-0.313304128667
ACH-000040,-0.127546763027
ACH-000041,-0.304045666667
ACH-000042,-0.509261702891
ACH-000045,-0.00540785344958
ACH-000047,-0.22441978245799998
ACH-000052,-0.374572153458
ACH-000053,-0.263928520365
ACH-000054,-0.036885554085199994
ACH-000055,-0.015422330412899999
ACH-000060,-0.36825228455
ACH-000067,-0.172384416578
ACH-000070,-0.0768788546688
ACH-000075,-0.41850655395900005
ACH-000078,-0.0351219196261
ACH-000082,-0.16933009104200003
ACH-000085,0.178193626315
ACH-000086,-0.06966148477760001
ACH-000087,-0.0663710462237
ACH-000092,-0.207962260856
ACH-000095,-0.0055544332578800005
ACH-000097,-0.16292800559
ACH-000098,0.05871199290080001
ACH-000099,-0.268608150339
ACH-000108,-0.475012767209
ACH-000113,-0.20248065645399999
ACH-000115,-0.183920807287
ACH-000116,-0.268172338941
ACH-000118,-0.354942411854
ACH-000120,0.0633005851884
ACH-000123,-0.219734152636
ACH-000127,-0.01457269629
ACH-000128,-0.235858506923
ACH-000132,0.024137683837599996
ACH-000133,-0.235792909275
ACH-000137,-0.11136011158600001
ACH-000138,-0.0318229336075
ACH-000142,-0.0326828677012
ACH-000143,-0.0970481608311
ACH-000146,-0.111029737997
ACH-000148,-0.175976520464
ACH-000150,-0.0697424184806
ACH-000152,-0.309584922143
ACH-000153,-0.420108174234
ACH-000159,-0.0953873907003
ACH-000160,-0.106591822872
ACH-000163,-0.521595053785
ACH-000167,-0.279445879119
ACH-000168,-0.127554404928
ACH-000169,-0.021043636818599998
ACH-000178,-0.08060595967419999
ACH-000182,-0.17484338248599998
ACH-000183,-0.115009760875
ACH-000188,-0.200804920913
ACH-000189,-0.211173955828
ACH-000190,-0.0429456579859
ACH-000198,-0.132833253272
ACH-000204,-0.261694198253
ACH-000206,-0.152543710762
ACH-000207,0.0846488047958
ACH-000211,-0.155431167567
ACH-000215,-0.274666043502
ACH-000221,-0.0659945781023
ACH-000222,-0.18204752175099997
ACH-000223,-0.013983488159399999
ACH-000226,-0.242593401859
ACH-000227,-0.0184122908071
ACH-000228,-0.165506082642
ACH-000231,-0.323848471068
ACH-000232,-0.172774089808
ACH-000233,-0.23073444023899997
ACH-000234,-0.254007605731
ACH-000235,-0.143898623583
ACH-000237,-0.100479079583
ACH-000238,-0.00164212998372
ACH-000243,-0.22485937639000003
ACH-000244,0.0076395959664
ACH-000246,-0.128028523348
ACH-000248,0.0408548534446
ACH-000250,-0.163124190236
ACH-000251,-0.0847628524862
ACH-000253,-0.247073912241
ACH-000255,-0.428616474484
ACH-000256,0.0107071424731
ACH-000257,-0.245624071829
ACH-000258,-0.0363722663942
ACH-000259,-0.06690626523490001
ACH-000260,-0.300197438166
ACH-000261,-0.327856073144
ACH-000262,-0.29747564021899997
ACH-000263,-0.00235607762595
ACH-000264,-0.324043008613
ACH-000265,-0.205199448204
ACH-000266,-0.0532937983991
ACH-000272,-0.135486369672
ACH-000273,-0.195973075092
ACH-000274,-0.276276457552
ACH-000277,-0.288507022598
ACH-000278,0.0753705555868
ACH-000279,0.0251485074198
ACH-000280,-0.22098989490200002
ACH-000281,-0.141302823844
ACH-000288,-0.101471203432
ACH-000291,-0.31213245651599997
ACH-000293,0.016868679951599998
ACH-000294,-0.1783089236
ACH-000295,-0.261399839801
ACH-000296,-0.16300057858
ACH-000302,-0.07905180681089999
ACH-000304,-0.155967012575
ACH-000307,-0.011663923432
ACH-000308,-0.20386129662099997
ACH-000310,-0.075472478769
ACH-000311,-0.150850754798
ACH-000312,-0.114250747759
ACH-000315,-0.274818765726
ACH-000316,-0.18521059719500002
ACH-000317,-0.316705741165
ACH-000318,0.0322426883898
ACH-000319,0.121298790277
ACH-000320,-0.21430218535999998
ACH-000322,0.0452297370059
ACH-000323,-0.040944812934800005
ACH-000324,-0.09353537004000001
ACH-000329,-0.182288060951
ACH-000330,-0.227301927992
ACH-000331,-0.114563385808
ACH-000332,-0.13758510401
ACH-000334,-0.203712608544
ACH-000335,0.0393300984053
ACH-000336,-0.0653514209087
ACH-000337,-0.0758637334056
ACH-000339,0.08395629373739999
ACH-000341,-0.065799868939
ACH-000348,-0.329487473019
ACH-000350,-0.333435598931
ACH-000352,-0.184175173376
ACH-000356,-0.46392540057099996
ACH-000361,-0.330581796918
ACH-000362,-0.24176087435
ACH-000363,-0.243737404216
ACH-000364,0.137649427583
ACH-000365,-0.367694363118
ACH-000366,-0.237748830083
ACH-000368,-0.28633078724399996
ACH-000374,-0.308548659092
ACH-000375,-0.384064179384
ACH-000376,-0.442482959485
ACH-000381,-0.241118457503
ACH-000383,-0.118186106138
ACH-000387,-0.40339522044200005
ACH-000389,-0.0345325017682
ACH-000390,-0.013320504602600002
ACH-000393,-0.0191318958265
ACH-000395,0.035893963145
ACH-000397,-0.0109855175514
ACH-000401,-0.33132474677499996
ACH-000402,0.118001929766
ACH-000403,-0.209747979108
ACH-000404,-0.167810393193
ACH-000406,-0.152144058734
ACH-000407,-0.31388042303
ACH-000408,-0.340970535296
ACH-000410,-0.17221949025699998
ACH-000411,-0.0873015521414
ACH-000414,-0.07784036224589999
ACH-000415,-0.15544469437
ACH-000416,0.0400841776771
ACH-000420,0.0263271652044
ACH-000421,-0.08233421577380001
ACH-000424,-0.271611706889
ACH-000425,-0.00727447055117
ACH-000426,0.017652278161
ACH-000427,-0.272275943506
ACH-000433,-0.26173592097
ACH-000436,-0.109586086714
ACH-000444,-0.26695141773000003
ACH-000445,-0.0103927075372
ACH-000448,-0.161204368517
ACH-000450,0.243838945239
ACH-000452,-0.1807935379
ACH-000454,-0.06651289030230001
ACH-000458,-0.0137087798862
ACH-000459,-0.227899487832
ACH-000460,-0.0323447739032
ACH-000461,-0.12663309315
ACH-000463,-0.28637950709000004
ACH-000464,-0.210812064849
ACH-000466,-0.316055232563
ACH-000467,-0.327306978739
ACH-000468,-0.196643174135
ACH-000469,-0.292885159012
ACH-000470,-0.295219986657
ACH-000471,-0.18313136827799997
ACH-000472,-0.234916680321
ACH-000473,-0.0643865737299
ACH-000475,-0.007207104561090001
ACH-000476,0.10337872356799999
ACH-000477,-0.234097444604
ACH-000480,-0.12180908953299999
ACH-000481,-0.31808831547899996
ACH-000483,-0.054927688166500004
ACH-000484,0.187341719728
ACH-000485,-0.194740617336
ACH-000486,-0.116975311128
ACH-000487,-0.206799018171
ACH-000488,-0.12069851832299999
ACH-000490,-0.305420482442
ACH-000491,-0.338803734413
ACH-000495,-0.100887283971
ACH-000496,-0.220846093905
ACH-000499,-0.36095622008100003
ACH-000500,0.19362395193300003
ACH-000502,-0.05831549768040001
ACH-000503,0.09274577801860001
ACH-000505,-0.107773818278
ACH-000507,-0.282981475218
ACH-000510,-0.408998563059
ACH-000511,-0.200044546587
ACH-000512,-0.291892425998
ACH-000516,-0.311760742946
ACH-000517,-0.0375847948259
ACH-000518,-0.283710491824
ACH-000520,-0.198404421562
ACH-000521,-0.24622199018000002
ACH-000522,-0.14655596455199998
ACH-000524,-0.127974582873
ACH-000527,-0.347525335695
ACH-000528,-0.08910330323339999
ACH-000537,-0.195825840251
ACH-000541,-0.140663447742
ACH-000542,-0.0903571886107
ACH-000544,-0.22378911295200002
ACH-000545,-0.0426217525184
ACH-000547,-0.389501167779
ACH-000548,-0.0757342559519
ACH-000549,-0.275227433442
ACH-000550,-0.04401923147609999
ACH-000552,-0.059451796511300004
ACH-000556,-0.0163654712026
ACH-000557,-0.38708734322099997
ACH-000570,-0.21933155698600001
ACH-000571,-0.194290689575
ACH-000573,-0.118987947937
ACH-000576,-0.0430824713352
ACH-000580,-0.340970334334
ACH-000584,-0.0407595708016
ACH-000585,-0.0668679601222
ACH-000588,-0.588323120922
ACH-000589,-0.157702527131
ACH-000591,-0.29177409877300003
ACH-000593,-0.07036983628150001
ACH-000600,-0.142675100582
ACH-000601,-0.08012392203049999
ACH-000604,0.188427791787
ACH-000605,-0.342051912211
ACH-000606,-0.141680608307
ACH-000608,-0.23421818525600002
ACH-000614,-0.0951445056452
ACH-000616,-0.186101911895
ACH-000618,-0.12208369223400001
ACH-000619,-0.119834356427
ACH-000620,-0.0404807533412
ACH-000621,-0.0359560774267
ACH-000622,-0.273921131998
ACH-000623,-0.326852941657
ACH-000624,-0.0126087902899
ACH-000627,-0.142138678272
ACH-000630,0.0390932135877
ACH-000632,-0.23922403535700001
ACH-000633,0.0139556401587
ACH-000637,-0.0428825557613
ACH-000638,-0.151837571718
ACH-000646,-0.24149880669100002
ACH-000647,-0.15022044747899999
ACH-000648,-0.16827429365600002
ACH-000649,-0.12770904510199999
ACH-000651,-0.20994337448699998
ACH-000652,-0.113365245124
ACH-000653,-0.13876191903899998
ACH-000657,-0.24392689518000002
ACH-000658,-0.225724801644
ACH-000661,-0.234780680583
ACH-000662,-0.0263451873093
ACH-000663,-0.374835319488
ACH-000665,-0.371111939856
ACH-000671,-0.341420827668
ACH-000673,-0.221307972926
ACH-000676,-0.240601211613
ACH-000677,-0.30783583444699997
ACH-000681,0.013718303300100002
ACH-000682,-0.31768885913600003
ACH-000683,-0.296946186645
ACH-000684,-0.24978000036999998
ACH-000688,-0.0819607528052
ACH-000693,-0.328201693404
ACH-000694,0.0827693688448
ACH-000695,-0.004362325938649999
ACH-000696,-0.165628673976
ACH-000697,0.201542970615
ACH-000699,-0.040762664773900004
ACH-000701,-0.1052905666
ACH-000706,-0.171609983261
ACH-000711,-0.021240960689500002
ACH-000713,-0.517081486659
ACH-000714,0.0283609689029
ACH-000718,-0.327127410929
ACH-000720,-0.324623834517
ACH-000721,-0.318967869545
ACH-000724,0.010662553462
ACH-000725,-0.011192988900299999
ACH-000732,-0.0572227720237
ACH-000734,-0.0401618697073
ACH-000735,-0.169796935773
ACH-000736,-0.20547175909
ACH-000738,-0.12683788092599999
ACH-000746,0.10287560051200001
ACH-000747,-0.044424826240099996
ACH-000748,0.0069612537279499995
ACH-000753,-0.18547476623300002
ACH-000756,-0.106168952217
ACH-000757,-0.17528561764199999
ACH-000758,-0.291391544053
ACH-000760,-0.231949492272
ACH-000763,-0.0681358500908
ACH-000764,-0.145026228001
ACH-000765,0.316710329867
ACH-000766,-0.35990667558399997
ACH-000767,-0.32633638070300003
ACH-000768,-0.06845526542159999
ACH-000769,-0.138741251002
ACH-000770,-0.090931657834
ACH-000771,-0.185542898458
ACH-000773,-0.40494680392800003
ACH-000776,-0.415311488017
ACH-000777,0.00626808609067
ACH-000778,-0.042681558131999996
ACH-000781,-0.129006511146
ACH-000782,-0.0187288789161
ACH-000783,-0.195585734203
ACH-000784,-0.23631028283799999
ACH-000785,-0.0282732556158
ACH-000787,-0.23843215724300001
ACH-000788,-0.16456685697999998
ACH-000791,-0.132481921846
ACH-000792,-0.008934492748540001
ACH-000794,-0.0255979723924
ACH-000796,-0.265584630832
ACH-000799,0.11612663205700001
ACH-000800,0.0692170132677
ACH-000802,0.075172334768
ACH-000804,-0.14689298874
ACH-000805,0.124212467414
ACH-000809,-0.15773535044099998
ACH-000810,-0.138784741483
ACH-000811,-0.135922434129
ACH-000817,-0.042948583559099994
ACH-000819,-0.18282168059599999
ACH-000820,-0.483145790875
ACH-000821,0.160658713386
ACH-000822,-0.204796724497
ACH-000823,-0.663302710535
ACH-000824,-0.129230980137
ACH-000827,-0.180352345876
ACH-000829,0.00982645718054
ACH-000831,-0.151540194608
ACH-000832,-0.23323412968600002
ACH-000833,0.047742028567399994
ACH-000834,-0.11267659937899999
ACH-000835,-0.0499064122429
ACH-000836,-0.372713587245
ACH-000837,-0.16969836023200002
ACH-000838,-0.25484446855099996
ACH-000839,-0.187392639758
ACH-000840,-0.245453840466
ACH-000841,-0.0824969828531
ACH-000843,-0.09878992562960001
ACH-000846,-0.220335677149
ACH-000847,-0.243966676873
ACH-000848,-0.18683651639600002
ACH-000849,-0.0145751344938
ACH-000851,-0.31072590261
ACH-000855,-0.154354053964
ACH-000856,-0.0587515128202
ACH-000858,-0.0670237764305
ACH-000859,-0.5430901016699999
ACH-000861,-0.0209044307427
ACH-000862,-0.223845946549
ACH-000865,-0.0555552103911
ACH-000866,-0.24210174945500001
ACH-000867,-0.33075763741
ACH-000869,-0.0690278361961
ACH-000872,0.0591725275246
ACH-000873,-0.230289533991
ACH-000876,-0.119157551532
ACH-000878,-0.190391243072
ACH-000880,-0.261974819656
ACH-000881,-0.0439742107429
ACH-000882,-0.23399428906999997
ACH-000884,-0.22954676494000004
ACH-000885,-0.297852319736
ACH-000887,-0.0115320466065
ACH-000888,-0.040214250862
ACH-000889,0.06429225181130001
ACH-000890,-0.33744098956600005
ACH-000896,-0.12760207762
ACH-000898,-0.351989299227
ACH-000900,-0.130716162715
ACH-000901,-0.223666507018
ACH-000905,-0.08594895879429999
ACH-000906,-0.113078791642
ACH-000907,-0.21107280625500002
ACH-000910,-0.164334956633
ACH-000911,-0.228466804133
ACH-000912,-0.289143931137
ACH-000913,-0.172142258119
ACH-000915,-0.36149352294
ACH-000916,0.055570871553100004
ACH-000917,-0.37419602333400004
ACH-000921,-0.318213229958
ACH-000924,-0.17605964707000002
ACH-000926,-0.356482200255
ACH-000928,-0.441935490915
ACH-000929,0.120126570356
ACH-000932,-0.0814966656673
ACH-000935,-0.252157771148
ACH-000936,-0.238818978756
ACH-000937,-0.313006915212
ACH-000938,-0.0551229615728
ACH-000939,-0.32818508675999997
ACH-000941,-0.44968342267
ACH-000943,-0.238115997269
ACH-000946,0.0018442943725799998
ACH-000947,-0.195822666601
ACH-000948,-0.0549305147794
ACH-000950,-0.145988988156
ACH-000953,-0.344137370326
ACH-000957,-0.0104675192849
ACH-000958,-0.133978212478
ACH-000960,-0.20670013356400002
ACH-000963,-0.12196780520099999
ACH-000968,-0.087974091363
ACH-000969,-0.041130395684300006
ACH-000973,-0.101661783334
ACH-000974,-0.28236881718
ACH-000975,-0.146135272655
ACH-000976,0.06936693553619999
ACH-000978,-0.295375681291
ACH-000980,-0.269339859329
ACH-000984,-0.06166554522369999
ACH-000986,-0.137427433343
ACH-000988,-0.311695586919
ACH-000993,-0.211921157427
ACH-000994,-0.296776864136
ACH-000996,-0.287410443811
ACH-001001,-0.021408671980000002
ACH-001020,-0.49338930029600003
ACH-001028,-0.233097846073
ACH-001031,-0.184681272448
ACH-001038,-0.119561651045
ACH-001048,-0.11491729008
ACH-001050,-0.14983618477
ACH-001053,-0.0488422541514
ACH-001054,-0.18827014327199998
ACH-001061,-0.152562570077
ACH-001067,-0.0705571181438
ACH-001075,-0.10042636328299999
ACH-001096,-0.00189956425469
ACH-001128,0.115891014079
ACH-001134,-0.20680502089000002
ACH-001151,-0.239385675711
ACH-001163,-0.344782154956
ACH-001164,-0.279793729469
ACH-001173,-0.263703801593
ACH-001183,-0.13099519694700001
ACH-001184,-0.119075517754
ACH-001190,-0.127638262962
ACH-001192,-0.04283656807419999
ACH-001193,-0.615773193491
ACH-001196,-0.235176833032
ACH-001197,-0.317395330263
ACH-001205,-0.23383341368299998
ACH-001211,-0.121027305879
ACH-001212,-0.6352134888090001
ACH-001228,-0.06451120872499999
ACH-001232,-0.0525790691038
ACH-001239,-0.08470574906549999
ACH-001274,-0.08004196608280001
ACH-001275,-0.194768030119
ACH-001277,-0.312216856902
ACH-001278,-0.139854212501
ACH-001280,-0.37232430171400005
ACH-001283,-0.0632509697711
ACH-001289,-0.255726551742
ACH-001295,-0.164311280117
ACH-001300,-0.133217592451
ACH-001301,-0.219039288893
ACH-001302,-0.40897335501000004
ACH-001303,-0.159811397479
ACH-001306,-0.306859807464
ACH-001318,-0.154891824327
ACH-001322,-0.10294222554400001
ACH-001328,-0.132495713287
ACH-001332,-0.25299805612599996
ACH-001333,0.0191394327168
ACH-001336,-0.29527402126999996
ACH-001340,-0.307912323872
ACH-001346,-0.103590400424
ACH-001353,-0.113754369434
ACH-001354,-0.05773881612930001
ACH-001367,-0.349706006186
ACH-001368,-0.309479687094
ACH-001374,-0.18570380747
ACH-001375,-0.0958847712039
ACH-001377,-0.13548651593299998
ACH-001380,-0.0319693127963
ACH-001391,-0.33285607026700004
ACH-001407,-0.24841289829100002
ACH-001408,0.0350834083495
ACH-001413,-0.43291898984099997
ACH-001430,-0.0614865627479
ACH-001431,-0.09655417521289998
ACH-001450,-0.15411415163
ACH-001496,-0.160418662335
ACH-001500,-0.172554763754
ACH-001521,0.333287155991
ACH-001523,-0.15282791059
ACH-001532,-0.00902466286534
ACH-001536,-0.2942065368
ACH-001550,0.012609761595299999
ACH-001552,-0.0710734056984
ACH-001554,-0.20257325491300002
ACH-001645,-0.004921718208590001
ACH-001654,-0.169685950351
ACH-001715,-0.8431086070939999
ACH-001735,-0.0652967700115
ACH-001736,-0.12855656669399998
ACH-001737,-0.046513891646800004
ACH-001740,-0.241268130393
ACH-001745,-0.0810379381452
ACH-001750,-0.168716888072
ACH-001765,-0.10863964164
ACH-001956,-0.286131783159
ACH-001957,-0.028250520471
