,ERGIC3 (51614)
ACH-000004,0.016971762861299998
ACH-000007,0.0466868674347
ACH-000009,0.19873721822299997
ACH-000011,0.0032141764810599996
ACH-000012,0.155764545929
ACH-000013,0.19973754027899998
ACH-000014,-0.054253494764700004
ACH-000015,0.238800748972
ACH-000017,0.105194369721
ACH-000018,0.0262973991502
ACH-000019,0.373661094536
ACH-000021,0.18742986012
ACH-000022,0.219356525748
ACH-000025,0.10725459630100001
ACH-000028,0.360201682729
ACH-000030,-0.06501787038649999
ACH-000035,-0.05465390520169999
ACH-000036,-0.032129065938
ACH-000037,-0.00468151280417
ACH-000039,0.455552104098
ACH-000040,0.167637635666
ACH-000041,0.0518101554776
ACH-000042,0.113186249124
ACH-000045,0.163567522129
ACH-000047,-0.00959947560098
ACH-000052,-0.0565499070869
ACH-000053,0.0614225311509
ACH-000054,0.204651364351
ACH-000055,0.12452781319700001
ACH-000060,0.12129452288499999
ACH-000067,0.05573822067419999
ACH-000070,0.13498586228
ACH-000075,-0.040937828033500004
ACH-000078,0.256937777142
ACH-000082,-0.05786046746669999
ACH-000085,0.216844637582
ACH-000086,0.153665984922
ACH-000087,0.176961274662
ACH-000092,-0.109668700196
ACH-000095,0.0139638133654
ACH-000097,0.17064158099800003
ACH-000098,0.177610042884
ACH-000099,0.18522871559
ACH-000108,0.0388902507451
ACH-000113,0.211614057928
ACH-000115,0.0432308183229
ACH-000116,0.142056729613
ACH-000118,0.151709983065
ACH-000120,0.204414420792
ACH-000123,0.09761501419919999
ACH-000127,0.110418023063
ACH-000128,0.218491840809
ACH-000132,0.260877728844
ACH-000133,-0.08823574284510001
ACH-000137,0.127867996675
ACH-000138,0.185093104457
ACH-000142,-0.000432117010736
ACH-000143,0.0484973692468
ACH-000146,-0.0250282928719
ACH-000148,-0.013776375053700001
ACH-000150,0.22772538717799998
ACH-000152,0.242231271806
ACH-000153,0.403335503793
ACH-000159,0.18102880122099999
ACH-000160,0.113201427469
ACH-000163,-0.270585756569
ACH-000167,-0.09243982959889999
ACH-000168,0.31768670725000003
ACH-000169,-0.0380595979162
ACH-000178,0.21424625961
ACH-000182,0.165768930944
ACH-000183,0.029238254645700002
ACH-000188,0.0654601167161
ACH-000189,0.0534304735817
ACH-000190,0.229421009766
ACH-000198,0.214851040913
ACH-000204,0.22883955430999997
ACH-000206,0.00858844109865
ACH-000207,-0.13796361013
ACH-000211,0.19172003578699998
ACH-000215,0.0457907475795
ACH-000221,0.165867063312
ACH-000222,-0.08822674192980001
ACH-000223,0.19801119443
ACH-000226,0.10948589579700001
ACH-000227,0.153922692983
ACH-000228,0.164696234609
ACH-000231,-0.111068637973
ACH-000232,0.04959370080369999
ACH-000233,0.16883538835200002
ACH-000234,-0.120533848334
ACH-000235,-0.015208145309999999
ACH-000237,0.221112679436
ACH-000238,0.172550510934
ACH-000243,0.120728450637
ACH-000244,-0.0794749812175
ACH-000246,0.180182197428
ACH-000248,0.262924354131
ACH-000250,0.034632317400300004
ACH-000251,-0.09460427718839999
ACH-000253,0.185952554573
ACH-000255,-0.121785526948
ACH-000256,0.166380225254
ACH-000257,-0.16097637209000001
ACH-000258,0.138069764574
ACH-000259,0.16199456281
ACH-000260,0.09281620803519999
ACH-000261,-0.0313363164472
ACH-000262,0.05447665112819999
ACH-000263,0.182178861813
ACH-000264,0.024900144053400002
ACH-000265,0.235787016895
ACH-000266,0.212070762858
ACH-000272,0.0675493758175
ACH-000273,0.000473604559019
ACH-000274,0.0815891288422
ACH-000277,-0.143465382
ACH-000278,0.21077325703400002
ACH-000279,0.290413576731
ACH-000280,0.14684223402000002
ACH-000281,0.036465123000500005
ACH-000288,0.122592726605
ACH-000291,0.062168909928000005
ACH-000293,0.317854792817
ACH-000294,-0.137071541283
ACH-000295,-0.228867121231
