,PROSER1 (80209)
ACH-000004,-0.176710764784
ACH-000007,-0.238741297561
ACH-000009,-0.061204848963699994
ACH-000011,0.136299114907
ACH-000012,-0.227162770257
ACH-000013,-0.0288692746172
ACH-000014,-0.204100497433
ACH-000015,-0.055911227460599996
ACH-000017,-0.0204468121605
ACH-000018,-0.13100591808700002
ACH-000019,0.133981484027
ACH-000021,-0.20806445513900002
ACH-000022,-0.0553658796031
ACH-000025,-0.0866984984384
ACH-000028,0.0062467782132
ACH-000030,-0.0986732966557
ACH-000035,-0.293430933474
ACH-000036,-0.175779617491
ACH-000037,-0.0578506523781
ACH-000039,-0.131912112833
ACH-000040,-0.05515240619009999
ACH-000041,-0.16947246299899998
ACH-000042,-0.213083817498
ACH-000045,-0.08789386079980001
ACH-000047,0.008197765112140001
ACH-000052,-0.239001992645
ACH-000053,-0.0647634377148
ACH-000054,-0.150026134421
ACH-000055,-0.0753807108364
ACH-000060,-0.07337897565339999
ACH-000067,-0.160637435496
ACH-000070,-0.12230622651699999
ACH-000075,-0.059296246511399996
ACH-000078,-0.105672376308
ACH-000082,-0.066032643811
ACH-000085,0.024909467697
ACH-000086,-0.185699565981
ACH-000087,-0.113064356137
ACH-000092,-0.057326411880900006
ACH-000095,-0.322064344804
ACH-000097,-0.19381986208299998
ACH-000098,0.08928357511320001
ACH-000099,-0.21605064012400002
ACH-000108,-0.25330507273200004
ACH-000113,-0.20737207235999996
ACH-000115,-0.173483245304
ACH-000116,-0.10296147945699999
ACH-000118,-0.0851502755136
ACH-000120,-0.26668914633900004
ACH-000123,-0.11396451399900001
ACH-000127,-0.11464553063100001
ACH-000128,-0.213330748213
ACH-000132,-0.14991625979
ACH-000133,-0.127167339195
ACH-000137,0.0857754559899
ACH-000138,-0.317738842236
ACH-000142,-0.070415408811
ACH-000143,-0.132601701352
ACH-000146,-0.259118772428
ACH-000148,-0.178610492722
ACH-000150,-0.125536660006
ACH-000152,-0.127111642302
ACH-000153,0.13282278590399998
ACH-000159,-0.0377611728715
ACH-000160,-0.21789038170400002
ACH-000163,-0.019680655914799998
ACH-000167,0.20611179193
ACH-000168,0.10128183518999999
ACH-000169,-0.0875005523835
ACH-000178,-0.0582132624535
ACH-000182,-0.207557007189
ACH-000183,-0.211845518447
ACH-000188,-0.190750824637
ACH-000189,-0.00325185474495
ACH-000190,-0.07309249046289999
ACH-000198,-0.00764385273812
ACH-000204,-0.32035949589400003
ACH-000206,-0.18162272182999997
ACH-000207,0.0683219293774
ACH-000211,-0.00684915324695
ACH-000215,-0.0779100688599
ACH-000221,0.00789991443049
ACH-000222,-0.184799191882
ACH-000223,-0.122815538828
ACH-000226,0.029791137341299997
ACH-000227,-0.236036358666
ACH-000228,-0.22612701687800002
