,FADS2 (9415)
ACH-000480,-0.22928409953099999
ACH-000481,-0.176854517345
ACH-000483,-0.7663718554160001
ACH-000484,-0.34957621927500004
ACH-000485,-0.19083164217300003
ACH-000486,-0.300441398081
ACH-000487,-0.319679045339
ACH-000488,-0.332298267099
ACH-000490,-0.420476387303
ACH-000491,-0.10842717611500001
ACH-000495,-0.326666077459
ACH-000496,-0.360808473335
ACH-000499,-0.312095381749
ACH-000500,-0.27934141457
ACH-000502,-0.306859206187
ACH-000503,-0.639249888523
ACH-000505,-0.27746871411699997
ACH-000507,-0.216290610251
ACH-000510,-0.172962690594
ACH-000511,-0.28637922324799997
ACH-000512,-0.425750588134
ACH-000516,0.116849343705
ACH-000517,-0.237396312211
ACH-000518,-0.21004652912799998
ACH-000520,-0.27307605014499997
ACH-000521,0.0024531340396799998
ACH-000522,-0.26127582759199997
ACH-000524,-0.326766482905
ACH-000527,-0.0415724676305
ACH-000528,-0.270473484641
ACH-000537,-0.00485526752276
ACH-000541,-0.6669800799660001
ACH-000542,-0.338585251118
ACH-000544,-0.13623539030600001
ACH-000545,-0.285819039805
ACH-000547,-0.00897178314974
ACH-000548,-0.464203242925
ACH-000549,-0.35422762882700004
ACH-000550,-0.170504684303
ACH-000552,-0.179251312099
ACH-000556,-0.36753419703400003
ACH-000557,-0.027712429311099997
ACH-000570,-0.414218387278
ACH-000571,-0.14465267092599998
ACH-000573,-0.288033048199
ACH-000576,-0.23785193162700002
ACH-000580,-0.0822176140412
ACH-000584,-0.20993912651500002
ACH-000585,-0.212479202816
ACH-000588,0.0409477506604
ACH-000589,-0.152768997298
ACH-000591,-0.389237215974
ACH-000593,-0.346883829975
ACH-000600,-0.47067253334
ACH-000601,-0.29696717887699997
ACH-000604,-0.430660959571
ACH-000605,-0.371838918305
ACH-000606,-0.317765998058
ACH-000608,-0.339140828838
ACH-000614,-0.491408055368
ACH-000616,-0.243063927461
ACH-000618,-0.483473864073
ACH-000619,-0.352638805072
ACH-000620,-0.24481917929900002
ACH-000621,-0.143046480622
ACH-000622,-0.148067773062
ACH-000623,-0.367875958745
ACH-000624,-0.172571045108
ACH-000627,-0.313485519377
ACH-000630,-0.165022653128
ACH-000632,-0.168636113469
ACH-000633,-0.206788605504
ACH-000637,-0.361904102338
ACH-000638,-0.31707679090999996
ACH-000646,-0.108871104244
ACH-000647,-0.44057177767899997
ACH-000648,-0.379507972857
ACH-000649,-0.23139055198800002
ACH-000651,-0.20371376174000003
ACH-000652,-0.220202944442
ACH-000653,-0.27858730145
ACH-000657,-0.366347324986
ACH-000658,-0.10050404886700001
ACH-000661,-0.416585461861
ACH-000662,0.112356966418
ACH-000663,-0.457815581625
ACH-000665,-0.399873628416
ACH-000671,-0.46317740113899997
ACH-000673,-0.156282949816
ACH-000676,-0.094854105966
ACH-000677,-0.12196931840900001
ACH-000681,-0.35741792214100004
ACH-000682,-0.202835820596
ACH-000683,-0.246477931641
ACH-000684,-0.31123759405
ACH-000688,0.177279780233
ACH-000693,-0.203448634919
ACH-000694,-0.27750265652399997
ACH-000695,0.011438214825600002
ACH-000696,-0.33913054038400003
ACH-000697,-0.244451088331
ACH-000699,-0.344522885888
ACH-000701,-0.163515889445
ACH-000706,-0.31037655553599997
ACH-000711,-0.34687925733099995
ACH-000713,-0.22548904701900002
ACH-000714,-0.238786659584
ACH-000718,-0.360796966351
ACH-000720,-0.19231351862399998
ACH-000721,-0.049481991681900005
ACH-000724,-0.46722977518799996
ACH-000725,-0.312969232656
ACH-000732,-0.173778447816
ACH-000734,-0.598685417848
ACH-000735,-0.29317647955
ACH-000736,-0.158711209893
ACH-000738,-0.324379461372
ACH-000746,-0.48204068361999997
ACH-000747,-0.36116891378399996
ACH-000748,-0.35199400514300005
ACH-000753,-0.055191078130900004
ACH-000756,-0.483117934902
ACH-000757,-0.37813180313199996
ACH-000758,-0.35857578048600003
ACH-000760,-0.125662973873
ACH-000763,0.0554684510394
ACH-000764,-0.423704835969
ACH-000765,-0.39886003801799996
ACH-000766,-0.304300354745
ACH-000767,-0.24174950288600003
ACH-000768,-0.21915114575800002
ACH-000769,-0.5124055663270001
ACH-000770,-0.269079780722
ACH-000771,-0.320409204477
ACH-000773,-0.124426850667
ACH-000776,-0.398818585181
ACH-000777,-0.45372008354599996
ACH-000778,-0.249941093418
ACH-000781,-0.280451507901
ACH-000782,-0.344787898565
ACH-000783,-0.449159776745
ACH-000784,-0.167485768329
ACH-000785,-0.255963591977
ACH-000787,-0.221293809278
ACH-000788,-0.0662852478082
ACH-000791,-0.360000570088
ACH-000792,-0.297164451838
ACH-000794,-0.376744172002
ACH-000796,-0.288542468816
ACH-000799,-0.208165216732
ACH-000800,-0.122365850523
ACH-000802,-0.0632142829698
ACH-000804,-0.21933593583099997
ACH-000805,-0.23423449623599998
ACH-000809,-0.0653531609246
ACH-000810,-0.150286670373
ACH-000811,-0.394300073988
ACH-000817,-0.577088976251
ACH-000819,-0.241560948394
ACH-000820,-0.975556365791
ACH-000821,-0.218071943161
ACH-000822,-0.329128403556
ACH-000823,-0.0961273048142
ACH-000824,-0.39436927643299996
ACH-000827,-0.311245072617
ACH-000829,-0.18469525095
ACH-000831,-0.42512459139200004
ACH-000832,-0.22283337677499998
ACH-000833,-0.36422227165700005
ACH-000834,-0.30069238358000006
ACH-000835,-0.203401646624
ACH-000836,-0.320914567546
ACH-000837,-0.30538176171500003
ACH-000838,-0.506323897197
ACH-000839,-0.397661246119
ACH-000840,-0.38816171592
ACH-000841,-0.23065739692899997
ACH-000843,-0.382502234607
ACH-000846,-0.347008006536
ACH-000847,-0.19872734650199997
ACH-000848,-0.11282977092700001
ACH-000849,-0.173810131541
ACH-000851,-0.0247789705466
ACH-000855,-0.249141390595
ACH-000856,-0.3107721728
ACH-000858,-0.203817965576
ACH-000859,-0.440732127919
ACH-000861,-0.46040635520499995
ACH-000862,-0.27676778216200004
ACH-000865,-0.271346536079
ACH-000866,-0.319296088161
ACH-000867,-0.273354423492
ACH-000869,-0.33774915569799996
ACH-000872,-0.18321719311700002
ACH-000873,-0.42727634537500003
ACH-000876,-0.168430103221
ACH-000878,-0.152835475998
ACH-000880,-0.08019602405199999
ACH-000881,-0.0920232571707
ACH-000882,-0.408803500625
ACH-000884,-0.167368673863
ACH-000885,-0.28456017272399997
ACH-000887,-0.249992142479
ACH-000888,-0.389849540711
ACH-000889,-0.145874893833
ACH-000890,-0.5120382349600001
ACH-000896,-0.129851445905
ACH-000898,-0.08924125144999999
ACH-000900,-0.315137341928
ACH-000901,-0.550642157232
ACH-000905,-0.143743989518
ACH-000906,-0.198411826296
ACH-000907,-0.08589131982100001
ACH-000910,-0.0148145475659
ACH-000911,-0.222691187516
ACH-000912,-0.24126743062
ACH-000913,-0.23436974559999998
ACH-000915,-0.103708486229
ACH-000916,-0.08657432684159999
ACH-000917,-0.175315989264
ACH-000921,-0.301881466187
ACH-000924,0.0668446998392
ACH-000926,-0.41711967611100004
ACH-000928,-0.0698304842034
ACH-000929,-0.34835568667499994
ACH-000932,-0.256665111796
ACH-000935,-0.6769900394589999
ACH-000936,-0.522032279909
ACH-000937,-0.350177490007
ACH-000938,-0.199683019401
ACH-000939,-0.13493337805199998
ACH-000941,-0.474789694956
ACH-000943,-0.276186368486
ACH-000946,-0.37523688159999996
ACH-000947,-0.169191465033
ACH-000948,-0.169441638875
ACH-000950,-0.212072574593
ACH-000953,-0.36662884090899994
ACH-000957,-0.565248853342
ACH-000958,-0.224009722576
ACH-000960,-0.8724928869349999
ACH-000963,-0.47987914673500004
ACH-000968,-0.045222460575
ACH-000969,-0.487066098803
ACH-000973,-0.264394053478
ACH-000974,-0.28347996180199997
ACH-000975,-0.169749737945
ACH-000976,-0.172072971941
ACH-000978,0.00242202276506
ACH-000980,-0.229610038768
ACH-000984,-0.428990536485
ACH-000986,-0.310387444695
ACH-000988,-0.0642841226019
ACH-000993,-0.31417700902199996
ACH-000994,-0.187021307391
ACH-000996,-0.20860513278099999
ACH-001001,-0.158799386004
ACH-001020,-0.221493013714
ACH-001028,-0.209478404859
ACH-001031,0.228332852462
ACH-001038,-0.183054509809
ACH-001048,-0.32964320625300003
ACH-001050,-0.310130919998
ACH-001053,0.00138233354146
ACH-001054,0.00658903452376
ACH-001061,-0.270683892308
ACH-001067,-0.0823468631586
ACH-001075,-0.32675751415
ACH-001096,-0.032914727987
ACH-001128,-0.34903899221
ACH-001134,-0.25808157698199996
ACH-001151,-0.247303360919
ACH-001163,-0.227615547646
ACH-001164,-0.12567486551100002
ACH-001173,-0.455389130132
ACH-001183,0.06993299382389999
ACH-001184,0.118930606099
ACH-001190,-0.31520819841
ACH-001192,-0.20943536204100002
ACH-001193,-0.17154396728000001
ACH-001196,-0.0599823128262
ACH-001197,-0.442489437341
ACH-001205,-0.23107218936700002
ACH-001211,-0.118929667881
ACH-001212,-0.37017523842100003
ACH-001228,-0.215348986609
ACH-001232,-0.0412288340493
ACH-001239,-0.0429430113602
ACH-001274,-0.324037999695
ACH-001275,-0.153712540526
ACH-001277,-0.417273815378
ACH-001278,-0.299615337927
ACH-001280,-0.30986347542599996
ACH-001283,-0.301513159932
ACH-001289,-0.328059061188
ACH-001295,-0.27111689039299997
ACH-001300,-0.0475204803972
ACH-001301,-0.0741484623594
ACH-001302,-0.6517582771329999
ACH-001303,-0.280752092312
ACH-001306,-0.242958725268
ACH-001318,-0.20191212545099999
ACH-001322,-0.338847448216
ACH-001328,-0.27765396248199997
ACH-001332,-0.7753126678740001
ACH-001333,-0.39201754070600003
ACH-001336,-0.314975231756
ACH-001340,-0.40419915126999995
ACH-001346,-0.314788606114
ACH-001353,-0.209123627267
ACH-001354,0.021840618002
ACH-001367,-0.05263703058119999
ACH-001368,-0.360962990365
ACH-001374,0.22115775313299998
ACH-001375,-0.367485963898
ACH-001377,-0.279902061838
ACH-001380,-0.277096415237
ACH-001391,-0.191927041084
ACH-001407,-0.186046676428
ACH-001408,-0.287638832407
ACH-001413,-0.441998174736
ACH-001430,-0.221254101092
ACH-001431,-0.0626026520894
ACH-001450,-0.256696826778
ACH-001496,-0.6245444605089999
ACH-001500,-0.245902222214
ACH-001521,-0.13636800129
ACH-001523,-0.36559377802299997
ACH-001532,-0.0627321640181
ACH-001536,-0.09245339596830002
ACH-001550,-0.31033753573
ACH-001552,-0.13217469336100002
ACH-001554,-0.245097409732
ACH-001645,-0.124160556035
ACH-001654,-0.186650781107
ACH-001715,-0.32950139346900004
ACH-001735,-0.381031887143
ACH-001736,-0.16518544351199999
ACH-001737,-0.44185559118100004
ACH-001740,-0.35109914368
ACH-001745,-0.0119073174481
ACH-001750,-0.13027407324
ACH-001765,-0.26115489250999996
ACH-001956,-0.22498435112799997
ACH-001957,-0.275027920241
