,UBD (10537)
ACH-000004,-0.10961358146500001
ACH-000007,-0.189817478688
ACH-000009,0.10947969299799999
ACH-000011,0.0537548136654
ACH-000012,0.07526078843089999
ACH-000013,0.078991596195
ACH-000014,0.053101724631400005
ACH-000015,0.011881816951
ACH-000017,-0.0147446721206
ACH-000018,0.142822823122
ACH-000019,0.268212204461
ACH-000021,0.00674956540982
ACH-000022,0.134849759703
ACH-000025,0.0181718533685
ACH-000028,0.113644843748
ACH-000030,-0.0752767058686
ACH-000035,0.052655460819300004
ACH-000036,0.0116105088686
ACH-000037,-0.152550288285
ACH-000039,-0.083563524017
ACH-000040,-0.0409774347371
ACH-000041,0.0570382500789
ACH-000042,-0.034004386213599996
ACH-000045,0.048085721388400005
ACH-000047,0.0556580505466
ACH-000052,-0.08027325128280001
ACH-000053,-0.0116664164094
ACH-000054,-0.027574743861400002
ACH-000055,0.215585053751
ACH-000060,0.0825071443243
ACH-000067,0.0274570805695
ACH-000070,0.142364704453
ACH-000075,0.122431621312
ACH-000078,-0.026688853118599996
ACH-000082,-0.013486776134
ACH-000085,-0.0722683587261
ACH-000086,0.10041897013000001
ACH-000087,0.24368610304000002
ACH-000092,0.117046966294
ACH-000095,0.08781838925239999
ACH-000097,-0.0597338246397
ACH-000098,0.10171478196799999
ACH-000099,0.06936718862689999
ACH-000108,0.0928717756371
ACH-000113,0.09088128095730001
ACH-000115,-0.0383204312006
ACH-000116,0.172303329142
ACH-000118,0.072858352551
ACH-000120,-0.020045304818900003
ACH-000123,-0.00414767119362
ACH-000127,-0.04533771659969999
ACH-000128,-0.08585704135649999
ACH-000132,0.0743247456314
ACH-000133,0.129768650553
ACH-000137,-0.141335910378
ACH-000138,0.0403063926587
ACH-000142,-0.09526925353110001
ACH-000143,0.041252231779
ACH-000146,0.073340531958
ACH-000148,0.14639772351
ACH-000150,0.106767275499
ACH-000152,-0.0848820388298
ACH-000153,0.150725450086
ACH-000159,0.0752507955625
ACH-000160,0.0674503811384
ACH-000163,0.024752758469599997
ACH-000167,-0.0948546962669
ACH-000168,0.052501291450199994
ACH-000169,-0.0110757799908
ACH-000178,0.046365729915500004
ACH-000182,0.0674387081915
ACH-000183,0.174238954435
ACH-000188,0.092117052163
ACH-000189,0.305240665925
ACH-000190,-0.0835061811409
ACH-000198,0.148708275767
ACH-000204,0.0959559827761
ACH-000206,0.0639148552241
ACH-000207,0.135814137345
ACH-000211,0.11392697767000001
ACH-000215,0.063526575696
ACH-000221,0.00756085182843
ACH-000222,0.0387183875909
ACH-000223,0.103296498409
ACH-000226,-0.0075253789487099996
ACH-000227,-0.182451314474
ACH-000228,-0.0183134801507
ACH-000231,0.0195254597059
ACH-000232,0.029901200076599996
ACH-000233,-0.013362636551000001
ACH-000234,-0.062986817754
ACH-000235,-0.0684338658699
ACH-000237,-0.0409964806886
