,PKNOX1 (5316)
ACH-000004,-0.28032914376699997
ACH-000007,-0.38053558143700006
ACH-000009,0.0673650235523
ACH-000011,-0.259444174774
ACH-000012,-0.0421255770438
ACH-000013,-0.0872648119754
ACH-000014,0.16108228764000002
ACH-000015,-0.175205727106
ACH-000017,0.0338481038483
ACH-000018,-0.43021763617299996
ACH-000019,-0.0156830389473
ACH-000021,0.0584952617743
ACH-000022,-0.179441726715
ACH-000025,-0.25157109599599997
ACH-000028,-0.09636985306710001
ACH-000030,-0.202908537458
ACH-000035,-0.06348190428719999
ACH-000036,-0.189104711462
ACH-000037,-0.021736363153300003
ACH-000039,0.11260606157299999
ACH-000040,-0.163260789777
ACH-000041,0.19387253513
ACH-000042,-0.164261590451
ACH-000045,-0.192107713988
ACH-000047,-0.09203009214819999
ACH-000052,0.053545766271599994
ACH-000053,-0.24069066839899997
ACH-000054,-0.13570547105
ACH-000055,0.162837364105
ACH-000060,-0.33803485148699997
ACH-000067,-0.24042406622600002
ACH-000070,-0.148560415548
ACH-000075,-0.056648106742
ACH-000078,-0.0476344239214
ACH-000082,-0.0104443990519
ACH-000085,-0.186094918106
ACH-000086,-0.253295070274
ACH-000087,-0.413323814525
ACH-000092,-0.00424197657481
ACH-000095,-0.00805416241753
ACH-000097,-0.378731531845
ACH-000098,-0.12154526195
ACH-000099,-0.0893285841791
ACH-000108,-0.188726646022
ACH-000113,-0.16845299782499998
ACH-000115,-0.08644927656680002
ACH-000116,-0.308032089642
ACH-000118,-0.21123409471000001
ACH-000120,-0.0746778537209
ACH-000123,-0.15745152853299998
ACH-000127,-0.246231834222
ACH-000128,-0.334774810047
ACH-000132,-0.0698330360718
ACH-000133,0.024925517446599998
ACH-000137,-0.124282168057
ACH-000138,-0.11721795428300001
ACH-000142,-0.025448320566599996
ACH-000143,0.09799509089099999
ACH-000146,-0.263326068591
ACH-000148,-0.115598146354
ACH-000150,-0.36835058734
ACH-000152,0.156694897207
ACH-000153,-0.22728854426399997
ACH-000159,-0.0738457764338
ACH-000160,-0.17474521408799998
ACH-000163,-0.142359386396
ACH-000167,-0.289396489101
ACH-000168,-0.0142733151431
ACH-000169,0.194290575326
ACH-000178,-0.245574450222
ACH-000182,-0.0197847899099
ACH-000183,-0.195716450759
ACH-000188,-0.216577278637
ACH-000189,-0.157019598781
ACH-000190,-0.0359537860381
ACH-000198,-0.255174023656
ACH-000204,0.0612738349201
ACH-000206,-0.16039575005
ACH-000207,-0.22506510345199998
ACH-000211,0.00513328637018
ACH-000215,-0.126960730309
ACH-000221,-0.118268683456
ACH-000222,-0.306235337703
ACH-000223,-0.0515709490052
ACH-000226,-0.0422532460853
ACH-000227,-0.007187925200350001
ACH-000228,-0.256842041325
ACH-000231,-0.123219211075
ACH-000232,-0.07358914624860001
ACH-000233,-0.10772700027200001
ACH-000234,-0.08747933318199999
ACH-000235,-0.4352310261899999
ACH-000237,-0.33478162545400003
ACH-000238,-0.254490772327
ACH-000243,-0.35260759884099996
ACH-000244,0.115169731219
ACH-000246,-0.183283578178
ACH-000248,-0.07235829085130001
ACH-000250,-0.0806780200125
ACH-000251,-0.10371466064
ACH-000253,-0.0960866575331
ACH-000255,-0.103897228595
ACH-000256,0.236556284614
ACH-000257,-0.147865813321
ACH-000258,-0.470687813165
ACH-000259,-0.10331379537900001
ACH-000260,-0.07901971038380001
ACH-000261,-0.0147826864605
ACH-000262,-0.324126495617
ACH-000263,-0.154058276665
ACH-000264,-0.188325256296
ACH-000265,-0.28198600306
ACH-000266,-0.25319909774
ACH-000272,-0.246320696732
ACH-000273,-0.16511240473799998
ACH-000274,-0.0145193092946
ACH-000277,-0.0619607533682
ACH-000278,-0.331365176832
ACH-000279,-0.12938153271800001
ACH-000280,-0.183047934323
ACH-000281,-0.384078913439
ACH-000288,-0.118506067765
ACH-000291,-0.0724330526382
ACH-000293,-0.107652946085
ACH-000294,-0.44575626194300005
ACH-000295,-0.23381817313099998
ACH-000296,-0.0836651893695
ACH-000302,-0.108240937182
ACH-000304,0.00843348460829
ACH-000307,-0.354785785704
ACH-000308,-0.09462037392830001
ACH-000310,-0.177501137192
ACH-000311,-0.358812666735
ACH-000312,-0.023674884977199998
ACH-000315,-0.0018407611613900001
ACH-000316,0.028237427077900005
ACH-000317,-0.241784015449
ACH-000318,-0.179230399429
ACH-000319,-0.0904758774078
ACH-000320,-0.412913922542
ACH-000322,-0.334072606404
ACH-000323,0.10320379761399999
ACH-000324,-0.285007850142
ACH-000329,-0.191809189401
ACH-000330,-0.164744246151
ACH-000331,0.00139762894947
ACH-000332,-0.308182579937
ACH-000334,-0.0329708614373
ACH-000335,0.161881680974
ACH-000336,0.37719722304700004
ACH-000337,-0.283955460617
ACH-000339,-0.322456615058
ACH-000341,0.0028789997245500004
ACH-000348,-0.157902925822
ACH-000350,-0.38044936284599995
ACH-000352,0.0697856196323
ACH-000356,0.06429302079390001
ACH-000361,-0.405508312355
ACH-000362,-0.114473877542
ACH-000363,-0.153341727861
ACH-000364,-0.151247588843
ACH-000365,-0.0698488850863
ACH-000366,-0.0440113627871
ACH-000368,-0.10884802282299999
ACH-000374,-0.231681892756
ACH-000375,-0.273761606767
ACH-000376,-0.166340432847
ACH-000381,-0.34450196593599997
ACH-000383,-0.42872030069899997
