,ACTL7A (10881)
ACH-000304,-0.242103058657
ACH-000307,-0.181251288781
ACH-000308,-0.20409115855
ACH-000310,-0.46527145780699997
ACH-000311,-0.259296777161
ACH-000312,-0.406597986011
ACH-000315,0.158821836108
ACH-000316,-0.21806305796599998
ACH-000317,-0.24969875573000003
ACH-000318,-0.286665308314
ACH-000319,-0.230226036881
ACH-000320,-0.302718677236
ACH-000322,-0.29044037874
ACH-000323,-0.49648680192100003
ACH-000324,-0.392043547724
ACH-000329,-0.162581108118
ACH-000330,-0.24270050196899998
ACH-000331,-0.30633896599300003
ACH-000332,-0.26202715184500003
ACH-000334,-0.483405264991
ACH-000335,-0.39803231180299997
ACH-000336,0.26883719334399997
ACH-000337,-0.15578499922800002
ACH-000339,-0.415646384458
ACH-000341,-0.471462489253
ACH-000348,-0.19262194513
ACH-000350,-0.17382130065
ACH-000352,-0.187842810485
ACH-000356,-0.379508017341
ACH-000361,-0.18751492409
ACH-000362,-0.134064867436
ACH-000363,-0.316740952254
ACH-000364,-0.36309176745099997
ACH-000365,-0.283918704941
ACH-000366,-0.20828852399199999
ACH-000368,-0.363743892399
ACH-000374,-0.215624233242
ACH-000375,-0.367337995027
ACH-000376,-0.483483646228
ACH-000381,-0.489839643028
ACH-000383,-0.20999817265999998
ACH-000387,-0.318533441061
ACH-000389,-0.539273301374
ACH-000390,-0.294001758235
ACH-000393,-0.304299402877
ACH-000395,-0.650345258777
ACH-000397,-0.153619191196
ACH-000401,-0.235188755246
ACH-000402,-0.21760373584000003
ACH-000403,-0.476762321213
ACH-000404,-0.346132301077
ACH-000406,-0.24247460431200002
ACH-000407,-0.035926132247300006
ACH-000408,-0.0638324126929
ACH-000410,-0.454635548332
ACH-000411,-0.171779360785
ACH-000414,-0.468558689091
ACH-000415,-0.458838504086
ACH-000416,-0.294263593528
ACH-000420,-0.181067863969
ACH-000421,-0.148494132439
ACH-000424,-0.14874175406
ACH-000425,-0.22436106972199998
ACH-000426,-0.0943012676272
ACH-000427,-0.30144578469
ACH-000433,-0.24496352439199998
ACH-000436,-0.32287719827
ACH-000444,-0.374786105193
ACH-000445,-0.134300098368
ACH-000448,-0.262106503389
ACH-000450,-0.0689397403184
ACH-000452,-0.27654389145999997
ACH-000454,-0.363583704937
ACH-000458,-0.44618486868600005
ACH-000459,-0.310128705507
ACH-000460,-0.475124159516
ACH-000461,-0.30375148728
ACH-000463,-0.425178179326
ACH-000464,-0.165144397422
ACH-000466,-0.258641742068
ACH-000467,-0.429934681194
ACH-000468,-0.231510647655
ACH-000469,-0.347121404378
ACH-000470,-0.328007147749
ACH-000471,-0.264660108399
ACH-000472,-0.125042993849
ACH-000473,-0.49751293397600005
ACH-000475,-0.178428429377
ACH-000476,-0.297172294628
ACH-000477,-0.339877048921
ACH-000480,-0.285438040455
ACH-000481,-0.331961094535
ACH-000483,-0.285291251297
ACH-000484,-0.404869889948
ACH-000485,-0.47694573026500003
ACH-000486,-0.282405191593
ACH-000487,-0.367606904113
ACH-000488,-0.529735735695
ACH-000490,-0.34534291921899996
ACH-000491,-0.282447767955
ACH-000495,-0.295252438339
ACH-000496,-0.315610560652
ACH-000499,-0.36228220391099997
ACH-000500,-0.310497873528
ACH-000502,-0.455789837862
ACH-000503,-0.335762170468
ACH-000505,-0.325223479255
ACH-000507,-0.419744518175
ACH-000510,-0.24251138422
ACH-000511,-0.263295948669
ACH-000512,-0.221897964234
ACH-000516,-0.350233819246
ACH-000517,-0.418601500354
ACH-000518,-0.26706877219700004
ACH-000520,-0.538834264256
ACH-000521,-0.34704301287600003
ACH-000522,-0.432961137786
ACH-000524,-0.23630283621599998
ACH-000527,-0.28723378207
ACH-000528,-0.160369932484
ACH-000537,-0.169614477091
ACH-000541,-0.247281840848
ACH-000542,-0.334791202989
ACH-000544,-0.295051476496
ACH-000545,-0.263995791518
ACH-000547,-0.637120907015
ACH-000548,-0.470055618003
ACH-000549,-0.25843497538800003
ACH-000550,-0.326653378829
ACH-000552,-0.418235113111
ACH-000556,-0.295179865882
ACH-000557,-0.11101163320900001
ACH-000570,-0.514580037323
ACH-000571,-0.33909017860299995
ACH-000573,-0.24509171777600003
ACH-000576,-0.404567262085
ACH-000580,0.0003834323853630001
ACH-000584,-0.19302793975000002
ACH-000585,-0.174572535828
ACH-000588,-0.303379933152
ACH-000589,-0.59177384669
ACH-000591,-0.258612057438
ACH-000593,-0.152473180257
ACH-000600,-0.330480241123
ACH-000601,-0.360480782856
ACH-000604,-0.333799235726
ACH-000605,-0.38634220154700005
ACH-000606,-0.422426740709
ACH-000608,-0.28860619116
ACH-000614,-0.20747740371399997
ACH-000616,-0.212796623574
ACH-000618,-0.39273616046300003
ACH-000619,-0.301543913607
ACH-000620,-0.165117180911
ACH-000621,-0.362013232901
ACH-000622,-0.28105880513500003
ACH-000623,-0.189575560405
ACH-000624,-0.335743468262
ACH-000627,-0.239372923059
ACH-000630,-0.25482788767299996
ACH-000632,-0.20561347068100003
ACH-000633,-0.231811055997
ACH-000637,-0.48771648715000004
ACH-000638,-0.40081647953599997
ACH-000646,-0.0801498554827
ACH-000647,-0.159717880863
ACH-000648,-0.42247510781
ACH-000649,-0.15908599136499998
ACH-000651,-0.308431096635
ACH-000652,-0.198990355875
ACH-000653,-0.147707179522
ACH-000657,-0.309159103935
ACH-000658,-0.274809607139
ACH-000661,-0.298474091279
ACH-000662,0.131479255614
ACH-000663,-0.178076041466
ACH-000665,-0.41532911706299996
ACH-000671,-0.2176624931
ACH-000673,-0.279754707584
ACH-000676,-0.45206297171899995
ACH-000677,-0.13991560816600002
ACH-000681,-0.417202403918
ACH-000682,-0.38207755081100003
ACH-000683,-0.29302573431699996
ACH-000684,-0.312578075866
ACH-000688,-0.158363374114
ACH-000693,-0.253888752705
ACH-000694,-0.27583728872499996
ACH-000695,-0.614838040683
ACH-000696,-0.307879065713
ACH-000697,-0.342409986707
ACH-000699,-0.17734898763300003
ACH-000701,-0.28526743870099996
ACH-000706,-0.159584765667
ACH-000711,-0.255414771635
ACH-000713,-0.309882979099
ACH-000714,-0.225810966912
ACH-000718,-0.580996158533
ACH-000720,-0.415741489474
ACH-000721,-0.397676238391
ACH-000724,-0.362564766774
ACH-000725,-0.567256391754
ACH-000732,-0.579027658174
ACH-000734,-0.171454773741
ACH-000735,-0.26898846116700004
ACH-000736,-0.350937224851
ACH-000738,-0.308634018118
ACH-000746,-0.315602071682
ACH-000747,-0.26898606046
ACH-000748,-0.363380175316
ACH-000753,-0.198765719586
ACH-000756,-0.327035279748
ACH-000757,-0.584164462321
ACH-000758,-0.192192558812
ACH-000760,-0.286080501474
ACH-000763,-0.22793224109000002
ACH-000764,0.161486218821
ACH-000765,-0.371773911022
ACH-000766,-0.269116488529
ACH-000767,-0.262672407377
ACH-000768,-0.340573266435
ACH-000769,-0.366714544086
ACH-000770,-0.33873985508500004
ACH-000771,-0.34505674721900004
ACH-000773,0.009647755624020002
ACH-000776,-0.271143224516
ACH-000777,-0.0654705808853
ACH-000778,-0.276370654113
ACH-000781,-0.287111968258
ACH-000782,-0.269903409951
ACH-000783,-0.201193003732
ACH-000784,-0.39007241531099995
ACH-000785,-0.17497305397500001
ACH-000787,-0.47264236360699996
ACH-000788,-0.350397280599
ACH-000791,-0.40312205774000004
ACH-000792,-0.154200866273
ACH-000794,-0.335740469695
ACH-000796,-0.330753415933
ACH-000799,-0.55644954244
ACH-000800,-0.327016949033
ACH-000802,-0.19661306448
ACH-000804,-0.234295157585
ACH-000805,-0.2462224536
ACH-000809,-0.33855888017700003
ACH-000810,-0.0962863779344
ACH-000811,-0.470444853499
ACH-000817,-0.189770106602
ACH-000819,-0.390048397058
ACH-000820,-0.37473298876199995
ACH-000821,-0.304881062039
ACH-000822,-0.19292181228100003
ACH-000823,-0.34830593765199996
ACH-000824,-0.121755225735
ACH-000827,-0.137185173207
ACH-000829,-0.176264514325
ACH-000831,-0.19901492317000002
ACH-000832,-0.31393377525
ACH-000833,-0.33400933254799997
ACH-000834,-0.516517988805
ACH-000835,-0.20480537032
ACH-000836,-0.460473457446
ACH-000837,-0.460541418412
ACH-000838,-0.156495154803
ACH-000839,-0.729159636258
ACH-000840,-0.3105335708
ACH-000841,-0.330808063445
ACH-000843,-0.388705635243
ACH-000846,-0.114490683098
ACH-000847,-0.232669900444
ACH-000848,-0.0462323619867
ACH-000849,-0.397053304932
ACH-000851,-0.427211184663
ACH-000855,-0.359690838102
ACH-000856,-0.0580174769417
ACH-000858,-0.471410747609
ACH-000859,-0.368207251043
ACH-000861,-0.346389199362
ACH-000862,-0.423162745633
ACH-000865,-0.348380075074
ACH-000866,-0.110547285032
ACH-000867,-0.37410065982699997
ACH-000869,-0.12179807882200001
ACH-000872,-0.25614747363699997
ACH-000873,0.0272609246789
ACH-000876,-0.263449815714
ACH-000878,-0.218458449533
ACH-000880,-0.319904192041
ACH-000881,-0.25476396262
ACH-000882,-0.38393390546499995
ACH-000884,-0.332864417632
ACH-000885,-0.17336401203
ACH-000887,-0.386105068065
ACH-000888,-0.352149996132
ACH-000889,-0.172549929195
ACH-000890,-0.41446671636699994
ACH-000896,-0.24426283790800002
ACH-000898,-0.29814657613699996
ACH-000900,-0.41803601616700004
ACH-000901,-0.250920991606
ACH-000905,-0.262539400209
ACH-000906,-0.197116583992
ACH-000907,-0.544600145707
ACH-000910,-0.23009578783000004
ACH-000911,-0.315322250374
ACH-000912,-0.333464377256
ACH-000913,-0.382211346351
ACH-000915,-0.330221692035
ACH-000916,-0.543691376058
ACH-000917,-0.21093973366399998
ACH-000921,-0.372032873459
ACH-000924,-0.38436692733000005
ACH-000926,-0.615466017701
ACH-000928,-0.520079951005
ACH-000929,-0.355277148878
ACH-000932,-0.248714311888
ACH-000935,-0.445168217162
ACH-000936,-0.197844634188
ACH-000937,-0.314462039308
ACH-000938,-0.257807364141
ACH-000939,-0.176759263867
ACH-000941,-0.240664952998
ACH-000943,-0.21961563351500002
ACH-000946,-0.43906735090300003
ACH-000947,-0.101941532135
ACH-000948,-0.198548850355
ACH-000950,-0.336851347039
ACH-000953,-0.129453161376
ACH-000957,-0.29659838574
ACH-000958,-0.416283581963
ACH-000960,-0.25817467219
ACH-000963,-0.6572165912560001
ACH-000968,-0.181517083221
ACH-000969,-0.427811264122
ACH-000973,-0.23334984299400002
ACH-000974,-0.34846032088600004
ACH-000975,-0.220595821083
ACH-000976,0.0368407917226
ACH-000978,0.111756197411
ACH-000980,-0.43186410908399997
ACH-000984,-0.293320623897
ACH-000986,-0.360936498652
ACH-000988,-0.526611290268
ACH-000993,-0.281686719345
ACH-000994,-0.24461200415399997
ACH-000996,-0.25118166094
ACH-001001,-0.330297351092
ACH-001020,-0.175269140509
ACH-001028,-0.35130123156599996
ACH-001031,-0.341270943852
ACH-001038,-0.20666296422000002
ACH-001048,-0.199682926533
ACH-001050,-0.313842498297
ACH-001053,-0.112098021088
ACH-001054,-0.32415644786
ACH-001061,-0.458317575525
ACH-001067,-0.34118580641900004
ACH-001075,-0.211946454253
ACH-001096,-0.24150833197799998
ACH-001128,-0.0478697038243
ACH-001134,-0.256695710682
ACH-001151,-0.387706174889
ACH-001163,-0.26830791188299996
ACH-001164,0.113752042017
ACH-001173,-0.244898751518
ACH-001183,-0.235165717599
ACH-001184,-0.351004536695
ACH-001190,-0.419811161514
ACH-001192,-0.349130583146
ACH-001193,-0.33319301697299997
ACH-001196,-0.296848829928
ACH-001197,-0.42767682494099996
ACH-001205,-0.341937559964
ACH-001211,-0.49793113354400004
ACH-001212,-0.27175821418900004
ACH-001228,-0.7611857085510001
ACH-001232,-0.279161476495
ACH-001239,-0.37480829129
ACH-001274,-0.37821869935400004
ACH-001275,-0.355593740778
ACH-001277,-0.388962903401
ACH-001278,0.0374113600739
ACH-001280,-0.108067756177
ACH-001283,-0.145251872354
ACH-001289,-0.34372875399
ACH-001295,-0.32994888370299996
ACH-001300,-0.166160981121
ACH-001301,-0.217718625378
ACH-001302,-0.586429307903
ACH-001303,-0.20653846192800002
ACH-001306,-0.32062649986499997
ACH-001318,-0.190725628433
ACH-001322,-0.499668419059
ACH-001328,-0.293223729791
ACH-001332,-0.707861525211
ACH-001333,-0.236232565597
ACH-001336,-0.176164954641
ACH-001340,-0.25285346463
ACH-001346,-0.415362718439
ACH-001353,-0.167651124383
ACH-001354,-0.10371818932700001
ACH-001367,-0.19412001778700003
ACH-001368,-0.49830361046599997
ACH-001374,-0.16684055054000002
ACH-001375,-0.154423058737
ACH-001377,-0.22537886639000002
ACH-001380,-0.196518868141
ACH-001391,-0.381521079499
ACH-001407,-0.38111074365000003
ACH-001408,-0.35739760810099996
ACH-001413,-0.46560464780199995
ACH-001430,-0.516105873593
ACH-001431,-0.16080238044700002
ACH-001450,-0.30471642306499996
ACH-001496,-0.367363380111
ACH-001500,-0.29523835899900003
ACH-001521,-0.597063731682
ACH-001523,-0.274722760104
ACH-001532,-0.18343060779399997
ACH-001536,-0.138457418395
ACH-001550,-0.239483528075
ACH-001552,-0.37685372952299995
ACH-001554,-0.186190246583
ACH-001645,-0.209329735407
ACH-001654,-0.33581841743600005
ACH-001715,-0.0720387529658
ACH-001735,-0.336749399247
ACH-001736,-0.20053320573199998
ACH-001737,-0.631965963054
ACH-001740,-0.32074855761599996
ACH-001745,-0.224964113795
ACH-001750,-0.374483567435
ACH-001765,-0.157569259576
ACH-001956,-0.279950953152
ACH-001957,-0.283369368299
