,FREM3 (166752)
ACH-000004,-0.013778119600100001
ACH-000007,-0.041643378028
ACH-000009,0.0639690506986
ACH-000011,-0.10015335034
ACH-000012,0.11303947041099999
ACH-000013,-0.10318709867499999
ACH-000014,-0.283260283812
ACH-000015,-0.11092183230699999
ACH-000017,0.00393066648534
ACH-000018,-0.295952632067
ACH-000019,0.010986915962399998
ACH-000021,0.0713716768865
ACH-000022,-0.105680656366
ACH-000025,-0.245373438591
ACH-000028,0.0479022604379
ACH-000030,0.0302803768506
ACH-000035,-0.0667797507103
ACH-000036,-0.0019421039113099998
ACH-000037,-0.441803576386
ACH-000039,0.094079533774
ACH-000040,-0.18406031123599997
ACH-000041,-0.302396616531
ACH-000042,-0.114600277919
ACH-000045,0.115391793656
ACH-000047,-0.299132932177
ACH-000052,-0.0643557993197
ACH-000053,-0.051779199282999996
ACH-000054,-0.10498730624
ACH-000055,-0.124276622354
ACH-000060,-0.166587422397
ACH-000067,-0.0427704093238
ACH-000070,-0.199516458856
ACH-000075,-0.0707912771057
ACH-000078,-0.04343836711080001
ACH-000082,-0.158928339922
ACH-000085,-0.0575267322075
ACH-000086,-0.13069941568600002
ACH-000087,-0.07730766013530001
ACH-000092,-0.159190952259
ACH-000095,0.00911267134174
ACH-000097,-0.14445295202400002
ACH-000098,-0.0826717097192
ACH-000099,0.0479896411318
ACH-000108,-0.18671142546
ACH-000113,-0.0604741907713
ACH-000115,-0.0362783907121
ACH-000116,0.036320670216
ACH-000118,0.1333850119
ACH-000120,-0.024782976833700003
ACH-000123,0.035690985647999995
ACH-000127,-0.0919747534708
ACH-000128,-0.021984577882699998
ACH-000132,-0.33746325395099996
ACH-000133,-0.301810809602
ACH-000137,-0.217890576334
ACH-000138,-0.114319863127
ACH-000142,-0.193483741235
ACH-000143,-0.35213780378200005
ACH-000146,-0.020496959964700003
ACH-000148,-0.127544315455
ACH-000150,-0.0672410960461
ACH-000152,0.04368918237219999
ACH-000153,-0.369627763632
ACH-000159,0.10358223021400001
ACH-000160,-0.18279781166499998
ACH-000163,-0.0412341691294
ACH-000167,-0.235200097368
ACH-000168,0.00188039071746
ACH-000169,-0.19283985965599998
ACH-000178,-0.156584926397
ACH-000182,-0.0939111254666
ACH-000183,-0.136007457767
ACH-000188,0.0696104427802
ACH-000189,-0.094327572231
ACH-000190,-0.06563163618239999
ACH-000198,-0.0566511769634
ACH-000204,0.32998655157699996
ACH-000206,-0.0167477859751
ACH-000207,0.179559360093
ACH-000211,-0.09909180241450001
ACH-000215,-0.202670478251
ACH-000221,-0.255327524939
ACH-000222,0.201302771787
ACH-000223,-0.121858976206
ACH-000226,-0.11100692249500001
ACH-000227,-0.24449550811700002
ACH-000228,0.0825320085466
ACH-000231,-0.246097396661
ACH-000232,-0.204670548138
ACH-000233,0.0370218321339
ACH-000234,-0.165281846693
ACH-000235,0.031765226965999996
ACH-000237,-0.052461373586400004
ACH-000238,-0.09204267019649999
ACH-000243,-0.0527692888063
ACH-000244,-0.19179497689
ACH-000246,-0.21984509181499998
ACH-000248,-0.29795363887
ACH-000250,-0.0454933041179
ACH-000251,-0.299620073703
ACH-000253,-0.043005345607
ACH-000255,-0.0564460049601
ACH-000256,0.05906479786180001
ACH-000257,-0.0584609680226
ACH-000258,-0.274550292757
ACH-000259,-0.139160961247
ACH-000260,-0.213633102701
ACH-000261,-0.0062722047944599995
ACH-000262,0.22556042920699998
ACH-000263,0.314194641927
ACH-000264,-0.0808696904342
ACH-000265,-0.145791504366
ACH-000266,-0.0914187012311
ACH-000272,-0.0978584694588
ACH-000273,-0.0472853736759
ACH-000274,0.038690693782000005
ACH-000277,-0.0984715734432
ACH-000278,0.0512694458433
ACH-000279,-0.187667122102
ACH-000280,-0.152575268427
ACH-000281,-0.258178193391
ACH-000288,-0.06994832824160001
ACH-000291,-0.129691662755
ACH-000293,0.0402933136405
ACH-000294,0.134423424028
ACH-000295,-0.009724746221360001
ACH-000296,-0.07578960585469999
ACH-000302,-0.119325638377
ACH-000304,-0.482020979767
ACH-000307,0.0130640161708
ACH-000308,-0.116165793729
ACH-000310,0.0293691447552
ACH-000311,0.157444469089
ACH-000312,-0.016750182419
ACH-000315,-0.539625333122
ACH-000316,-0.269936945668
ACH-000317,-0.34038237383500003
ACH-000318,-0.327427200473
ACH-000319,-0.252069587551
ACH-000320,0.194656839692
ACH-000322,-0.151396094914
ACH-000323,-0.041323596577
ACH-000324,0.0169659791251
ACH-000329,-0.367178945738
ACH-000330,-0.21439774588799998
ACH-000331,-0.105903791477
ACH-000332,0.0476487279227
ACH-000334,0.128114696734
ACH-000335,-0.238766080612
ACH-000336,-0.588954341686
ACH-000337,-0.00942155573999
ACH-000339,-0.044299948262599996
ACH-000341,0.131983683446
ACH-000348,-0.00256873171442
ACH-000350,-0.239883748308
ACH-000352,-0.196845311553
ACH-000356,0.0811102064047
ACH-000361,-0.0953533982668
ACH-000362,0.20056048908
ACH-000363,0.09541462476439999
ACH-000364,-0.118584728986
ACH-000365,-0.101115650319
ACH-000366,-0.107216073245
ACH-000368,-0.387499890689
ACH-000374,-0.255450634422
ACH-000375,-0.0063417192943
ACH-000376,-0.12312631134199999
ACH-000381,0.0374233700825
ACH-000383,-0.185687742911
ACH-000387,-0.20070374148400003
ACH-000389,-0.258310598337
ACH-000390,-0.224381435642
ACH-000393,-0.22413581471400001
ACH-000395,-0.306562487624
ACH-000397,-0.10262355014499999
ACH-000401,-0.224749875819
ACH-000402,-0.234736101045
ACH-000403,-0.13646838409
ACH-000404,-0.660296178534
ACH-000406,-0.023380281568299997
ACH-000407,-0.0488936900262
ACH-000408,-0.11161094245999999
ACH-000410,0.048530692525
ACH-000411,-0.076119436168
ACH-000414,0.0249462124328
ACH-000415,-0.0789788223387
ACH-000416,-0.105634537259
ACH-000420,-0.255086083567
ACH-000421,-0.185235750678
ACH-000424,-0.34229218789000004
ACH-000425,-0.29061169834899997
ACH-000426,-0.015053923585999999
ACH-000427,-0.167810015422
ACH-000433,-0.0614134870149
ACH-000436,-0.194863888083
ACH-000444,0.012389289564700002
ACH-000445,-0.000290949426512
ACH-000448,-0.0294849391309
ACH-000450,-0.00441984815553
ACH-000452,-0.0323678804043
ACH-000454,-0.20433355710099999
ACH-000458,0.171845781398
ACH-000459,0.135509097864
ACH-000460,-0.11148961145500001
ACH-000461,-0.0906100402479
ACH-000463,-0.224890310277
ACH-000464,-0.38027832092
ACH-000466,-0.016116617727399998
ACH-000467,0.0968242335028
ACH-000468,0.0471654327783
ACH-000469,-0.124362055623
