,OR6A2 (8590)
ACH-000004,-0.251963726161
ACH-000007,0.0425701106549
ACH-000009,-0.178229637339
ACH-000011,-0.18485227018199998
ACH-000012,-0.0656107140092
ACH-000013,-0.0733638287473
ACH-000014,-0.180606896068
ACH-000015,-0.0247441643042
ACH-000017,-0.0728664884305
ACH-000018,0.0484174516474
ACH-000019,-0.08057082855160001
ACH-000021,-0.09005897507649999
ACH-000022,-0.157680960721
ACH-000025,-0.171950080757
ACH-000028,-0.132392177468
ACH-000030,-0.12778030188
ACH-000035,-0.0584033305415
ACH-000036,-0.158890652965
ACH-000037,-0.166631957874
ACH-000039,-0.20152683497200002
ACH-000040,-0.15137183679400001
ACH-000041,0.00697148937239
ACH-000042,-0.22664141899
ACH-000045,-0.052422526371800005
ACH-000047,-0.0682256823857
ACH-000052,-0.08950574205839999
ACH-000053,-0.05153096875490001
ACH-000054,-0.19682604921900002
ACH-000055,0.271634692671
ACH-000060,-0.184533956461
ACH-000067,-0.0942247771934
ACH-000070,-0.0214996903742
ACH-000075,0.0804795813898
ACH-000078,-0.162658381503
ACH-000082,-0.11165339400900001
ACH-000085,-0.22110023938099999
ACH-000086,0.08403298004360002
ACH-000087,-0.370835549188
ACH-000092,-0.07667822125139999
ACH-000095,-0.18431226917100002
ACH-000097,-0.132834474602
ACH-000098,-0.14912874549
ACH-000099,-0.30614140003699997
ACH-000108,-0.0496143702814
ACH-000113,-0.155122858705
ACH-000115,-0.07559113062219999
ACH-000116,-0.21336025879700002
ACH-000118,-0.068914581776
ACH-000120,-0.285935962426
ACH-000123,-0.236411907752
ACH-000127,-0.049455973092400005
ACH-000128,-0.346718711677
ACH-000132,-0.157806464271
ACH-000133,-0.238439162536
ACH-000137,-0.008710244742200002
ACH-000138,-0.0767773254885
ACH-000142,-0.194872866712
ACH-000143,-0.22001225973000002
ACH-000146,-0.059342715306
ACH-000148,-0.024070994037000002
ACH-000150,-0.0035016137131999997
ACH-000152,-0.0224881872791
ACH-000153,-0.0455454508407
ACH-000159,0.0401916673835
ACH-000160,-0.209544969217
ACH-000163,-5.73603225986e-05
ACH-000167,-0.273263334101
ACH-000168,-0.108134057998
ACH-000169,-0.137981191129
ACH-000178,-0.149523739292
ACH-000182,-0.132052694146
ACH-000183,-0.183070889802
ACH-000188,-0.0804909504117
ACH-000189,-0.38738237209200005
ACH-000190,0.184910090469
ACH-000198,-0.154918173373
ACH-000204,-0.214138394408
ACH-000206,0.134247490241
ACH-000207,-0.231677815857
ACH-000211,0.0650917251885
ACH-000215,-0.031785610309
ACH-000221,0.10387698463600001
ACH-000222,-0.0560439593541
ACH-000223,-0.18396043008299998
ACH-000226,0.106099898404
ACH-000227,-0.159140696171
ACH-000228,-0.177202073136
ACH-000231,-0.131496838485
ACH-000232,-0.179950391988
ACH-000233,-0.12368507378900001
ACH-000234,-0.225565238731
ACH-000235,-0.0626791455611
ACH-000237,-0.166567813037
ACH-000238,-0.07689889084649999
ACH-000243,-0.0719776203316
ACH-000244,0.227146839273
ACH-000246,-0.0746916612535
ACH-000248,-0.11409743224000002
ACH-000250,-0.0218496586617
ACH-000251,-0.100198254486
ACH-000253,-0.21318965341499999
ACH-000255,0.00611339632608
ACH-000256,-0.110359542109
ACH-000257,-0.202570396867
ACH-000258,-0.146196449916
ACH-000259,-0.10245071103299999
ACH-000260,-0.117898945496
ACH-000261,-0.224285828833
ACH-000262,-0.228605238002
ACH-000263,0.331668467472
ACH-000264,-0.21595133379099998
ACH-000265,-0.0201181795345
ACH-000266,-0.027373802782200002
ACH-000272,-0.20191190861699998
ACH-000273,-0.212323447879
ACH-000274,-0.188200622269
ACH-000277,-0.299758273604
ACH-000278,-0.261688064783
ACH-000279,-0.167266212311
ACH-000280,0.0176550333837
ACH-000281,0.0972718392878
ACH-000288,-0.05825164497819999
ACH-000291,-0.0997752344396
ACH-000293,-0.210087723607
ACH-000294,-0.173739106485
ACH-000295,0.0705640453284
ACH-000296,-0.277562118977
ACH-000302,0.044398992336200004
ACH-000304,-0.0350287606297
ACH-000307,-0.196787212925
ACH-000308,-0.165166195463
ACH-000310,-0.437656902498
ACH-000311,-0.109026121281
ACH-000312,-0.023089863778900002
ACH-000315,0.21030109658799997
ACH-000316,-0.13616329864399998
ACH-000317,-0.0369729298921
ACH-000318,-0.32410348118
ACH-000319,-0.194122297969
ACH-000320,-0.23755919563900002
ACH-000322,-0.12175586237
ACH-000323,-0.277892050489
ACH-000324,0.00435043727397
ACH-000329,-0.209686062825
ACH-000330,-0.310006124032
ACH-000331,-0.061322996139799996
ACH-000332,-0.076376356546
ACH-000334,0.200577368166
ACH-000335,-0.0253568319967
ACH-000336,-0.195741709597
ACH-000337,0.08814591466569999
ACH-000339,-0.11790480267799999
ACH-000341,-0.0808653193385
ACH-000348,-0.09071022328610001
ACH-000350,-0.325284267008
ACH-000352,-0.10897291264100001
ACH-000356,-0.306964195255
ACH-000361,0.137018411889
ACH-000362,-0.0324478404544
ACH-000363,-0.100522448053
ACH-000364,-0.0859876602812
ACH-000365,-0.172822668698
ACH-000366,-0.0864777377021
ACH-000368,-0.010323281941899999
ACH-000374,-0.0406966314303
ACH-000375,-0.234152971482
ACH-000376,-0.050266289277400004
ACH-000381,-0.21652588922899998
ACH-000383,-0.19180253212499998
ACH-000387,-0.107168436065
ACH-000389,-0.305398992092
ACH-000390,-0.19847364137
ACH-000393,-0.26137112247600003
ACH-000395,-0.0830427114305
ACH-000397,-0.0715460428608
ACH-000401,-0.112991985454
ACH-000402,-0.045110685055900004
