,OR5B2 (390190)
ACH-000004,0.21109480594399999
ACH-000007,0.0810475374778
ACH-000009,0.0471342310715
ACH-000011,0.149251620457
ACH-000012,-0.0147948555128
ACH-000013,0.14261726235
ACH-000014,0.286112943041
ACH-000015,0.10688555207999999
ACH-000017,0.147386759456
ACH-000018,0.264199278657
ACH-000019,0.029162003371200004
ACH-000021,-0.073673466034
ACH-000022,-0.0344633303961
ACH-000025,0.0792262268463
ACH-000028,0.0235755080277
ACH-000030,0.11722659293500001
ACH-000035,-0.129683974876
ACH-000036,0.05705021343640001
ACH-000037,-0.0422760369844
ACH-000039,-0.219465997067
ACH-000040,0.0360167591203
ACH-000041,0.0025479087586399995
ACH-000042,0.0749914834831
ACH-000045,0.149277791726
ACH-000047,0.164659153555
ACH-000052,0.194852542267
ACH-000053,0.00011949820079700001
ACH-000054,0.0225989484727
ACH-000055,0.153927542432
ACH-000060,0.0733514728288
ACH-000067,0.23552500402899998
ACH-000070,0.0508691011901
ACH-000075,0.13811760628699998
ACH-000078,0.10524568068
ACH-000082,-0.0207684314853
ACH-000085,0.108231140371
ACH-000086,-0.033328253813900005
ACH-000087,0.104778341558
ACH-000092,0.10351473317399999
ACH-000095,0.051681670287699995
ACH-000097,0.0783747282289
ACH-000098,0.201545957069
ACH-000099,0.0194837233848
ACH-000108,-0.0276625546163
ACH-000113,0.0415047775256
ACH-000115,0.0885940480016
ACH-000116,0.148612838827
ACH-000118,-0.0789676483974
ACH-000120,0.0671366647498
ACH-000123,0.0044232966377099996
ACH-000127,0.208436830859
ACH-000128,-0.029710882519799996
ACH-000132,0.010207877740799998
ACH-000133,0.0591864969657
ACH-000137,0.047171165662400004
ACH-000138,0.015591974238499999
ACH-000142,-0.105263188979
ACH-000143,0.0891760854184
ACH-000146,0.0404335727793
ACH-000148,0.0336281343497
ACH-000150,0.0718867550689
ACH-000152,0.0834693369738
ACH-000153,-0.11471032687300001
ACH-000159,0.0260175538117
ACH-000160,-0.1743662824
ACH-000163,0.0751187591522
ACH-000167,0.0591065125746
ACH-000168,0.05625051483850001
ACH-000169,0.0455830166275
ACH-000178,0.014439176847399999
ACH-000182,0.0797658171677
ACH-000183,0.20670036750100002
ACH-000188,0.0243158098036
ACH-000189,0.176914074213
ACH-000190,-0.120858535703
ACH-000198,0.00888538992411
ACH-000204,-0.155143026119
ACH-000206,0.00816553646662
ACH-000207,0.11330365063799999
ACH-000211,-0.09565709958799999
ACH-000215,0.0861791752594
ACH-000221,0.0314026071345
ACH-000222,0.0139942203905
ACH-000223,-0.049241777094599995
ACH-000226,0.0807607378991
ACH-000227,0.134771626316
ACH-000228,-0.044793645805000004
ACH-000231,0.0805944371717
ACH-000232,0.137084221842
ACH-000233,0.14680798837
ACH-000234,0.27776745424000004
ACH-000235,0.037876920316
ACH-000237,0.106476962522
ACH-000238,0.12081963241100001
ACH-000243,-0.0118203027085
ACH-000244,0.09525267212659999
ACH-000246,0.0018491276603
ACH-000248,0.262604036268
ACH-000250,0.0462332805299
ACH-000251,0.147239659574
ACH-000253,0.06024422272030001
ACH-000255,0.23468612046300003
ACH-000256,-0.191601096242
ACH-000257,0.00375043913805
ACH-000258,0.284004479056
ACH-000259,0.05747869493430001
ACH-000260,0.136345122333
ACH-000261,0.11896841357599999
ACH-000262,0.34701912365000004
ACH-000263,0.23652197961999996
ACH-000264,0.0565220767819
ACH-000265,-0.0411204388514
ACH-000266,0.040958230550300005
ACH-000272,0.0026831914826
ACH-000273,-0.0899021332089
ACH-000274,0.11670642132200001
ACH-000277,0.0346792786449
ACH-000278,0.27668736935
ACH-000279,0.236980028777
ACH-000280,0.050320342054599995
ACH-000281,0.0188677469401
ACH-000288,0.0978302824546
ACH-000291,0.188802969335
ACH-000293,0.08891074551719999
ACH-000294,-0.10433108623
ACH-000295,0.08111219153339999
ACH-000296,0.0738419760738
ACH-000302,0.100877345824
ACH-000304,-0.157977567756
ACH-000307,0.0496625990418
ACH-000308,-0.0136847724574
ACH-000310,0.13771265897
ACH-000311,0.030775068432400004
ACH-000312,0.06432601822930001
ACH-000315,0.0251287854012
ACH-000316,-0.06585920325860001
ACH-000317,-0.199045374376
ACH-000318,-0.19032436627500002
ACH-000319,-0.048398379965500005
ACH-000320,-0.200011875489
ACH-000322,-0.111957779696
ACH-000323,0.13387495109300002
ACH-000324,0.06415151252989999
ACH-000329,0.198875216631
ACH-000330,0.0773045033825
ACH-000331,-0.0202713349241
ACH-000332,0.0992734237541
ACH-000334,0.07009132444360001
ACH-000335,-0.049350217065699996
ACH-000336,0.123099190827
ACH-000337,0.06463814452880001
ACH-000339,-0.0406888201213
ACH-000341,-0.21188302474100001
ACH-000348,0.0882752485595
ACH-000350,0.127470078696
ACH-000352,0.169939285266
ACH-000356,0.0918436289037
ACH-000361,-0.0766434899818
ACH-000362,0.05753416746119999
ACH-000363,0.15434945052000001
ACH-000364,0.09133733814580001
ACH-000365,-0.00024032434007099996
ACH-000366,-0.022928991064200002
ACH-000368,0.132347877006
ACH-000374,0.175899459328
ACH-000375,-0.0058019996712
ACH-000376,0.010296096615600001
ACH-000381,0.008210982822
ACH-000383,0.0819275986464
ACH-000387,0.04294909798359999
ACH-000389,0.026180752518000002
ACH-000390,0.0424992328811
ACH-000393,0.221255901981
ACH-000395,0.0231194934856
ACH-000397,0.045264531943100005
ACH-000401,0.269661286705
ACH-000402,-0.153360418225
ACH-000403,-0.0187811119465
ACH-000404,0.22839954521400002
ACH-000406,-0.0474306771429
ACH-000407,0.192478771983
ACH-000408,0.03903922658990001
ACH-000410,0.0933117968495
ACH-000411,-0.058429378501500005
ACH-000414,0.0456299184089
ACH-000415,0.020247579511099997
ACH-000416,0.162143031342
ACH-000420,-0.0287960034247
ACH-000421,0.0729919955648
ACH-000424,-0.028472039119000002
ACH-000425,0.0111387051798
ACH-000426,-0.050264582726600004
ACH-000427,0.109055409712
ACH-000433,-0.0234841762374
ACH-000436,-0.0434573244219
ACH-000444,-0.0355735952275
ACH-000445,0.230098121471
ACH-000448,-0.046167447814699995
ACH-000450,0.0896594999988
ACH-000452,0.0352809729802
ACH-000454,0.217335429896
ACH-000458,0.09945759944039999
ACH-000459,0.263306094935
ACH-000460,0.0714545037603
ACH-000461,-0.18178583593400002
ACH-000463,0.127232088632
ACH-000464,0.18014898937899998
ACH-000466,0.0277733147832
ACH-000467,-0.11542500565300001
ACH-000468,0.207771253191
ACH-000469,0.139383567111
ACH-000470,0.0221002674307
ACH-000471,0.18961544951200002
ACH-000472,0.148192396781
ACH-000473,0.0857461181824
ACH-000475,0.015939305308399997
ACH-000476,0.19471901467
ACH-000477,-0.0394681629575
ACH-000480,-0.106886540888
ACH-000481,0.260605379748
ACH-000483,-0.027621365003499997
ACH-000484,0.027644531237400002
ACH-000485,-0.018095147787400002
ACH-000486,0.044912335239699994
ACH-000487,0.08361207489969999
ACH-000488,0.0540559022954
ACH-000490,0.107563050136
ACH-000491,0.14000389611300001
ACH-000495,0.14450492994300002
ACH-000496,-0.13834325632000002
ACH-000499,0.20782332008
ACH-000500,-0.386475109872
ACH-000502,0.04491794933999999
ACH-000503,-0.0838890952677
ACH-000505,0.017246944118599998
ACH-000507,-0.0481020686651
ACH-000510,0.0515221774654
ACH-000511,0.15940698535700001
ACH-000512,0.097970690968
ACH-000516,0.04937861120209999
ACH-000517,0.0618217813541
ACH-000518,0.0981964318035
ACH-000520,0.0397212304001
ACH-000521,0.1493119244
